contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zaal Waaijer Langeveen,0183::SB11,7679 TJ,0,756,2,1,0,0,3,647,109,0,0,0,0,0,759,158,86,268,34,5,12,13,7,5,0,3,0,27,0,12,1,7,0,0,0,2,1,113,0,0,0,0,2,0,0,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus Manderveen,0183::SB12,7664 VV,0,357,1,0,0,0,0,320,37,0,0,0,0,0,357,72,50,126,13,1,10,4,2,6,4,2,0,20,0,5,0,2,0,0,0,0,0,38,0,0,0,0,0,0,2,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bistro Kampkuiper Harbrinkhoek,0183::SB13,7615 NA,0,1174,3,1,0,0,1,1059,118,0,0,0,0,0,1178,321,161,333,97,11,27,16,12,8,5,3,0,58,0,24,5,12,0,2,0,0,0,72,1,0,1,0,2,0,3,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel stembureau,0183::SB14,7664 VG,0,44,2,0,0,0,1,42,3,0,0,0,0,0,46,17,5,15,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Oale Roadhoes maandag Tubbergen,0183::SB15,7651 CK,0,210,1,0,0,0,2,196,13,0,0,0,0,0,211,52,14,82,26,3,3,5,3,4,1,0,0,2,1,4,0,3,0,2,0,0,1,3,0,0,0,1,0,0,0,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zaal Kottink Maandag Geesteren,0183::SB16,7678 AW,0,150,0,0,0,0,0,127,23,0,0,0,0,0,150,34,15,61,6,1,9,8,1,1,0,0,0,2,0,5,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zaal Morshuis maandag Albergen,0183::SB17,7665 RX,0,131,0,0,0,0,0,117,14,0,0,0,0,0,131,37,8,58,12,0,1,8,1,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Oale Roadhoes dinsdag Tubbergen,0183::SB18,7651 CK,0,212,0,0,0,0,1,193,18,0,0,0,0,0,212,34,35,77,14,4,5,12,2,7,3,0,0,7,0,8,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau zaal Kottink dinsdag Geesteren,0183::SB19,7678 AW,0,166,0,2,0,0,0,145,23,0,0,0,0,0,168,35,12,78,4,2,6,6,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau zaal Morshuis dinsdag Albergen,0183::SB20,7665 RX,0,133,1,0,0,0,0,119,15,0,0,0,0,0,134,27,7,62,11,3,5,2,0,3,0,0,0,2,0,4,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau drive thru Ter Beek maandag Tubbergen,0183::SB21,7651 KT,0,59,0,0,0,0,2,46,11,0,0,0,0,0,59,23,7,15,4,0,1,0,0,0,1,0,0,4,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau drive thru Ter Beek dinsdag Tubbergen,0183::SB22,7651 KT,0,130,0,0,0,0,4,126,0,0,0,0,0,0,130,23,23,45,11,0,8,4,0,3,4,0,0,3,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau drive thru Ter Beek woensdag Tubbergen,0183::SB23,7651 KT,0,485,0,0,0,0,4,433,48,0,0,0,0,0,485,167,66,95,35,10,13,12,2,7,1,1,0,22,0,20,2,3,0,0,0,1,0,27,0,0,0,0,0,0,1,0,0,,
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,0183::SB28,7651 CV,0,1202,1,1,0,0,,,,,0,0,,,1204,229,46,757,30,9,31,42,8,14,4,3,0,5,0,6,0,0,0,0,0,0,1,15,0,2,0,0,0,0,0,0,0,0,0
Zwolle,Tubbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0183::SB29,,0,32,0,0,0,0,,,,,0,0,,,32,8,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
