contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau CBS de Smithoek,1700::SB18,7683 CK,1022,627,0,0,0,0,2,569,56,0,0,0,0,0,627,119,62,161,53,6,19,6,88,7,0,11,0,19,0,17,1,3,0,1,0,0,0,51,0,0,0,0,3,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vergaderzaal Geref.Kerk,1700::SB19,7683 AV,1165,749,2,0,0,0,3,677,71,0,0,0,0,0,751,122,68,219,38,8,18,22,74,4,3,29,0,35,2,19,1,9,0,0,0,1,1,71,0,2,0,1,1,0,1,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal de Beukenhage,1700::SB20,7683 XH,1344,932,0,0,0,0,0,858,74,0,0,0,0,0,932,152,96,241,54,15,24,21,138,17,10,14,1,42,0,22,3,4,0,1,0,0,0,71,1,0,0,1,4,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ver.gebouw RK Kerk,1700::SB21,7686 CM,937,619,1,0,0,0,0,553,67,0,0,0,0,0,620,104,99,114,46,17,34,15,41,19,5,21,2,35,0,8,3,2,0,2,1,1,2,46,0,0,0,1,0,0,0,1,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Baptistencentrum 't Lieniezer,1700::SB22,7681 JA,1214,711,1,3,0,2,1,641,75,0,0,2,0,0,717,126,178,119,36,11,46,22,62,7,6,10,0,61,1,7,3,2,0,0,0,0,0,11,1,0,0,1,1,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkelijk Centrum Het Anker,1700::SB23,7681 DJ,1424,921,0,3,0,0,0,827,97,0,0,0,0,0,924,192,150,185,62,6,58,24,49,11,7,29,0,48,0,28,3,5,0,1,0,1,0,56,0,0,0,0,5,0,0,0,1,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Punt,1700::SB24,7681 ZP,1393,915,2,1,0,2,3,805,108,0,2,0,0,0,916,151,227,126,42,11,58,28,75,12,7,11,1,84,0,14,9,6,0,4,0,1,3,37,0,1,1,1,5,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgeb Oos Plekkie in 't Flierpark,1700::SB25,7681 ZC,1179,584,0,6,0,0,1,527,62,0,0,0,0,0,590,64,189,57,23,3,47,27,44,10,0,7,0,76,0,9,4,1,0,2,0,0,0,15,2,0,0,0,3,0,0,0,1,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau GKV ""De Akker""",1700::SB26,7681 RE,1202,723,2,5,0,0,0,646,84,0,0,0,0,0,730,114,143,128,39,12,43,28,77,9,6,14,0,55,1,17,5,6,0,2,0,3,2,17,0,0,0,0,2,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Vriezenveen (vervroegd stemmen 15 maart),1700::SB27,7671 GS,0,328,0,1,0,0,1,302,26,0,0,0,0,0,329,43,34,120,7,6,12,17,40,1,0,25,0,6,0,7,0,3,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Vriezenveen (vervroegd stemmen 16 maart),1700::SB28,7671 GS,0,326,0,0,0,0,1,298,27,0,0,0,0,0,326,49,26,97,20,1,19,16,37,7,4,24,0,19,0,3,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau CBS de Smithoek (vervroegd stemmen 15 maart),1700::SB29,7683 CK,0,156,0,0,0,0,1,139,16,0,0,0,0,0,156,25,8,59,8,4,1,2,26,4,1,6,0,3,0,3,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau CBS de Smithoek (vervroegd stemmen 16 maart),1700::SB30,7683 CK,0,164,0,0,0,0,2,141,21,0,0,0,0,0,164,27,8,62,8,4,5,8,15,4,1,6,0,3,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormd Centrum Hoofdweg (vervroegd stemmen 15 maart),1700::SB31,7676 AK,0,121,0,0,0,0,0,112,9,0,0,0,0,0,121,7,24,23,7,0,9,11,12,0,0,10,0,14,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormd Centrum Hoofdweg (vervroegd stemmen 16 maart),1700::SB32,7676 AK,0,170,1,1,0,0,0,153,19,0,0,0,0,0,172,17,44,25,6,2,24,14,13,0,0,7,0,9,1,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Punt (vervroegd stemmen 15 maart),1700::SB33,7681 ZP,0,226,0,0,0,0,0,202,24,0,0,0,0,0,226,30,51,55,7,0,18,18,18,6,2,2,0,7,0,3,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Punt (vervroegd stemmen 16 maart),1700::SB34,7681 ZP,0,294,0,0,0,0,0,266,28,0,0,0,0,0,294,32,80,61,10,3,28,11,26,5,9,2,1,15,0,4,0,1,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,,
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Vriezenveen Briefstembureau 1,1700::SB35,7671 GS,0,2184,0,3,0,0,,,,,0,0,,,2187,286,163,955,66,14,79,165,249,33,34,93,0,11,1,7,1,3,0,0,0,0,0,14,0,4,0,3,3,0,0,0,0,0,0
Zwolle,Twenterand,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Vriezenveen briefstembureau 2,1700::SB36,7671 GS,0,84,0,1,0,0,,,,,0,0,,,85,12,8,26,1,0,3,7,12,1,1,6,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
