contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw Oranjeplein,1771::SB11,5666 GE,1519,854,2,6,0,1,4,772,87,0,0,1,0,0,863,173,169,61,108,28,65,32,11,29,5,2,11,91,7,13,3,20,5,3,1,1,3,3,0,1,1,1,2,3,0,2,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Kievit I,1771::SB12,5667 AH,1529,655,2,1,0,0,2,582,74,0,0,0,0,0,658,134,117,43,113,25,44,18,11,19,8,1,7,54,3,14,7,13,1,2,3,0,6,5,0,0,3,0,1,1,0,2,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau DvO St. Jozefplein,1771::SB13,5666 RL,1398,854,1,0,0,4,3,757,99,0,0,4,0,0,859,127,192,33,96,46,85,34,12,27,15,3,34,64,7,29,1,20,4,7,0,1,4,4,0,0,3,0,3,0,0,3,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau DvO Kettingstraat,1771::SB14,5667 RG,1641,965,0,1,0,0,5,866,95,0,0,0,0,0,966,194,192,58,115,46,79,42,5,29,20,0,30,71,6,16,8,26,0,1,1,4,4,3,1,2,1,1,7,0,0,3,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Kievit II,1771::SB15,5667 AH,1612,639,0,0,0,0,0,563,76,0,0,0,0,0,639,126,121,33,85,42,52,18,11,31,14,3,8,54,0,15,4,12,0,1,1,2,1,0,1,0,2,0,1,1,0,0,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau OBS 't Schrijverke, locatie Luchen",1771::SB16,5731 SP,1782,1309,4,3,0,0,13,1176,127,0,0,0,0,0,1316,428,128,104,278,52,46,27,10,29,12,6,4,74,2,32,9,48,0,1,4,1,3,2,2,0,0,0,5,1,0,1,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau d'n Intheek,1771::SB17,5731 JH,1734,852,0,0,0,0,6,780,66,0,0,0,0,0,852,269,98,68,115,47,65,49,6,33,5,0,1,58,0,5,0,16,0,2,0,1,2,4,0,1,0,0,2,3,0,2,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jongerencentrum Loesje,1771::SB18,5731 GR,1730,1339,2,0,0,1,4,1179,159,0,0,1,0,0,1342,348,227,119,175,36,130,48,9,49,13,2,2,85,3,21,9,20,1,2,1,6,6,14,0,1,1,1,8,1,0,1,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Weijer I,1771::SB19,5731 EW,1718,929,1,2,0,0,2,826,103,0,1,0,1,0,931,257,99,87,153,52,67,28,3,32,9,1,7,54,3,31,2,23,0,2,1,1,4,6,3,0,0,0,2,1,0,1,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Weijer II,1771::SB20,5731 EW,1676,894,1,1,0,0,1,806,89,0,0,0,0,0,896,279,104,71,135,53,60,28,10,21,14,2,0,51,2,19,4,25,1,2,0,1,2,5,0,0,2,0,0,3,0,0,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Kievit I op 15 maart,1771::SB21,5667 AH,0,238,0,1,0,1,0,216,24,0,0,1,0,0,240,47,26,22,46,10,23,15,6,9,5,1,1,6,1,10,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Kievit II op 15 maart,1771::SB22,5667 AH,0,323,1,1,0,1,1,292,30,0,2,0,1,0,323,70,29,48,45,9,43,19,8,13,3,2,0,13,4,6,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Kievit I op 16 maart,1771::SB23,5667 AH,0,355,0,2,0,0,1,322,34,0,0,0,0,0,357,68,46,42,51,16,37,30,7,20,8,1,0,9,1,10,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Kievit II op 16 maart,1771::SB24,5667 AH,0,257,0,0,0,1,0,227,29,0,1,0,0,0,256,50,38,21,34,14,25,24,4,6,3,2,3,11,1,4,2,6,3,1,0,0,0,1,0,2,0,0,0,0,0,2,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Weijer I op 15 maart,1771::SB25,5731 EW,0,227,1,2,0,0,0,208,22,0,0,0,0,0,230,57,29,34,23,7,36,15,3,6,1,0,0,8,0,2,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Weijer II op 15 maart,1771::SB26,5731 EW,0,258,0,1,0,0,0,234,24,0,1,0,0,0,258,71,27,45,45,5,20,19,2,12,2,0,0,4,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Weijer I op 16 maart,1771::SB27,5731 EW,0,232,0,0,0,0,1,208,23,0,0,0,0,0,232,68,19,30,39,4,22,17,4,10,3,0,2,7,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Weijer II op 16 maart,1771::SB28,5731 EW,0,283,0,0,0,0,0,255,28,0,0,0,0,0,283,70,35,45,47,4,24,19,6,7,4,0,0,5,0,6,0,8,0,0,0,0,0,2,0,0,0,0,1,0,0,0,,
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau t/m dinsdag,1771::SB29,5664 GC,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Hertogenbosch,Geldrop-Mierlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau woensdag na 21:00,1771::SB30,5664 GC,0,3147,3,8,0,0,,,,,0,0,,,3158,791,249,738,309,74,299,339,75,83,79,8,3,21,0,28,4,21,2,0,0,0,2,1,2,16,0,0,0,0,0,3,0,0
