contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA Groene Borg,1731::SB11,9431 MK,1343,932,0,2,0,0,17,838,79,0,0,0,0,0,934,241,70,92,188,57,41,75,22,36,7,1,0,36,1,16,2,16,0,0,0,0,4,23,0,0,0,1,3,0,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Börkerkoel,1731::SB12,9431 BZ,971,592,2,1,0,0,18,521,56,0,0,0,0,0,595,171,36,59,93,16,33,40,15,30,3,1,0,25,0,13,1,13,0,0,0,2,3,33,2,2,0,0,1,0,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Heugte,1731::SB13,7938 PK,873,663,1,2,0,0,4,579,83,0,0,0,0,0,666,101,92,54,52,17,50,48,26,25,9,37,0,63,2,16,2,7,0,1,0,5,0,50,0,0,0,0,2,4,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Tille,1731::SB14,9439 PE,1105,790,1,0,0,0,13,667,111,0,0,0,0,0,791,156,81,108,80,45,50,66,16,47,8,8,0,24,1,18,2,2,0,0,0,1,3,66,0,1,2,0,4,1,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkgebouw De Rank,1731::SB15,9422 EG,1222,688,0,0,0,0,2,625,61,0,0,0,0,0,688,112,122,73,63,14,50,38,46,10,7,15,0,58,1,13,2,3,0,3,0,3,5,43,1,0,1,0,4,1,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Het Kompas,1731::SB16,9422 AA,2050,1248,3,1,0,0,4,1121,127,0,0,0,0,0,1252,214,198,124,117,37,89,70,57,34,11,20,3,120,4,22,9,11,0,0,0,4,1,87,0,1,0,0,10,5,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA De Spil,1731::SB17,9421 NN,1562,1125,1,2,0,0,3,1034,91,0,0,0,0,0,1128,197,140,118,145,47,104,92,38,19,21,14,0,83,2,25,3,13,2,3,0,2,4,39,0,1,4,0,4,4,1,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Appartementencomplex De Meestershof,1731::SB18,9421 PJ,1261,837,0,3,0,0,1,764,75,0,0,0,0,0,840,149,94,118,88,24,58,59,46,17,9,11,0,61,2,19,4,7,0,1,0,2,2,49,2,1,10,1,3,0,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Olde Bieb,1731::SB19,9423 PV,1385,962,2,2,0,1,13,857,97,0,0,1,0,0,967,182,148,90,92,21,49,59,27,26,11,15,0,89,3,24,7,14,0,1,0,2,4,87,0,0,0,0,6,4,1,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Openbare Basisschool G.A. de Ridder,1731::SB20,9411 KG,1306,879,3,2,0,0,2,778,104,0,0,0,0,0,884,226,65,88,169,34,46,45,39,25,8,12,2,49,0,25,6,13,0,0,1,4,1,15,2,1,0,1,1,1,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel stembureau,1731::SB21,,333,66,2,0,0,0,0,62,6,0,0,0,0,0,68,10,5,10,6,1,8,13,4,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis - Vervroegd stemmen op 15 maart 2020,1731::SB22,,0,420,0,2,0,0,4,387,31,0,0,0,0,0,422,63,35,71,42,15,26,97,25,10,3,2,0,10,3,6,1,5,0,0,0,0,0,3,0,1,2,0,0,0,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis - Vervroegd stemmen op 16 maart 2020,1731::SB23,,0,449,0,1,0,0,3,401,46,0,0,0,0,0,450,80,37,90,58,12,29,63,22,13,5,2,2,10,1,12,2,2,0,1,0,0,0,7,0,0,0,0,0,0,1,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Börkerkoel - Vervroegd stemmen op 15 maart 2020,1731::SB24,,0,316,0,0,0,0,2,286,28,0,0,0,0,0,316,82,23,57,39,10,17,42,7,16,2,1,0,8,0,2,1,4,0,1,0,0,0,4,0,0,0,0,0,0,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Börkerkoel - Vervroegd stemmen op 16 maart 2020,1731::SB25,,0,292,0,0,0,0,6,248,38,0,0,0,0,0,292,56,23,49,35,13,20,40,4,12,5,2,0,8,1,6,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Het Kompas - Vervroegd stemmen op 15 maart 2020,1731::SB26,,0,279,0,1,1,0,2,246,31,0,1,0,0,0,279,50,21,65,26,6,31,29,25,4,3,5,0,1,1,5,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Het Kompas - Vervroegd stemmen op 16 maart 2020,1731::SB27,,0,350,0,1,0,0,0,318,33,0,0,0,0,0,351,44,46,59,41,13,32,50,15,9,5,4,0,7,0,2,0,5,0,0,0,1,1,15,0,0,0,0,1,0,0,,
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentelijk briefstembureau I,1731::SB28,,0,2293,5,3,0,3,,,,,3,0,,,2298,443,121,560,157,56,126,482,144,55,38,21,4,18,1,32,1,4,0,0,0,4,2,19,1,2,2,0,0,0,0,0,0
Assen,Midden-Drenthe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentelijk briefstembureau II,1731::SB29,,0,284,0,3,0,0,,,,,0,0,,,287,56,25,63,19,8,18,43,12,15,8,2,0,4,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
