contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Drogeham, Verenigingsgebouw De Fakkel 17 maart",0059::SB11,9289 HL,1334,952,0,0,0,0,1,865,86,0,0,0,0,0,952,130,146,234,43,17,41,19,128,9,1,37,0,79,1,17,4,7,0,0,0,1,1,30,1,0,3,3,0,0,0,0,,
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Surhuizum, Multifunctioneel Centrum De Delfeart 17 maart",0059::SB12,9283 TR,998,677,2,0,0,0,1,597,81,0,0,0,0,0,679,101,86,176,36,15,36,25,49,17,3,15,1,55,0,7,5,4,0,0,0,2,0,40,0,0,0,1,3,0,0,0,,
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Augustinusga, Seniorencomplex Nij Stiensgea 17 maart",0059::SB13,9284 TL,947,667,1,1,0,0,0,596,73,0,0,0,0,0,669,84,129,77,41,5,67,41,40,20,2,24,0,72,0,22,0,6,0,1,0,2,2,24,0,0,2,0,5,0,0,1,,
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Boelenslaan, Dorpshuis De Smoutte 17 maart",0059::SB14,9233 KL,1027,649,0,0,0,0,3,572,74,0,0,0,0,0,649,75,175,60,42,21,58,50,36,18,2,0,0,55,3,9,3,8,0,0,0,0,1,23,0,1,3,0,5,0,0,1,,
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gerkesklooster, Dorpshuis Rehoboth 17 maart",0059::SB15,9873 RE,841,637,0,1,0,1,2,573,62,0,1,0,0,0,637,87,123,120,30,13,38,21,30,8,8,1,0,83,3,17,6,6,0,0,1,0,2,37,0,0,0,0,3,0,0,0,,
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Twijzel, Dorpshuis De Bining 17 maart",0059::SB16,9286 EP,845,635,1,1,0,0,0,572,65,0,0,0,0,0,637,79,149,118,38,5,32,30,49,13,3,12,0,50,0,11,8,8,0,0,0,2,0,23,0,2,0,1,1,0,1,0,,
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Buitenpost, Raadzaal Gemeentehuis 15 maart",0059::SB17,9285 NH,0,329,0,0,0,0,1,296,32,0,0,0,0,0,329,29,43,65,33,14,32,40,41,12,0,2,0,5,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Surhuisterveen, Verenigingsgebouw De Lantearne 15 maart",0059::SB18,9231 CA,0,331,0,0,0,0,0,302,29,0,0,0,0,0,331,41,36,94,13,3,22,48,33,5,3,12,0,11,0,0,2,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Buitenpost, Raadzaal Gemeentehuis 16 maart",0059::SB19,9285 NH,0,292,0,2,0,0,0,261,33,0,0,0,0,0,294,42,40,66,16,11,15,32,17,9,1,6,0,25,0,3,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Surhuisterveen, Verenigingsgebouw De Lantearne 16 maart",0059::SB20,9231 CA,0,371,1,0,0,0,0,335,37,0,0,0,0,0,372,37,61,94,16,5,34,40,30,7,4,3,0,24,0,2,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1 Vooropening 16 maart en telling 17 maart,0059::SB21,9285 NH,0,1523,1,2,0,0,,,,,0,0,,,1526,136,86,584,40,19,85,211,248,20,16,39,0,10,0,6,0,5,0,0,0,0,1,10,0,3,0,0,2,0,0,2,0,0
Leeuwarden,Achtkarspelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2 Vooropening en telling 17 maart,0059::SB22,9285 NH,0,197,0,0,0,0,,,,,0,0,,,197,12,21,58,9,0,13,36,32,1,0,7,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
