contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau 't Manneke I, Maandag",1621::SB47,2651 CL,0,273,0,1,0,1,2,244,29,0,0,1,0,0,275,86,29,46,23,11,13,11,17,8,3,2,0,7,0,12,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau 't Manneke II, Maandag",1621::SB48,2651 CL,0,301,1,0,0,0,0,275,27,0,0,0,0,0,302,108,22,49,40,4,7,22,10,6,1,5,0,7,0,14,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Hervormde Kerk I, Dinsdag",1621::SB51,2661 CB,0,318,2,0,0,0,0,290,30,0,0,0,0,0,320,96,30,35,36,9,14,14,34,10,4,6,9,7,0,6,1,0,2,0,1,2,0,2,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Gemeentehuis Lansingerland, Dinsdag",1621::SB52,2662 SB,0,366,2,0,0,0,1,319,48,0,0,0,0,0,368,125,52,30,49,10,10,15,12,10,4,4,12,14,3,8,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Hervormde Kerk II, Dinsdag",1621::SB53,2661 CB,0,260,0,1,0,2,0,228,35,0,0,2,0,0,263,73,36,40,36,5,10,4,13,8,2,1,6,11,0,7,0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Sporthal Anjerdreef I, Dinsdag",1621::SB54,2651 XK,0,229,0,0,0,0,1,207,21,0,0,0,0,0,229,67,21,23,33,7,15,9,12,13,3,1,5,5,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Sporthal Anjerdreef II, Dinsdag",1621::SB55,2651 XK,0,254,0,1,0,0,0,232,23,0,0,0,0,0,255,68,24,20,38,17,16,10,14,11,2,1,1,10,1,10,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Gereformeerde Kerk Bleiswijk Open Hof I, Dinsdag",1621::SB56,2665 BJ,0,601,0,0,0,0,1,529,71,0,0,0,0,0,601,198,63,79,66,13,29,25,37,20,7,5,7,11,2,30,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau 't Manneke I, Dinsdag",1621::SB57,2651 CL,0,362,0,2,0,0,40,320,4,0,0,0,0,0,364,114,34,50,61,9,5,11,20,13,9,1,3,7,2,13,0,5,0,2,0,0,0,2,0,0,1,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau 't Manneke II, Dinsdag",1621::SB58,2651 CL,0,317,0,0,0,0,0,277,40,0,0,0,0,0,317,96,48,39,48,1,8,12,19,6,1,2,0,13,0,11,0,4,2,3,0,0,2,2,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau I - 31TM,1621::SB31,2662 SB,0,2749,1,9,2,5,,,,,7,0,,,2752,763,251,667,189,36,119,234,204,59,58,57,2,14,0,69,6,13,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau I - 31TD,1621::SB031,2662 SB,0,106,0,0,0,0,,,,,0,0,,,106,23,12,28,7,2,6,1,12,3,2,1,1,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau II - 32TW-A,1621::SB32,2662 SB,0,410,0,0,0,3,,,,,0,3,,,413,124,45,98,21,5,14,28,21,14,15,6,1,3,0,8,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
