contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuin Jeugd en Vreugd,0375::SB19,,0,915,2,2,0,0,0,824,95,0,0,0,0,0,919,222,129,49,154,50,53,40,14,16,7,0,34,68,6,28,11,10,4,1,0,2,5,3,0,3,2,4,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Waterwijk 17,0375::SB20,,0,1805,5,2,0,0,1,1616,195,0,0,0,0,0,1812,559,173,91,299,75,83,45,12,52,16,2,68,156,12,65,15,37,10,4,3,7,6,5,4,0,0,4,0,1,1,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Moriaan,0375::SB21,,0,952,2,0,0,0,5,876,73,0,0,0,0,0,954,167,81,38,182,84,65,54,10,119,5,1,0,52,10,18,3,33,0,3,1,2,10,5,0,2,0,3,1,2,1,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bijzonder stembureau stadhuis,0375::SB22,,0,372,2,2,0,0,3,337,36,0,0,0,0,0,376,75,41,15,58,22,22,21,7,22,1,2,25,27,6,15,1,7,1,0,0,1,2,0,0,1,0,0,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Fysiotherapie Europa,0375::SB14,,0,718,1,4,0,0,0,648,75,0,0,0,0,0,723,139,95,35,83,32,51,28,6,29,4,1,71,64,15,25,2,11,11,3,0,1,1,4,1,1,3,1,0,1,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SV Wijk aan Zee 17,0375::SB25,,0,78,0,0,0,0,0,74,4,0,0,0,0,0,78,15,4,8,16,3,7,3,1,9,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Elzenlaan,0375::SB31,,0,350,1,0,0,0,2,328,21,0,0,0,0,0,351,84,37,22,53,16,25,10,6,14,3,1,13,33,2,11,5,10,0,1,0,0,1,2,0,0,0,0,0,1,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kennemer Theater 15,0375::SB36,,0,511,1,0,0,0,1,475,36,0,0,0,0,0,512,94,82,50,70,28,61,38,5,27,5,0,5,14,1,15,2,10,0,0,0,1,2,0,1,0,0,0,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Waterwijk 15,0375::SB37,,0,173,0,1,1,0,0,150,25,0,0,1,0,0,175,63,10,8,24,5,12,10,2,3,4,0,4,11,0,9,0,1,1,1,0,0,0,1,0,2,0,2,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Kuikensweg 15,0375::SB38,,0,321,1,2,0,0,0,301,23,0,0,0,0,0,324,81,34,40,55,10,22,26,5,7,4,0,1,3,1,25,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SV Wijk aan Zee 15,0375::SB39,,0,106,0,0,0,0,0,92,14,0,0,0,0,0,106,33,17,7,15,3,7,8,1,6,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kennemer Theater 16,0375::SB40,,0,607,0,2,0,0,0,538,72,1,0,1,0,0,610,121,109,53,63,27,78,33,6,29,10,1,12,27,1,17,0,6,3,3,1,0,1,2,1,1,1,1,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Waterwijk 16,0375::SB41,,0,310,0,1,1,0,0,275,35,0,1,0,0,0,310,86,28,19,42,21,21,16,5,8,5,2,9,23,2,8,0,4,4,0,0,0,2,1,1,0,1,2,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Kuikensweg 16,0375::SB42,,0,398,0,0,0,0,262,103,33,0,0,0,0,0,398,79,64,42,43,15,44,40,5,10,8,0,3,14,1,16,0,8,0,1,0,0,1,0,2,1,0,1,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SV Wijk aan zee 16,0375::SB43,,0,130,0,0,0,0,0,119,11,0,0,0,0,0,130,46,8,10,17,6,8,5,2,5,4,0,0,10,0,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel Stembureau,0375::SB44,,0,70,0,0,0,0,0,68,2,0,0,0,0,0,70,20,8,12,7,3,5,6,1,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ISOO Briefstembureau 17,0375::SB23,,0,54,0,0,0,0,,,,,0,0,,,54,14,5,3,7,1,4,7,2,4,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haarlem,Beverwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ISOO briefstembureau 16,0375::SB24,,0,2270,5,2,0,1,,,,,0,1,,,2278,551,265,370,178,49,215,299,52,86,89,3,2,19,0,43,5,17,1,0,0,1,1,5,2,16,0,1,0,0,0,0,0,0
