contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Trefpunt,1942::SB209,1402 CC,1573,969,4,3,0,0,2,901,73,0,0,0,0,0,976,210,68,67,203,73,36,32,15,63,6,3,23,70,2,31,8,30,8,3,0,3,6,3,1,0,1,2,0,1,1,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Breeduit,1942::SB210,1403 NH,1575,1149,6,3,2,5,3,1041,107,0,7,0,0,0,1151,230,142,48,157,71,63,54,30,64,10,2,90,84,7,27,6,19,10,9,1,4,8,2,1,2,2,5,0,1,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Dr. Schaepmanlaan,1942::SB211,1402 BT,1614,588,0,2,0,1,3,540,48,0,0,1,0,0,591,106,77,41,82,40,34,31,13,32,5,2,17,52,3,15,4,13,11,1,0,1,3,1,0,0,0,3,0,1,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau GGD Gooi en Vechtstreek,1942::SB212,1404 GZ,1394,723,0,1,0,2,0,673,53,0,0,2,0,0,726,188,42,31,172,63,24,31,9,39,3,1,6,40,2,16,1,29,2,4,2,4,10,3,0,0,0,0,0,0,1,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Spieghelwijck,1942::SB213,1406 RG,1131,477,2,1,0,2,0,445,37,0,0,2,0,0,482,122,48,30,104,26,17,20,5,27,3,4,2,32,0,10,1,20,0,1,0,0,1,0,2,0,0,0,0,2,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Koningin Emmaschool,1942::SB214,1405 BM,1121,977,1,1,0,1,5,861,114,0,0,1,0,0,980,332,16,72,323,38,7,28,5,29,0,2,2,24,3,17,1,73,0,0,1,3,1,0,0,0,0,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spieghelkerk,1942::SB215,1405 HM,1219,916,1,1,0,0,0,917,0,1,1,0,0,0,917,367,12,82,251,23,7,18,6,39,1,2,0,20,3,15,0,66,0,0,0,1,1,0,2,0,0,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evangelische Lutherse Kerk,1942::SB216,1404 BJ,901,575,2,0,0,0,2,574,1,0,0,0,0,0,577,152,10,31,202,42,10,19,5,24,1,2,2,20,2,11,2,34,0,0,0,1,1,0,2,1,0,0,0,0,1,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wilhelminakerk,1942::SB217,1404 JB,1178,637,4,0,0,0,6,602,33,0,0,0,0,0,641,158,41,47,120,40,19,22,5,38,1,0,10,50,5,26,3,34,4,5,0,0,3,2,0,0,1,1,0,2,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Bremstraat,1942::SB218,1402 BD,997,484,0,0,0,0,2,447,35,0,0,0,0,0,484,161,9,34,160,21,8,10,3,17,0,0,0,11,0,11,1,31,0,2,0,0,0,0,1,0,2,2,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk Vrije Evangelische Gemeenten (ingang F. van Eedenweg),1942::SB219,1401 GC,1144,847,0,1,0,3,5,756,84,0,3,0,0,0,845,301,21,69,266,53,5,17,7,21,1,0,2,10,3,12,0,46,0,4,0,2,3,0,1,0,0,1,0,0,2,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Majellakapel,1942::SB220,1406 PW,1310,895,1,0,0,0,2,802,92,0,0,0,0,0,896,275,34,48,268,41,21,29,6,45,2,1,0,41,7,18,1,51,0,2,0,1,0,2,0,1,0,0,0,1,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Kazerne,1942::SB301,1398 AN,1275,836,0,0,0,0,1,834,1,0,0,0,0,0,836,213,38,66,235,46,37,32,4,35,1,1,4,20,5,37,0,38,1,2,0,1,4,9,3,1,0,2,0,0,1,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau P.C. Hooftschool,1942::SB302,1398 XG,1745,1151,1,2,0,2,6,1043,107,0,0,2,0,0,1156,297,86,51,338,37,50,38,13,53,9,1,15,52,8,27,6,42,2,4,0,2,5,12,1,1,0,0,0,1,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum De Steeg,1942::SB303,1399 GS,1114,774,1,1,0,0,0,698,78,0,0,0,0,0,776,194,29,54,217,41,19,50,22,36,2,0,1,26,1,15,0,55,1,0,0,1,2,7,1,0,0,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtcentrum De Rijver,1942::SB304,1399 HH,1258,1095,1,0,0,1,2,1008,85,0,1,0,0,0,1095,264,97,68,291,47,58,55,10,62,5,1,2,33,6,25,1,49,0,1,0,1,4,9,0,3,1,1,1,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel stembureau verzorgingshuizen,1942::SB401,,0,63,0,0,0,0,0,62,1,0,0,0,0,0,63,22,2,10,10,0,2,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis Naarden (15-03-2021),1942::SB501,,0,341,0,0,0,0,0,310,31,0,0,0,0,0,341,112,11,38,94,12,9,24,2,9,2,2,0,1,0,12,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tent Prinses Marijkehof (15-03-2021),1942::SB502,,0,269,0,0,0,0,0,253,16,0,0,0,0,0,269,83,13,38,47,8,14,22,4,11,3,1,0,9,1,4,0,8,0,1,0,0,0,0,2,0,0,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Gooise Meren (15-03-2021),1942::SB503,,0,596,2,0,0,0,3,550,45,0,0,0,0,0,598,172,48,62,120,30,20,44,8,33,7,1,4,9,4,6,0,20,2,0,0,1,1,0,2,1,0,0,0,0,1,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verlosserkerk (15-03-2021),1942::SB504,,0,666,0,1,0,0,1,624,42,0,0,0,0,0,667,164,49,108,132,31,24,48,22,27,5,10,1,8,1,11,2,18,0,1,0,1,2,0,0,0,0,1,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Majellakapel (15-03-2021),1942::SB505,,0,397,0,0,0,0,1,357,39,0,0,0,0,0,397,137,17,50,82,11,14,38,4,15,3,2,0,5,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Kazerne (15-03-2021),1942::SB506,,0,205,0,1,0,1,2,186,17,0,1,0,0,0,205,62,13,31,31,9,12,13,2,7,0,0,0,4,0,7,1,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis Naarden (16-03-2021),1942::SB601,,0,323,0,1,0,0,0,294,30,0,0,0,0,0,324,101,17,29,89,10,5,18,2,10,1,1,0,8,0,8,0,18,5,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tent Prinses Marijkehof (16-03-2021),1942::SB602,,0,217,0,0,0,0,0,198,19,0,0,0,0,0,217,63,27,21,26,7,12,15,5,5,2,2,3,9,2,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Gooise Meren (16-03-2021),1942::SB603,,0,437,0,2,0,0,4,400,35,0,0,0,0,0,439,112,32,43,103,18,24,25,5,30,3,1,2,12,0,6,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verlosserkerk (16-03-2021),1942::SB604,,0,582,0,0,0,0,3,539,40,0,0,0,0,0,582,154,51,66,108,25,27,43,12,24,8,3,4,21,0,12,1,17,0,2,0,3,0,0,0,0,0,1,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Majellakapel (16-03-2021),1942::SB605,,0,271,0,0,0,0,3,243,25,0,0,0,0,0,271,63,5,26,84,17,9,19,3,10,1,1,0,3,0,8,0,0,0,19,0,1,0,0,0,0,0,0,0,0,2,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Kazerne (16-03-2021),1942::SB606,,0,203,0,0,0,0,0,186,17,0,0,0,0,0,203,56,12,18,44,6,12,12,5,12,3,0,0,3,0,6,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau gemeentehuis 15 en 16 maart,1942::SB701,,0,3601,6,9,0,1,,,,,1,0,,,3615,991,225,596,536,126,180,393,128,132,72,16,4,26,1,55,6,73,3,3,0,0,1,6,8,15,0,2,0,1,1,1,0,0
Haarlem,Gooise Meren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau gemeentehuis 17 maart,1942::SB702,,0,115,1,0,0,0,,,,,0,0,,,116,29,7,18,16,2,1,11,3,5,3,1,1,4,0,5,0,5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
