contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zwembad De Sniep,0627::SB11,2742 AR,1365,1038,2,2,0,1,1,938,104,0,0,1,0,0,1043,247,141,72,126,31,38,40,62,31,9,60,16,83,3,28,7,16,5,6,0,3,3,7,0,0,1,0,0,3,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Zuidhonk A,0627::SB12,2743 KD,1421,821,0,0,0,2,1,738,84,0,0,2,0,0,823,251,77,66,107,27,30,34,44,27,13,17,11,55,2,35,6,8,2,0,1,0,4,0,0,3,1,0,0,0,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Zuidhonk B,0627::SB13,2743 KD,1394,809,0,1,0,0,0,723,87,0,0,0,0,0,810,209,86,61,90,27,38,28,54,25,11,32,4,74,3,30,12,9,1,0,0,4,4,2,0,0,0,0,0,5,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Morgenster,0627::SB14,2743 LW,1633,1456,2,4,0,0,5,1307,149,0,1,0,0,0,1461,445,129,97,177,30,32,39,182,42,5,82,16,79,2,59,7,17,0,2,0,2,2,9,0,0,0,1,0,0,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau speeltuin De Overkant,0627::SB15,2741 KP,855,455,0,1,0,0,2,403,51,0,0,0,0,0,456,115,35,41,56,10,14,22,44,10,2,55,0,15,2,17,0,7,1,0,0,1,1,6,0,0,0,1,0,0,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Projectbureau Triangel,0627::SB16,2742 KK,1728,1087,3,0,0,0,4,942,144,0,0,0,0,0,1090,287,81,86,170,33,15,22,77,21,8,83,26,80,2,36,9,33,6,0,0,1,3,3,1,0,2,1,1,0,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentewerf Coenecoop,0627::SB17,2741 PH,620,487,1,2,0,0,3,428,59,0,0,0,0,0,490,146,50,39,52,24,13,8,27,12,3,33,8,40,1,10,2,12,2,0,0,1,0,2,0,1,1,0,0,0,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau M1 Gemeentehuis,0627::SB18,2741 HS,0,416,0,0,0,0,1,375,40,0,0,0,0,0,416,89,35,62,63,7,17,21,32,7,14,31,5,12,1,15,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau M10 Voormalig schoolgebouw Wingerd 45,0627::SB19,2742 SC,0,225,0,0,0,0,0,206,19,0,0,0,0,0,225,31,29,35,35,5,14,17,25,6,3,6,2,1,0,5,0,6,3,1,0,0,0,1,0,0,0,0,0,0,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau M14 De Morgenster,0627::SB20,2743 LW,0,416,1,0,0,0,1,384,32,0,0,0,0,0,417,114,24,44,43,8,22,31,47,7,1,27,3,10,1,19,2,6,0,1,1,1,1,0,0,3,0,0,0,0,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau D1 Gemeentehuis,0627::SB21,2741 HS,0,428,1,0,0,0,0,385,44,0,0,0,0,0,429,104,53,50,49,6,20,13,26,18,6,30,8,13,0,15,0,4,5,0,0,1,1,5,1,0,0,0,0,0,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau D10 Voormalig schoolgebouw Wingerd 45,0627::SB22,2742 SC,0,204,0,0,0,0,0,180,24,0,0,0,0,0,204,51,21,23,21,2,16,9,13,5,4,12,7,4,0,7,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau D14 De Morgenster,0627::SB23,2743 LW,0,348,0,1,0,0,0,318,32,1,0,1,0,0,350,98,27,29,43,9,17,16,29,14,0,27,2,5,0,22,2,3,3,0,0,0,0,1,0,0,1,0,0,0,0,,
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 1,0627::SB27,2741 HS,0,1601,4,2,0,1,,,,,0,1,,,1608,377,119,283,144,25,86,158,130,27,44,141,1,10,0,35,2,10,0,0,0,0,0,1,2,2,2,0,1,1,0,0,0
Leiden,Waddinxveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 2,0627::SB28,2741 HS,0,305,0,0,0,0,,,,,0,0,,,305,57,30,56,21,5,21,20,34,6,7,27,3,4,0,10,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
