contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus Rabo-de CoCeR,1774::SB11,7596 KM,1901,1489,0,1,0,1,4,1298,189,0,0,1,0,0,1491,396,165,488,132,13,37,27,3,25,4,1,0,31,1,26,1,27,0,0,0,1,2,102,0,0,0,0,7,0,0,0,0,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café Pelle's Deurningen,1774::SB12,7561 AB,1559,1187,0,0,0,0,2,1067,122,0,0,0,0,0,1191,297,147,404,87,17,28,15,11,12,5,1,0,34,0,39,1,15,0,1,1,1,3,64,0,1,0,0,1,0,1,0,1,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gasterij Oatmossche Ootmarsum,1774::SB13,7631 EA,1756,967,1,1,0,0,9,874,87,0,0,0,0,0,970,342,66,234,113,12,23,18,13,15,3,0,0,46,0,36,0,11,0,2,0,0,0,31,1,0,0,0,1,0,0,0,0,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brede School de Bres,1774::SB14,7631 GR,1902,1424,2,0,0,1,13,1274,140,0,0,1,0,0,1427,410,164,370,154,25,36,46,12,33,3,1,0,42,1,28,2,24,3,2,0,3,1,60,0,0,1,0,2,0,1,0,0,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel stembureau,1774::SB15,7591 PE,0,60,0,1,0,0,0,56,5,0,0,0,0,0,61,17,7,25,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Dinkelland,1774::SB16,7591 MA,0,419,0,0,0,0,8,375,36,0,0,0,0,0,419,75,44,172,33,6,23,25,3,8,3,1,0,15,1,6,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Dinkelland,1774::SB17,7591 MA,0,444,0,5,0,0,2,408,39,0,0,0,0,0,449,116,37,131,56,11,21,21,3,8,4,0,2,11,0,10,2,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café Restaurant van Olffen,1774::SB18,7595 AR,0,138,0,0,0,0,0,124,13,0,0,0,0,0,137,40,13,48,10,3,4,8,2,1,3,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café Restaurant van Olffen,1774::SB19,7595 AR,0,173,0,0,0,0,0,156,17,0,0,0,0,0,173,44,12,76,16,1,4,5,1,3,4,0,0,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gasterij Oatmossche Ootmarsum,1774::SB20,7631 EA,0,198,0,0,0,0,7,180,11,0,0,0,0,0,198,37,7,80,28,4,6,14,4,6,0,1,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gasterij Oatmossche Ootmarsum,1774::SB21,7631 EA,0,299,0,1,0,0,12,261,28,0,0,0,0,0,301,79,32,89,29,7,6,17,1,11,9,0,0,5,0,3,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,
Zwolle,Dinkelland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dinkelland centraal,1774::SB22,7591 MA,3496,1994,0,2,0,0,,,,,0,0,,,1996,456,99,1070,102,19,59,83,17,20,19,3,0,6,0,14,0,4,0,0,0,0,0,21,0,1,0,1,0,0,0,0,0,0,0
