contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC et Kloniehuus,1708::SB12,8338 ST,0,747,2,1,0,1,3,664,82,0,1,0,0,0,749,144,103,95,68,28,61,38,31,19,5,5,0,63,3,22,0,9,0,1,0,1,1,42,0,1,0,0,4,0,3,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Onna,1708::SB13,8344 XR,0,591,1,0,0,0,1,538,53,0,0,0,0,0,592,127,65,63,89,24,31,32,30,23,7,4,1,35,0,25,1,6,0,0,0,0,0,19,0,2,2,4,1,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Racket & Fitnesscentrum Steenwijk,1708::SB14,8334 RR,0,1286,0,1,0,0,4,1179,104,0,0,0,0,0,1287,302,122,162,206,68,65,60,54,24,12,5,0,87,3,38,5,20,0,2,0,2,5,40,0,0,0,0,2,0,2,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Hoogthij,1708::SB15,8341 SC,0,1313,2,0,0,1,4,1198,114,0,0,1,0,0,1316,265,180,189,139,46,104,84,30,50,15,4,0,76,0,37,1,12,0,4,1,3,4,64,0,0,0,0,1,0,3,0,1,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Kallenkote,1708::SB16,8345 HH,0,297,0,0,0,0,1,281,15,0,0,0,0,0,297,67,51,30,29,5,11,6,14,7,0,1,0,26,1,4,1,6,0,0,0,1,1,33,0,0,0,0,3,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau de Burght (15-03-2021),1708::SB17,8325 EX,0,254,0,0,0,0,2,228,24,0,0,0,0,0,254,36,26,96,9,3,23,16,26,3,1,6,1,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau de Burght (16-03-2021),1708::SB18,8325 EX,0,290,1,0,0,0,1,259,31,0,0,0,0,0,291,37,38,64,21,5,23,39,26,13,3,5,0,7,0,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau de Burght,1708::SB19,8325 EX,0,1796,2,4,0,2,4,1616,180,0,2,0,0,0,1800,394,232,302,161,39,80,85,147,34,8,35,4,153,1,40,2,20,0,0,2,1,4,48,0,1,0,0,1,0,2,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Sint Janskamp,1708::SB20,8326 BZ,0,927,0,0,0,0,2,834,91,0,0,0,0,0,927,137,106,202,44,11,23,17,163,5,2,65,0,89,0,27,0,3,0,0,0,0,0,26,1,0,0,3,1,0,0,0,2,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gereformeerde Kerk Vrijgemaakt,1708::SB21,8326 AV,0,594,0,0,0,0,7,517,70,0,0,0,0,0,594,61,51,118,18,5,14,8,185,7,1,58,0,23,0,16,2,1,0,1,0,0,0,22,0,0,0,0,1,0,2,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis de Zandbelt,1708::SB22,8066 PT,0,388,0,1,0,0,0,365,24,0,0,0,0,0,389,90,37,94,21,6,11,12,41,5,2,4,0,22,0,13,5,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wanne (15-03-2021),1708::SB23,7946 AP,0,127,0,0,0,0,2,120,5,0,0,0,0,0,127,28,13,37,12,2,3,11,9,2,0,3,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wanne (16-03-2021),1708::SB24,7946 AP,0,132,0,0,0,0,2,130,0,0,0,0,0,0,132,34,17,21,23,4,5,11,4,2,0,0,0,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wanne,1708::SB25,7946 AP,0,768,0,3,0,0,4,767,0,0,0,0,0,0,771,230,103,116,55,15,21,29,33,19,1,9,0,45,0,29,1,13,0,1,0,0,1,39,0,0,1,0,6,0,1,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Buuzepolle,1708::SB26,8355 BE,0,684,0,0,0,0,0,617,67,0,0,0,0,0,684,188,83,85,83,18,34,57,23,18,3,4,2,35,1,20,1,5,0,1,0,2,0,17,1,3,0,0,0,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus,1708::SB27,8355 DL,0,845,0,2,0,0,18,730,99,0,0,0,0,0,847,291,113,67,104,20,42,43,15,24,10,3,0,49,3,19,4,15,0,3,0,0,1,16,0,1,1,0,1,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Ploats,1708::SB28,8356 DB,0,833,1,0,0,0,6,736,92,0,0,0,0,0,834,183,113,119,84,28,37,47,25,30,7,3,0,63,2,31,1,11,0,1,0,0,2,44,1,0,0,0,1,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Dalzicht (15-03-2021),1708::SB29,8375 AH,0,227,0,0,0,0,2,208,17,0,0,0,0,0,227,36,12,51,27,13,17,20,21,14,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Dalzicht (16-03-2021),1708::SB30,8375 AH,0,199,0,0,0,0,4,179,16,0,0,0,0,0,199,35,18,47,16,8,14,20,4,10,2,2,0,6,0,5,1,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Dalzicht,1708::SB31,8375 AH,0,930,1,1,0,0,11,841,80,0,0,0,0,0,932,225,119,165,86,31,57,26,38,24,6,7,0,51,0,18,2,9,0,2,0,0,3,50,1,0,0,0,6,0,4,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Landerijen,1708::SB32,8375 CD,0,606,0,1,0,1,3,554,49,0,1,0,0,0,606,123,89,94,54,28,28,30,28,13,3,6,0,46,1,14,2,9,0,1,0,1,1,31,0,0,0,0,2,0,2,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Slinger,1708::SB33,8376 HK,0,330,2,0,0,0,9,296,27,0,0,0,0,0,332,66,52,32,43,14,13,20,21,6,1,4,0,22,2,12,0,4,0,0,0,1,4,10,0,1,0,0,2,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kalenberger Gemeenschapshuis,1708::SB34,8377 HL,0,174,1,0,0,0,5,160,10,0,0,0,0,0,175,27,28,8,22,7,11,7,5,18,1,0,0,19,0,4,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Streekcentrum de Wielewaal,1708::SB35,8371 WJ,0,481,0,0,0,0,1,428,52,0,0,0,0,0,481,109,62,83,35,14,20,22,17,10,1,13,0,27,1,17,4,4,0,1,0,1,0,37,0,0,0,0,3,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Botter (15-03-2021),1708::SB36,8374 KC,0,51,0,2,0,0,2,49,2,0,0,0,0,0,53,16,3,8,4,3,3,3,0,2,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Botter (16-03-2021),1708::SB37,8374 KC,0,69,0,0,0,0,0,61,8,0,0,0,0,0,69,9,4,10,8,2,5,1,4,3,2,3,0,7,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Botter,1708::SB38,8374 KC,0,490,2,0,0,0,0,447,45,0,0,0,0,0,492,108,66,78,29,7,29,27,9,13,5,5,0,46,2,23,1,3,0,1,0,1,2,32,0,0,1,0,1,0,1,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Skulpe,1708::SB39,8373 EJ,0,215,0,0,0,0,2,197,16,0,0,0,0,0,215,35,22,38,20,14,11,10,10,7,1,1,0,17,2,3,0,2,0,0,0,1,1,17,0,0,2,0,0,0,1,0,0,,
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1708::SB40,8331 XE,0,3139,0,3,0,5,,,,,0,5,,,3147,604,214,768,204,55,192,488,327,73,53,45,6,25,0,34,5,13,1,0,1,1,0,18,3,5,0,1,2,0,0,1,0,0,0
Zwolle,Steenwijkerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1708::SB41,8331 XE,0,32,0,0,1,0,,,,,0,1,,,33,5,3,8,2,2,2,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
