contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Nije Pôle,1970::SB11,9155 AM,263,220,0,1,0,0,0,203,18,0,0,0,0,0,221,17,11,51,27,10,9,10,23,4,1,3,0,23,0,6,0,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Terpring,1970::SB12,9153 BR,275,213,0,2,0,0,0,194,21,0,0,0,0,0,215,34,37,28,13,15,6,15,3,8,1,3,0,23,0,2,1,1,0,1,0,1,0,20,0,0,0,1,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Jister,1970::SB13,9131 KM,810,524,1,0,0,0,0,481,44,0,0,0,0,0,525,48,86,154,38,8,16,14,27,11,2,8,0,58,0,8,2,5,1,2,0,0,0,32,3,0,1,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis It Dykshûs,1970::SB14,9132 LL,453,313,0,0,0,1,1,288,25,0,0,1,0,0,314,32,37,58,25,10,29,15,12,12,1,8,1,49,0,2,0,2,0,4,0,0,1,10,1,0,0,2,0,1,0,1,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis d' Ald Skoalle,1970::SB15,9147 BM,554,391,0,0,0,2,0,358,35,0,0,2,0,0,393,48,34,111,21,13,27,18,22,10,1,4,0,42,1,4,2,7,0,0,0,3,1,21,0,0,0,1,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Sintrum,1970::SB16,9151 KN,1235,767,5,1,0,6,1,668,103,0,6,0,0,0,767,103,145,121,56,20,74,46,24,13,7,1,0,69,0,13,5,9,0,3,0,0,0,52,0,1,0,0,2,1,2,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Lokaal De Gearkomst,1970::SB17,9134 NM,274,188,0,1,1,0,0,163,25,0,1,0,0,0,188,35,13,43,10,3,17,3,35,2,1,5,0,12,0,2,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schakel,1970::SB18,9123 JV,743,460,0,1,0,0,0,415,46,0,0,0,0,0,461,57,69,99,35,9,15,19,40,22,1,7,0,49,1,9,2,2,0,0,0,0,1,21,0,0,0,2,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Lokaal De Wynroas,1970::SB19,9142 VT,368,253,0,0,0,0,2,223,28,0,0,0,0,0,253,20,31,34,15,6,22,14,17,13,3,12,0,33,0,9,2,2,0,3,0,0,0,13,2,0,0,0,2,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Stikel,1970::SB20,9135 PN,190,141,1,2,0,0,0,127,17,0,0,0,0,0,144,19,20,22,7,1,6,5,20,1,0,2,0,12,0,6,0,3,0,0,0,0,1,13,0,0,0,1,2,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Nespel,1970::SB21,9143 WG,319,212,0,1,0,0,1,195,17,0,0,0,0,0,213,25,29,40,21,4,14,11,9,10,2,6,0,12,0,8,2,3,0,0,0,0,3,9,4,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nij Sion,1970::SB22,9138 TB,354,259,0,1,0,0,0,231,29,0,0,0,0,0,260,19,41,62,20,4,17,10,18,16,0,4,0,19,0,10,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Terp,1970::SB23,9137 RW,695,495,0,0,0,0,0,452,43,0,0,0,0,0,495,84,80,103,28,5,27,20,26,6,4,1,0,57,0,8,3,4,0,0,0,0,1,33,4,0,0,0,1,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Tunawerth,1970::SB24,9145 SE,993,641,1,0,0,0,1,538,103,0,0,0,0,0,642,91,79,111,43,16,58,36,46,19,2,17,0,61,1,18,0,7,0,2,0,1,1,29,2,0,0,1,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Pipenâle,1970::SB25,9141 VH,258,181,0,1,0,0,0,154,28,0,0,0,0,0,182,19,30,35,9,9,17,10,9,10,0,5,0,16,0,1,0,2,0,0,0,0,0,8,1,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Kollum,1970::SB26,9291 KB,1588,876,1,0,0,0,1,789,87,0,0,0,0,0,877,167,108,156,74,31,49,29,46,23,8,17,2,94,1,20,4,8,0,3,0,0,6,22,4,0,0,1,2,1,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Colle,1970::SB27,9291 BS,1565,831,2,2,0,0,1,765,69,0,0,0,0,0,835,150,120,143,92,28,70,32,34,17,4,10,0,61,2,27,2,6,0,3,0,0,6,18,3,0,1,1,0,1,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pro Rege Kollum,1970::SB28,9291 EM,1480,868,1,0,0,0,2,768,99,0,0,0,0,0,869,157,113,162,79,22,53,45,62,21,6,14,0,61,0,31,1,10,0,2,1,0,1,25,0,0,0,0,2,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Trefpunt Kollumerpomp,1970::SB29,9293 LL,364,312,0,1,0,0,0,287,26,0,0,0,0,0,313,63,46,57,25,12,14,8,13,13,5,4,0,19,0,1,0,1,0,0,0,0,2,29,0,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.F.C. Hústerwâld Oudwoude,1970::SB30,9294 KP,730,512,0,0,0,1,2,454,57,0,0,1,0,0,513,83,80,99,40,14,15,16,34,5,4,5,0,61,2,9,1,2,0,4,0,0,0,36,0,0,0,0,2,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.F.C. De Tredder Westergeest,1970::SB31,9295 KC,732,486,0,0,0,0,1,426,59,0,0,0,0,0,486,84,91,67,42,11,28,15,23,4,4,14,0,58,1,8,0,5,0,1,0,1,0,28,0,0,0,0,1,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Trije Doarpen,1970::SB32,9298 JP,1085,818,0,1,0,1,1,725,92,0,1,0,0,0,818,105,134,144,40,7,49,22,91,18,8,21,0,109,1,19,1,7,0,1,0,1,4,30,0,2,0,3,1,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Baptistengemeente 'De Thuishaven' Kollumerzwaag,1970::SB33,9298 PT,1123,743,1,1,0,0,0,669,76,0,0,0,0,0,745,97,117,163,27,12,39,17,93,13,8,18,1,83,0,17,3,3,0,1,0,0,1,25,1,0,0,2,2,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Bosk Zwagerbosch,1970::SB34,9299 HT,546,393,0,1,0,0,0,356,38,0,0,0,0,0,394,46,98,39,30,12,32,20,16,8,3,8,0,49,0,10,0,0,0,0,0,0,0,19,2,0,0,1,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Toutenburg Burum,1970::SB35,9851 AR,622,442,0,1,0,0,0,404,39,0,0,0,0,0,443,75,44,97,35,9,18,18,34,15,4,11,0,39,0,6,0,8,0,1,0,0,0,27,0,0,0,1,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Schans Munnekezijl,1970::SB36,9853 PH,392,273,0,0,0,0,0,250,23,0,0,0,0,0,273,46,58,48,14,3,34,11,13,3,0,1,0,23,1,2,1,3,0,0,0,0,0,9,0,0,0,1,2,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Ferwert,1970::SB37,9172 PJ,1455,782,0,0,0,0,2,704,76,0,0,0,0,0,782,97,96,172,73,16,43,43,61,25,6,4,0,63,5,14,3,11,0,3,0,1,7,36,2,0,1,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doarpshûs De Nije Tille,1970::SB38,9073 HG,1077,688,3,1,0,0,0,626,66,0,0,0,0,0,692,106,87,134,41,10,61,39,48,23,6,1,2,71,1,16,1,4,0,0,0,0,0,34,3,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC It Trefpunt,1970::SB39,9074 CZ,1015,833,2,0,0,0,0,745,90,0,0,0,0,0,835,119,81,235,61,27,56,38,37,20,6,1,1,84,0,25,4,7,0,1,0,0,0,25,2,2,0,1,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Offingaburg,1970::SB40,9074 DV,1017,548,0,3,0,2,2,526,25,0,0,2,0,0,553,61,58,117,34,18,53,49,19,25,3,4,1,52,1,13,2,5,1,0,0,0,1,28,0,0,1,0,1,1,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Het Spectrum,1970::SB41,9111 HH,1116,775,0,0,0,0,2,708,65,0,0,0,0,0,775,124,91,135,85,27,44,30,42,23,3,6,0,72,1,19,6,10,0,1,2,0,4,46,2,0,0,0,1,1,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Fjildsicht,1970::SB42,9171 LM,656,434,0,1,0,0,2,377,56,0,0,0,0,0,435,37,58,73,29,4,23,30,38,15,2,21,0,50,2,12,4,1,0,1,0,0,0,32,0,0,0,1,1,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doarpshûs De Fjouwer,1970::SB43,9175 GG,299,235,0,0,0,0,0,207,28,0,0,0,0,0,235,22,20,78,19,8,16,8,18,6,0,2,0,14,0,3,0,1,0,0,0,0,0,19,0,0,0,0,1,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Dokkum Early Voting MAANDAG,1970::SB44,9101 LP,0,296,0,0,0,0,1,266,29,0,0,0,0,0,296,39,15,80,23,9,26,28,41,7,0,6,0,13,0,2,0,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Dokkum Early Voting DINSDAG,1970::SB45,9101 LP,0,307,0,0,1,0,0,274,32,0,1,0,0,0,306,46,23,83,24,10,19,24,34,12,2,4,0,14,0,8,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Kollum Early Voting MAANDAG,1970::SB46,9291 KB,0,288,0,0,0,0,0,250,38,0,0,0,0,0,288,37,31,78,13,6,19,28,41,8,0,4,0,7,0,4,0,3,0,0,0,0,0,7,0,1,0,0,0,0,0,1,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Kollum Early Voting DINSDAG,1970::SB47,9291 KB,0,262,0,1,0,0,1,230,32,0,0,0,0,0,263,37,32,63,16,9,13,31,11,14,4,3,0,10,0,5,0,1,0,0,0,0,2,8,0,1,0,1,1,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Ferwert Early Voting MAANDAG,1970::SB48,9172 PJ,0,151,0,0,0,0,0,132,19,0,0,0,0,0,151,31,11,33,15,6,12,12,17,6,1,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Ferwert Early Voting DINSDAG,1970::SB49,9172 PJ,0,141,0,0,0,0,2,123,16,0,0,0,0,0,141,18,14,34,18,4,6,12,9,6,0,1,0,11,1,1,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA de Dobbe Early Voting MAANDAG,1970::SB50,9133 MA,0,104,0,0,0,0,6,83,15,0,0,0,0,0,104,14,7,31,6,2,9,6,7,4,0,0,0,11,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA de Dobbe Early Voting DINSDAG,1970::SB51,9133 MA,0,79,0,0,0,0,0,69,10,0,0,0,0,0,79,10,9,24,3,2,6,1,6,5,1,3,0,3,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Dokkum BRIEFSTEMBUREAU A,1970::SB52,9101 LP,0,3016,3,7,0,2,,,,,0,2,,,3028,339,152,1301,120,39,135,293,367,70,43,54,0,30,2,19,1,13,0,2,0,1,0,30,2,3,0,0,0,0,0,0,0,0
Leeuwarden,Noardeast-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Dokkum BRIEFSTEMBUREAU B,1970::SB53,9101 LP,0,77,0,1,0,0,,,,,0,0,,,78,6,5,28,5,0,4,7,10,2,1,4,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
