contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Goede Herderkerk,0484::SB11,2406 TV,1177,930,1,0,0,0,0,856,75,0,0,0,0,0,931,226,102,71,140,46,39,29,36,52,12,15,7,80,9,33,10,12,0,0,0,3,1,5,0,0,0,0,0,2,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Arena,0484::SB12,2403 AS,1550,829,3,1,0,0,0,729,104,0,0,0,0,0,833,161,77,48,131,45,49,36,29,30,8,13,95,51,3,21,8,8,5,6,1,1,1,1,0,0,1,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemiva Castorstraat,0484::SB13,2402 BV,1382,606,0,9,0,0,1,561,53,0,0,0,0,0,615,109,62,46,73,17,41,24,17,20,5,2,95,43,7,7,4,4,18,3,0,0,4,2,1,1,1,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sionskerk (2),0484::SB14,2402 AG,1413,503,1,1,0,0,0,465,40,0,0,0,0,0,505,116,54,33,84,16,38,12,26,15,7,10,18,19,2,19,5,10,6,2,0,0,3,4,0,0,2,0,0,2,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Haci Bayram Camii Moskee,0484::SB15,2402 AT,1240,812,2,1,0,0,2,813,0,0,0,0,0,0,815,176,37,41,138,44,38,31,20,9,5,4,167,33,3,13,2,21,21,1,0,1,6,0,0,0,1,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingscentrum Ouverture,0484::SB16,2402 DX,1441,703,3,3,0,1,0,640,70,0,0,1,0,0,710,121,93,32,94,44,45,33,28,25,5,9,44,58,12,21,3,9,11,4,0,3,3,5,0,1,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sionskerk,0484::SB17,2402 WC,1194,548,0,0,0,0,1,500,47,0,0,0,0,0,548,124,62,46,89,12,37,17,28,32,3,18,8,25,7,15,2,10,1,2,1,3,2,0,2,1,0,0,0,0,1,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum De Bron (1),0484::SB18,2402 EP,1145,822,3,2,0,1,1,762,65,0,0,1,0,0,828,155,91,46,124,45,47,30,31,25,12,2,52,74,5,25,8,20,8,5,1,3,8,3,2,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum De Bron (2),0484::SB19,2402 EP,1282,764,3,1,0,1,0,698,69,0,1,0,0,0,767,170,95,40,119,37,55,25,15,30,9,2,40,50,7,21,4,16,10,3,0,4,3,2,2,0,2,1,0,2,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bezoekerscentrum De Veenweiden,0484::SB20,2403 NC,1294,701,1,0,0,0,0,655,47,0,0,0,0,0,702,149,78,48,138,39,43,25,24,41,9,4,0,45,3,23,1,10,3,3,0,1,6,1,4,1,0,1,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Honingzwam,0484::SB21,2403 HN,1282,993,2,1,0,2,2,911,85,0,0,2,0,0,998,268,74,77,173,65,60,28,38,39,7,16,5,74,5,16,3,22,4,4,0,2,2,4,0,0,2,1,0,3,1,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Batenstein,0484::SB22,2403 PH,974,768,5,2,0,0,2,773,0,0,0,0,0,0,775,166,82,46,140,35,53,34,30,34,10,4,11,49,2,23,8,17,11,1,0,1,2,2,0,1,1,0,0,5,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool De Mare,0484::SB23,2402 LG,1334,874,5,2,0,0,1,802,78,0,0,0,0,0,881,224,93,55,133,40,73,42,26,28,5,5,21,57,4,27,8,10,7,5,1,4,1,2,0,0,2,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Havixhorst,0484::SB24,2402 MZ,1563,1116,6,4,0,0,2,1029,95,0,0,0,0,0,1126,286,131,68,176,46,77,44,45,39,16,7,16,74,3,42,6,18,2,1,1,4,3,6,2,1,0,1,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Mandenvlechter,0484::SB25,2401 JJ,1114,520,2,0,0,0,0,474,48,0,0,0,0,0,522,106,70,37,71,27,22,25,21,24,7,4,8,57,2,18,5,4,3,3,0,0,2,3,0,0,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wooncentrum  Poortwachter,0484::SB26,2401 KZ,1252,813,4,0,0,1,0,729,87,0,1,0,0,0,816,213,86,70,133,31,31,29,30,35,9,11,6,63,5,17,3,8,6,5,2,4,10,4,0,0,0,0,0,2,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Avanti Wielervereniging,0484::SB27,2408 TX,1426,604,0,0,0,0,0,539,65,0,0,0,0,0,604,208,36,64,116,13,19,10,19,18,5,1,13,32,0,12,2,20,7,4,0,1,0,3,0,0,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Kerk en Zanen (1),0484::SB28,2408 NV,1389,1080,1,2,0,2,2,978,105,0,0,2,0,0,1085,313,85,70,221,52,47,33,44,27,13,11,15,45,9,31,4,31,3,1,2,6,2,10,1,0,2,0,1,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Maranathakerk (1),0484::SB29,2406 AP,1220,870,0,0,0,0,0,788,82,0,0,0,0,0,870,259,51,73,200,46,25,25,29,39,2,11,0,37,0,32,3,23,0,3,0,2,7,1,0,1,1,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Lichtkring (1),0484::SB30,2408 TV,937,1037,1,1,1,0,1,945,94,0,0,1,0,0,1040,342,44,88,199,41,34,30,49,33,6,8,42,44,9,26,4,18,8,0,0,2,4,1,1,1,0,0,0,3,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Kerk en Zanen (2),0484::SB31,2408 NV,1462,947,1,3,0,1,2,845,105,0,0,1,0,0,952,280,78,67,169,43,22,37,51,28,8,10,6,51,3,29,9,31,4,1,0,1,4,7,1,1,0,0,0,6,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool Het Baken,0484::SB32,2401 GH,1049,866,3,0,0,0,0,791,79,1,0,1,0,0,870,215,65,71,136,46,55,40,28,30,7,10,22,64,7,13,5,25,3,4,2,1,0,10,1,1,3,1,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zwembad Aquarijn (2),0484::SB33,2403 RA,859,494,2,2,0,1,0,464,35,0,0,1,0,0,499,119,43,28,84,28,29,17,7,24,6,5,3,48,4,20,3,11,1,5,0,2,0,2,2,1,0,0,0,2,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Speeltuinvereniging Kindervreugd,0484::SB34,2405 VK,1569,978,5,4,1,0,2,898,86,0,1,0,0,0,986,156,201,53,104,63,59,45,25,37,10,15,9,112,6,32,12,15,1,2,1,6,2,4,0,2,1,0,1,4,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ashram College,0484::SB35,2401 XH,1621,1423,3,5,0,10,1,1248,192,0,0,10,0,0,1441,315,150,90,243,82,64,60,39,50,13,8,73,82,13,29,3,35,32,6,2,2,7,11,2,4,2,0,1,5,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Westerhove,0484::SB36,2404 GB,893,559,1,3,0,0,0,551,12,0,0,0,0,0,563,123,88,61,49,21,34,30,23,15,5,19,4,37,4,15,4,13,0,1,0,2,3,4,0,1,0,0,1,2,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Woonboulevard daVinci,0484::SB37,2408 BL,1048,911,2,0,0,0,0,819,94,0,0,0,0,0,913,241,80,86,162,29,46,26,47,40,12,9,12,51,3,19,8,20,4,0,2,4,3,1,3,1,2,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal De Oude Wereld,0484::SB38,2408 NV,1325,958,4,1,0,0,0,865,98,0,0,0,0,0,963,264,76,67,174,41,34,46,54,32,14,9,18,34,3,25,4,43,2,4,0,5,3,2,2,0,1,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zwembad Aquarijn (1),0484::SB39,2403 RA,1196,786,3,2,0,2,2,715,76,0,0,2,0,0,793,177,81,53,127,41,44,35,36,30,15,11,7,53,5,23,3,20,5,4,1,2,5,3,0,0,0,0,1,4,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Klepperman,0484::SB40,2401 GH,1019,530,6,0,0,0,0,498,38,0,0,0,0,0,536,133,56,46,89,34,23,20,18,17,10,6,8,26,0,18,3,10,1,1,1,1,3,0,2,1,2,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Lichtkring (2),0484::SB41,2408 TV,1132,863,0,3,0,0,0,778,88,0,0,0,0,0,866,306,50,64,152,19,24,20,49,30,3,14,13,37,3,31,5,26,2,0,2,2,1,4,0,2,0,0,0,3,1,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hervormd Centrum De Regenboog,0484::SB42,2391 BJ,943,830,1,0,0,0,1,745,85,0,0,0,0,0,831,239,73,140,89,14,19,22,58,23,1,61,3,27,3,22,1,12,0,1,3,1,3,9,0,0,2,2,0,2,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gebouw Prot. Gem. De Korenaar,0484::SB43,2391 CB,1326,840,0,0,0,0,0,767,73,0,0,0,0,0,840,217,72,118,124,27,23,13,47,21,5,25,0,42,0,46,3,19,0,1,2,3,0,29,2,0,1,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis De Meester,0484::SB44,2394 GJ,1464,914,2,3,0,0,3,853,64,1,0,1,0,0,920,225,144,66,130,48,57,44,17,33,13,3,2,56,3,26,6,21,0,0,2,1,4,9,1,2,0,1,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal De Cirkel,0484::SB45,2394 GP,1223,1231,7,5,0,0,3,1129,111,0,0,0,0,0,1243,343,148,93,194,55,81,42,22,43,26,6,7,61,6,32,7,28,2,2,1,3,4,21,0,0,0,0,0,3,1,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis De Juffrouw,0484::SB46,2391 CK,1529,1079,0,0,0,1,0,936,144,0,0,1,0,0,1080,305,128,120,115,40,42,35,38,33,11,16,3,77,5,35,5,14,0,4,1,3,5,38,1,2,2,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingskerk (1) ( ipv. Het Anker),0484::SB47,2396 HA,714,103,1,0,0,0,0,92,12,0,0,0,0,0,104,27,15,8,20,3,5,1,3,2,7,0,0,4,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Vrijetijdscentrum de Ridderhof (1),0484::SB48,2396 WJ,1460,796,0,0,0,0,0,709,87,0,0,0,0,0,796,234,95,93,96,28,37,31,27,20,12,6,6,44,3,27,2,16,0,1,1,1,4,10,1,0,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Vrijetijdscentrum de Ridderhof (2),0484::SB49,2396 WJ,1501,826,1,8,0,1,0,758,76,0,1,0,0,0,834,216,98,92,108,28,43,29,23,30,7,15,3,52,3,32,4,24,0,0,0,2,1,14,1,0,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Christinastraat,0484::SB50,2731 EZ,1337,1103,0,0,0,0,1,981,121,0,0,0,0,0,1103,234,114,90,103,17,44,18,86,41,6,206,2,71,1,31,7,15,0,0,0,1,4,6,3,0,1,0,0,2,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau School met de Bijbel,0484::SB51,2731 AC,1377,868,0,0,0,0,1,751,117,0,0,1,0,1,869,162,73,69,64,24,29,19,90,22,7,238,0,25,0,13,2,7,0,2,0,1,4,14,1,1,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum De Loods,0484::SB52,2771 EJ,736,807,2,1,0,0,2,731,77,0,0,0,0,0,810,209,83,67,113,34,35,29,32,33,9,29,9,49,3,33,5,14,3,0,0,2,6,7,0,0,0,0,0,3,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Flora Theater,0484::SB53,2771 GB,1267,1019,2,0,0,0,1,903,117,0,0,0,0,0,1021,319,94,102,140,34,29,20,37,45,2,47,10,53,2,44,6,22,0,0,0,1,2,9,1,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bethelkerk (1),0484::SB54,2771 PC,1300,625,0,2,0,0,0,564,63,0,0,0,0,0,627,157,91,51,78,30,25,22,34,15,3,4,13,36,4,33,2,10,7,0,0,2,2,4,1,0,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Plataan,0484::SB55,2771 SX,1396,1007,2,4,0,1,4,897,111,0,1,0,0,0,1012,233,88,77,134,42,41,33,53,37,7,62,54,66,6,25,7,17,11,2,0,5,1,4,0,0,1,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Stek,0484::SB56,2771 SV,1408,1076,1,3,0,1,0,968,113,0,0,1,0,0,1081,240,121,109,129,53,51,37,63,34,9,34,37,57,6,45,7,16,8,1,0,3,3,8,0,0,0,0,1,3,1,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau H. Joannes de Doper kerk,0484::SB57,2771 DE,961,591,1,2,0,0,0,556,38,0,0,0,0,0,594,179,59,70,93,30,15,17,18,18,0,8,2,34,3,19,0,10,2,4,1,0,7,1,1,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal de Biezen,0484::SB58,2771 CT,996,812,0,1,0,1,0,733,79,0,1,0,0,0,812,281,53,72,147,29,18,12,26,33,4,22,4,32,0,47,6,10,4,0,0,1,2,8,0,0,0,1,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Midgetgolfvereniging De Trekvogels,0484::SB59,2771 ZT,1382,868,2,1,0,0,1,769,101,0,0,0,0,0,871,260,85,65,107,33,25,11,55,28,11,51,7,49,0,43,8,11,1,2,0,2,3,10,0,0,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool Samen Op Weg,0484::SB60,2404 AL,981,535,1,2,0,1,0,484,55,0,0,1,0,0,539,106,69,42,71,22,41,17,16,25,4,4,12,53,2,19,2,14,3,3,0,0,2,5,0,0,0,1,0,2,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal De Vroonhoevelaan,0484::SB61,2408 ST,1081,753,0,0,0,0,1,673,80,1,0,1,0,0,754,324,39,48,148,26,19,16,27,18,3,4,7,21,2,21,2,16,0,2,1,2,4,0,1,0,0,1,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Brandweerkazerne Havenstraat,0484::SB62,2405 BV,989,441,0,0,0,1,2,396,44,0,0,1,0,0,442,145,27,46,90,14,12,15,20,12,3,5,1,17,2,8,3,14,0,1,0,3,0,1,2,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis (2),0484::SB63,2405 SH,360,372,3,1,0,0,0,332,44,0,0,0,0,0,376,108,30,20,86,20,15,10,6,16,0,0,4,22,5,7,1,16,2,0,0,0,2,1,0,0,1,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Maranathakerk (2),0484::SB64,2406 AP,1170,861,1,1,0,1,1,788,75,0,0,1,0,0,864,228,69,76,193,39,24,25,39,29,9,9,1,44,3,23,6,22,0,0,0,1,9,6,2,0,0,0,0,4,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal De Landvliethal,0484::SB65,2391 AX,935,531,0,1,0,0,1,474,57,0,0,0,0,0,532,184,42,76,68,9,19,20,24,12,3,18,1,26,0,9,2,5,0,0,1,0,2,10,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingscentrum De Brug,0484::SB66,2771 GR,628,199,1,0,0,0,0,180,20,0,0,0,0,0,200,61,16,20,30,10,8,4,11,6,0,4,1,7,1,4,0,1,0,2,0,2,1,6,1,0,1,2,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bethelkerk (2),0484::SB67,2771 PC,1134,603,3,1,0,0,2,542,63,0,0,0,0,0,607,171,71,51,83,21,34,21,27,17,2,13,9,43,1,16,2,9,1,0,0,1,6,3,0,0,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tennisvereniging Boskoop,0484::SB68,2771 TN,1158,632,0,1,0,0,0,554,79,0,0,0,0,0,633,155,66,55,76,22,26,16,32,18,6,55,24,31,0,13,10,4,9,0,0,1,2,6,2,1,0,0,0,2,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Pleyn68,0484::SB69,2394 AJ,482,450,2,1,0,0,5,418,30,0,0,0,0,0,453,130,40,43,55,35,22,9,8,13,1,4,2,23,1,24,3,10,4,0,0,1,1,20,0,0,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Kaju Putih,0484::SB70,2404 BX,817,480,4,0,0,0,2,445,37,0,0,0,0,0,484,67,48,23,66,27,32,19,23,21,7,21,11,47,6,10,2,13,0,1,0,2,9,4,2,2,15,1,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Archeon,0484::SB71,2408 ZB,1409,1220,0,2,0,0,3,1101,118,0,0,0,0,0,1222,470,62,97,229,64,23,29,54,40,3,8,8,37,2,32,5,39,2,2,1,5,4,2,2,0,0,0,0,0,0,,
