contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Hoeksteen,0687::SB14,,0,1110,3,3,0,3,4,1009,106,0,0,3,0,0,1119,170,120,63,137,69,109,76,53,61,16,30,25,99,10,15,9,21,1,5,2,0,2,2,3,1,4,3,4,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ter Hoogekerk,0687::SB16,4335 CS,0,759,1,0,0,1,0,667,94,0,0,1,0,0,761,90,34,39,96,38,38,46,47,33,4,187,11,43,3,13,2,10,0,3,1,0,1,10,0,1,3,2,4,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Ontmoetingskerk,0687::SB17,4335 PA,0,1161,0,6,0,1,2,1068,98,0,0,0,0,0,1168,169,95,76,173,50,86,85,78,72,13,62,37,91,6,17,5,24,0,1,0,1,4,7,2,1,4,1,1,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Mosselkreekstraat,0687::SB19,,0,1079,0,3,0,0,1,986,95,0,0,0,0,0,1082,192,80,67,158,68,73,68,40,52,24,37,31,84,6,19,3,26,4,6,1,2,5,8,1,2,14,2,3,3,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Palet,0687::SB20,4336 XA,0,1267,6,1,0,1,2,1131,142,0,0,1,0,0,1275,247,131,104,180,47,78,95,54,45,12,56,52,87,4,21,7,15,0,2,1,4,3,9,2,2,3,0,6,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Scalda Ravensteijnweg,0687::SB21,4337 PG,0,1312,1,0,0,2,5,1174,136,0,0,2,0,0,1315,386,93,81,217,43,47,51,77,51,17,59,16,87,5,38,3,26,0,0,0,1,2,8,2,0,1,1,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Kruitmolen,0687::SB22,,0,540,1,0,0,0,0,480,61,0,0,0,0,0,541,86,61,33,73,33,48,32,25,26,6,15,17,45,6,14,1,8,0,1,0,1,1,1,1,1,2,2,1,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Kruitmolen,0687::SB23,,0,489,0,3,0,0,2,426,64,0,0,0,0,0,492,77,43,34,61,44,40,41,18,21,4,8,17,51,1,7,3,7,0,3,0,1,4,1,0,1,1,0,1,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Voormalig CSW gebouw, ingang Koos Vorrinkstr",0687::SB25,,0,1150,1,2,0,1,4,1012,138,0,0,1,0,0,1154,217,49,102,196,82,37,108,97,57,5,91,0,41,3,24,3,29,0,2,1,0,0,2,0,0,2,2,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Palet,0687::SB26,4336 XA,0,1262,1,6,0,8,0,1103,158,0,8,0,0,0,1261,217,134,65,164,92,86,83,63,47,12,42,56,110,10,28,11,21,5,1,0,0,7,1,2,0,5,0,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau ZB| Planbureau en Bibliotheek van Zeeland,0687::SB28,4331 JE,0,626,2,3,0,0,6,577,48,0,0,0,0,0,631,116,61,24,107,53,33,53,27,41,6,6,4,42,7,14,3,14,0,3,1,2,5,1,1,0,1,1,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hof van Buren,0687::SB29,4332 VA,0,996,0,4,0,0,3,895,102,0,0,0,0,0,1000,185,49,77,206,62,59,60,60,65,14,35,0,52,3,26,5,20,1,6,0,1,3,4,0,0,1,1,1,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Verenigingsgebouw achter Hervormde Kerk,0687::SB31,4341EP,0,665,1,1,0,0,4,555,108,0,0,0,0,0,667,91,80,50,19,7,16,12,77,8,10,237,1,28,0,18,0,5,0,0,0,0,2,3,0,0,0,1,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis de Arne,0687::SB32,4341 GX,0,670,2,0,0,0,3,562,107,0,0,0,0,0,672,77,75,52,26,13,17,15,73,14,7,214,0,63,1,9,1,4,0,0,0,3,1,4,0,1,0,0,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal De Blikken,0687::SB33,4341LV,0,1219,0,1,0,3,0,991,232,0,0,3,0,0,1223,242,116,144,62,17,32,27,109,12,1,314,0,85,1,33,7,10,0,1,0,1,0,5,0,0,0,0,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau ZB | Planbureau en Bibliotheek van Zeeland,0687::SB503,,0,666,1,1,0,0,0,619,48,0,1,0,1,0,667,118,32,45,109,48,42,110,53,33,2,16,1,17,3,13,2,19,1,0,0,0,0,0,0,1,0,1,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal De Sprong,0687::SB505,,0,323,4,0,0,0,0,290,37,0,0,0,0,0,327,55,24,40,35,16,21,37,21,15,2,18,1,20,1,9,2,4,0,0,0,1,0,0,1,0,0,0,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Kruitmolen,0687::SB522,,0,422,0,1,0,0,0,383,40,0,0,0,0,0,423,76,52,45,35,13,38,52,38,10,6,11,7,14,0,14,0,8,0,2,0,0,1,0,0,0,0,0,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis de Arne,0687::SB532,,0,247,0,1,0,1,0,208,41,0,0,1,0,0,249,41,20,34,9,2,10,13,36,4,1,65,0,7,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau ZB | Planbureau en Bibliotheek van Zeeland,0687::SB603,,0,586,2,1,0,0,5,515,69,0,0,0,0,0,589,110,36,48,88,44,34,80,29,46,7,17,6,13,1,9,0,13,0,1,0,0,1,3,0,0,0,0,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal De Sprong,0687::SB605,,0,347,2,1,0,0,0,307,43,0,0,0,0,0,350,63,31,30,53,28,20,36,25,19,1,18,2,5,1,7,0,4,3,0,0,0,0,1,0,0,0,0,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Kruitmolen,0687::SB622,,0,492,1,0,0,0,3,436,54,0,0,0,0,0,493,91,59,51,50,31,37,42,34,22,8,14,9,17,6,8,1,9,0,0,0,0,0,1,0,1,0,0,1,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis de Arne,0687::SB632,,0,266,0,1,0,0,3,228,36,0,0,0,0,0,267,39,37,23,10,1,4,9,29,4,2,79,0,15,0,8,0,3,0,0,0,1,0,1,0,1,0,0,0,0,,
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 1,0687::SB900,,0,3731,6,5,0,1,,,,,0,1,,,3743,707,202,692,344,83,257,561,291,115,80,294,7,17,0,26,2,27,0,0,0,0,1,13,0,8,1,2,0,1,0,0
Middelburg,Middelburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 2,0687::SB901,,0,98,0,0,0,0,,,,,0,0,,,98,24,8,16,5,0,5,13,5,3,4,9,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
