contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Garyp, It Geahûs 17 maart",0737::SB11,9263 PK,1501,1090,0,4,0,1,2,994,99,0,0,1,0,0,1095,150,109,284,87,22,55,58,82,23,4,21,0,108,1,16,7,8,0,6,0,2,4,36,0,0,0,2,4,0,0,1,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Earnewâld, Hotel Princenhof 17 maart",0737::SB12,9264 TJ,337,295,0,0,0,0,18,256,21,0,0,0,0,0,295,82,28,52,38,6,11,23,7,7,1,1,0,16,0,7,1,6,0,2,0,0,0,5,1,0,0,0,0,0,0,1,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Suwâld, Suderfinne 17 maart",0737::SB13,9265 LS,486,394,2,0,0,0,5,343,48,0,0,0,0,0,396,46,20,95,49,19,12,19,24,8,1,9,0,50,0,2,2,5,0,0,0,1,0,27,1,1,0,1,0,1,0,1,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Hurdegaryp, It Maskelyn 17 maart",0737::SB14,9254 GM,2224,1371,2,6,0,1,4,1254,121,0,1,0,0,0,1379,235,144,172,208,87,82,71,44,71,9,5,1,124,4,34,4,27,0,3,0,3,8,20,1,1,0,1,10,2,0,0,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Hurdegaryp, Nieuw Perspectief 17 maart",0737::SB15,9254 CV,1777,849,3,4,0,0,0,787,69,0,0,0,0,0,856,120,91,103,112,44,80,52,45,27,12,16,1,86,1,18,1,7,0,5,2,2,9,12,1,1,0,0,1,0,0,0,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Tytsjerk, Yn 'e Mande 17 maart",0737::SB16,9255 KC,1271,893,2,1,0,0,1,814,81,0,0,0,0,0,896,148,72,131,123,49,62,65,48,28,4,4,0,91,2,18,4,17,0,0,0,0,1,22,1,0,0,0,1,0,0,2,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Ryptsjerk, De Einekoer 17 maart",0737::SB17,9256 HR,621,489,3,1,0,0,1,453,39,0,0,0,0,0,493,64,55,72,63,19,36,29,37,19,4,8,0,35,5,11,1,4,0,1,2,1,0,16,4,2,0,0,1,0,0,0,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gytsjerk, Gymnastieklokaal 17 maart",0737::SB18,9061 BM,1837,1274,1,2,0,0,0,1161,116,0,0,0,0,0,1277,211,121,130,220,72,92,119,53,48,5,4,0,112,4,21,5,15,0,1,1,2,4,25,0,0,0,2,7,0,0,0,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Oentsjerk, Heemstra State 17 maart",0737::SB19,9062 GX,1565,1068,5,1,0,0,1,981,96,4,0,4,0,0,1078,181,94,179,171,49,57,107,53,32,9,3,1,73,3,22,2,14,0,3,0,0,3,10,1,0,1,0,0,0,0,0,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Aldtsjerk, Oerein 17 maart",0737::SB20,9064 KE,505,420,0,0,0,0,2,383,35,0,0,0,0,0,420,69,41,63,62,13,20,39,12,20,2,3,1,43,1,7,2,2,0,1,3,1,1,12,0,0,0,0,1,1,0,0,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Mûnein, De Mounestien 17 maart",0737::SB21,9063 JL,567,409,1,1,0,0,0,372,39,0,0,0,0,0,411,68,52,58,44,24,27,18,28,12,2,1,0,36,0,10,0,6,0,0,2,0,0,21,0,0,0,0,0,0,0,0,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Wyns, De Skûle 17 maart",0737::SB22,9091 BC,192,141,0,1,0,0,0,124,18,0,0,0,0,0,142,21,8,11,23,8,10,13,7,8,1,2,0,7,0,5,0,3,0,1,0,0,2,10,0,0,0,0,1,0,0,0,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Burgum, Gemeentehuis 15 maart",0737::SB23,9251 GH,0,457,1,0,0,1,3,407,47,0,1,0,0,0,457,62,45,126,36,9,32,53,34,14,2,3,0,11,1,12,1,4,0,0,0,0,4,3,1,0,0,0,0,0,0,4,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Hurdegaryp, It Maskelyn 15 maart",0737::SB24,9254 GM,0,394,1,0,0,1,0,362,34,0,0,1,0,0,396,44,29,80,49,13,36,69,24,14,7,1,0,16,0,3,0,3,0,1,0,0,0,4,0,0,0,0,1,0,0,0,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Burgum, Gemeentehuis 16 maart",0737::SB25,9251 GH,0,451,0,1,0,0,4,408,39,0,1,0,1,0,451,73,64,91,30,8,36,56,45,13,2,6,0,20,0,2,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Hurdegaryp, It Maskelyn 16 maart",0737::SB26,9254 GM,0,373,0,2,0,0,0,346,29,0,0,0,0,0,375,53,38,58,56,15,36,28,14,23,5,3,0,17,1,10,0,6,0,0,0,0,0,8,0,0,0,0,1,0,0,1,,
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1 Vooropening 16 maart en telling 17 maart,0737::SB27,9251 GH,0,2276,0,2,0,0,,,,,0,0,,,2278,291,143,801,132,23,109,364,248,59,21,26,0,20,1,7,0,3,0,0,0,0,4,15,3,3,0,0,2,0,0,1,0,0
Leeuwarden,Tytsjerksteradiel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2 Vooropening en telling 17 maart,0737::SB28,9251 GH,0,286,0,0,0,0,,,,,0,0,,,286,28,12,93,35,3,17,36,33,9,1,7,0,4,0,2,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
