contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal 't Kofschip,0345::SB11,3904 RS,1523,1415,0,3,0,5,2,1238,183,0,0,5,0,0,1423,318,126,118,157,59,54,37,217,22,16,90,21,95,2,31,7,17,11,2,0,1,4,4,2,1,0,1,2,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voetbalvereniging G.V.V.V.,0345::SB12,3905 AE,1631,509,0,0,0,0,1,435,73,0,0,0,0,0,509,131,77,42,30,11,25,12,35,4,3,24,20,52,0,23,1,11,1,0,0,0,0,3,0,0,0,0,2,2,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bethelkerk,0345::SB13,3901 KT,1022,589,0,0,0,0,2,526,61,0,0,0,0,0,589,89,40,57,38,13,31,7,139,7,5,99,1,31,3,17,2,5,1,0,0,0,1,1,1,0,0,0,1,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Sporthal West (1),0345::SB14,3905 SL,1447,1272,1,0,0,0,7,1116,150,0,0,0,0,0,1273,308,127,101,174,47,63,35,135,34,11,54,22,75,0,28,11,24,6,1,2,0,6,3,1,1,0,0,2,0,1,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Langelaar (1),0345::SB15,3905 WK,1362,1012,1,1,0,0,2,892,122,2,0,2,0,0,1016,233,83,118,140,25,29,26,122,15,8,88,19,39,0,32,1,16,2,0,0,1,6,3,1,0,1,1,3,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Trommelaar (1),0345::SB16,3905 AV,1350,382,0,1,0,0,1,336,46,0,0,0,0,0,383,69,36,21,28,14,20,12,44,9,1,33,29,35,1,16,2,2,4,1,0,1,0,3,0,0,0,0,1,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis 't Turfke,0345::SB17,3905 ZC,1759,1165,4,2,0,2,3,1018,152,0,0,2,0,0,1173,186,144,106,79,33,60,32,107,27,7,174,53,76,2,34,3,8,8,2,1,2,3,11,0,0,1,0,2,0,3,1,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Gouverneurslaan (1),0345::SB18,3905 HE,1578,846,1,7,0,1,1,743,111,0,0,1,0,0,855,164,58,74,41,20,27,16,171,10,4,170,4,43,0,13,2,12,5,3,0,4,0,3,0,1,0,0,0,0,0,1,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Gouverneurslaan (2),0345::SB19,3905 HE,1921,915,1,0,0,0,1,792,123,0,0,0,0,0,916,131,70,98,56,23,24,8,201,14,4,200,6,42,0,19,1,9,0,0,0,2,1,5,0,0,0,0,0,0,1,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Zoete Inval (1),0345::SB20,3901 SM,1510,174,3,0,0,0,0,153,24,0,0,0,0,0,177,37,6,10,7,2,3,1,32,4,0,51,4,12,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkkerk De Open Hof (1),0345::SB21,3902 CZ,1308,1252,1,1,0,0,1,1066,189,1,0,2,0,1,1256,217,104,131,104,30,54,27,194,19,6,216,22,70,2,32,2,7,2,2,0,2,2,3,1,0,0,0,2,0,1,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkkerk De Open Hof (2),0345::SB22,3902 CZ,1663,1294,0,0,0,0,1,1117,176,0,0,0,0,0,1294,245,117,107,112,24,38,29,209,25,5,236,14,50,2,32,4,20,7,0,2,2,4,7,0,0,2,0,1,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Kleine Beer,0345::SB23,3901 SH,1670,528,0,0,0,0,0,471,57,0,0,0,0,0,528,97,80,57,31,9,31,27,56,7,3,61,16,21,0,14,0,0,6,1,2,1,0,0,0,1,4,3,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Zuiderkruis (1),0345::SB24,3902 XX,1250,526,1,2,0,0,1,461,67,0,0,0,0,0,529,77,49,35,45,28,20,16,67,13,5,30,52,43,5,9,1,5,23,2,0,0,0,0,1,0,0,0,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Westerkerk,0345::SB25,3906 AL,1457,1675,1,1,0,5,4,1499,179,0,0,5,0,0,1682,309,151,173,134,56,40,49,418,25,11,161,6,55,2,49,3,20,1,1,0,1,2,3,0,2,0,2,0,0,0,1,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Langelaar (2),0345::SB26,3905 WK,1502,802,2,0,0,0,0,709,95,0,0,0,0,0,804,189,67,92,85,16,36,18,92,12,6,73,7,44,1,21,1,17,4,2,0,3,5,2,1,1,2,0,5,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Goudmos (1),0345::SB27,3904 JZ,1361,1440,2,0,0,1,3,1249,189,0,1,0,0,0,1441,413,142,131,198,51,34,45,147,33,3,61,16,55,6,50,10,21,3,1,0,0,2,12,0,1,1,2,2,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Goudmos (2),0345::SB28,3904 JZ,1606,1270,0,1,0,1,2,1117,153,0,0,1,0,0,1272,374,123,115,156,43,29,32,154,19,9,58,2,69,5,34,7,21,4,1,0,5,6,4,0,0,0,0,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Pniëlkerk,0345::SB29,3902 KZ,1405,744,0,1,0,1,0,660,84,0,1,0,0,0,744,150,67,75,52,29,24,8,115,8,4,131,7,42,6,15,1,4,0,0,1,1,0,4,0,0,0,0,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig pand V&D (1),0345::SB30,3901 AC,1216,868,1,4,0,1,7,772,95,0,0,1,0,0,874,187,85,63,91,49,44,23,63,26,3,30,65,65,3,15,3,18,22,1,0,1,4,1,0,1,3,0,1,0,1,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingshuis,0345::SB31,3907 NJ,1460,2446,3,2,0,0,5,2066,380,0,0,0,0,0,2451,628,158,203,267,73,66,47,327,42,12,236,123,110,7,55,9,33,26,3,1,3,7,5,0,1,1,2,1,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Zuiderkruis (2),0345::SB32,3902 XX,0,446,1,4,0,0,0,387,64,0,0,0,0,0,451,76,43,24,43,11,22,18,38,8,2,24,65,25,1,10,0,5,22,1,0,0,2,5,0,0,0,0,1,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Trommelaar (2),0345::SB33,3905 AV,1054,404,0,1,0,1,0,359,45,0,1,0,0,0,404,66,51,26,31,15,30,13,29,7,3,52,44,18,1,8,0,2,2,2,0,0,2,0,0,0,0,1,1,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Zoete Inval (2),0345::SB34,3901 SM,1881,204,0,0,0,0,0,178,26,0,0,0,0,0,204,28,13,15,13,4,3,4,37,3,3,52,6,14,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Sporthal West (2),0345::SB35,3905 SL,850,1117,0,2,0,0,3,989,127,0,0,0,0,0,1119,270,118,87,153,49,52,27,130,20,6,61,16,51,3,28,6,23,2,4,0,1,2,5,1,0,1,0,0,0,1,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voetbalvereniging VRC,0345::SB36,3902 HL,0,623,0,1,0,0,1,534,89,0,0,0,0,0,624,197,54,60,55,12,13,20,65,4,5,27,25,35,4,24,5,4,6,0,0,0,3,4,0,0,0,0,1,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Spectrum,0345::SB37,3901 TP,0,525,0,0,0,0,0,470,55,0,0,0,0,0,525,109,57,43,57,20,22,11,69,16,2,31,7,36,2,9,2,16,5,3,0,2,0,2,2,0,0,0,1,0,1,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zaalruimte Trefpunt,0345::SB106,3904 KK,0,384,0,1,0,1,0,352,32,0,1,0,0,0,384,88,43,67,25,5,20,25,58,5,8,25,0,2,1,9,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkkerk De Open Hof,0345::SB121,3902 CZ,0,501,0,1,0,2,1,456,43,0,2,0,0,0,500,111,36,88,40,8,16,28,103,3,4,44,0,2,0,9,0,4,0,0,0,0,1,0,3,1,0,0,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Westerkerk,0345::SB125,3906 AL,0,737,0,1,0,0,1,665,72,0,0,0,0,0,738,158,58,116,52,8,39,46,162,12,6,45,2,10,1,15,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig pand V&D,0345::SB130,3901 AC,0,556,3,3,0,0,1,522,39,0,0,0,0,0,562,115,63,81,31,9,41,49,64,14,8,43,10,1,2,16,0,4,2,0,0,0,0,2,0,0,0,0,1,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zaalruimte Trefpunt,0345::SB206,3904 KK,0,418,0,1,0,1,2,367,51,0,0,1,0,0,420,97,40,49,43,13,25,13,43,4,3,46,8,5,0,19,0,1,3,0,0,0,1,3,0,0,0,2,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkkerk De Open Hof,0345::SB221,3902 CZ,0,1068,6,4,574,1,1,446,56,0,575,0,0,0,503,221,132,139,69,27,62,51,147,15,10,83,29,30,1,27,2,5,9,0,0,0,1,4,1,0,0,0,3,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Westerkerk,0345::SB225,3906 AL,0,693,0,2,0,0,3,611,81,0,0,0,0,0,695,143,64,91,62,10,48,27,111,11,9,58,5,19,1,25,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig pand V&D,0345::SB230,3901 AC,0,0,0,0,575,0,0,516,59,0,0,575,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau (Di),0345::SB400,,0,3396,2,8,0,9,,,,,9,0,,,3397,707,280,689,170,41,151,222,606,50,64,311,15,17,1,49,0,7,6,0,1,0,0,3,1,3,1,1,0,0,0,0,0,0
Utrecht,Veenendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau,0345::SB402,,0,66,0,0,0,0,,,,,0,0,,,66,18,6,9,0,1,5,6,10,0,1,5,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
