contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Stein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maaslandcentrum,0971::SB11,6181 EA,2362,1363,0,0,0,0,2,1236,126,0,0,1,0,0,1364,284,249,109,188,55,112,69,6,50,28,0,1,129,3,28,1,25,0,1,0,1,3,10,1,0,0,7,2,0,1,0,,
Maastricht,Stein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC de Grous,0971::SB100,6171 HW,0,443,0,4,0,0,0,414,33,0,0,0,0,0,447,78,91,57,29,7,59,53,5,13,14,0,0,14,1,9,6,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,
Maastricht,Stein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café-Brasserie Merode,0971::SB101,6171 XM,0,148,0,0,0,0,0,140,8,0,0,0,0,0,148,42,31,19,5,4,11,15,0,2,2,0,0,8,1,2,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,,
Maastricht,Stein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multifunctioneel Centrum Berg a/d M,0971::SB102,6129 PG,0,192,0,0,0,0,0,170,22,0,0,0,0,0,192,31,45,26,15,5,26,25,0,2,2,0,0,8,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,
Maastricht,Stein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maaslandcentrum,0971::SB103,6181 EA,0,349,0,2,0,0,0,325,26,0,0,0,0,0,351,71,49,58,41,6,33,35,3,15,15,0,0,11,0,7,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,
Maastricht,Stein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC de Grous,0971::SB104,6171 HW,0,477,0,2,0,1,2,410,68,0,0,1,0,0,480,89,100,61,39,14,47,49,4,12,11,0,0,20,0,14,2,1,0,0,0,1,1,5,2,4,0,1,0,0,0,0,,
Maastricht,Stein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café-Brasserie Merode,0971::SB105,6171 XM,0,184,1,0,0,0,2,169,14,0,0,0,0,0,185,27,41,17,14,5,12,17,4,9,6,0,0,22,0,5,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,,
Maastricht,Stein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multifunctioneel Centrum Berg a/d M,0971::SB106,6129 PG,0,181,1,1,0,0,0,168,15,0,0,0,0,0,183,35,39,14,14,6,18,25,0,10,8,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Stein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maaslandcentrum,0971::SB107,6181 EA,0,328,0,0,0,0,0,295,33,0,0,0,0,0,328,82,53,28,35,9,32,37,1,8,8,0,0,19,0,9,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,
Maastricht,Stein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0971::SB203,,0,2267,2,2,0,1,,,,,0,1,,,2272,468,314,499,124,44,184,417,19,59,54,3,1,30,1,17,0,7,0,0,0,0,5,9,1,5,1,2,0,0,3,0,0,0
