contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Leescafé,0396::SB11,1964 EZ,2071,1388,3,5,0,2,1,1275,122,0,0,2,0,0,1398,360,161,80,213,79,95,75,16,63,17,2,23,97,8,41,13,19,1,2,0,4,6,7,0,3,0,2,0,0,1,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Stijkelstraat,0396::SB12,1964 BS,1702,962,1,2,0,0,1,876,88,0,0,0,0,0,965,242,130,69,173,46,59,52,5,42,14,7,2,45,1,32,6,19,2,1,0,4,4,4,1,1,0,1,0,0,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Harteheem,0396::SB13,1967 NM,1626,729,3,2,0,2,1,677,58,0,0,2,0,0,736,141,83,63,136,36,57,35,9,34,13,2,21,43,0,25,7,12,2,2,0,1,3,1,1,0,0,1,0,0,0,1,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Duitslandlaan,0396::SB14,,1758,1459,0,2,0,1,3,1319,140,0,0,1,0,0,1462,352,197,94,199,62,113,81,15,52,11,5,53,108,4,36,11,28,7,2,1,5,11,1,0,1,0,9,0,1,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Unit speeltuin Lessestraat t/o huisnr. 95,0396::SB15,,2103,746,3,3,0,0,1,693,58,0,0,0,0,0,752,130,114,29,89,47,72,39,12,26,8,3,40,65,2,28,5,12,11,0,0,2,2,0,1,1,0,7,0,1,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gezondheidscentrum Broekpolder,0396::SB16,1967 KD,1721,1870,3,4,0,4,1,1710,170,0,0,4,0,0,1881,504,194,97,345,87,106,71,22,78,11,4,46,147,5,58,7,46,7,8,0,2,9,2,2,2,0,6,0,4,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kantine voetbalvereniging Odin 59,0396::SB17,,1498,617,1,1,0,0,1,560,58,0,0,0,0,0,619,222,69,35,110,24,24,13,9,16,3,1,4,50,0,17,3,9,0,0,0,0,3,1,1,0,0,2,0,0,1,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Unit hoek A. Verherentstraat/Maerelaan,0396::SB101,,0,560,0,3,1,0,0,508,56,0,0,1,0,0,564,115,76,83,62,25,51,44,12,27,7,2,2,22,2,21,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Unit grasveld Linthorst Homanstraat,0396::SB103,,0,230,0,0,0,0,0,216,14,0,0,0,0,0,230,64,21,21,31,14,22,18,3,11,0,0,0,9,1,9,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Unit parkeerplaats buurthuis De Schuilhoek,0396::SB106,1962 TV,0,254,1,0,0,0,0,239,16,0,0,0,0,0,255,58,28,35,49,16,19,18,0,8,0,1,3,5,1,5,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Unit speeltuin Lessestraat t/o huisnr 95,0396::SB115,,0,249,0,1,0,0,0,235,15,0,0,0,0,0,250,50,38,32,28,10,25,18,5,6,5,0,2,8,0,13,2,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Unit hoek A.Verherentstraat/Maerelaan,0396::SB201,,0,586,0,6,0,0,1,550,41,0,0,0,0,0,592,147,74,70,88,21,44,28,11,21,7,2,10,25,7,16,1,8,2,2,1,0,0,0,0,0,0,1,0,0,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Unit grasveld Linthorst Homanstraat,0396::SB203,,0,222,1,0,0,1,1,198,25,0,0,1,0,0,224,51,24,13,20,27,19,21,7,10,6,2,1,7,1,3,0,3,0,1,0,0,1,5,0,0,0,0,0,0,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Unit parkeerplaats buurthuis De Schuilhoek,0396::SB206,1962 TV,0,240,0,0,0,0,0,225,15,0,0,0,0,0,240,54,39,22,33,11,20,15,9,8,4,0,2,8,0,9,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Unit speeltuin Lessestraat t/o/huisnr.95,0396::SB215,,0,274,1,0,0,0,0,250,25,0,0,0,0,0,275,70,55,14,34,5,22,16,2,14,4,0,12,6,0,9,2,3,2,0,0,1,0,2,0,0,0,1,0,0,0,0,,
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 1 maandag/dinsdag tellen woensdag,0396::SB301,,0,2923,2,2,0,2,,,,,0,2,,,2929,711,263,693,227,100,184,373,71,90,102,6,6,15,3,41,3,17,0,0,1,0,1,4,2,8,0,0,0,0,1,1,0,0
Haarlem,Heemskerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 2 Woensdag vooropenen/tellen,0396::SB400,,0,288,3,0,0,0,,,,,0,0,,,291,63,28,50,28,12,20,40,11,11,5,0,2,4,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
