contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau D'n Bork,0797::SB28,5253 AG,794,427,0,2,0,0,2,383,45,1,0,1,0,0,430,152,64,48,35,3,23,5,4,9,9,1,0,32,0,26,0,6,0,1,1,2,1,2,0,0,0,0,1,1,0,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Zandley,0797::SB29,5151 HK,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sint Janshof,0797::SB30,5251 BL,0,19,0,0,0,0,0,18,1,0,0,0,0,0,19,6,1,3,2,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Antoniushof,0797::SB31,5256 AJ,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Seniorensociëteit (maandag),0797::SB112,5256 AD,0,128,1,0,0,0,4,119,6,0,0,0,0,0,129,25,19,16,24,2,13,12,3,7,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Patronaat (maandag),0797::SB120,5253 AJ,0,159,0,0,0,0,0,144,15,0,0,0,0,0,159,40,14,28,15,2,30,10,0,4,1,0,0,3,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Seniorensociëteit (dinsdag),0797::SB212,5256 AD,0,173,0,0,0,0,0,160,13,0,0,0,0,0,173,45,30,15,24,6,8,2,6,9,2,3,4,9,1,1,0,3,0,0,0,0,0,1,1,3,0,0,0,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Patronaat (dinsdag),0797::SB220,5253 AJ,0,160,0,0,0,0,0,146,14,0,0,0,0,0,160,36,23,25,18,1,20,10,1,4,1,2,0,6,0,5,0,1,0,0,0,0,0,1,0,2,0,0,2,2,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau gemeente Heusden,0797::SB501,,0,3001,1,5,2,0,,,,,2,0,,,3005,859,255,719,264,50,307,215,66,70,87,3,7,23,1,37,3,16,0,1,0,1,1,6,1,6,0,1,1,1,0,0,0,0
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau gemeente Heusden,0797::SB502,,0,59,0,0,0,1,,,,,1,0,,,58,15,4,7,5,1,13,2,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Drunen (maandag),0797::SB101,5151 JH,0,652,1,1,0,0,1,611,43,0,0,0,0,0,655,220,55,120,63,14,75,43,11,16,6,0,2,9,1,10,0,0,0,0,0,0,1,2,0,1,0,0,0,2,1,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Vlijmen (maandag),0797::SB115,5251 ED,0,532,1,0,0,0,2,482,49,0,0,0,0,0,533,149,45,95,77,11,62,38,5,8,7,0,4,10,0,14,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Drunen (dinsdag),0797::SB201,5151 JH,0,695,2,1,0,0,0,634,63,0,1,0,1,0,697,214,72,96,91,14,64,43,10,23,17,3,8,11,0,16,0,8,0,3,0,1,0,1,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Vlijmen (dinsdag),0797::SB215,5251 ED,0,640,1,0,0,0,1,579,61,0,0,0,0,0,641,152,108,56,92,22,78,32,9,17,13,0,0,16,1,21,0,9,0,0,0,2,0,5,0,4,0,0,0,3,0,0,,
