contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.f.c. Westeinde,0080::SB11,8915 DZ,1505,1145,2,1,0,3,5,1060,86,0,0,3,0,0,1151,183,122,105,206,69,99,84,48,55,8,5,0,83,3,32,5,21,0,1,0,2,7,2,1,0,0,0,1,1,1,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Piter Jelles !mpulse,0080::SB12,8915 HA,1512,556,0,0,0,2,1,508,49,0,0,2,0,0,558,79,61,39,89,41,51,43,19,32,12,2,3,45,3,8,5,13,1,2,1,0,1,6,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel Centrum Mahatma Gandhi,0080::SB13,8922 AC,1376,623,1,2,0,0,2,597,28,1,0,1,0,0,627,57,86,20,80,73,68,41,14,54,2,2,12,57,8,10,3,16,1,4,1,2,2,5,2,0,0,1,1,0,1,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Fontein,0080::SB14,8922 CP,1384,1043,3,3,0,0,4,974,71,0,0,0,0,0,1049,130,147,54,151,87,105,58,36,77,8,7,7,93,7,20,1,28,4,5,0,3,1,5,4,1,0,1,3,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Engelsma & Wijnia,0080::SB15,8923 EL,1454,888,1,3,0,0,0,892,0,0,0,0,0,0,892,147,112,57,120,51,94,59,35,42,7,3,21,79,8,10,4,11,15,3,0,1,4,1,1,0,0,1,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Engelsma & Wijnia,0080::SB16,8923 EL,1770,914,1,1,0,0,0,836,80,0,0,0,0,0,916,127,123,38,142,58,85,74,32,46,5,2,22,84,8,12,4,18,10,6,1,2,9,1,0,0,3,1,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MG Rehoboth,0080::SB17,8921 HA,1190,596,2,3,0,0,0,557,47,0,0,3,0,3,604,67,95,22,104,43,45,41,16,44,3,0,1,77,0,9,3,13,0,0,0,1,2,7,0,2,0,0,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw Cambuursterhoek,0080::SB18,8921 TL,1224,850,1,1,0,0,0,793,59,0,0,0,0,0,852,100,166,35,103,45,78,81,23,48,8,3,2,85,4,14,5,20,0,4,0,2,3,9,0,0,3,0,8,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Emmastate,0080::SB19,8921 AG,1442,984,6,4,0,0,4,945,45,0,0,0,0,0,994,69,100,46,177,123,51,57,19,103,6,2,3,112,9,19,9,54,1,10,3,1,4,1,1,0,1,1,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw Insulinde,0080::SB20,8924 AS,1212,601,1,1,0,1,0,569,35,0,0,1,0,0,604,74,83,24,62,34,69,60,6,34,5,0,8,77,11,11,4,10,6,8,0,2,6,4,1,0,1,0,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Schieringen,0080::SB21,8924 EJ,1435,834,4,5,0,0,1,782,60,0,0,0,0,0,843,76,154,22,90,76,87,59,21,43,9,6,30,79,9,18,3,21,5,7,0,3,7,6,0,0,2,0,0,0,1,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.f.c. Camminghastins,0080::SB22,8925 CK,1293,712,4,1,0,0,3,670,44,0,0,0,0,0,717,107,103,48,95,49,54,56,13,34,5,8,6,82,3,10,6,17,1,5,0,2,3,2,0,0,0,0,3,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal IKC Trianova,0080::SB23,8926 NA,1450,1034,2,0,0,2,0,949,89,0,0,2,0,0,1038,117,126,55,178,74,79,64,40,65,7,13,15,104,4,18,6,30,4,10,1,0,2,10,0,0,0,4,8,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schakel,0080::SB24,8925 AZ,1408,931,0,2,9,1,3,854,86,0,0,10,0,0,943,161,107,71,155,34,92,90,48,32,6,3,0,66,4,25,3,16,0,1,1,3,5,2,0,1,1,0,4,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal Algraschool,0080::SB25,8925 AG,1409,793,0,0,0,1,2,729,61,0,1,0,0,0,792,155,77,57,148,42,60,83,41,21,7,2,2,49,2,17,5,9,0,2,0,1,7,3,2,0,0,0,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal De Wielen,0080::SB26,8925 GZ,1397,1230,2,1,0,0,4,1105,124,0,0,0,0,0,1233,272,97,80,228,74,89,108,71,52,2,7,1,71,2,15,2,43,0,1,0,0,4,6,0,1,0,0,3,0,0,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal Menno van Coehoorn,0080::SB27,8921 BJ,1274,661,4,0,0,0,1,623,41,0,0,0,0,0,665,61,80,37,97,67,39,46,16,61,5,4,1,63,5,11,3,39,0,13,1,3,6,2,1,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis It Skiphus,0080::SB28,8937 AP,1357,516,1,3,0,0,0,476,44,0,0,0,0,0,520,37,111,20,48,36,38,42,10,38,2,1,11,66,8,7,3,8,3,3,2,2,5,5,0,2,0,3,4,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum 't Knooppunt,0080::SB29,8933 GS,1536,1192,0,0,0,0,2,1106,84,0,0,0,0,0,1192,108,154,41,176,151,98,85,30,85,7,3,9,112,7,20,3,66,2,9,0,4,5,7,2,0,0,0,5,3,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal Drachtsterweg,0080::SB30,8934 BV,1534,595,0,0,0,1,1,550,43,0,1,0,0,0,594,51,80,30,81,47,46,58,14,41,6,2,8,64,14,14,0,24,0,3,1,1,7,3,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Husmaherne,0080::SB31,8934 BL,1019,597,1,0,0,0,2,550,46,0,0,0,0,0,598,84,63,32,114,36,54,74,18,30,3,3,6,35,2,16,3,12,0,1,0,3,4,2,0,0,0,0,1,0,0,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hollanderhuuske,0080::SB32,8932 ET,1490,844,0,3,0,6,1,798,54,0,0,6,0,0,853,86,102,42,142,64,61,67,14,88,4,4,2,75,12,10,2,42,1,7,0,4,6,4,1,1,0,1,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw Gerard Dou,0080::SB33,8932 JG,1319,1109,2,1,0,0,6,1035,72,0,0,1,0,0,1113,114,106,66,194,113,102,115,37,82,5,2,2,76,1,29,3,33,0,8,0,5,10,1,0,1,1,2,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultuurcentrum Leeuwarden,0080::SB34,8932 CT,1452,663,3,3,0,0,2,624,43,0,0,0,0,0,669,72,82,36,91,63,80,46,16,43,2,0,1,72,4,14,2,14,0,5,2,3,5,7,0,0,1,0,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Nijlân,0080::SB35,8931 CX,1553,1044,4,3,0,0,2,986,63,0,0,0,0,0,1051,151,110,72,160,71,89,91,24,55,9,6,10,103,3,20,6,34,1,4,1,1,5,8,2,2,3,0,3,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Piter Jelles YnSicht,0080::SB36,8931 EG,1597,780,2,1,0,1,1,749,34,0,0,1,0,0,784,95,100,59,112,49,60,65,33,50,8,2,7,69,5,18,4,25,1,2,0,1,2,8,0,1,0,0,3,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Leeuwarder Lyceum,0080::SB37,8935 AB,1341,701,0,2,0,3,2,646,58,0,0,3,0,0,706,104,62,48,145,44,73,70,22,24,9,3,1,46,4,11,3,15,1,1,1,1,6,5,1,0,0,0,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Leeuwarder Lyceum,0080::SB38,8935 AB,1607,788,1,0,0,0,0,729,60,0,0,0,0,0,789,122,105,48,139,61,63,54,17,48,4,7,6,61,2,14,2,23,1,3,1,1,3,2,0,0,0,0,0,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Froskenburch,0080::SB39,8935 SC,1287,794,2,1,0,0,2,715,81,1,0,1,0,0,798,126,133,52,102,50,54,71,40,25,3,9,3,61,5,11,3,19,0,5,0,0,7,7,3,2,1,0,1,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Froskenburch,0080::SB40,8935 SC,1360,821,2,0,0,0,3,760,60,0,0,0,0,0,823,123,129,52,114,44,70,57,42,28,9,6,7,63,4,14,1,23,0,4,1,0,7,9,3,1,2,1,7,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Lekkum Dorpshuis De Weeme,0080::SB41,9081 AS,527,441,1,0,0,0,0,417,25,0,0,0,0,0,442,65,55,35,67,25,42,55,12,29,0,0,0,23,1,11,1,7,0,0,0,0,2,6,2,1,0,0,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hempens Dorpshuis de Bining,0080::SB42,9086 CH,1512,1011,0,0,0,2,2,927,80,0,2,0,0,0,1009,253,80,65,213,76,50,51,51,41,8,3,9,44,4,18,2,30,1,0,0,2,6,2,2,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Goutum Dorpshuis Ien en Mien,0080::SB43,9084 BB,1297,957,1,0,0,0,1,875,82,0,0,0,0,0,958,230,65,87,205,49,36,67,42,32,4,2,4,55,3,25,2,25,5,2,0,0,3,8,1,0,0,2,3,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wirdum Dorpshuis de Golle,0080::SB44,9088 AP,906,711,1,1,0,1,0,646,68,0,0,1,0,0,714,135,63,101,79,35,55,62,47,28,8,2,1,49,0,10,2,12,0,0,0,0,4,14,0,0,0,0,3,0,0,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wytgaard Parochiezaal RK Kerk,0080::SB45,9089 BG,491,424,0,0,0,0,0,380,44,0,0,0,0,0,424,65,52,67,62,11,27,49,13,18,2,0,0,24,1,10,0,6,0,0,1,0,3,8,0,0,0,1,4,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.f.c. Màrkant,0080::SB46,8939 CC,1208,905,2,2,0,0,1,828,80,0,0,0,0,0,909,253,84,86,188,47,34,53,33,23,5,5,4,34,1,14,0,27,2,1,1,1,2,3,0,0,1,0,3,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Oranje Hotel,0080::SB47,8911 AG,1142,881,5,1,0,0,7,842,38,0,0,0,0,0,887,113,47,48,190,97,39,57,10,59,6,1,3,81,19,23,3,62,0,7,0,4,5,6,0,0,0,0,0,0,0,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Provinciehuis,0080::SB48,8911 KZ,1399,1291,0,0,1,1,19,1200,80,6,0,8,0,0,1299,158,82,57,302,159,49,90,10,99,1,0,3,89,22,36,4,89,0,11,1,7,6,4,4,3,0,2,1,0,1,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MG Rehoboth,0080::SB49,8921 HA,1185,761,2,3,0,0,3,716,47,0,0,0,0,0,766,74,105,37,122,68,60,52,19,56,2,1,7,74,9,19,3,23,4,7,2,2,6,5,0,0,3,0,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.f.c. Camminghastins,0080::SB50,8925 CK,1372,786,5,0,0,1,1,719,70,0,1,0,0,0,790,104,104,42,109,53,66,64,27,46,8,7,5,83,7,11,3,26,2,4,0,1,6,5,0,1,0,0,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pitch & Putt Golf,0080::SB51,8939 DA,1436,1147,0,1,0,3,5,1052,94,0,0,3,0,0,1151,311,83,91,253,56,45,65,37,39,8,6,2,56,7,35,5,27,1,1,0,2,9,2,6,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Goutum Dorpshuis Ien en Mien,0080::SB52,9084 BB,1357,891,0,0,0,0,1,780,110,0,0,0,0,0,891,207,63,66,220,49,39,49,36,38,1,4,1,32,2,21,3,32,1,2,0,3,4,10,4,0,0,2,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parkkerk,0080::SB53,8932 DD,1194,928,3,0,0,0,0,869,62,0,0,0,0,0,931,115,84,62,181,68,79,87,25,79,4,0,0,61,6,22,3,20,0,7,1,3,11,6,0,0,1,0,2,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal Wollegaastdam,0080::SB54,8918 GE,1087,427,0,2,0,0,3,383,43,0,0,0,0,0,429,42,68,13,45,30,43,45,5,15,3,1,30,39,8,7,1,8,8,1,0,1,3,3,2,5,0,1,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau NHL Stenden Hogeschool,0080::SB55,8917 DD,1388,709,1,2,2,0,4,648,58,0,2,0,0,0,710,140,43,34,170,70,27,61,18,36,6,0,8,29,7,9,3,39,0,1,0,0,2,2,0,0,1,0,1,2,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau NHL Stenden Hogeschool,0080::SB56,8917 DD,43,332,0,0,0,0,2,330,0,0,0,0,0,0,332,55,13,13,81,44,19,20,4,23,0,0,1,19,4,8,0,17,0,2,1,0,2,3,0,0,0,0,2,0,0,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal Telemannstraat,0080::SB57,8915 CC,1007,573,0,1,0,0,2,532,40,0,0,0,0,0,574,66,49,37,131,48,44,32,19,32,10,0,3,64,3,9,2,9,0,3,0,1,2,5,2,1,0,0,0,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hotel Van der Valk,0080::SB58,8941 BR,1645,1242,2,1,0,0,2,1104,139,0,0,0,0,0,1245,305,73,92,290,90,57,56,55,62,7,3,2,72,0,23,2,21,0,3,2,1,12,8,1,2,1,0,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bethelkerk,0080::SB60,8934 BK,1032,667,0,0,0,0,1,622,44,0,0,0,0,0,667,79,65,43,93,55,52,55,29,57,7,4,2,57,3,25,3,22,1,7,1,2,1,2,0,0,0,0,1,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grou Sporthal de Twine,0080::SB61,9001 LB,1666,1261,0,1,0,1,10,1153,100,0,0,1,0,0,1263,295,79,122,268,69,73,116,17,42,3,5,0,74,0,34,3,28,3,0,2,0,9,13,3,0,0,0,2,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grou Herberg Oer 't Hout,0080::SB62,9001 AG,1563,740,2,3,0,0,0,684,61,0,0,0,0,0,745,160,65,66,129,23,64,84,7,35,5,1,0,46,3,17,6,10,2,1,0,0,8,6,0,0,0,0,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grou Het Theehuis,0080::SB63,9001 BG,1430,769,2,0,0,0,0,718,53,0,0,0,0,0,771,193,42,46,156,44,62,72,2,30,2,1,1,63,1,12,6,11,0,0,0,1,6,15,2,0,0,0,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Warten Gereformeerde kerk,0080::SB64,9003 MG,751,537,1,0,0,0,1,484,53,0,0,0,0,0,538,91,58,62,88,9,35,38,7,19,4,3,0,57,2,8,1,10,0,11,0,2,3,23,0,0,0,0,5,0,1,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wergea Us Doarpshûs,0080::SB65,9005 PL,1455,901,2,2,0,0,2,841,62,0,0,0,0,0,905,169,66,89,136,64,74,86,14,46,4,1,3,81,2,25,2,16,0,4,2,2,2,8,2,0,1,0,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Reduzum Gymlokaal Trije Doarpen Skoalle,0080::SB66,9008 TB,1013,801,0,0,0,0,1,733,67,0,0,0,0,0,801,139,77,86,111,24,59,121,15,33,2,3,0,51,2,24,1,10,0,3,0,2,2,26,1,3,0,1,3,0,0,2,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jirnsum M.f.c. It Kattehûs,0080::SB67,9011 VJ,1051,767,1,1,5,3,1,704,56,0,8,0,0,0,761,195,72,78,110,39,35,74,15,31,3,4,0,53,1,22,2,10,0,0,0,0,0,18,0,1,0,1,3,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stiens It Span,0080::SB68,9051 BC,1251,556,1,0,0,2,0,511,48,0,0,2,0,0,559,113,62,49,88,24,42,48,22,17,6,1,0,39,1,16,7,5,0,1,0,0,3,11,0,1,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stiens M.f.c. de Skalm,0080::SB69,9051 BR,1243,816,0,1,0,0,2,745,69,0,1,0,1,0,816,146,101,99,95,36,58,86,24,28,8,3,3,60,1,16,0,18,0,1,2,1,9,15,0,1,0,0,5,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Koarnjum De Bining,0080::SB70,9056 PW,640,450,4,0,0,0,0,414,40,0,0,0,0,0,454,76,52,45,63,17,40,30,16,28,5,0,0,30,1,12,0,13,0,1,0,1,2,13,2,0,2,1,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hijum Dorpshuis de Kampioen,0080::SB71,9054 KK,442,297,0,0,0,1,0,275,23,0,0,1,0,0,298,39,45,48,23,11,23,27,10,14,1,1,1,28,0,5,0,3,0,1,0,1,0,16,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Britsum Gereformeerde kerk,0080::SB72,9055 MG,784,602,1,0,0,1,0,556,46,0,1,0,0,0,602,88,51,102,74,25,42,53,40,23,3,3,0,45,0,10,0,11,0,0,0,1,2,26,0,0,0,2,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stiens De Hege Stins,0080::SB73,9051 ER,1232,874,2,1,0,0,0,822,57,0,0,2,0,0,879,165,93,129,89,35,90,76,40,31,6,2,3,71,4,7,2,10,0,2,0,0,0,16,0,0,0,1,2,0,0,0,,
