contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum De Brug Zaal 2,1901::SB14,2811 CA,1459,1063,0,0,0,0,9,940,114,0,0,0,0,0,1063,310,82,111,168,35,33,28,64,31,9,33,4,68,1,43,4,30,0,1,0,0,1,7,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Kaag,1901::SB15,2811 LE,1195,1001,2,3,0,0,0,906,100,0,0,0,0,0,1006,378,75,115,131,25,26,17,36,16,6,53,0,43,1,30,1,12,0,3,0,2,0,28,0,3,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Consistorie NH-Kerk,1901::SB16,2811 GC,643,525,0,1,0,0,2,464,60,0,0,0,0,0,526,181,27,51,99,17,12,11,22,22,3,26,0,24,0,12,1,10,0,2,0,0,1,3,0,0,1,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Meerkoet Hal 1,1901::SB17,2811 BM,643,623,0,1,0,0,3,557,64,0,0,0,0,0,624,203,64,59,93,12,14,6,41,18,1,18,3,38,2,25,2,12,0,0,0,0,1,8,0,0,0,1,0,1,1,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Meerkoet Hal 2,1901::SB18,2811 BM,1979,620,2,4,0,0,6,551,69,0,0,0,0,0,622,204,63,65,94,25,9,13,34,7,2,17,2,25,0,33,3,11,0,1,1,0,2,9,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evertshuis tellen 17/3,1901::SB111,2411 BD,0,500,1,0,0,0,,,,,0,0,,,501,117,31,118,35,15,16,46,42,11,7,40,1,1,0,16,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evertshuis tellen 17/3,1901::SB121,2411 BD,0,515,1,2,1,0,,,,,0,1,,,519,120,34,145,29,5,21,50,47,12,6,33,3,1,0,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evertshuis tellen 17/3,1901::SB131,2411 BD,0,586,0,0,0,0,,,,,0,0,,,586,182,32,138,46,8,29,30,40,13,8,36,2,1,0,15,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evertshuis tellen 17/3,1901::SB141,2411 BD,0,179,0,0,0,0,,,,,0,0,,,179,49,12,43,16,1,2,12,17,8,6,7,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evertshuis tellen 17/3,1901::SB151,2411 BD,0,149,0,0,0,0,,,,,0,0,,,149,41,5,39,18,2,9,11,7,1,2,7,0,0,0,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evertshuis tellen 17/3,1901::SB161,2411 BD,0,99,0,0,0,0,,,,,0,0,,,99,30,5,23,11,1,2,8,7,1,0,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evertshuis tellen 17/3,1901::SB171,2411 BD,0,171,0,0,0,0,,,,,0,0,,,171,35,9,47,13,3,5,15,16,2,5,14,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis 15/3,1901::SB201,2411 BD,0,377,0,0,0,2,3,347,29,0,0,2,0,0,379,77,41,77,46,9,11,19,28,7,2,28,2,11,0,4,0,5,0,4,1,1,0,0,0,0,1,0,0,3,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau sporthal 'De Sporthoeve' Hal 1 15/3,1901::SB208,2411 LG,0,194,0,0,0,0,0,173,21,0,0,0,0,0,194,41,19,26,28,6,12,15,18,4,0,7,0,8,2,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau sporthal 'De Sporthoeve' 15/3 Hal 2,1901::SB209,2411 LG,0,216,0,1,0,0,0,197,20,0,0,0,0,0,217,60,18,31,29,5,6,9,25,12,1,3,2,6,1,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Custwijc 15/3,1901::SB211,3465 KG,0,163,0,0,0,0,1,139,23,0,0,0,0,0,163,38,15,35,12,3,5,0,14,3,0,28,0,2,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum De Brug Zaal 1 15/3,1901::SB213,2811 CA,0,364,0,1,0,0,0,330,35,0,0,0,0,0,365,120,23,50,57,5,16,17,28,6,1,9,3,11,1,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum De Brug Zaal 2 15/3,1901::SB214,2811 CA,0,291,1,0,0,0,1,262,29,0,0,0,0,0,292,96,36,39,33,3,15,21,18,4,1,8,0,3,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evertshuis tellen briefstemmen na 21 uur,1901::SB291,2411 BD,0,62,0,1,0,0,,,,,0,0,,,63,14,6,16,5,0,2,7,4,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis 16/3,1901::SB301,2411 BD,0,361,1,1,0,0,2,329,32,0,0,0,0,0,363,75,44,45,38,7,16,23,27,7,2,32,3,15,1,13,4,3,2,1,0,0,0,3,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau sporthal 'De Sporthoeve' Hal 1 16/3,1901::SB308,2411 LG,0,251,0,0,0,0,0,220,31,0,0,0,0,0,251,62,20,24,27,9,6,17,23,7,2,17,6,15,0,8,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau sporthal 'De Sporthoeve' Hal 2 16/3,1901::SB309,2411 LG,0,283,0,0,0,0,0,252,31,0,0,0,0,0,283,73,26,27,31,8,10,15,11,5,2,22,18,11,1,10,3,5,2,0,0,0,0,2,0,0,1,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huiskamer van Waarder  16/3,1901::SB312,3466 LN,0,212,0,0,0,0,1,187,24,0,0,0,0,0,212,44,13,57,10,4,8,1,12,5,1,44,1,6,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum De Brug Zaal 1 16/3,1901::SB313,2811 CA,0,332,1,1,0,0,0,305,29,0,0,0,0,0,334,112,20,42,41,8,19,21,22,4,1,6,2,5,0,14,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum De Brug Zaal 2 16/3,1901::SB314,2811 CA,0,283,0,0,0,0,1,259,23,0,0,0,0,0,283,86,23,37,38,4,8,13,22,5,0,16,3,7,1,8,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau bij Everts 15/3,1901::SB333,2411 CV,0,243,0,0,0,0,0,227,16,0,0,0,0,0,243,55,20,30,29,16,11,15,23,8,2,14,2,9,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Bodegraven-Reeuwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau bij Everts 16/3,1901::SB433,2411 CV,0,315,0,2,0,0,1,284,32,0,0,0,0,0,317,80,19,37,36,19,10,16,29,12,0,22,1,13,0,9,0,7,2,0,0,0,0,1,1,0,0,1,0,0,0,,
