contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Moeder Godskerk,1674::SB13,4707 AW,2544,804,3,2,0,0,2,694,114,1,0,1,0,0,810,206,125,55,85,30,65,29,11,26,8,1,49,41,3,23,4,13,15,0,0,0,6,3,1,1,1,0,0,0,0,3,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wieken,1674::SB14,4707 CC,1316,674,2,6,0,0,0,631,51,0,0,0,0,0,682,149,94,45,75,26,61,31,5,13,5,1,77,37,0,18,2,6,21,0,0,2,1,1,1,1,0,0,0,1,0,1,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RSC Alliance,1674::SB16,4707 XD,1064,673,2,3,0,0,0,611,72,0,0,5,0,0,683,142,107,38,107,48,51,30,5,18,7,0,26,46,1,15,5,10,7,2,0,2,1,4,0,0,0,0,0,0,1,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Levensschool,1674::SB17,4707 TZ,1284,704,3,0,0,0,1,598,108,0,0,0,0,0,707,158,104,51,67,41,35,29,14,16,5,1,64,55,3,20,4,8,13,0,0,2,3,10,0,1,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ’t Dijksteeke,1674::SB18,4706 LB,1385,1022,0,3,0,0,0,900,125,0,0,0,0,0,1025,276,120,57,138,50,81,52,10,38,12,2,34,69,1,28,6,13,12,5,1,0,3,4,2,1,1,2,0,2,0,2,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ’t Dijksteeke,1674::SB19,4706 LB,1304,965,1,4,0,0,1,830,139,0,0,0,0,0,970,268,123,57,141,50,64,41,9,24,7,1,60,57,3,20,3,12,9,1,0,3,1,3,2,0,4,0,0,1,0,1,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jan Tinbergen College,1674::SB20,4706 EZ,1351,448,0,1,0,0,2,393,54,0,0,0,0,0,449,114,73,21,69,18,28,14,6,15,5,0,22,31,2,7,0,17,3,0,0,0,3,0,0,0,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Klimroos,1674::SB21,4706 LK,1253,742,2,1,0,2,2,663,82,0,0,2,0,0,747,235,99,51,106,22,56,28,8,20,6,1,26,43,3,18,2,10,3,1,2,0,1,0,1,0,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Klimroos,1674::SB22,4706 LK,2004,668,1,0,0,0,0,592,77,0,0,0,0,0,669,194,86,52,104,26,37,30,0,21,12,1,21,44,2,18,1,12,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nisipa,1674::SB23,4709 AN,1342,929,0,0,0,0,14,802,113,0,0,0,0,0,929,347,106,137,90,21,34,24,7,30,10,1,1,42,2,38,4,8,0,0,0,1,0,22,1,0,2,0,1,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vondelschool,1674::SB24,4707 AG,1482,1037,1,3,0,1,1,918,123,0,0,1,0,0,1042,244,141,64,129,45,70,47,9,33,19,3,54,84,1,40,7,11,15,6,0,2,3,5,2,1,2,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bergspil,1674::SB25,4708 HK,1797,916,0,0,0,2,2,810,106,0,0,2,0,0,918,268,169,56,113,30,53,30,5,23,9,1,9,76,7,35,3,8,0,1,0,4,3,10,0,0,1,0,0,1,0,1,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bergspil,1674::SB26,4708 HK,1402,1095,3,4,0,0,2,954,146,0,0,0,0,0,1102,297,169,70,168,41,56,41,6,32,19,1,10,103,3,29,5,20,9,2,0,1,2,5,0,0,1,2,0,1,2,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bergspil,1674::SB27,4708 HK,1266,997,0,3,0,0,1,920,79,0,0,0,0,0,1000,275,132,90,153,46,53,31,13,37,11,0,6,79,2,32,4,13,3,4,0,1,3,3,4,0,0,1,0,0,0,1,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wingerd,1674::SB28,4708 KC,1260,877,1,0,0,4,0,784,98,0,0,4,0,0,882,322,109,69,140,37,25,23,14,18,6,2,2,43,0,34,6,13,2,0,0,2,6,3,0,0,0,0,0,0,0,1,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wingerd,1674::SB29,4708 KC,1209,890,2,3,0,0,2,792,101,0,0,0,0,0,895,350,92,74,131,27,30,29,5,22,9,4,1,43,2,23,4,23,3,0,0,7,4,2,0,2,0,0,1,2,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Saray,1674::SB30,4706 LN,1417,907,1,1,0,0,1,809,96,0,3,0,3,0,906,295,82,86,129,38,45,33,13,29,17,1,10,55,2,36,2,16,3,1,0,2,2,4,2,3,0,0,0,0,0,1,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Werkplein Hart van West-Brabant,1674::SB31,4701 GZ,1535,768,1,0,0,0,0,686,83,0,0,0,0,0,769,185,87,38,110,40,55,35,3,51,12,4,16,76,9,20,3,10,2,1,0,0,4,4,0,0,0,1,0,2,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Westrand,1674::SB32,4703 HX,1309,751,2,6,0,0,2,650,107,0,0,0,0,0,759,119,113,37,73,30,73,37,2,13,10,2,102,69,4,19,1,10,25,4,0,2,0,2,0,1,0,0,1,1,0,1,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wieken,1674::SB33,4707 CC,1419,778,0,7,0,1,0,686,100,0,0,1,0,0,786,169,96,49,97,38,66,41,7,24,11,3,77,46,1,13,3,10,10,2,1,0,2,8,1,2,0,0,0,1,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Levensschool,1674::SB34,4707 TZ,1112,692,1,1,0,1,0,591,104,0,0,1,0,0,695,170,109,49,67,14,40,36,16,16,5,0,47,57,1,15,2,16,21,0,0,0,7,3,0,0,0,0,0,0,0,1,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RMHC De Pelikaan,1674::SB35,4708 AV,1172,991,0,1,0,1,2,879,112,0,0,1,0,0,993,406,105,85,140,33,31,28,9,26,3,0,9,49,3,33,5,13,1,0,3,0,4,5,0,0,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RKVV Roosendaal,1674::SB36,4708 AP,1263,631,0,0,0,0,1,549,81,0,0,0,0,0,631,234,95,31,95,14,24,20,4,14,3,2,10,43,1,22,1,13,0,2,0,0,1,1,1,0,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau NS Station,1674::SB37,4702 VX,503,648,3,0,0,0,3,592,56,0,0,0,0,0,651,159,60,44,103,40,31,21,9,17,7,0,13,56,11,20,1,28,9,2,0,1,4,4,2,2,0,1,1,1,0,1,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RKSV Cluzona,1674::SB101,4724 BL,1165,626,1,0,0,1,0,564,62,0,1,0,0,0,626,239,84,69,72,13,30,15,3,17,2,1,0,36,0,13,4,7,0,2,0,5,1,8,2,0,0,0,0,1,0,2,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Geerhoek,1674::SB102,4724 EE,1366,809,3,1,0,0,1,734,78,0,0,0,0,0,813,291,105,70,106,18,49,25,3,30,10,3,0,44,1,20,6,11,0,3,0,2,3,8,0,1,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Geerhoek,1674::SB103,4724 EE,1322,806,2,0,0,0,0,714,93,0,1,0,1,0,807,283,100,70,122,23,53,34,5,18,8,3,0,27,0,28,3,4,0,1,0,0,5,16,2,0,0,1,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ParelMoer,1674::SB104,4727 SJ,601,374,0,1,0,0,1,342,32,0,0,0,0,0,375,114,32,51,43,8,13,16,1,8,6,1,0,35,1,12,0,4,1,0,1,3,2,22,0,0,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schalm,1674::SB105,4726 AH,1400,973,0,3,0,0,2,862,112,0,0,0,0,0,976,328,144,100,96,23,67,28,12,16,10,0,0,52,0,40,6,9,0,3,0,3,7,19,1,3,2,0,0,1,0,3,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Spil,1674::SB106,4725 AC,973,731,1,0,0,0,2,634,96,0,0,0,0,0,732,247,96,84,68,10,54,22,9,20,9,1,0,48,0,27,5,7,0,0,0,2,5,13,0,3,1,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parrotia,1674::SB201,4701 PA,0,374,1,0,0,0,0,339,37,1,0,1,0,0,376,92,44,45,50,19,47,31,3,15,1,0,4,3,1,8,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ’t Dijksteeke,1674::SB202,4706 LB,0,510,1,1,0,1,3,457,53,0,0,1,0,0,513,142,54,69,64,22,46,42,6,17,4,1,2,10,1,22,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bergspil,1674::SB203,4708 HK,0,548,0,1,0,0,1,487,61,0,0,0,0,0,549,134,98,65,66,16,49,39,8,15,10,0,6,15,1,20,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RKSV Cluzona,1674::SB204,4724 BL,0,190,0,0,0,0,0,163,27,0,0,0,0,0,190,63,37,18,27,5,16,10,1,2,1,0,0,0,1,1,0,3,0,0,0,1,0,2,0,2,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parrotia,1674::SB301,4701 PA,0,344,0,0,0,0,0,319,25,0,0,0,0,0,344,91,42,50,44,14,20,25,1,13,10,1,4,9,2,14,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ’t Dijksteeke,1674::SB302,4706 LB,0,596,0,0,0,0,0,530,66,0,0,0,0,0,596,136,93,58,91,22,66,29,6,27,8,2,12,18,1,16,0,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bergspil,1674::SB303,4708 HK,0,653,2,1,0,1,0,653,2,0,1,0,0,0,655,174,99,60,79,22,60,36,12,18,12,5,13,23,2,16,1,7,2,1,0,1,3,2,0,2,0,0,0,3,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RKSV Cluzona,1674::SB304,4724 BL,0,217,0,1,0,0,1,185,32,0,0,0,0,0,218,72,21,32,29,2,18,12,4,7,0,0,2,4,0,8,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,,
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1674::SB401,,0,5530,4,4,0,6,,,,,6,0,,,5532,1638,606,1211,346,134,500,529,87,128,150,6,16,32,2,70,8,23,1,1,0,0,2,7,5,19,1,2,0,1,0,5,0,0
Tilburg,Roosendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1674::SB402,,0,147,0,0,0,0,,,,,0,0,,,147,48,20,21,7,5,5,9,1,8,4,1,7,2,0,1,0,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
