contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Haammaeker,1640::SB11,6086 BH,1447,883,2,3,0,0,2,786,100,0,0,0,0,0,888,172,132,82,240,10,34,24,2,20,6,0,0,58,0,29,2,3,0,0,0,2,2,60,1,1,1,1,1,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochiecentrum Haelen,1640::SB12,6081 BA,1690,938,6,1,0,0,2,832,111,0,0,0,0,0,945,202,196,89,134,24,60,35,3,30,8,2,3,68,1,31,4,16,0,2,0,2,4,15,1,1,1,5,0,0,1,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Trefcentrum Aldenghoor,1640::SB13,6081 AN,1699,1054,2,2,0,0,1,933,120,0,4,0,0,0,1054,237,215,93,194,35,68,40,8,29,13,5,0,60,0,24,5,9,0,0,0,0,1,15,0,0,0,1,2,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Scholengemeenschap Sint Ursula Horn,1640::SB14,6085 AS,1514,810,0,0,0,0,2,722,85,0,0,0,0,0,809,214,124,72,146,26,41,30,5,33,5,3,0,46,3,23,0,15,0,2,0,2,7,8,0,0,0,3,1,0,1,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Van Hornehal (Hornerhof),1640::SB15,6085 AA,1542,1104,0,3,0,0,2,989,115,0,1,0,0,0,1106,249,219,86,168,51,77,55,5,33,19,2,3,70,0,22,4,14,1,3,0,0,4,10,1,1,1,4,2,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Roffert,1640::SB16,6082 AM,749,515,0,0,0,0,0,456,59,0,0,0,0,0,515,121,114,32,70,21,31,23,2,16,8,1,0,25,0,6,3,13,0,0,1,1,1,21,0,0,0,4,0,0,1,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis St. Servaas,1640::SB17,6083 AK,532,406,0,0,0,0,4,366,36,0,0,0,0,0,406,103,64,43,58,9,27,20,5,7,7,0,0,30,0,15,2,6,0,0,0,1,0,7,0,0,0,1,0,0,1,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochiehuis Hunsel,1640::SB18,6013 RK,753,481,0,0,0,0,0,434,47,0,0,0,0,0,481,140,57,65,57,11,21,11,1,9,4,0,0,31,0,13,2,8,0,1,0,1,1,48,0,0,0,0,0,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau BMV Ell,1640::SB19,6011 PC,1208,903,1,1,0,0,2,826,78,0,0,0,0,0,906,214,102,142,139,19,53,54,5,21,7,1,0,26,3,36,3,18,0,3,1,0,3,46,0,1,0,2,3,0,1,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café de Put,1640::SB20,6015 AS,1015,628,0,1,0,0,1,576,52,0,0,0,0,0,629,169,128,59,78,16,43,19,1,16,6,2,0,53,0,14,1,9,0,3,0,1,0,5,1,0,0,2,2,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel Centrum De Mortel,1640::SB21,6014 AN,1344,853,3,0,0,0,1,758,97,0,0,0,0,0,856,218,160,99,103,22,61,48,7,18,7,0,0,59,0,19,3,7,1,1,0,3,4,6,2,2,0,1,0,0,2,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ons Dorpshuis,1640::SB22,6012 RJ,399,271,0,0,0,0,4,240,27,0,0,0,0,0,271,60,46,25,30,6,16,11,4,10,4,0,0,23,0,8,2,4,0,0,2,1,0,16,0,0,1,1,1,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bijzonder Mobiel Stembureau,1640::SB23,,296,79,0,0,0,0,0,75,4,0,0,0,0,0,79,17,1,33,8,1,7,4,3,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1640::SB30,,0,2700,1,3,0,0,,,,,0,0,,,2704,602,227,676,488,57,166,258,19,60,58,1,0,25,1,25,6,9,0,0,0,0,0,16,1,4,0,0,0,0,0,1,0,0
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1640::SB31,,0,99,0,0,0,0,,,,,0,0,,,99,27,9,21,15,2,4,11,2,1,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bombardon maandag,1640::SB101,6093 GA,0,499,0,0,0,0,3,449,47,0,0,0,0,0,499,120,50,74,100,16,40,42,8,17,4,0,0,8,0,13,0,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bombardon dinsdag,1640::SB102,6093 GA,0,513,1,1,0,0,2,458,55,0,0,0,0,0,515,122,58,103,89,16,23,32,8,11,11,3,0,21,0,5,0,3,0,0,0,0,1,2,1,1,0,1,1,0,1,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Haammaeker maandag,1640::SB111,6086 BH,0,160,0,1,0,0,1,148,12,0,0,0,0,0,161,25,21,20,46,3,20,8,2,2,0,2,0,2,0,1,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Haammaeker dinsdag,1640::SB112,6086 BH,0,168,0,0,0,0,0,149,19,0,0,0,0,0,168,32,19,24,35,4,10,19,2,6,1,0,0,6,0,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochiehuis Hunsel maandag,1640::SB181,6013 RK,0,120,0,0,0,0,0,105,15,0,0,0,0,0,120,32,10,18,17,2,5,9,4,5,8,0,0,1,0,3,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Maastricht,Leudal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochiehuis Hunsel dinsdag,1640::SB182,6013 RK,0,128,0,0,0,0,0,113,15,0,0,0,0,0,128,31,15,28,13,5,9,6,1,1,3,0,0,2,0,9,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,,
