contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau (beperkt open),0796::SB114,,0,79,0,2,0,0,0,72,9,0,0,0,0,0,81,21,4,35,5,2,5,2,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel Stembureau (beperkt open),0796::SB115,,0,44,1,3,0,0,0,44,4,0,0,0,0,0,48,15,8,7,2,1,1,1,0,3,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel Stembureau (berperkt open),0796::SB116,,0,63,0,1,0,0,0,60,4,0,0,0,0,0,64,9,14,5,8,3,12,6,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Scouting Lucas,0796::SB150,5216 JJ,1155,728,0,0,0,0,3,672,53,0,0,0,0,0,728,123,56,37,176,61,48,34,4,61,5,0,7,32,10,17,2,41,2,5,0,0,3,1,2,0,0,0,0,1,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Lucaskerk,0796::SB151,5216 HB,1868,942,0,0,0,0,1,849,92,0,0,0,0,0,942,213,107,40,186,65,88,45,9,55,8,3,18,42,4,12,3,20,12,4,0,0,3,1,0,1,0,0,0,2,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau KC Zuiderster,0796::SB152,5216  CD,1538,1008,1,1,0,2,2,941,69,0,0,2,0,0,1012,314,52,60,236,65,53,33,9,46,6,0,5,40,1,13,0,57,2,2,0,0,4,3,3,2,0,0,0,2,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Provinciehuis,0796::SB153,5216 TV,1165,865,0,0,0,0,1,801,63,0,0,0,0,0,865,227,85,46,190,60,34,35,9,44,8,1,19,42,7,15,1,24,9,1,0,0,1,4,1,0,2,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum de Stolp,0796::SB200,5215 EJ,1567,1586,1,1,0,2,6,1484,100,0,0,2,0,0,1590,270,345,57,268,99,110,54,6,89,19,1,51,96,6,33,7,46,1,5,1,3,5,4,2,2,0,0,2,3,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wederkomstkerk (A),0796::SB201,5215 EK,2616,811,1,3,0,0,1,729,87,2,0,2,0,0,817,118,167,25,110,65,67,48,8,48,4,1,21,56,7,20,3,21,4,3,0,1,4,3,1,1,0,0,4,1,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wederkomstkerk (B),0796::SB202,5215 EK,3083,789,3,5,0,0,2,738,57,0,0,0,0,0,797,97,184,28,131,62,47,41,6,37,6,1,32,46,9,16,3,27,3,3,0,2,2,0,0,0,1,0,2,1,0,2,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wederkomstkerk (A maandag),0796::SB203,5215 EK,0,458,0,2,0,0,0,406,54,0,0,0,0,0,460,70,100,24,60,34,53,43,7,23,6,2,4,20,0,8,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wederkomstkerk (B maandag),0796::SB204,5215 EK,0,322,0,2,0,1,1,291,33,0,0,1,0,0,325,60,53,31,37,23,40,17,5,13,5,1,2,13,1,8,0,8,3,1,0,0,0,0,0,1,0,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wederkomstkerk (A dinsdag),0796::SB205,5215 EK,0,343,0,2,0,2,1,302,44,0,0,2,0,0,347,48,79,20,46,22,38,19,6,7,1,2,16,14,0,7,0,5,2,3,0,1,1,3,0,0,1,0,0,2,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wederkomstkerk (B dinsdag),0796::SB206,5215 EK,0,457,0,0,0,0,0,411,44,2,2,0,0,0,455,61,103,27,60,32,47,23,6,17,1,2,19,29,1,10,1,6,1,1,0,0,3,0,0,0,2,0,4,1,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Verzamelgebouw Seringenstraat,0796::SB207,5213 GS,2078,1044,0,7,0,0,4,931,117,1,0,1,0,0,1052,172,200,29,189,67,60,56,5,51,10,0,47,54,11,18,2,32,15,5,0,2,5,0,0,2,0,0,2,3,5,2,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis Graafsewijk Noord,0796::SB208,5213 BB,1113,939,4,2,0,0,4,860,81,0,0,0,0,0,945,189,155,32,172,81,50,38,4,44,7,2,25,62,2,13,4,34,8,5,0,0,5,2,2,0,0,0,2,0,1,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kindcentrum Het IJzeren Kind,0796::SB209,5246 GB,2484,1106,3,2,0,0,0,1008,103,0,0,0,0,0,1111,279,152,75,226,63,75,30,11,41,7,3,16,50,1,23,0,31,1,1,0,4,5,3,2,1,0,0,2,4,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau SCC De Biechten (A),0796::SB210,5246 GA,2268,960,1,1,0,2,1,864,95,0,2,0,0,0,960,243,106,50,205,44,73,49,7,45,8,0,17,32,3,27,2,32,0,0,0,4,5,4,2,0,0,1,1,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau SCC De Biechten (B),0796::SB211,5246 GA,0,932,0,7,0,1,1,853,86,0,0,1,0,0,940,228,121,62,171,51,78,42,5,43,5,0,9,44,3,20,2,31,4,2,0,1,2,1,2,0,0,0,1,3,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Herstelacademie De Stijl,0796::SB250,5212 TW,2202,1209,8,3,0,0,0,1126,94,0,0,0,0,0,1220,186,57,31,354,136,81,65,5,96,3,0,42,41,23,5,2,56,4,4,0,1,8,3,0,0,1,1,0,3,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Trefpunt De Slinger,0796::SB251,5212 RE,2286,1630,4,4,0,0,6,1514,118,0,0,0,0,0,1638,286,93,53,422,172,102,94,6,134,13,0,29,59,21,20,6,82,3,9,1,5,10,4,1,2,0,0,0,2,1,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kantoorpand achter Brandweerkazerne,0796::SB252,5212 VN,1077,439,0,1,0,0,1,410,29,0,0,0,0,0,440,81,38,15,135,36,16,15,6,24,3,0,4,23,2,3,2,24,3,3,0,0,3,0,0,0,0,0,1,2,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Koning Willem I College / Vlijmenseweg,0796::SB300,5223 DE,1550,1085,3,2,0,0,7,997,86,0,0,0,0,0,1090,308,29,51,340,72,37,54,4,32,12,3,1,29,6,26,2,67,0,3,1,0,4,0,1,0,0,0,2,1,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Koning Willem I College / Onderwijsboulevard,0796::SB301,5223 DE,1864,598,1,1,0,0,7,559,35,0,0,1,0,0,601,121,32,33,167,58,24,19,4,24,2,1,13,24,4,11,3,36,4,5,2,4,2,4,1,0,0,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stichting De Westhoek,0796::SB302,5223 CZ,2472,990,3,9,0,1,5,926,72,0,0,1,0,0,1003,160,89,44,191,113,65,36,4,53,4,3,78,41,20,10,1,51,13,4,0,1,4,1,1,1,0,0,0,1,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Buurthuis,0796::SB303,5223 XM,1328,755,3,1,0,2,3,691,63,0,2,0,0,0,757,141,169,27,125,49,49,22,10,32,11,0,24,28,8,14,1,26,5,0,0,4,3,2,0,2,0,0,2,0,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau RK Annakerk,0796::SB304,5223 HJ,1373,927,3,3,0,2,1,813,121,0,0,2,0,0,935,132,178,32,134,71,54,38,7,34,5,1,95,67,4,16,0,28,15,4,1,2,4,2,0,0,0,0,2,0,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Schutskamp (A),0796::SB305,5223 KG,2727,976,1,1,0,0,6,847,124,0,1,0,1,0,977,145,140,50,161,56,58,30,6,30,7,4,114,77,6,22,1,34,15,4,0,1,3,2,1,0,1,0,4,1,1,2,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Schutskamp (B),0796::SB306,5223 KG,3021,1112,4,3,0,0,1,993,125,0,0,0,0,0,1119,159,170,38,182,70,67,62,4,42,12,1,134,74,6,15,2,29,20,5,0,6,3,3,0,1,2,0,1,3,1,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Schutskamp (A maandag),0796::SB307,5223 KG,0,250,0,2,0,0,0,206,46,0,0,0,0,0,252,46,42,23,32,8,22,16,0,9,1,0,27,7,5,4,0,4,0,0,0,0,2,1,0,0,1,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Schutskamp (B maandag),0796::SB308,5223 KG,0,361,0,5,0,0,0,318,48,0,0,0,0,0,366,70,73,25,42,15,37,20,5,9,10,2,23,10,0,4,0,8,2,0,0,2,0,1,0,2,0,0,0,0,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Schutskamp (A dinsdag),0796::SB309,5223 KG,0,336,1,3,0,1,0,298,43,0,0,1,0,0,341,38,58,22,46,23,19,24,1,11,4,1,48,22,0,1,2,3,5,2,0,0,0,1,0,0,0,0,5,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Schutskamp (B dinsdag),0796::SB310,5223 KG,0,427,0,4,0,0,0,376,55,0,0,0,0,0,431,64,71,19,71,27,35,16,1,12,2,1,50,30,2,5,1,6,6,0,0,1,0,1,0,2,0,0,1,3,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Churchilllaan,0796::SB311,5224 BT,1421,1248,1,5,0,3,1,1098,158,0,0,3,0,0,1257,170,197,36,149,80,115,71,9,42,8,2,165,103,5,17,5,28,22,5,1,1,7,2,1,2,0,1,1,1,2,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gereformeerde Kerk 's-Hertogenbosch,0796::SB312,5224 HN,1526,805,0,2,0,1,2,704,102,0,0,1,0,0,808,109,156,29,107,39,71,28,12,39,12,2,81,56,7,15,2,15,9,6,0,1,3,2,0,3,0,0,0,0,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Weener XL,0796::SB350,5231 VL,744,554,1,2,0,0,1,507,49,0,0,0,0,0,557,98,121,23,95,37,37,18,1,31,0,1,18,27,4,7,2,15,6,3,0,2,2,1,1,2,0,0,2,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Nico Schuurmanshuis,0796::SB351,5231 PT,1233,1070,4,4,0,2,0,979,101,0,0,2,0,0,1080,187,180,45,211,107,79,50,11,40,8,0,4,56,11,20,5,35,0,4,2,1,4,3,1,1,0,0,4,0,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau D'n Boerderij restaurant,0796::SB352,5232 NJ,808,1374,3,1,0,1,5,1285,89,0,0,1,0,0,1379,317,74,90,383,116,79,62,7,70,12,0,1,33,6,23,6,73,0,2,2,0,9,3,1,1,0,0,3,0,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Clubhuis Voetbalvereniging TGG,0796::SB353,5233 XR,1198,639,1,0,0,1,0,583,58,0,0,1,0,0,641,89,159,18,74,31,77,38,5,18,11,2,16,56,1,13,6,7,2,1,1,1,5,3,0,0,0,1,3,0,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau BBS Haren-Donk-Reit,0796::SB354,5233 HG,1271,1203,3,8,0,0,0,1095,119,0,0,0,0,0,1214,172,262,43,127,62,149,57,7,60,15,3,33,115,6,20,8,19,2,6,2,3,6,1,2,1,6,2,5,5,0,4,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Eekbrouwersweg (A),0796::SB355,5233 VG,2706,656,4,4,0,1,1,595,69,0,0,1,0,0,665,116,99,24,85,55,64,39,6,30,9,3,21,52,4,9,4,11,8,0,0,3,7,2,1,0,0,0,1,1,0,2,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Eekbrouwersweg (B),0796::SB356,5233 VG,3698,626,1,3,0,1,0,562,69,0,0,1,0,0,631,114,138,17,85,30,51,34,4,28,7,1,24,35,5,10,0,22,7,6,0,1,3,1,0,0,0,0,1,1,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Eekbrouwersweg (A maandag),0796::SB357,5233 VG,0,349,1,0,0,0,0,317,33,0,0,0,0,0,350,70,43,17,34,25,54,43,5,11,1,1,7,15,1,8,0,7,1,1,0,0,0,1,2,2,0,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Eekbrouwersweg (B maandag),0796::SB358,5233 VG,0,216,0,1,0,1,0,204,14,0,0,1,0,0,218,39,35,14,28,25,34,13,4,4,1,0,4,8,0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Eekbrouwersweg (A dinsdag),0796::SB359,5233 VG,0,333,0,1,0,0,0,300,34,0,0,0,0,0,334,55,60,22,42,23,35,17,4,11,8,0,7,19,3,7,0,8,5,2,1,0,0,2,1,1,0,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Eekbrouwersweg (B dinsdag),0796::SB360,5233 VG,0,212,0,0,0,1,1,175,37,0,0,1,0,0,213,27,52,11,26,9,24,20,1,11,4,0,3,12,3,3,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Brede Bossche School De Hambaken,0796::SB361,5231 BV,1157,1049,3,6,0,1,3,871,183,0,1,0,0,0,1057,84,244,24,93,62,104,48,1,29,10,4,149,96,11,9,3,8,42,4,0,2,3,3,0,0,0,1,3,1,6,5,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum Noorderpoort Samen Doen,0796::SB362,5231 BV,1246,633,1,0,0,0,1,554,79,0,0,0,0,0,634,80,129,11,71,37,49,28,5,24,8,1,61,66,4,5,1,7,29,2,0,0,4,1,0,0,0,0,3,3,2,2,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Jongerencentrum De Poort,0796::SB400,5235 HH,1294,577,0,0,0,0,0,533,44,0,0,0,0,0,577,122,78,22,86,45,61,33,6,20,5,0,0,44,6,15,4,20,5,0,0,0,2,0,1,1,0,0,0,1,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Steunpunt Epigoon,0796::SB401,5235 GP,1060,704,1,0,0,0,0,646,58,0,1,0,1,0,704,134,85,37,103,48,77,56,11,33,10,1,4,48,1,13,3,21,2,4,0,2,1,2,1,2,0,0,3,1,0,1,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Maaspoort (A),0796::SB402,5235 AA,951,584,3,2,0,1,0,529,59,0,1,0,0,0,588,110,103,25,132,28,33,18,6,21,6,0,7,45,4,14,3,16,2,1,1,1,1,1,1,1,0,0,2,0,0,2,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Maaspoort (B),0796::SB403,5235 AA,871,567,0,0,0,1,1,519,48,0,0,1,0,0,568,136,72,22,115,31,44,27,5,28,6,1,0,40,3,11,5,14,1,1,0,2,1,1,1,0,0,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Maaspoort (A maandag),0796::SB404,5235 AA,0,326,0,0,0,0,0,288,38,0,0,0,0,0,326,79,49,26,46,16,34,31,5,10,7,0,3,8,0,2,1,4,0,0,0,2,0,2,0,1,0,0,0,0,0,0,,
's-Hertogenbosch,'s-Hertogenbosch,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Maaspoort (B maandag),0796::SB405,5235 AA,0,232,0,0,0,0,0,206,26,0,0,0,0,0,232,43,36,20,38,7,26,23,3,9,5,1,0,7,2,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
