contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Spinde Dalen,0109::SB11,7751 GV,1571,1161,1,0,0,0,7,1033,122,0,0,0,0,0,1162,337,87,143,174,36,58,103,21,35,13,2,0,59,1,23,4,15,1,1,0,1,2,42,0,1,0,0,2,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Boerhoorn Dalerveen,0109::SB12,7755 NR,573,453,0,1,0,0,0,393,61,0,0,0,0,0,454,104,54,72,44,13,33,15,7,15,1,1,1,30,1,5,2,5,0,0,0,0,2,48,0,0,0,0,0,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Restaurant Cornelis Dalen,0109::SB13,7751 GA,1524,687,3,1,0,0,16,607,68,0,0,0,0,0,691,239,73,60,109,24,30,38,5,7,4,0,0,35,1,25,1,6,0,2,0,0,4,22,1,0,0,0,1,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis de Kom Wachtum,0109::SB14,7754 MA,297,293,0,1,0,0,1,225,68,0,0,0,0,0,294,86,21,31,36,9,11,11,5,5,3,2,0,22,0,14,2,5,0,0,1,0,0,25,0,2,0,1,1,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis de Hesselerhof Oosterhesselen,0109::SB15,7861 AG,1543,869,0,1,0,0,5,786,79,0,0,0,0,0,870,221,83,68,133,31,52,56,29,33,15,5,0,48,2,22,3,14,0,4,2,0,0,48,0,0,0,0,0,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Pluspunt Gees,0109::SB16,7863 PB,777,578,0,2,0,0,3,516,61,0,0,0,0,0,580,113,34,99,62,21,23,49,47,21,1,24,1,18,2,8,2,12,0,1,0,0,3,31,0,0,0,2,0,4,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Tiphof Geesbrug,0109::SB17,7917 PE,1134,801,0,0,0,0,3,719,79,0,0,0,0,0,801,106,240,79,33,16,45,33,40,11,2,26,0,87,0,24,5,3,0,1,0,3,1,42,0,0,0,1,2,1,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Brink Sleen,0109::SB18,7841 CE,1908,1155,1,1,0,0,6,1051,100,0,0,0,0,0,1157,326,65,156,213,47,73,91,30,34,8,6,0,34,1,17,7,11,0,0,0,7,2,25,0,0,0,0,1,1,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Restaurant Wielens Noord-Sleen,0109::SB19,7846 AS,691,499,0,0,0,0,1,439,59,0,0,0,0,0,499,135,30,80,69,24,21,28,15,19,4,0,0,13,2,11,1,17,0,0,0,0,2,28,0,0,0,0,0,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Schoonoord,0109::SB20,7848 AB,1750,1032,2,1,0,2,3,927,107,0,0,2,0,0,1037,197,213,84,88,25,117,93,18,30,14,2,1,66,0,27,2,6,0,0,0,5,6,31,1,1,1,0,3,1,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Kiel,0109::SB21,7849 PC,333,298,0,1,0,0,3,267,29,0,0,0,0,0,299,55,58,21,33,6,32,28,12,14,0,4,0,10,0,8,2,2,0,0,1,0,0,9,0,0,0,3,0,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau d'Aol Schoelstee Wezuperbrug,0109::SB22,7853 TA,341,237,1,0,0,0,2,208,28,0,0,0,0,0,238,49,17,27,35,6,8,16,5,21,5,1,0,14,0,9,0,5,0,1,0,0,1,15,2,0,0,0,0,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pizza & Pasta Bar Erm,0109::SB23,7843 PG,806,516,1,1,0,0,3,466,49,0,0,0,0,0,518,113,51,74,61,14,34,26,16,27,4,5,0,36,1,16,2,11,0,1,0,0,1,22,0,0,0,0,1,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk de Drieklank Aalden,0109::SB24,7854 PG,1826,1085,1,0,0,0,39,971,76,0,0,0,0,0,1086,297,74,137,194,40,45,61,21,33,6,2,2,45,3,36,8,22,0,1,1,2,3,49,0,0,0,1,0,2,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brasserie Tramlokaal Meppen,0109::SB25,7855 PH,338,327,0,0,0,0,4,301,22,0,0,0,0,0,327,78,25,27,52,19,15,21,8,22,2,5,0,12,0,17,0,7,0,0,0,0,0,16,0,0,0,0,0,1,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Aleida Kramersingel Coevorden 15 maart,0109::SB26,7741 GE,1221,470,0,1,0,0,3,423,45,0,0,0,0,0,471,97,75,95,21,9,47,57,10,20,7,1,0,8,0,15,1,3,0,0,0,1,0,0,0,1,2,0,0,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Spinde Dalen 15 maart,0109::SB27,7751 GV,1571,323,0,0,0,0,2,292,29,0,0,0,0,0,323,109,27,35,44,7,18,42,8,5,2,0,0,8,0,8,1,4,0,0,0,1,0,4,0,0,0,0,0,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk de Drieklank Aalden 15 maart,0109::SB28,7854 PG,1826,317,0,0,0,0,3,285,29,0,0,0,0,0,317,68,14,56,41,14,33,54,4,7,3,1,0,3,1,6,0,4,0,1,0,0,0,3,0,0,4,0,0,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Aleida Kramersingel Coevorden 16 maart,0109::SB29,7741 GE,1221,543,0,3,0,0,7,501,38,0,0,0,0,0,546,113,97,78,52,17,49,45,24,7,7,2,2,17,1,11,0,8,0,0,0,0,2,6,0,1,0,0,4,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Brink Sleen 16 maart,0109::SB30,7841 CE,1908,386,2,0,0,0,2,356,30,0,0,0,0,0,388,105,18,65,42,17,34,40,12,24,1,0,0,6,0,12,1,7,0,0,0,0,1,0,0,0,1,0,0,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Hesselerhof,0109::SB31,7861 AG,1543,321,0,1,0,0,2,285,35,0,0,0,0,0,322,80,19,31,41,13,26,41,4,31,0,5,1,5,0,9,0,8,1,2,0,0,0,4,0,0,0,0,0,0,0,,
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0109::SB32,7741 GC,6263,2534,6,2,0,0,,,,,0,6,,,2548,513,200,599,181,43,173,531,113,46,46,19,0,17,0,22,0,3,0,0,1,2,0,10,1,8,0,3,2,1,0,0,0
Assen,Coevorden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0109::SB33,7741 GC,6263,33,0,1,0,0,,,,,0,0,,,34,10,2,6,0,1,2,5,1,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
