contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Facilitair Centrum 'Het Schippertje',0243::SB11,,812,752,0,0,0,0,1,682,69,0,0,0,0,0,752,174,44,76,118,49,25,30,107,27,1,19,2,22,2,21,3,16,0,5,0,5,0,2,1,1,0,2,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Centrum 'De Zin',0243::SB12,,812,532,3,0,0,0,2,495,38,0,0,0,0,0,535,156,18,38,90,32,20,27,41,22,2,6,5,35,2,8,1,17,1,0,2,0,4,3,0,0,0,0,0,0,2,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau KBS 'Alfons Ariens',0243::SB13,,812,1053,2,4,0,0,5,943,111,0,0,0,0,0,1059,199,106,67,150,75,49,41,120,37,9,15,26,66,3,33,6,22,1,5,1,4,4,6,3,0,4,0,1,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau CBS 'Het Baken',0243::SB14,,812,815,2,0,1,0,1,731,86,0,0,1,0,0,818,183,60,69,136,56,43,28,99,20,4,13,9,36,1,24,2,17,1,2,0,2,3,6,0,0,0,0,1,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingstuin 'De Rietmeen',0243::SB15,,812,653,1,2,15,0,1,619,51,0,0,15,0,0,671,138,38,80,115,34,22,24,75,38,2,0,2,27,1,19,7,14,0,3,0,1,3,6,1,0,0,0,1,0,2,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpskerk Hierden,0243::SB16,,812,955,0,0,0,3,7,851,100,0,0,3,0,0,958,275,82,147,73,12,20,10,145,16,3,60,0,44,1,28,3,8,1,0,0,0,4,19,1,0,0,0,3,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 'Dorpshuis' Hierden,0243::SB17,,812,545,0,0,0,0,0,477,68,0,0,0,0,0,545,170,80,66,38,3,11,5,44,18,3,10,0,51,1,20,4,5,0,1,0,0,4,11,0,0,0,0,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tennisvereniging Frankrijk,0243::SB18,,812,510,0,1,1,0,1,453,58,0,0,1,0,0,512,173,44,49,63,15,12,27,42,6,3,9,7,20,0,14,1,8,1,0,0,1,1,12,0,0,0,2,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormde kerk 'Het Visnet' (1),0243::SB19,,812,758,0,1,0,0,4,666,89,0,0,0,0,0,759,207,63,109,72,24,20,25,140,5,2,15,9,25,2,14,2,13,0,0,0,2,3,6,0,0,0,0,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Drielanden (1),0243::SB20,,812,769,0,1,0,0,3,686,86,5,0,5,0,0,775,229,70,74,117,34,24,32,63,20,5,9,19,31,1,18,0,6,5,2,0,2,3,0,3,0,0,0,1,0,1,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Drielanden (2),0243::SB21,,812,937,2,0,0,0,1,822,117,0,0,1,0,1,940,262,74,96,132,41,45,25,82,27,2,11,37,48,1,19,5,20,0,1,0,1,1,1,0,1,0,3,1,0,1,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Drielanden (3),0243::SB22,,812,714,0,0,0,0,3,617,94,0,0,0,0,0,714,207,57,58,121,45,17,25,58,19,3,13,27,24,1,9,3,14,0,2,0,2,1,6,0,0,0,1,1,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Drielanden (4),0243::SB23,,812,859,3,2,0,3,3,754,110,0,0,3,0,0,867,242,70,108,102,39,24,15,91,25,5,11,33,37,1,25,2,14,4,4,0,1,1,3,0,2,0,0,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkelijk Centrum 'De Regenboog',0243::SB24,,812,767,0,0,0,0,2,685,76,0,4,0,0,0,763,241,65,98,102,15,20,21,96,19,1,19,4,25,3,15,4,5,0,0,0,1,3,1,2,2,0,0,5,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormde kerk 'Het Visnet' (2),0243::SB25,,812,693,1,0,0,0,1,627,66,0,0,0,0,0,694,158,67,116,67,11,20,13,125,15,2,18,11,25,3,23,4,6,0,1,0,0,2,3,0,1,1,0,1,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkontmoetingscentrum Stad (De Tinne),0243::SB26,,812,431,0,0,0,0,1,394,36,0,0,0,0,0,431,99,24,41,95,12,16,29,17,19,4,11,7,15,2,19,1,9,2,4,0,0,0,3,1,0,0,0,1,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkelijk Centrum 'De Regenboog' (2),0243::SB27,,812,728,0,0,0,0,0,648,80,0,0,0,0,0,728,222,42,93,106,22,22,9,95,15,3,20,6,38,0,18,1,4,0,1,0,1,0,4,0,0,0,0,6,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-In op parkeerplaats P2,0243::SB28,,812,1018,0,1,0,0,8,903,108,0,0,0,0,0,1019,310,109,74,152,27,26,14,53,41,4,22,19,75,5,38,0,22,1,2,0,1,4,12,1,1,0,0,4,0,1,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bedrijfsverzamelgebouw 'California',0243::SB29,,812,295,1,0,0,0,2,264,30,0,0,0,0,0,296,61,20,28,45,13,9,9,35,9,2,5,6,14,6,6,0,10,5,1,1,1,4,4,0,1,0,0,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-In Stadsbedrijf,0243::SB32,,812,751,3,1,0,1,2,657,95,0,1,0,0,0,754,170,121,49,68,20,32,15,36,22,2,9,50,93,4,28,3,10,8,0,0,0,1,6,1,0,0,0,3,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau (1) Stadsbedrijf,0243::SB90,,812,2811,3,0,0,3,,,,,0,5,,,2819,697,200,721,135,49,93,239,353,54,44,131,6,6,0,50,2,13,5,1,0,0,0,2,2,5,0,2,0,0,1,0,2
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau (2) Stadsbedrijf,0243::SB91,,812,78,0,0,0,0,,,,,0,1,,,79,17,5,15,10,3,0,4,16,4,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau (3) Hotel van der Valk,0243::SB92,,812,385,2,0,0,0,,,,,0,0,,,387,66,31,81,34,1,17,39,49,13,3,16,18,9,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Stad,0243::SB101,,812,373,0,0,0,0,6,337,30,0,0,0,0,0,373,79,32,55,38,15,24,37,40,8,0,16,1,3,5,12,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Centrum 'De Zin',0243::SB112,,812,301,1,1,0,1,0,268,36,0,0,1,0,0,304,79,21,39,35,18,12,22,34,12,1,6,0,12,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 'Dorpshuis' Hierden,0243::SB117,,812,175,0,0,0,0,0,167,8,0,0,0,0,0,175,38,16,38,11,3,7,7,25,6,4,6,0,2,1,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkelijk Centrum 'De Regenboog',0243::SB124,,812,397,0,0,0,0,2,358,37,0,0,0,0,0,397,99,19,91,33,6,9,35,60,7,5,13,0,5,1,8,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-In op parkeerplaats P2,0243::SB128,,812,128,0,0,0,0,3,112,13,0,0,0,0,0,128,34,15,16,20,4,7,9,7,4,1,2,1,2,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-In Stadsbedrijf,0243::SB132,,812,179,0,2,0,0,2,162,17,0,0,0,0,0,181,46,36,18,18,4,3,13,9,11,1,6,1,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Stad,0243::SB201,,812,301,1,2,0,0,2,278,24,0,0,0,0,0,304,65,26,35,41,10,12,25,28,25,0,8,7,7,0,6,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Centrum 'De Zin',0243::SB212,,812,217,0,2,0,0,0,196,23,0,0,0,0,0,219,43,23,19,23,19,10,9,21,14,0,3,1,6,1,16,0,3,0,0,1,0,0,5,0,0,0,0,0,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 'Dorpshuis' Hierden,0243::SB217,,812,171,0,0,0,0,0,163,8,0,0,0,0,0,171,53,20,17,15,6,4,5,17,6,0,14,0,3,0,4,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkelijk Centrum 'De Regenboog',0243::SB224,,812,338,0,0,0,0,0,299,39,0,0,0,0,0,338,88,25,56,46,13,17,16,38,11,1,5,0,7,0,6,0,4,0,1,0,0,0,1,0,0,0,2,1,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-In op parkeerplaats P2,0243::SB228,,812,203,0,0,0,0,3,180,20,0,0,0,0,0,203,61,25,14,20,2,4,6,16,3,7,5,9,15,0,10,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,,
Arnhem,Harderwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-In Stadsbedrijf,0243::SB232,,815,222,2,0,0,0,1,195,28,0,0,0,0,0,224,42,31,16,26,6,6,7,19,11,6,5,17,10,1,6,0,3,4,0,0,1,0,4,0,0,0,0,0,0,1,,
