contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voetbalvereniging S.J.C.,0575::SB15,2201TV,1435,920,0,0,0,0,1,836,83,0,0,0,0,0,920,353,93,69,118,26,33,24,15,25,11,8,7,45,1,52,6,23,0,1,0,0,4,1,2,0,0,0,0,2,1,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Noordwijkerhout,0575::SB16,2211CC,1414,1316,2,3,0,0,13,1169,139,0,0,0,0,0,1321,324,186,122,211,71,76,42,19,60,14,1,6,74,2,34,17,30,2,4,1,3,6,7,1,0,0,2,0,1,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sint Jozefkerk,0575::SB17,2211CB,1483,861,0,0,0,0,3,783,76,1,0,1,0,0,862,290,82,87,125,30,36,18,10,37,9,1,0,50,2,47,1,20,0,0,3,0,1,6,1,0,0,3,0,2,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Drive-in stembureau terrein beuk touringcars,0575::SB18,,0,488,1,0,0,0,6,438,45,0,0,0,0,0,489,179,65,43,63,10,9,6,6,20,4,2,0,34,0,19,2,15,0,2,1,0,2,4,0,0,0,0,0,2,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Regenboogschool (Gymzaal),0575::SB19,2211 JN,1464,988,4,2,0,0,3,892,99,0,0,0,0,0,994,273,145,80,140,37,61,27,7,35,13,2,5,80,3,43,2,18,2,4,1,2,3,1,2,0,2,0,0,0,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Puyckendam,0575::SB20,2211 NA,1543,996,0,2,0,0,1,910,87,0,0,0,0,0,998,329,149,104,118,33,49,23,11,24,11,5,3,56,1,43,3,16,0,2,2,5,3,4,0,0,0,0,0,2,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Victorhuis,0575::SB21,2211PL,1570,889,0,0,0,0,1,788,100,0,0,0,0,0,889,259,122,100,134,22,35,25,12,25,9,4,2,57,2,49,6,12,0,3,1,1,1,7,0,0,0,0,0,0,1,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Duinpan,0575::SB22,2191 XH,1813,1191,2,1,0,0,9,1071,114,0,0,0,0,0,1194,384,152,115,154,44,53,28,16,40,6,5,2,63,2,69,9,21,0,0,0,7,4,10,3,2,0,0,0,2,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gezondheidscentrum Via Antiqua,0575::SB23,2211 HW,1676,1223,2,0,0,3,1,1085,136,0,3,0,0,0,1222,444,114,122,198,40,37,34,16,27,12,1,1,53,2,63,4,27,0,2,2,2,5,9,2,2,0,0,0,4,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Parade,0575::SB24,2211JK,1504,630,1,2,0,0,2,557,74,0,0,0,0,0,633,205,72,54,91,37,23,16,4,14,2,0,2,34,1,41,5,18,0,1,1,1,1,5,1,0,0,0,0,1,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel bureau Noordwijkerduin/Hoogwaak,0575::SB25,2201 ZR,494,171,2,3,0,0,2,160,14,0,0,0,0,0,176,43,26,21,16,7,10,4,7,21,1,3,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Maandag De Wieken,0575::SB26,2201 RD,0,542,0,0,0,1,5,500,36,0,1,0,0,0,541,146,72,91,65,22,30,42,7,21,10,4,0,8,0,11,0,8,0,0,0,0,1,0,2,1,0,0,0,1,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Maandag Het Trefpunt,0575::SB27,2202 HJ,0,414,0,1,0,0,0,377,38,0,0,0,0,0,415,132,42,63,55,10,22,25,7,12,1,2,3,11,1,17,0,8,0,0,1,1,0,0,0,0,0,0,0,1,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Maandag Gemeentehuis Noordwijkerhout,0575::SB28,2211CC,0,545,0,0,0,0,2,495,48,0,0,0,0,0,545,140,74,82,72,19,34,35,14,20,4,1,0,23,0,17,1,6,0,0,0,0,2,1,0,0,0,0,0,0,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Maandag De Duinpan,0575::SB29,2191 XH,0,160,0,0,0,0,0,150,10,0,0,0,0,0,160,53,31,25,15,5,8,7,1,3,0,0,0,1,0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dinsdag De Wieken,0575::SB30,2201 RD,0,499,1,3,0,0,1,441,61,0,0,0,0,0,503,126,75,68,52,24,37,33,12,16,8,3,9,10,2,9,2,12,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dinsdag Het Trefpunt,0575::SB31,2202 HJ,0,396,0,1,0,1,2,351,43,0,1,0,0,0,396,115,43,57,64,9,11,18,7,24,2,0,0,18,0,14,0,8,0,0,0,1,0,1,0,0,0,0,3,1,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dinsdag Gemeentehuis Noordwijkerhout,0575::SB32,2211CC,0,516,0,1,0,1,4,474,38,0,1,0,0,0,516,133,61,71,83,17,25,28,6,15,7,2,1,21,0,28,0,12,0,0,0,1,0,5,0,0,0,0,0,0,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dinsdag De Duinpan,0575::SB33,2191 XH,0,189,0,1,0,0,0,182,8,0,0,0,0,0,190,65,25,33,19,8,6,0,4,7,1,2,0,3,0,6,1,5,0,0,0,0,2,2,0,0,0,0,0,0,0,,
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau A (stemmen ingeleverd 10/3 - 16/3),0575::SB34,,0,2933,4,8,0,0,,,,,0,3,,,2948,906,333,671,246,49,143,189,91,83,84,5,3,20,1,66,3,21,0,1,0,0,1,4,3,9,0,0,0,1,0,0,3
Leiden,Noordwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau B (stemmen ingeleverd op 17-3),0575::SB35,,0,60,0,0,0,0,,,,,0,0,,,60,17,1,12,6,2,4,2,1,3,3,0,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
