contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis,0377::SB11,2114 ER,0,671,4,1,0,0,0,608,66,0,2,0,0,0,674,170,62,56,136,32,34,34,4,34,8,3,2,42,2,14,4,23,0,0,0,0,1,3,2,1,0,3,0,1,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sparrenbosschool,0377::SB12,2121 CJ,0,467,0,0,0,0,0,426,41,0,0,0,0,0,467,179,19,32,109,14,9,14,5,21,0,1,0,17,1,12,0,30,0,0,0,0,1,1,0,0,0,2,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Trefpunt,0377::SB13,2121 AJ,0,774,0,2,0,0,0,712,64,0,0,0,0,0,776,244,47,66,173,52,28,26,13,34,4,0,3,29,0,18,4,27,1,0,0,1,0,1,1,0,0,1,0,1,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jagershuis,0377::SB14,2121 GW,0,405,1,1,0,0,329,41,37,0,0,0,0,0,407,118,34,33,84,15,16,17,6,24,4,1,0,20,1,7,1,14,0,2,0,2,1,0,1,0,2,2,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau CSB,0377::SB15,2121 VE,0,731,2,1,0,0,4,687,43,0,0,0,0,0,734,188,56,64,183,38,37,30,8,38,3,4,1,26,5,12,1,28,0,2,0,0,3,3,1,0,0,0,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0377::SB16,2051 GJ,0,2186,7,7,0,0,,,,,0,0,,,2200,732,113,380,349,67,60,197,63,85,34,3,0,12,1,21,2,56,0,0,1,0,1,2,1,4,0,1,0,0,1,0,0,0
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0377::SB17,2051 GJ,0,18,0,2,0,0,,,,,0,0,,,20,5,0,2,2,1,0,4,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Maandag,0377::SB18,2051 GJ,0,422,0,0,0,0,3,379,39,0,0,0,0,0,421,131,17,44,108,14,11,28,14,19,1,0,0,4,3,7,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Dinsdag,0377::SB19,2051 GJ,0,382,1,0,0,0,0,342,41,0,0,0,0,0,383,96,10,34,97,30,5,27,13,29,2,0,0,6,0,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau CJG Maandag,0377::SB20,2061 HW,0,236,0,0,0,0,1,217,18,0,0,0,0,0,236,74,10,24,47,15,16,19,4,9,0,0,0,5,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau CJG Dinsdag,0377::SB21,2061 HW,0,234,0,1,0,0,1,212,21,0,0,0,0,0,234,76,14,20,48,8,13,12,6,13,0,0,0,3,0,7,0,11,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Adventskerke Maandag,0377::SB22,2111 HA,0,277,0,0,0,0,1,248,28,0,0,0,0,0,277,109,13,28,54,13,1,19,7,11,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Adventskerk Dinsdag,0377::SB23,2111 HA,0,233,0,0,0,0,0,215,18,0,0,0,0,0,233,87,12,20,57,4,1,7,5,10,0,0,0,3,2,8,0,14,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Maandag,0377::SB24,2114 ER,0,177,0,0,0,0,0,161,16,0,0,0,0,0,177,52,11,31,24,3,10,11,9,6,1,1,0,2,0,7,1,4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Dinsdag,0377::SB25,2114 ER,0,139,2,0,0,0,0,128,13,0,0,0,0,0,141,30,13,19,22,9,11,7,2,3,0,1,0,4,0,11,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Trefpunt Maandag,0377::SB26,2121 AJ,0,363,0,0,0,0,0,339,24,0,0,0,0,0,363,123,22,64,60,6,11,13,9,18,5,1,0,10,0,10,0,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,
Haarlem,Bloemendaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Trefpunt Dinsdag,0377::SB27,2121 AJ,0,257,0,0,0,0,0,242,15,0,0,0,0,0,257,83,20,29,43,10,8,11,12,13,4,2,0,3,0,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
