contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cultuurhuis Heerlen,0917::SB32,6412 CD,1745,1078,2,4,0,0,1,980,103,0,0,0,0,0,1084,114,251,35,91,68,170,52,9,59,14,0,14,130,4,8,5,17,6,4,0,5,3,5,1,2,0,7,2,0,2,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis Beersdal,0917::SB33,6412 PP,1422,719,1,2,0,0,0,611,111,0,0,0,0,0,722,78,235,30,49,13,94,45,1,21,16,0,8,92,0,9,6,7,4,2,0,1,1,3,1,0,0,2,1,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ouderencentrum Hooghendael,0917::SB34,6413 ER,1105,278,1,1,0,3,0,261,22,0,0,3,0,0,283,61,68,26,20,7,29,19,0,10,5,1,1,20,2,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Corneliushuis,0917::SB35,6413 GN,2179,1483,0,3,0,0,4,1298,172,0,12,0,12,0,1474,169,403,56,112,54,187,56,10,39,24,0,31,259,8,21,7,11,4,8,0,1,0,4,4,2,0,3,5,1,3,1,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sint-Annakerk,0917::SB36,6417 CL,2008,954,1,1,0,4,2,885,73,0,0,4,0,0,960,197,79,88,193,47,69,53,8,68,12,2,2,60,3,21,4,29,1,4,1,4,5,1,0,0,0,0,2,0,1,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Varenbeuk,0917::SB37,6414 NL,1618,657,3,1,0,1,0,596,66,0,0,1,0,0,662,60,234,12,24,20,82,26,3,24,8,1,11,129,0,5,4,3,1,1,0,1,1,1,1,0,0,2,0,1,2,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum 't Heitje,0917::SB39,6414 EW,2211,1051,3,5,0,4,2,926,127,0,4,0,0,0,1055,69,323,18,57,55,128,42,7,52,12,0,31,214,6,5,5,3,3,4,1,1,3,2,0,2,0,4,0,1,3,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis Heksenberg,0917::SB42,6414 BT,2095,1328,1,2,0,3,2,1160,172,0,0,3,0,0,1334,168,342,80,94,42,164,65,12,48,28,0,16,194,4,19,8,13,3,4,1,0,7,2,0,0,2,7,1,1,3,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ouderencentrum Vogelsanck,0917::SB43,6413 HV,1165,341,0,0,0,1,3,291,46,0,1,0,0,0,340,53,106,13,17,9,50,16,4,13,4,0,12,36,0,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportcentrum Mesters,0917::SB44,6413 PD,1079,373,1,0,0,0,0,325,49,0,0,0,0,0,374,35,102,15,28,14,44,16,1,17,1,0,14,64,3,5,3,2,0,0,0,0,1,1,1,0,1,3,0,0,0,2,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Vullingsweg,0917::SB47,6418 HS,1850,520,3,2,0,0,1,456,68,0,0,0,0,0,525,85,101,28,51,29,51,25,3,25,3,3,14,62,1,8,6,7,2,1,1,0,3,4,0,0,0,2,3,0,2,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau SamSam,0917::SB48,6412 EN,2700,1201,2,9,0,2,1,1069,140,0,2,0,0,0,1210,141,287,42,93,57,160,57,9,62,22,4,38,141,16,11,16,12,4,6,0,4,3,6,0,1,0,2,0,3,4,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Atletiek Vereniging Oranje-Nassau,0917::SB50,6413 NC,0,106,0,0,0,0,1,93,12,0,0,0,0,0,106,15,22,4,9,8,12,4,1,6,2,0,3,13,0,0,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stemstraat Otterveurdt,0917::SB91,6433 AZ,1873,1338,4,3,0,3,1,1197,144,0,3,0,0,0,1342,174,369,59,95,41,149,45,9,49,18,3,32,219,4,16,10,10,2,3,0,1,6,9,0,1,0,6,6,0,2,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Amicitia,0917::SB101,6431 LG,1617,1000,5,4,0,5,1,895,118,0,0,5,0,0,1014,144,259,50,79,26,107,48,12,45,13,3,22,138,9,17,6,5,3,2,0,2,0,3,0,1,1,3,0,0,0,2,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum de Koffiepot,0917::SB104,6433 AJ,1299,982,1,7,0,0,1,900,89,0,0,0,0,0,990,109,295,35,73,40,125,50,5,40,18,4,12,121,4,6,4,8,1,5,0,2,3,6,2,3,0,5,2,0,3,1,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ons Trefcentrum,0917::SB106,6433 CZ,1956,951,0,4,0,2,4,837,116,0,0,2,0,0,957,129,300,49,66,27,110,39,6,23,22,0,12,118,3,15,4,3,0,2,0,4,3,6,4,2,0,1,1,2,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Multifunctioneel Centrum Gebrook,0917::SB107,6433 GJ,1936,112,1,0,0,0,0,100,13,0,0,0,0,0,113,15,30,3,7,6,18,11,2,3,1,0,3,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau BMV Maria-Gewanden,0917::SB109,6432 CP,1929,767,2,0,0,3,3,656,107,0,3,0,0,0,766,88,215,31,64,31,100,48,3,33,5,2,19,88,2,9,2,10,0,2,0,1,0,5,0,1,4,1,3,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ouderencentrum Weijenberg,0917::SB112,6431 AZ,1762,618,2,0,0,5,0,561,64,0,0,5,0,0,625,96,140,47,43,28,68,61,3,21,16,0,5,57,1,10,2,9,0,1,0,1,2,1,0,3,0,1,1,0,1,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis Mariarade,0917::SB114,6431 GB,2023,1107,3,1,0,0,2,1106,3,0,0,0,0,0,1111,172,275,58,109,30,129,56,11,33,23,5,2,136,0,24,9,13,0,5,0,2,3,2,0,2,0,2,6,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau BMV Aldenhof,0917::SB115,6431 JL,1372,628,2,16,0,0,1,587,59,0,0,1,0,1,647,80,143,39,66,21,80,53,10,20,6,5,3,75,2,13,0,5,2,0,0,0,0,2,0,0,1,2,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Café t Eikske,0917::SB120,6431 VZ,1432,339,0,2,0,0,0,294,47,0,0,0,0,0,341,39,115,12,19,12,41,15,3,5,8,0,0,56,0,6,1,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau 1,0917::SB200,,0,133,0,0,0,2,5,113,13,0,2,0,0,0,131,21,22,20,24,5,13,13,0,5,1,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau 2 (touringcar),0917::SB202,,0,667,0,3,0,0,1,579,90,0,0,0,0,0,670,64,201,17,43,15,87,34,7,33,7,5,11,116,4,6,6,3,2,1,0,0,1,0,0,0,1,2,0,0,1,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Parkstad Limburg Theater,0917::SB1501,6411 HS,0,551,1,1,0,0,3,511,39,0,0,0,0,0,553,99,72,51,91,27,61,53,10,20,2,1,3,25,3,10,0,11,1,2,1,1,2,1,1,1,1,0,0,0,1,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau A gene Bek,0917::SB1519,6417 TZ,0,452,0,0,0,0,0,402,50,0,0,0,0,0,452,107,20,51,92,18,50,38,6,30,6,1,0,13,0,4,0,9,0,0,1,0,0,1,2,1,0,0,2,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau C-mill,0917::SB1523,6416 SG,0,109,0,0,0,0,0,87,22,0,0,0,0,0,109,12,21,6,12,2,15,16,3,8,3,0,0,7,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Vullingsweg,0917::SB1547,6418 HS,0,287,0,1,0,3,0,250,41,0,0,3,0,0,291,52,49,22,32,8,47,27,2,9,3,3,4,19,0,1,1,1,0,2,0,0,2,0,0,0,0,1,2,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stemstraat Otterveurdt,0917::SB1591,6433 AZ,0,535,0,0,0,0,1,470,64,0,0,0,0,0,535,115,125,34,35,8,69,47,5,22,15,0,2,37,3,5,2,5,0,1,0,1,1,0,0,2,0,0,0,0,1,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Palemig,0917::SB1592,6415 SB,0,161,1,0,0,0,1,136,25,0,0,0,0,0,162,15,36,24,10,3,28,16,3,6,3,0,1,10,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau SamSam,0917::SB1593,6412 EN,0,183,1,2,0,0,0,165,21,0,0,0,0,0,186,32,36,11,9,6,24,21,1,4,2,0,8,13,1,7,1,3,0,0,0,0,1,0,2,0,0,1,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Varenbeuk,0917::SB1594,6414 NL,0,200,0,0,1,0,2,173,24,0,1,0,0,0,199,28,62,6,7,2,42,19,6,2,4,1,0,10,0,6,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Corneliushuis,0917::SB1595,6413 GN,0,359,0,1,0,2,0,322,40,0,0,2,0,0,362,54,77,41,9,6,51,32,1,12,15,2,6,37,2,7,0,0,0,0,0,0,0,1,1,3,0,2,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Parkstad Limburg Theater,0917::SB1601,6411 AS,0,472,2,1,0,0,2,426,47,0,0,0,0,0,475,63,68,55,60,32,54,40,6,14,9,2,11,28,2,12,0,11,0,0,0,2,0,1,0,1,0,0,1,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau A gene Bek,0917::SB1619,6417 TZ,0,430,0,1,0,2,2,390,41,0,0,2,0,0,433,80,38,52,63,30,43,44,5,21,5,3,1,19,2,14,0,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau C-mill,0917::SB1623,6416 SG,0,137,0,0,0,1,0,122,16,0,0,1,0,0,138,14,38,7,15,10,22,9,1,8,1,0,3,1,0,0,0,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Vullingsweg,0917::SB1647,6418 HS,0,354,0,0,0,2,1,319,36,0,0,2,0,0,356,64,59,27,39,10,57,35,3,12,4,0,5,23,1,3,1,2,0,3,0,0,2,1,0,0,0,2,0,0,1,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stemstraat Otterveurdt,0917::SB1691,6433 AZ,0,640,0,0,0,0,1,552,87,0,0,0,0,0,640,83,189,23,31,14,107,62,7,15,17,1,5,57,0,13,1,4,0,3,0,1,0,2,1,0,0,0,1,0,3,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Palemig,0917::SB1692,6415 SB,0,190,1,0,0,0,0,165,26,0,0,0,0,0,191,22,47,11,9,6,39,13,0,1,1,0,5,24,0,0,0,6,0,0,0,0,0,3,0,0,1,1,1,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau SamSam,0917::SB1693,6412 EN,0,212,0,0,0,0,0,174,38,0,0,0,0,0,212,25,54,7,13,11,35,11,6,9,3,0,11,20,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Varenbeuk,0917::SB1694,6414 NL,0,231,2,1,0,1,0,194,39,0,1,0,0,0,233,35,87,9,10,4,29,14,1,8,3,0,4,18,0,0,1,1,0,1,0,0,2,0,0,2,0,2,0,0,0,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Corneliushuis,0917::SB1695,6413 GN,0,359,0,2,0,1,1,307,54,0,0,1,0,0,362,46,92,20,17,11,58,26,7,11,8,1,1,45,0,5,0,2,0,0,0,1,1,0,0,2,0,2,1,0,2,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stemstraat Kaldeborn,0917::SB1702,6416 CS,0,761,1,1,0,7,3,675,92,0,0,7,0,0,770,142,163,36,76,21,83,32,1,35,5,0,8,99,4,23,2,10,4,0,0,1,4,1,0,3,0,3,1,1,3,0,,
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau-1 (17-3),0917::SB1999,,0,5589,6,434,0,0,,,,,0,0,,,6029,1074,764,1050,355,129,844,760,55,185,166,6,17,81,3,41,2,18,1,3,1,0,4,5,5,11,1,3,1,0,3,1,0,0
Maastricht,Heerlen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau-2 (tm 16-3),0917::SB2000,,0,200,3,0,0,1,,,,,1,0,,,202,35,43,22,12,3,27,18,1,9,6,0,4,5,0,6,1,0,3,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0
