contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bibliotheek Den Helder (vm.School 7),0400::SB12,1781 BB,0,656,3,1,1,0,7,607,47,0,0,1,0,0,661,122,100,55,70,28,46,28,21,48,5,6,4,68,8,12,4,16,0,1,0,2,0,5,1,1,2,1,1,0,1,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ‘t Tuselantschool,0400::SB13,1783 GK,0,1025,6,2,0,0,0,957,76,0,0,0,0,0,1033,200,173,69,126,37,79,39,19,53,15,9,6,102,4,35,11,21,1,6,1,0,2,2,2,2,0,2,4,0,4,1,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC ‘t Wijkhuis,0400::SB14,1784 EA,0,918,4,10,0,1,3,836,94,0,0,1,0,0,933,148,157,53,94,59,73,44,28,34,11,11,16,95,24,18,5,7,7,7,0,2,7,4,1,1,2,0,7,0,1,2,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw muziekvereniging Winnubst,0400::SB15,1783 HX,0,1109,0,1,0,1,4,989,118,0,0,1,0,0,1111,281,168,109,115,29,74,47,39,31,18,13,4,101,8,25,8,8,2,2,0,5,4,7,2,4,2,0,1,0,2,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Burg,0400::SB16,1785 BC,0,366,1,0,0,0,1,326,40,0,0,0,0,0,367,87,84,37,27,17,22,6,6,5,3,0,2,49,0,11,2,2,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Boerderij,0400::SB17,1785 JP,0,530,2,1,3,0,0,482,54,0,0,3,0,0,536,104,114,39,60,15,40,20,11,11,7,2,3,52,3,18,3,6,0,3,0,2,5,2,2,1,0,2,4,0,0,1,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Baptistengemeente het Lichtbaken,0400::SB18,1785 SB,0,648,0,1,0,0,2,581,67,0,0,1,0,0,650,143,145,45,58,20,28,24,35,18,12,4,0,69,2,21,6,4,2,0,0,4,1,1,0,1,3,0,2,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Boerderij,0400::SB19,1785 JP,0,508,0,0,0,0,0,448,60,0,0,0,0,0,508,116,103,43,47,15,38,23,12,18,7,3,4,43,0,16,5,1,1,2,0,0,5,2,0,0,0,0,4,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Vredeskerk,0400::SB20,1785 BA,0,757,0,1,0,0,2,675,81,0,0,0,0,0,758,226,95,75,68,22,45,45,18,20,14,5,7,66,3,19,9,2,0,1,1,1,1,7,0,1,2,0,4,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RK Kerk Willibrord,0400::SB21,1787 AC,0,910,2,2,0,1,17,784,114,0,0,1,0,0,915,263,111,105,104,20,35,32,26,24,10,4,1,73,2,28,13,11,0,2,1,2,1,31,2,1,0,0,3,0,4,1,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC ’t Dorpshuis,0400::SB22,1788 ES,0,1050,0,3,1,0,14,945,93,0,1,0,0,0,1052,201,222,80,110,32,62,34,15,36,14,1,2,136,5,26,10,16,0,2,0,3,7,20,0,0,1,4,6,0,5,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Vogelzand,0400::SB23,1788 MJ,0,782,1,0,0,0,3,694,86,0,0,0,0,0,783,209,111,79,107,31,26,29,16,32,8,4,0,59,2,24,6,16,0,2,0,5,4,5,2,1,0,0,1,0,1,2,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Vogelzand,0400::SB24,1788 MJ,0,762,1,0,0,0,1,684,78,0,0,0,0,0,763,222,109,74,106,15,36,29,19,25,7,5,2,61,1,19,6,12,0,0,1,1,1,3,2,0,1,1,2,0,0,2,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RK Basisschool de Hofstee,0400::SB25,1788 VA,0,793,3,0,0,0,0,701,95,0,0,0,0,0,796,189,153,61,71,25,55,27,16,26,10,1,2,93,2,23,10,4,0,2,0,3,1,10,3,0,4,1,1,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RK Basisschool de Hofstee,0400::SB26,1788 VA,0,836,3,2,0,0,0,741,101,1,0,1,0,0,842,185,149,59,77,35,55,29,19,21,15,2,1,106,1,30,13,11,0,2,0,3,7,4,2,0,0,1,8,0,0,1,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Verbinding,0400::SB27,1788 WS,0,748,0,0,0,0,3,664,81,0,0,0,0,0,748,267,81,74,93,24,23,23,35,27,8,4,2,45,0,22,1,9,0,3,0,0,1,0,1,1,2,1,1,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw de Jutter,0400::SB28,1781 CC,0,671,1,5,0,1,2,614,62,0,0,1,0,0,678,114,155,22,62,16,53,24,10,25,15,4,1,107,6,16,9,5,4,2,1,2,3,6,0,2,3,0,1,0,2,1,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Rode Kruis,0400::SB29,1782 TA,0,621,0,2,0,0,1,547,75,0,0,0,0,0,623,171,63,51,81,27,34,22,19,26,5,3,3,46,2,26,4,18,0,3,0,0,6,2,1,3,1,1,2,0,0,1,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hortus Overzee,0400::SB30,1782 SM,0,523,0,0,0,1,0,523,1,0,0,1,0,0,524,134,71,52,88,15,30,22,14,18,7,3,0,41,0,6,2,11,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Verbinding,0400::SB31,1788 WS,0,723,2,0,0,2,4,635,88,0,0,2,0,0,727,260,83,70,90,20,21,23,20,18,5,9,2,38,0,23,3,19,0,2,0,0,2,8,1,0,0,1,2,0,1,2,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC ’t Dorpshuis (maandag),0400::SB32,1788 ES,0,730,0,0,0,0,9,645,76,0,0,0,0,0,730,192,95,90,85,24,43,58,14,30,11,5,2,36,1,19,2,14,0,0,0,0,0,3,2,1,2,0,1,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC ’t Dorpshuis (dinsdag),0400::SB33,1788 ES,0,661,2,1,0,0,5,586,73,0,0,0,0,0,664,188,84,63,57,23,49,27,25,22,13,3,0,49,3,15,7,10,0,0,0,0,2,4,2,7,1,0,4,0,2,1,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Draaikolk (maandag),0400::SB35,1784 BJ,0,511,0,0,0,0,0,458,53,0,0,0,0,0,511,128,99,48,47,5,40,44,17,18,6,4,0,19,0,20,1,6,0,1,0,1,0,3,0,2,0,0,1,0,1,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Draaikolk (dinsdag),0400::SB36,1784 BJ,0,523,5,1,0,0,1,472,56,0,0,0,0,0,529,111,81,42,67,13,36,34,12,20,11,5,3,50,4,13,2,11,0,1,1,0,3,0,1,1,0,0,0,0,0,1,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Draaikolk,0400::SB34,1784 BJ,0,781,0,2,0,1,6,690,86,0,1,0,0,0,782,174,134,50,97,21,40,24,19,28,13,11,7,99,3,18,3,19,0,1,1,3,1,2,3,0,3,0,2,1,3,1,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brede school de Poolster,0400::SB37,1782 JD,0,552,0,0,0,0,0,500,52,0,0,0,0,0,552,130,78,38,70,23,45,14,16,25,2,2,2,49,1,28,6,9,1,1,0,1,5,0,0,1,0,0,2,0,3,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau KM Stadshal de Kampanje (maandag),0400::SB39,1781 AS,0,397,0,1,0,0,1,378,19,0,0,0,0,0,398,84,58,40,56,6,34,34,9,17,6,4,0,20,2,13,3,6,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau KM Stadshal de Kampanje (dinsdag),0400::SB40,1781 AS,0,368,0,1,0,0,2,320,47,0,0,0,0,0,369,90,64,26,43,23,23,22,9,11,6,0,0,20,3,10,2,5,0,4,0,1,4,0,1,0,1,0,0,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau KM Stadshal de Kampanje,0400::SB38,1781 AS,0,244,0,0,0,0,28,200,16,0,0,0,0,0,244,48,45,14,36,9,6,6,5,11,6,0,3,22,6,12,1,9,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw van Wijkbeheer (maandag),0400::SB42,1785 AJ,0,321,0,0,0,0,1,284,36,0,0,0,0,0,321,76,65,18,30,5,26,28,15,16,6,2,0,14,0,12,3,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw van Wijkbeheer (dinsdag),0400::SB43,1785 AJ,0,362,0,0,0,0,1,316,45,0,0,0,0,0,362,93,62,37,28,4,20,29,15,13,6,10,2,22,0,15,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw van Wijkbeheer,0400::SB41,1785 AJ,0,604,1,1,0,0,2,536,68,0,0,0,0,0,606,191,121,40,48,16,23,18,8,20,11,1,0,53,2,27,4,8,0,0,1,1,2,3,0,1,1,0,2,0,1,1,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Brug,0400::SB44,1785 BC,0,384,0,0,0,0,0,344,40,0,0,0,0,0,384,95,86,20,36,10,27,21,4,12,5,1,1,41,1,8,3,5,0,0,0,3,1,1,2,0,0,0,1,0,0,0,0,,
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau Stadhuis,0400::SB45,1782 GJ,0,824,4,1,0,0,,,,,0,0,,,829,202,91,170,70,9,63,95,42,24,19,5,0,15,0,8,3,2,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0
Den Helder,Den Helder,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau Stadhuis,0400::SB46,1782 GJ,0,666,1,8,0,2,,,,,2,0,,,673,159,80,96,47,19,60,69,34,29,29,8,0,10,1,7,4,4,0,0,0,0,1,4,0,4,1,0,0,0,0,0,0,0,16
