contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Torenschouw,0420::SB12,1674 NE,1415,989,1,1,0,0,3,113,875,0,0,0,0,0,991,243,106,104,112,35,31,19,100,34,6,60,1,61,4,23,4,17,0,3,0,2,2,14,2,0,1,2,3,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis  Medemblik,0420::SB13,1687 CD,1255,800,2,0,0,0,0,707,95,0,0,0,0,0,802,226,83,111,144,35,28,20,8,27,14,1,5,37,3,20,3,12,0,1,0,0,2,18,0,1,0,0,1,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voetbalkantine Spartanen,0420::SB14,1687 BP,1210,681,3,0,0,0,1,624,59,0,0,0,0,0,684,206,73,80,130,15,28,14,3,10,12,1,4,33,0,32,6,15,0,3,0,2,1,8,1,0,0,0,3,0,1,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Dres,0420::SB15,1688 BE,883,654,1,2,0,0,0,599,58,0,0,0,0,0,657,214,64,100,104,18,20,8,5,16,4,2,0,34,2,23,6,13,0,0,0,0,1,13,0,1,0,0,5,0,0,1,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wildebras,0420::SB17,1685 PN,443,353,2,0,0,0,0,334,21,0,0,0,0,0,355,118,40,51,42,9,12,6,1,6,1,0,0,36,1,13,0,9,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bloesem,0420::SB18,1687 RA,1161,899,2,1,0,0,1,816,85,0,0,0,0,0,902,306,78,106,160,38,28,22,7,28,3,2,2,37,0,34,5,19,0,2,1,0,8,6,1,1,1,0,0,0,4,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Centrum,0420::SB20,1619 XE,1566,1170,2,1,0,0,5,1061,107,0,0,0,0,0,1173,246,159,105,118,32,71,28,119,32,20,17,3,124,6,33,7,16,1,2,0,0,8,8,2,1,2,1,5,0,3,1,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Sarto,0420::SB21,1619 GJ,1286,770,4,1,0,0,2,702,71,0,0,0,0,0,775,200,91,90,131,20,44,20,10,23,11,4,1,49,1,23,4,9,0,1,0,3,5,23,0,1,0,0,6,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Oriental Andijk B.V.,0420::SB22,1619 AL,908,566,1,1,0,0,1,523,45,0,0,1,0,0,569,127,58,79,54,17,31,20,35,27,3,23,0,38,1,27,2,11,0,1,0,0,0,9,1,0,1,0,1,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Eetcafe Cultura,0420::SB23,1619 CH,1418,692,1,2,0,2,1,616,76,0,2,0,0,0,693,175,76,70,78,33,39,22,51,20,5,17,3,69,2,10,2,8,0,2,0,1,2,6,0,0,0,0,1,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schoof,0420::SB25,1693 EH,1315,776,0,1,0,0,0,689,88,0,0,0,0,0,777,233,93,94,114,13,28,19,10,31,5,0,0,74,0,33,6,10,0,1,0,0,4,4,1,1,0,0,2,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Dars,0420::SB26,1693 GV,1145,914,4,3,0,1,0,852,70,0,0,1,0,0,922,271,135,88,131,36,62,18,5,17,6,1,0,53,2,36,5,20,0,0,1,3,5,11,1,2,1,0,2,0,2,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cafe van Rooijen,0420::SB28,1693 AA,1215,710,1,0,0,0,1,659,51,0,0,0,0,0,711,170,95,77,126,28,37,22,8,16,6,1,0,49,0,32,3,16,0,0,2,1,5,13,0,0,0,0,3,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Onderdijk,0420::SB29,1693 CZ,1426,942,2,0,0,0,2,862,80,0,0,0,0,0,944,279,130,90,155,30,38,17,10,35,5,2,0,87,3,32,1,9,0,3,0,2,5,7,1,0,0,0,1,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Zwaagdijk,0420::SB30,1682 NP,852,644,2,0,0,0,0,566,80,0,0,0,0,0,646,201,88,80,83,11,16,20,5,18,5,2,0,35,1,28,6,13,0,0,0,0,2,25,0,1,1,0,3,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportkantine De Westrand,0420::SB31,1693 MA,1109,677,2,0,0,0,0,629,50,0,0,0,0,0,679,218,69,76,119,12,30,18,5,14,1,0,0,54,0,29,2,11,0,0,1,1,3,5,3,2,0,0,2,0,1,1,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grand cafe de Post,0420::SB32,1679 GJ,915,591,0,0,0,0,0,531,61,1,0,1,0,0,592,175,89,48,64,15,40,17,11,25,11,4,0,38,4,16,1,8,0,2,0,1,2,15,1,0,0,0,2,0,0,1,1,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine voetbalvereniging ALC Abbekerk,0420::SB33,1657 EB,900,499,3,1,0,0,0,457,46,0,0,0,0,0,503,142,56,38,63,24,24,22,9,14,5,2,0,35,1,17,5,11,0,0,0,0,5,19,1,1,0,0,3,0,2,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brandweerkazerne Nibbixwoud,0420::SB34,1688 CW,962,694,3,7,0,0,1,637,66,0,0,0,0,0,704,230,68,105,107,24,10,30,7,9,6,0,0,35,4,27,3,6,0,0,1,4,0,13,0,0,0,0,2,0,3,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingsruimte Hieronymuskerk,0420::SB35,1687 PJ,1318,625,1,2,0,0,0,567,61,0,0,0,0,0,628,159,52,87,128,33,32,20,4,25,4,1,4,31,1,13,6,8,0,1,0,1,5,6,0,0,0,0,3,0,0,1,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau kantine voetbalvereniging FC Medemblik,0420::SB36,1671 ND,0,309,0,1,0,0,0,257,53,0,0,0,0,0,310,76,35,48,37,5,23,24,4,5,6,2,4,10,0,17,0,6,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau kantine voetbalvereniging FC Medemblik,0420::SB37,1671 ND,0,360,0,0,0,0,0,312,48,0,0,0,0,0,360,77,57,36,39,6,26,22,10,20,5,2,5,22,0,15,1,6,0,0,0,2,0,3,0,0,2,0,1,0,2,1,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voetbalkantine Spartanen,0420::SB38,1687 BP,0,328,2,0,0,0,2,302,26,0,0,0,0,0,330,85,30,52,39,15,28,27,7,15,3,1,2,4,1,11,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voetbalkantine Spartanen,0420::SB39,1687 BP,0,345,0,0,0,0,0,311,34,0,0,0,0,0,345,85,27,67,60,2,23,21,4,9,2,0,0,16,0,15,0,5,0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Centrum,0420::SB40,1619 XE,0,306,0,0,0,0,0,286,20,0,0,0,0,0,306,60,35,58,33,13,22,20,20,14,0,6,0,10,0,6,1,3,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Centrum,0420::SB41,1619 XE,0,279,0,0,0,0,1,246,31,0,1,0,1,0,278,56,47,36,34,10,18,10,18,10,2,7,0,17,0,4,1,4,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportkantine De Westrand,0420::SB42,1693 MA,0,213,0,0,0,0,0,193,20,0,0,0,0,0,213,62,21,28,35,6,12,13,4,6,4,0,0,9,0,7,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportkantine De Westrand,0420::SB43,1693 MA,0,250,0,2,0,0,0,233,19,0,0,0,0,0,252,50,37,34,42,1,22,9,8,8,6,1,0,17,0,10,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine voetbalvereniging ALC Abbekerk,0420::SB44,1657 EB,0,150,0,0,0,0,0,137,13,0,0,0,0,0,150,46,30,16,12,1,7,16,4,2,2,0,0,5,0,2,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine voetbalvereniging ALC Abbekerk,0420::SB45,1657 EB,0,178,1,0,0,0,0,169,10,0,0,0,0,0,179,44,21,29,18,3,15,9,3,6,3,1,0,5,0,9,1,3,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,,
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Medemblik Briefstembureau,0420::SB46,1687 CD,0,1102,0,1,0,0,,,,,0,1,,,1104,283,79,277,105,22,72,104,46,31,30,8,0,9,1,23,2,3,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,1
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis  Medemblik Briefstembureau,0420::SB47,1687 CD,0,572,0,2,0,0,,,,,0,0,,,574,129,47,147,58,12,44,63,15,16,13,10,0,3,0,8,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Medemblik Briefstembureau,0420::SB48,,0,1134,4,3,0,1,,,,,1,0,,,1140,275,104,242,115,35,77,107,42,38,29,12,0,6,0,27,2,8,0,0,0,1,0,7,1,3,0,2,1,0,0,0,0,0,0
Den Helder,Medemblik,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Medemblik Briefstembureau,0420::SB49,,0,421,0,6,0,0,,,,,0,0,,,427,96,52,91,44,11,33,31,10,19,14,3,0,3,0,6,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
