contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Baarland,0654::SB13,4435 AD,480,329,4,0,0,0,2,300,31,0,0,0,0,0,333,60,46,39,33,7,20,9,12,5,2,49,0,22,0,9,0,3,0,1,0,2,0,9,0,0,0,0,1,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hoedekenskerke,0654::SB14,4433 AL,539,425,0,1,0,0,1,381,44,0,0,0,0,0,426,71,40,61,35,8,20,12,11,16,0,72,0,42,0,16,0,3,0,0,0,0,0,16,0,1,0,0,1,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kwadendamme,0654::SB15,4434 AC,773,591,0,0,0,0,3,534,54,0,0,0,0,0,591,175,53,106,48,24,25,23,8,15,13,15,0,37,1,12,7,6,0,0,0,0,2,19,0,0,0,0,2,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nisse,0654::SB16,4443 AE,506,412,0,1,0,0,1,382,31,1,0,1,0,0,414,79,26,54,64,15,14,16,16,14,2,52,0,22,0,7,4,6,0,0,1,0,2,18,0,0,0,0,0,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Heer Abtskerke,0654::SB17,4444 AG,412,312,0,0,0,0,3,286,23,0,0,0,0,0,312,93,16,62,31,4,13,8,14,9,2,20,0,9,2,10,0,0,0,0,0,2,0,17,0,0,0,0,0,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau 's-Gravenpolder, Dorpshuis",0654::SB18,4431 BP,1155,826,0,0,0,0,1,697,128,0,0,0,0,0,826,64,63,40,25,8,20,20,58,10,2,419,1,51,3,16,3,5,1,1,1,3,0,11,0,0,0,1,0,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau 's-Gravenpolder, De Zwake A (links)",0654::SB19,4431 EP,1092,776,0,1,0,0,1,643,133,0,0,0,0,0,777,82,29,61,47,14,14,17,34,20,6,390,0,28,2,16,1,4,0,0,0,2,1,5,0,0,0,3,0,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau 's-Gravenpolder, De Zwake B (rechts)",0654::SB20,4431 EP,1140,719,1,0,0,0,4,607,109,0,0,0,0,0,720,81,43,30,38,8,14,5,55,6,3,378,0,35,0,12,0,2,0,1,0,1,5,0,1,0,0,0,1,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Heinkenszand, De Stenge B (rechts) 15 maart",0654::SB30,4451 CZ,0,303,0,0,0,0,0,273,30,0,0,0,0,0,303,75,21,54,42,6,30,34,15,4,4,0,0,1,0,10,0,6,0,0,0,0,0,1,0,0,0,0,0,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Heinkenszand, De Stenge B (rechts) 16 maart",0654::SB31,4451 CZ,0,358,0,0,0,0,0,312,46,0,0,0,0,0,358,100,47,58,34,5,26,21,9,8,6,7,0,7,1,18,2,4,0,0,0,1,0,3,0,0,0,1,0,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau 's-Gravenpolder, Dorpshuis 15 maart",0654::SB32,4431 BP,0,197,0,0,0,0,1,168,28,0,0,0,0,0,197,29,16,33,4,2,10,12,13,4,0,61,0,6,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau 's-Gravenpolder, Dorpshuis 16 maart",0654::SB33,4431 BP,0,222,0,0,0,0,0,198,24,0,0,0,0,0,222,35,21,16,13,2,16,7,16,8,5,66,0,7,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau boerderij 15 en 16 maart,0654::SB34,4451 KB,0,1437,1,1,0,0,,,,,0,0,,,1439,261,88,381,62,40,92,124,55,32,41,192,1,14,0,20,2,6,0,0,0,1,1,17,2,2,1,1,1,0,0,0
Middelburg,Borsele,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau boerderij 17 maart,0654::SB35,4451 KB,0,32,0,0,0,0,,,,,0,0,,,32,5,3,10,0,0,2,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
