contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Atletiek Vereniging Aalsmeer,0358::SB23,1431 HW,1220,248,0,0,0,1,0,228,19,0,1,0,0,0,247,89,16,13,52,12,8,10,8,4,3,0,0,9,1,9,1,6,0,0,0,3,0,2,0,0,0,0,0,1,0,1,,
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Proosdijhal 2,0358::SB24,1433 KA,1220,893,5,2,0,0,3,808,89,0,0,0,0,0,900,240,112,68,140,25,33,29,38,29,8,10,10,66,5,29,4,19,5,4,0,0,7,1,1,2,0,8,0,0,0,0,,
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Bloemhof 2,0358::SB25,1432 GH,1220,1277,1,0,0,0,2,1120,155,0,1,0,1,0,1277,431,155,79,234,48,36,43,22,31,5,7,2,67,5,45,0,39,2,2,2,4,5,7,0,0,1,4,0,1,0,0,,
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Baccara,0358::SB26,1431 RN,1220,790,1,1,0,1,1,722,70,0,0,1,0,0,793,300,57,77,132,22,25,24,31,26,6,4,5,33,2,26,1,11,1,1,0,1,1,0,0,2,0,0,0,1,1,0,,
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Bloemhof 3,0358::SB27,1432 GH,1220,1057,2,1,0,1,0,929,132,0,0,1,0,0,1061,382,95,58,193,32,26,33,21,39,9,4,11,63,7,32,3,24,2,7,1,1,6,4,0,1,0,2,0,1,0,0,,
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Raadhuis Aalsmeer maandag,0358::SB28,1431 EH,1220,616,3,0,0,1,2,559,57,0,1,0,0,0,618,166,70,102,69,21,33,45,22,26,5,9,0,13,1,22,1,6,0,0,1,0,3,1,0,0,0,0,0,0,0,0,,
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Proosdijhal maandag,0358::SB29,1433 KA,1220,325,0,0,0,0,1,307,17,0,0,0,0,0,325,90,32,59,34,3,18,30,16,8,3,1,0,11,0,15,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Raadhuis Aalsmeer dinsdag,0358::SB30,1431 EH,1220,568,1,0,0,0,0,520,49,0,0,0,0,0,569,167,69,88,58,19,17,33,35,11,3,1,8,20,4,18,0,6,1,0,1,2,0,1,1,1,2,1,0,1,0,0,,
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Proosdijhal dinsdag,0358::SB31,1433 KA,1220,366,0,2,0,0,2,322,44,0,0,0,0,0,368,111,48,51,39,3,27,19,12,11,3,0,3,21,0,12,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstem Raadhuis ma+di,0358::SB32,1431 EH,49,2134,1,3,0,2,,,,,2,0,,,2136,655,205,483,162,31,89,183,111,55,54,13,2,15,1,47,4,9,2,0,0,0,0,3,1,7,2,0,0,0,0,0,0,0
Haarlem,Aalsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstem Raadhuis woe,0358::SB33,1431 EH,20,40,1,1,0,0,,,,,0,0,,,42,11,6,7,3,1,2,3,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
