contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cult. centrum Den Boogaard 2,0824::SB12,5066 AR,1610,1191,1,1,0,0,2,1052,139,0,0,0,0,0,1193,403,108,166,196,39,57,32,4,22,8,2,0,61,2,38,4,19,0,2,3,5,3,10,0,0,3,1,0,0,0,3,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau SV Audacia,0824::SB13,5066 XH,1500,658,0,0,0,0,0,571,87,0,0,0,0,0,658,256,63,68,110,15,30,14,8,21,3,0,0,25,1,26,0,5,0,0,0,0,0,10,1,0,0,0,0,0,0,2,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig gemeentehuis Haaren 1,0824::SB14,5076 AV,2134,1342,0,5,0,0,4,1168,174,0,1,0,0,0,1346,467,112,173,232,54,77,40,4,52,7,0,0,37,0,22,3,17,0,5,0,3,1,28,1,3,2,0,0,2,0,0,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig gemeentehuis Haaren 2,0824::SB15,5076 AV,2507,1300,2,2,0,3,2,1151,154,0,0,3,0,0,1307,434,125,129,207,65,66,40,10,52,11,1,1,36,1,27,4,39,0,2,1,0,3,40,0,2,0,0,0,3,0,1,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau,0824::SB16,,427,138,0,0,0,0,2,131,5,0,0,0,0,0,138,55,11,32,11,2,5,6,4,1,1,0,0,3,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Raadhuis 1,0824::SB17,5061 HX,0,539,0,0,0,0,3,490,46,0,0,0,0,0,539,164,41,81,100,30,43,26,3,14,5,0,0,6,0,11,1,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cult. centrum Den Boogaard 3,0824::SB18,5066 AR,0,312,1,0,0,0,0,279,34,0,0,0,0,0,313,83,26,68,47,4,32,17,4,8,4,0,0,7,0,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig gemeentehuis Haaren 3,0824::SB19,5076 AV,0,289,0,0,0,1,0,264,26,0,0,1,0,0,290,76,16,75,45,4,28,15,1,4,5,0,0,2,1,6,0,5,0,0,0,0,0,4,1,1,0,0,0,0,0,0,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Raadhuis 2,0824::SB20,5061 HX,0,544,0,0,0,2,1,489,56,0,0,2,0,0,546,164,54,69,91,14,46,34,13,17,2,2,2,13,1,7,0,12,0,0,0,0,1,0,1,1,0,0,0,0,0,0,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cult. centrum Den Boogaard 4,0824::SB21,5066 AR,0,409,1,2,0,0,3,370,39,0,0,0,0,0,412,123,32,72,66,15,26,18,8,14,7,0,0,10,0,8,0,6,0,0,0,1,0,2,0,1,0,0,0,0,0,0,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig gemeentehuis Haaren 4,0824::SB22,5076 AV,0,342,1,1,0,0,0,310,34,0,0,0,0,0,344,110,27,54,61,6,17,23,3,15,4,0,0,5,0,8,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 1,0824::SB23,,0,2138,2,1,0,0,,,,,0,3,,,2144,657,145,523,224,39,226,124,24,47,55,5,0,5,0,28,4,15,0,0,0,0,1,6,2,7,0,0,0,0,0,1,0,0
Tilburg,Oisterwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 2,0824::SB24,,0,71,0,0,0,0,,,,,0,1,,,72,23,9,10,10,1,3,4,0,2,3,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
