contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Tuinwijk,0748::SB11,4613 CT,0,1192,0,1,0,0,2,1088,103,0,0,0,0,0,1193,280,150,66,192,64,100,54,10,59,19,1,60,44,4,31,6,22,7,4,0,1,4,3,3,2,0,0,0,5,0,1,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Curio MBO Rooseveltlaan,0748::SB12,4624 DN,0,436,0,0,0,0,0,435,1,0,0,0,0,0,436,88,44,23,58,19,33,9,6,10,1,2,82,18,6,8,0,15,6,3,0,1,0,2,0,0,0,1,0,1,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum De Kastanje,0748::SB13,4621 HK,0,949,0,3,0,0,2,796,155,1,0,1,0,0,953,121,110,23,90,44,89,39,2,36,8,1,231,56,12,11,4,11,38,4,2,1,5,2,3,1,0,1,0,1,0,3,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Curio MBO Nobellaan,0748::SB14,4622 AJ,0,376,0,1,0,0,0,332,45,0,0,0,0,0,377,124,44,24,64,4,15,19,0,6,8,2,13,23,1,11,2,5,4,2,0,1,0,1,0,0,0,0,0,3,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Haringstraat,0748::SB15,4617 AM,0,1941,0,1,0,1,5,1734,204,0,0,1,0,0,1943,650,233,144,306,81,91,60,24,51,27,2,21,107,3,63,5,38,3,5,4,3,7,5,1,2,1,0,0,2,2,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Burg. Blomlaan,0748::SB16,4624 GA,0,613,1,5,1,0,0,563,55,0,1,0,0,0,618,109,86,26,85,40,31,34,11,21,5,4,92,27,3,8,1,10,9,3,0,3,2,0,3,0,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Gageldonk,0748::SB17,4623 AH,0,1410,5,7,0,2,4,1259,161,0,0,2,0,0,1424,255,164,63,149,62,96,54,4,32,13,0,321,96,7,25,6,11,31,0,0,2,5,3,2,2,1,1,0,4,0,1,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Party Restaurant Rozenoord,0748::SB18,4624 AE,0,499,0,0,0,0,1,459,39,0,0,0,0,0,499,130,99,35,82,14,17,22,3,13,3,1,24,26,0,10,6,3,2,1,0,2,2,1,0,0,0,0,0,0,3,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau FC Bergen,0748::SB19,4616 AZ,0,762,0,1,0,0,1,681,81,0,0,0,0,0,763,222,114,49,102,36,43,27,3,23,6,0,40,49,1,20,4,12,3,0,2,0,2,3,0,0,0,1,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum Het Zonneplein,0748::SB20,4624 BA,0,731,2,4,0,0,3,620,113,0,1,0,1,0,736,114,84,25,86,45,55,52,6,14,4,2,159,41,0,12,4,8,14,1,0,0,0,2,0,0,0,1,0,2,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum Het Hoofdkwartier,0748::SB21,4625 CC,0,939,0,2,0,0,1,824,117,0,0,0,0,0,942,209,143,50,124,52,68,34,12,31,7,0,89,49,2,26,2,9,7,2,0,2,6,9,1,2,1,0,0,1,0,1,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum de Raayberg,0748::SB22,4624 JH,0,1036,2,3,0,2,0,919,124,0,0,2,0,0,1043,209,184,45,113,41,73,35,12,34,11,0,98,99,4,31,7,9,11,1,0,3,3,4,2,0,1,1,0,4,0,1,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau School de Kreek,0748::SB23,4617 NC,0,1124,0,1,0,1,0,991,135,0,0,1,0,0,1126,408,126,54,187,45,44,46,12,24,8,0,12,48,6,49,4,25,2,1,0,8,4,3,2,2,0,0,0,1,0,3,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Boulevard,0748::SB25,4617 HD,0,407,1,2,0,0,1,363,46,0,0,0,0,0,410,99,67,21,60,12,27,17,3,15,9,2,33,29,1,7,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum De Wittenhorst,0748::SB26,4661 JK,0,1061,2,1,0,1,4,926,133,0,1,0,0,0,1063,254,182,74,141,50,75,42,15,37,18,4,7,87,3,25,1,17,0,1,0,3,10,7,1,2,0,0,0,4,0,1,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Zeeland,0748::SB27,4615 PA,0,647,0,0,0,0,3,506,138,0,0,0,0,0,647,238,57,36,104,22,22,25,8,22,2,0,18,35,3,26,2,14,6,1,0,0,5,1,0,0,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Foyer de Kannebuis,0748::SB28,4661 LR,0,901,0,1,0,0,2,802,98,0,0,0,0,0,902,274,132,51,137,36,61,26,16,27,6,1,2,58,0,30,5,14,1,3,0,1,10,6,1,1,0,0,0,1,0,1,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Halsterse Tennis Vereniging,0748::SB29,4661 RK,0,635,0,0,0,2,0,574,63,0,0,2,0,0,637,177,129,54,78,17,36,25,13,18,12,0,1,34,0,12,1,9,0,0,0,1,2,11,1,0,0,0,0,4,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Intratuin Halsteren,0748::SB30,4661 KM,0,969,1,2,0,0,2,860,110,0,0,0,0,0,972,323,115,66,131,35,59,30,3,36,12,5,4,52,3,34,11,17,1,4,0,2,4,17,1,0,1,0,0,0,1,2,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SKW 't Weike,0748::SB31,4664 BS,0,996,3,1,0,0,4,894,102,0,0,0,0,0,1000,270,207,82,97,15,53,29,7,34,21,9,6,76,1,36,5,11,0,5,0,2,1,19,1,1,0,4,0,0,0,4,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine VVC,0748::SB32,4661 RK,0,583,1,0,0,1,2,506,75,0,1,0,0,0,583,203,74,51,85,19,27,12,8,17,1,1,0,29,0,32,2,10,0,0,0,1,2,8,0,1,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Toermalijn,0748::SB33,4661 TS,0,1060,1,1,0,0,2,938,122,0,0,0,0,0,1062,427,121,83,144,24,50,24,7,37,8,1,0,65,0,39,6,10,0,1,0,1,3,6,0,2,0,1,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Kannebuis,0748::SB34,4661 LR,0,747,0,0,0,0,0,675,72,0,0,0,0,0,747,205,96,45,116,46,36,18,15,37,8,1,5,56,2,19,8,13,0,1,0,3,9,4,2,0,0,0,0,1,0,1,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive Through Eventum,0748::SB35,4612 PE,0,477,2,0,0,0,0,408,71,0,0,0,0,0,479,122,128,25,52,22,14,12,3,4,3,0,17,34,0,18,3,4,1,2,1,1,2,3,2,0,1,0,0,3,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting Facilitair Bedrijf,0748::SB103,4611 WB,0,366,1,0,0,0,0,319,48,0,0,0,0,0,367,113,31,30,70,20,22,28,6,8,6,2,13,3,0,8,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Haringstraat 1,0748::SB115,4617 AM,0,457,1,1,0,2,1,421,39,0,0,2,0,0,461,173,61,39,45,18,36,31,6,11,4,0,1,7,1,13,0,8,0,0,0,0,1,0,0,2,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Gageldonk,0748::SB117,4623 AH,0,449,0,1,0,0,1,391,58,0,0,0,0,0,450,104,59,53,42,23,31,38,4,15,9,1,23,17,1,16,1,4,3,0,0,1,3,0,0,1,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum De Wittenhorst,0748::SB126,4661 JK,0,436,0,0,0,0,1,387,48,0,0,0,0,0,436,120,66,45,56,13,41,28,10,16,7,1,0,12,0,12,0,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive Through Eventum,0748::SB135,4612 PE,0,168,0,0,0,0,2,147,19,0,0,0,0,0,168,44,32,11,21,8,12,9,0,5,3,0,0,9,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting Facilitair Bedrijf,0748::SB203,4611 WB,0,278,1,0,0,0,2,256,21,0,0,0,0,0,279,83,34,21,38,9,19,17,3,19,6,0,0,10,1,6,0,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Haringstraat 1,0748::SB215,4617 AM,0,543,0,2,0,0,1,491,53,0,0,0,0,0,545,165,83,49,82,19,37,25,9,17,10,2,5,13,0,13,2,9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Gageldonk,0748::SB217,4623 AH,0,642,1,7,0,2,1,539,113,1,0,3,0,0,653,124,95,49,60,23,55,36,2,23,6,2,119,15,1,14,4,3,8,0,0,0,0,1,0,0,0,0,0,1,1,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum De Wittenhorst,0748::SB218,4661 JK,0,446,0,0,0,1,3,391,53,0,0,1,0,0,447,125,78,53,45,18,40,22,4,11,9,0,3,8,0,16,3,4,2,1,0,0,0,2,1,1,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive Through Eventum,0748::SB235,4612 PE,0,238,0,0,0,0,2,194,42,0,0,0,0,0,238,41,79,9,16,8,18,9,0,6,1,0,10,24,2,4,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,,
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 0,0748::SB236,4611 AR,0,2568,1,3,0,1,,,,,0,1,,,2573,791,264,468,198,62,210,263,43,81,80,4,10,18,1,34,4,17,4,0,0,0,2,2,2,8,0,0,0,1,0,1,0,0
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0748::SB36,4611 AR,0,1358,3,4,0,1,,,,,0,1,,,1366,414,131,299,93,23,106,150,22,31,35,3,2,6,1,27,0,5,1,0,0,0,2,1,0,5,0,1,0,0,0,0,0,0
Tilburg,Bergen op Zoom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0748::SB37,4611 AR,0,1104,1,6,0,1,,,,,0,1,,,1112,357,124,220,90,15,103,94,10,21,24,2,7,6,0,10,3,10,2,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0
