contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP)
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Gerretsonlaan 17,0772::SB25,,1,772,1,0,0,0,4,682,87,0,0,0,0,0,773,125,99,50,143,50,58,44,25,25,12,4,27,30,7,11,6,27,4,2,0,5,3,1,1,2,0,0,1,6,1,3
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Elegaststraat 2,0772::SB26,,2504,627,3,2,0,0,3,571,58,0,0,0,0,0,632,81,90,18,85,40,57,28,9,29,9,0,53,56,5,12,2,20,6,6,0,5,3,0,1,1,1,1,2,1,5,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Elegaststraat 2,0772::SB27,,1,573,2,3,0,0,0,519,59,0,0,0,0,0,578,72,59,21,99,44,35,38,12,21,10,2,39,44,4,8,1,27,17,6,1,2,3,2,0,1,0,0,1,0,2,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Vlokhovenseweg 101,0772::SB28,,2824,873,2,6,0,2,3,788,92,0,0,2,0,0,883,150,99,43,138,65,70,40,14,21,6,3,80,51,4,10,5,37,21,4,1,0,1,2,2,3,0,0,1,0,1,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Vlokhovenseweg 101,0772::SB29,,1,836,7,5,0,2,1,772,77,0,0,2,0,0,850,140,105,42,132,65,74,42,9,27,5,1,65,42,4,11,5,36,21,2,0,3,2,0,0,2,0,1,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Trefpunt Belgiëplein 20,0772::SB30,,2732,948,1,2,0,3,2,851,101,0,0,3,0,0,954,134,153,39,110,56,93,56,13,45,17,5,66,63,14,16,5,16,17,1,1,2,5,3,0,0,3,2,5,2,5,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Trefpunt Belgiëplein 20,0772::SB31,,1,889,3,3,2,0,4,789,104,0,0,2,0,0,897,151,113,57,125,56,87,51,10,33,8,1,67,63,6,11,2,18,17,3,1,0,0,1,0,1,0,0,3,1,2,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Tempel Henegouwenln 2,0772::SB32,,4348,544,3,0,0,0,1,473,73,0,0,0,0,0,547,115,64,28,94,22,54,28,8,20,7,3,29,26,0,16,1,14,7,2,0,0,1,2,0,0,0,0,1,0,1,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Tempel Henegouwenln 2,0772::SB33,,1,538,4,0,0,0,2,477,63,0,0,0,0,0,542,127,67,37,89,30,57,23,14,15,4,0,4,36,5,13,1,12,0,0,0,0,1,1,1,0,0,0,0,1,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Tempel Henegouwenln 2,0772::SB34,,1,490,0,1,0,0,0,434,58,0,0,1,0,0,492,135,59,32,78,24,22,24,5,20,9,1,11,32,3,9,0,14,5,1,0,0,0,1,0,0,0,0,3,2,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Tempel Henegouwenln 2,0772::SB35,,1,523,4,0,0,0,1,468,58,0,0,0,0,0,527,135,80,30,80,29,35,20,8,17,10,5,16,23,0,15,0,14,1,3,0,1,0,0,0,0,0,0,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Blixems Ouverture 2,0772::SB36,,2762,1389,2,3,0,0,5,1223,165,0,1,0,0,0,1393,485,133,87,282,61,53,43,16,30,15,7,22,56,4,39,4,32,5,1,0,3,2,0,3,1,0,0,1,1,0,3
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Blixems Ouverture 2,0772::SB37,,1,1424,0,1,0,1,2,1243,181,0,0,1,0,0,1426,483,156,103,286,52,57,41,15,40,14,0,14,59,2,45,2,30,6,2,0,2,6,3,3,0,0,1,0,2,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Venetiëstraat 43,0772::SB38,,2826,914,2,1,0,1,0,810,108,0,0,1,0,0,918,201,116,53,179,62,67,46,18,23,15,8,17,42,1,15,6,30,2,0,2,0,2,2,0,0,1,0,1,5,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Venetiëstraat 43,0772::SB39,,1,910,0,4,0,2,0,833,83,0,0,2,0,0,916,237,101,64,162,61,56,36,20,28,8,5,20,40,3,27,1,23,0,2,1,2,2,3,1,1,1,1,0,2,0,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal BS De Bijenkorf de Koppele 2,0772::SB40,,2955,833,2,7,0,0,3,749,90,0,0,0,0,0,842,134,105,44,106,61,86,44,20,36,13,1,36,52,15,17,5,24,13,4,1,1,2,1,0,3,0,0,2,3,2,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal BS De Bijenkorf de Koppele 2,0772::SB41,,1,785,1,3,0,0,3,701,84,0,1,0,0,0,788,140,102,27,108,53,70,32,22,27,5,2,45,51,8,21,2,20,17,1,0,0,2,3,1,0,1,0,8,5,4,8
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Boemerang Planetenlaan 1a,0772::SB42,,3098,749,5,3,0,1,1,675,82,0,1,0,0,0,758,115,93,25,105,35,92,43,19,23,9,6,68,38,7,19,3,25,7,4,1,0,4,0,1,0,0,1,1,1,2,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Boemerang Planetenlaan 1a,0772::SB43,,1,858,0,5,0,0,0,772,91,0,0,0,0,0,863,114,134,41,123,48,76,41,21,33,3,3,86,45,11,11,4,24,19,3,1,0,3,2,1,0,0,3,3,2,2,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Uitwijk Gen. Pattonlaan 124,0772::SB44,,3272,993,4,6,0,0,1,914,88,0,0,0,0,0,1003,141,143,36,158,82,94,37,17,35,14,2,69,72,9,11,6,34,11,8,2,1,3,2,2,0,0,0,2,0,1,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Uitwijk Gen. Pattonlaan 124,0772::SB45,,1,1053,5,2,0,0,5,954,101,0,0,0,0,0,1060,153,126,55,163,73,87,47,17,44,11,1,101,88,4,15,0,34,14,5,1,1,5,2,0,2,1,1,1,0,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Rooi Pannen,0772::SB46,,3191,809,2,3,0,2,4,765,48,1,0,3,0,0,817,125,59,25,155,79,66,32,6,41,9,1,40,54,12,11,4,51,7,9,3,4,6,2,0,3,0,0,1,2,1,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Rooi Pannen,0772::SB47,,1,753,1,4,0,0,3,690,65,0,0,0,0,0,758,127,73,30,164,55,46,29,10,32,8,2,29,44,16,7,6,50,7,5,0,2,2,0,3,1,0,0,2,2,1,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Aula Eckartcollege Damocleslaan 3,0772::SB48,,4163,694,0,1,0,1,3,622,69,0,1,0,0,0,694,139,46,28,179,45,44,33,15,39,7,0,20,30,2,12,5,35,5,2,0,1,3,1,0,0,0,1,0,0,1,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Aula Eckartcollege Damocleslaan 3,0772::SB49,,1,694,0,0,0,1,3,625,67,0,0,1,0,0,695,158,48,36,164,61,25,27,11,27,2,3,17,30,6,10,4,45,1,4,1,0,4,0,1,0,0,3,4,1,1,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Aula Eckartcollege Damocleslaan 3,0772::SB50,,1,656,0,0,0,0,3,559,95,0,0,1,1,0,657,145,43,39,155,57,26,30,12,36,3,1,13,35,2,9,4,25,4,1,1,3,4,1,0,1,0,2,1,1,1,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal BS Salto Reigerlaan 3,0772::SB51,,2636,841,3,0,0,1,2,771,70,0,1,0,0,0,843,207,37,37,226,73,30,34,5,25,3,0,26,31,6,11,5,70,3,3,0,5,0,2,0,0,0,0,1,1,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 'Thuis,0772::SB52,,1476,1353,3,7,3,0,11,1215,134,0,3,0,0,0,1360,141,120,33,245,123,111,67,6,65,12,1,186,69,21,21,4,88,11,10,0,3,3,3,0,1,0,0,0,1,7,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Ronde Tongelresestraat 146,0772::SB53,,2100,1528,7,3,0,2,5,1411,124,0,0,2,0,0,1540,219,160,44,287,148,95,84,14,74,13,3,93,84,20,22,8,113,5,14,4,2,6,3,0,2,0,0,0,7,1,3
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal BS Salto Reigerlaan 3,0772::SB54,,1,852,0,0,0,2,5,781,68,0,0,2,0,0,854,220,28,36,261,73,27,31,7,35,0,1,19,13,7,11,2,64,4,3,0,2,0,1,1,0,0,1,2,2,1,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Atlas (Tu/e terrein),0772::SB55,,2827,949,5,0,0,0,12,892,50,0,0,0,0,0,954,135,52,53,243,110,22,28,7,46,1,2,5,37,10,20,1,156,4,4,1,2,3,3,2,0,0,0,0,1,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Lorentz Casimir Lyceum,0772::SB56,,3343,930,4,0,0,0,3,823,107,0,1,0,0,0,933,210,87,46,181,64,64,32,15,38,9,0,24,60,5,18,1,49,11,2,0,2,3,4,1,1,0,1,0,2,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Lorentz Casimir Lyceum,0772::SB57,,1,868,2,5,0,0,1,792,83,0,0,1,0,0,876,220,70,53,169,59,51,34,16,38,7,0,36,43,6,12,1,33,5,0,0,0,4,3,1,3,0,0,0,0,0,4
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Urkhovenseweg 10,0772::SB58,,3309,1020,0,5,0,0,4,935,86,0,0,0,0,0,1025,131,113,49,144,112,104,39,18,53,14,1,32,78,14,21,10,54,4,5,0,6,5,0,3,0,1,0,7,2,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Urkhovenseweg 10,0772::SB59,,1,948,4,4,3,9,0,830,113,0,12,0,0,0,943,126,125,36,144,75,81,49,14,66,9,2,40,72,14,22,4,31,5,3,2,2,6,5,1,2,4,0,5,1,1,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Jozef Israëlslaan 2k,0772::SB60,,2904,854,2,1,0,4,2,777,82,0,0,4,0,0,861,140,68,27,181,77,39,32,9,49,1,1,78,64,9,11,5,35,9,3,1,1,1,4,0,1,0,1,4,0,2,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Jozef Israëlslaan 2k,0772::SB61,,1,904,4,1,0,0,2,815,93,0,0,1,0,0,910,143,97,36,179,74,65,32,19,55,5,1,63,44,11,12,4,37,5,2,0,2,3,2,1,2,0,0,4,2,1,3
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Tivoli,0772::SB62,,6948,1000,8,1,1,0,4,882,124,0,0,1,0,0,1010,182,99,39,237,96,52,37,12,48,4,1,47,43,10,11,7,42,8,5,1,3,3,1,0,1,3,0,1,4,2,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Tivoli,0772::SB63,,1,1012,3,0,0,0,2,910,103,0,0,0,0,0,1015,188,110,30,212,91,65,47,8,55,6,2,51,50,3,16,2,42,4,2,2,2,4,0,2,0,1,3,3,4,0,7
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Tivoli,0772::SB64,,1,976,11,3,0,1,0,894,98,1,0,2,0,0,992,179,94,42,214,75,72,50,9,64,9,4,48,50,5,9,2,28,2,5,0,3,4,2,1,1,1,0,0,2,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Tivoli,0772::SB65,,1,967,2,3,0,0,3,880,89,0,0,0,0,0,972,163,95,36,223,100,50,36,6,48,6,1,42,60,10,21,2,44,3,3,1,3,4,0,0,0,2,0,3,3,0,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0772::SB66,,3421,1176,6,4,0,0,1,1073,112,0,0,0,0,0,1186,170,92,30,258,149,75,58,7,87,13,1,42,64,18,12,6,60,7,4,3,3,9,0,0,0,1,1,1,3,1,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0772::SB67,,1,1180,3,3,0,1,3,1080,104,0,0,1,0,0,1187,135,107,40,281,138,81,53,6,91,5,0,38,68,20,14,5,66,2,7,2,1,4,1,1,1,0,2,3,8,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Indoor Sportcentrum,0772::SB68,,6746,799,1,0,0,0,3,709,88,0,0,0,0,0,800,166,29,31,230,85,41,29,8,54,4,0,17,35,4,10,0,41,2,2,0,1,5,0,0,1,0,0,1,3,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Indoor Sportcentrum,0772::SB69,,1,722,4,0,0,0,3,650,73,0,0,0,0,0,726,147,21,34,215,92,39,21,5,47,1,1,16,17,9,10,1,38,2,3,0,1,1,1,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Indoor Sportcentrum,0772::SB70,,1,804,1,0,0,0,2,707,96,0,0,0,0,0,805,181,30,28,200,95,34,40,3,57,8,0,11,33,13,10,1,50,3,2,0,3,0,0,0,2,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Indoor Sportcentrum,0772::SB71,,1,797,1,1,0,1,1,705,94,0,0,1,0,0,800,172,25,22,211,91,39,23,12,44,1,1,23,34,2,12,3,62,3,5,1,4,2,0,1,0,1,0,2,0,0,1
