contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Steunpunt de Blijde Incomste,0867::SB16,5143 GA,1252,703,0,0,0,0,0,626,77,0,0,0,0,0,703,287,64,71,123,21,34,16,10,7,5,2,2,23,0,20,1,12,0,1,0,1,2,1,0,0,0,0,0,0,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis Vrijhoeve,0867::SB18,5161 XL,1501,982,2,2,0,0,1,891,94,0,0,0,0,0,986,176,192,83,81,22,78,27,45,31,8,99,6,72,1,25,10,7,0,2,1,4,1,6,0,4,0,0,0,0,0,1,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum Sprang-Driessen,0867::SB22,5161 VA,1467,1052,0,1,0,1,0,942,112,0,0,1,0,0,1054,266,191,97,86,24,49,16,94,22,12,63,3,54,0,39,3,10,0,4,0,0,3,5,2,2,1,2,0,0,2,2,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis Capelle,0867::SB24,5161 ZD,812,521,0,1,0,0,2,461,59,0,0,0,0,0,522,136,100,34,52,15,35,12,10,16,6,26,0,36,0,20,2,4,0,2,1,1,1,8,1,0,0,0,0,0,0,3,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Soc Cult Centrum  Den Bolder,0867::SB25,5165 TR,1738,1170,3,0,0,0,3,1065,104,0,1,0,0,0,1172,357,162,91,181,32,82,41,13,37,16,11,1,69,1,30,3,16,0,1,2,3,4,13,0,0,1,2,0,1,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuiskamer 't Schooltje,0867::SB27,5165 AL,977,611,3,0,0,0,0,614,0,0,0,0,0,0,614,177,132,68,62,13,27,12,1,20,8,5,0,40,1,25,0,5,0,0,0,0,0,11,0,2,1,0,0,0,0,1,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bibliotheek Waalwijk,0867::SB31,5141 HK,1626,835,3,0,0,0,0,750,88,0,0,0,0,0,838,172,135,67,124,39,80,22,10,38,11,1,41,37,4,13,5,12,2,1,0,4,4,3,0,3,4,1,0,2,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MET praktijkonderwijs,0867::SB32,5146 BA,2080,1158,2,0,0,0,0,1020,142,2,0,2,0,0,1162,405,135,95,167,36,59,21,15,28,9,18,15,84,3,32,4,15,4,1,0,7,4,0,0,0,1,0,0,0,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Slagen,0867::SB35,5146 AW,1531,1081,1,1,0,0,1,976,106,0,0,0,0,0,1083,335,152,68,170,34,58,35,40,32,8,2,14,60,0,34,0,18,0,2,0,3,5,6,1,1,2,1,0,0,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bs De Hugo,0867::SB38,5143 TB,1045,702,5,2,0,0,2,648,59,0,0,0,0,0,709,152,146,38,69,26,69,30,9,12,8,6,34,65,1,13,4,5,0,2,1,0,1,4,1,1,2,3,0,0,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Parkpaviljoen,0867::SB40,5141HC,1306,772,1,0,0,0,1,707,65,0,0,0,0,0,773,298,76,60,134,21,27,13,13,26,8,0,6,35,3,27,4,15,0,2,0,0,3,0,0,0,0,0,0,0,0,1,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool de Krullevaar,0867::SB44,5161 AE,1138,689,1,0,0,0,0,614,76,0,0,0,0,0,690,154,127,63,54,11,41,5,29,22,8,68,2,47,1,19,2,8,0,4,0,2,1,15,0,0,1,1,0,1,0,3,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Schakel,0867::SB45,5161 CJ,1406,694,1,1,0,0,1,639,56,0,0,0,0,0,696,206,131,56,95,14,51,26,7,21,4,1,0,22,1,24,3,9,0,0,1,1,1,18,2,0,0,0,0,0,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zidewinde,0867::SB53,5161 BA,1935,1176,4,2,0,0,4,1008,170,0,0,0,0,0,1182,334,157,109,120,17,43,22,74,34,5,119,8,79,0,26,8,6,0,0,1,2,2,8,1,0,0,0,0,1,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuis Waalwijk maandag,0867::SB60,5141 PA,0,376,0,1,0,0,0,331,45,0,1,0,0,0,376,99,37,53,52,14,47,19,10,3,9,1,3,11,0,9,1,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Bourgondisch Hof maandag,0867::SB61,5144 AL,0,384,1,0,0,0,0,339,46,0,0,0,0,0,385,93,36,54,48,9,40,39,4,18,7,1,7,15,0,1,0,5,0,0,1,0,0,1,0,3,1,0,1,0,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Soc Cult Centrum Den Bolder maandag,0867::SB62,5165 TR,0,193,0,0,0,0,0,178,15,0,0,0,0,0,193,50,26,32,22,1,20,11,6,7,3,2,0,3,0,3,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zidewinde maandag,0867::SB63,5161 BA,0,288,0,0,0,0,0,260,28,0,0,0,0,0,288,75,39,33,19,4,37,13,22,4,4,23,0,5,0,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau maandag en dinsdag,0867::SB65,5141 PA,0,3340,1,7,0,3,,,,,0,3,,,3351,952,337,718,217,57,294,255,159,61,76,83,11,27,3,39,5,16,0,0,0,1,2,7,2,13,1,1,0,0,0,3,0,0
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau woensdag,0867::SB66,5141 PA,0,89,0,0,0,0,,,,,0,0,,,89,24,12,18,2,1,7,7,5,1,3,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuis Waalwijk dinsdag,0867::SB70,5141 PA,0,380,1,1,0,0,0,336,46,0,0,0,0,0,382,120,42,29,51,13,44,19,10,13,4,3,7,11,0,4,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Bourgondisch Hof dinsdag,0867::SB71,5144 AL,0,459,0,0,0,2,1,422,38,0,0,2,0,0,461,118,81,54,35,18,49,24,6,9,7,3,4,34,0,11,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Soc Cult Centrum Den Bolder dinsdag,0867::SB72,5165 TR,0,232,0,0,0,0,0,209,23,0,0,0,0,0,232,50,39,38,25,4,27,11,4,6,8,2,0,10,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Tilburg,Waalwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zidewinde dinsdag,0867::SB73,5161 BA,0,350,0,0,0,0,0,310,40,0,0,0,0,0,350,84,43,39,40,5,26,12,21,7,3,46,2,9,0,8,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,
