contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcentrum Leek,1969::SB11,9351 NV,1231,1039,2,1,0,0,2,938,102,0,0,0,0,0,1042,257,85,116,182,54,54,59,68,21,6,14,1,55,1,19,5,20,0,1,0,1,1,13,1,0,1,0,2,0,2,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportpark Oostindie,1969::SB12,9351 XZ,1244,1217,0,0,0,0,3,1116,98,0,0,0,0,0,1217,331,74,120,226,75,55,48,97,36,7,13,2,45,2,39,3,30,0,1,1,0,4,3,1,0,0,1,3,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk De Hoeksteen,1969::SB13,9351 KA,1232,618,1,2,0,0,0,565,56,0,0,0,0,0,621,86,96,78,41,26,62,40,60,19,10,3,5,44,3,11,4,9,0,1,0,0,2,13,1,0,1,2,1,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bibliotheek Leek,1969::SB14,9351 HC,1125,735,0,0,0,0,1,680,54,0,0,0,0,0,735,94,93,65,118,39,73,49,55,20,3,11,4,47,5,13,8,15,2,0,1,0,2,15,1,1,0,0,0,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcentrum Leek 2,1969::SB15,9351 NK,1149,581,0,1,0,0,1,542,39,0,0,0,0,0,582,112,31,59,96,42,47,55,56,14,7,4,0,18,1,22,0,10,0,0,0,0,2,3,0,0,0,0,1,0,0,1,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Zuidhorn,1969::SB16,9801 AJ,1224,1153,1,3,0,1,6,1063,89,0,0,1,0,0,1158,191,65,93,267,108,48,48,153,42,2,15,4,27,9,14,6,31,1,1,0,1,4,16,2,0,0,1,2,0,1,1,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Dörpsstee,1969::SB17,9804 RL,1121,841,1,0,0,0,0,771,71,0,0,0,0,0,842,86,70,88,94,79,67,47,150,22,3,31,0,33,5,14,2,7,0,1,0,3,4,30,0,0,0,2,1,0,0,2,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gastkerk,1969::SB18,9801 AG,1253,528,0,0,0,0,0,492,36,0,0,0,0,0,528,75,30,41,88,59,27,29,76,20,2,8,1,17,2,10,3,19,2,2,0,2,2,12,0,0,0,1,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk De Rank,1969::SB19,9801 AZ,1386,685,0,0,0,0,0,643,42,0,0,0,0,0,685,118,27,71,129,44,26,30,142,16,1,19,0,23,2,8,1,14,0,1,0,0,1,7,3,0,0,2,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Bokkediek,1969::SB20,9843 BV,1091,829,2,0,0,0,1,763,67,0,0,0,0,0,831,156,70,159,99,42,43,57,41,17,7,4,0,54,0,17,2,12,0,0,0,2,0,46,1,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk Grijpskerk-Niezijl,1969::SB21,9843 AA,1028,656,2,1,0,0,0,607,52,0,0,0,0,0,659,90,68,123,69,30,39,31,65,20,5,15,4,31,1,10,2,20,0,3,0,0,2,24,0,0,0,0,2,0,1,1,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Bartoleshûs,1969::SB22,9845 AK,408,206,0,0,0,0,160,30,16,0,0,0,0,0,206,35,16,53,19,12,5,8,8,6,2,2,1,10,1,6,1,3,0,3,0,1,1,13,0,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Wending,1969::SB23,9844 PE,272,147,1,0,0,0,0,133,15,0,0,0,0,0,148,13,17,26,19,9,11,7,10,11,0,3,0,6,0,3,0,7,0,0,0,0,0,4,1,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Soltketen,1969::SB24,9881 PA,421,354,0,1,0,0,0,329,26,0,0,0,0,0,355,36,43,64,31,16,31,9,21,8,3,4,0,23,1,5,5,1,1,1,1,1,3,46,0,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Schanshuus,1969::SB25,9842 PE,362,314,1,1,0,0,0,297,19,0,0,0,0,0,316,51,29,47,23,13,16,17,20,14,3,10,0,16,0,6,0,6,0,1,0,0,2,38,0,0,0,0,1,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Meeden,1969::SB26,9831 RD,851,693,0,1,0,0,1,627,66,0,0,0,0,0,694,108,59,69,102,40,57,46,107,23,6,7,0,24,3,14,0,12,0,1,0,0,1,14,0,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Hoge Hof,1969::SB27,9831 RZ,835,578,2,1,0,0,0,539,42,0,0,0,0,0,581,85,61,65,58,41,42,33,75,29,3,21,1,21,0,11,0,5,0,1,0,1,1,22,0,2,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Den Ham,1969::SB28,9833 PB,255,173,0,0,0,0,0,161,12,0,0,0,0,0,173,14,19,40,12,8,18,3,26,5,3,3,0,4,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Hornhuis,1969::SB29,9832 PD,350,256,2,1,0,1,0,231,29,0,0,1,0,0,260,24,16,30,37,26,19,17,15,25,2,5,0,14,4,4,1,2,0,0,0,0,0,13,0,0,0,0,1,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk De Zaaier,1969::SB30,9883 PS,1063,811,2,0,0,0,1,739,73,0,0,0,0,0,813,75,71,141,83,29,54,23,158,26,4,36,1,43,0,10,2,9,0,1,0,1,0,36,2,0,1,1,2,0,2,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Eisseshof,1969::SB31,9884 PC,203,162,0,0,0,0,1,149,12,0,0,0,0,0,162,15,4,23,17,16,12,14,9,10,0,5,0,11,0,6,0,5,0,1,0,0,1,11,0,0,0,1,1,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Heralmahuus,1969::SB32,9886 PG,136,85,0,0,0,0,0,78,7,0,0,0,0,0,85,13,3,12,11,2,6,9,5,6,2,2,0,2,0,1,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,1,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Vrijwilliger,1969::SB33,9885 PC,158,135,0,0,0,0,0,125,10,0,0,0,0,0,135,19,6,40,11,1,6,3,21,2,1,2,1,6,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Steak- en Partyhouse André Dokter,1969::SB34,9805 TD,1262,982,4,4,0,0,5,901,84,0,0,0,0,0,990,161,53,126,216,87,41,64,125,19,3,13,0,18,2,11,1,21,0,2,0,1,1,15,0,0,0,2,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel Centrum Zuidhorn,1969::SB35,9801 CG,1284,998,3,3,0,0,3,914,87,0,0,0,0,0,1004,166,73,87,161,95,60,81,100,44,3,14,0,40,4,12,1,22,0,6,2,2,2,20,1,0,0,0,1,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Grootegast,1969::SB36,9861 AC,992,787,2,2,0,0,0,726,65,0,0,0,0,0,791,124,85,130,68,29,47,20,104,18,4,18,0,79,1,5,5,12,0,0,0,1,1,31,0,1,1,0,2,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Spectrum,1969::SB37,9862 TH,508,400,0,1,0,0,0,360,41,0,0,0,0,0,401,69,66,43,44,6,11,11,37,3,0,7,0,39,1,5,3,6,0,0,0,0,0,48,0,0,0,0,1,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Kompas,1969::SB38,9866 AP,714,545,3,0,0,0,1,506,41,0,0,0,0,0,548,58,65,126,19,13,20,21,45,13,2,10,0,52,0,5,0,2,0,0,0,0,2,92,0,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentewerf Grootegast,1969::SB39,9861 GK,919,335,2,0,0,0,0,308,29,0,0,0,0,0,337,36,43,53,22,11,24,12,21,11,2,5,0,50,0,7,5,9,0,0,0,1,1,20,0,1,0,0,0,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Leegens,1969::SB40,9863 PE,878,527,0,1,0,0,2,466,60,0,0,0,0,0,528,76,54,95,40,14,29,13,51,16,4,12,0,42,1,1,2,4,0,0,0,0,0,68,0,0,1,0,0,0,4,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Hörnhuus,1969::SB41,9864 PL,534,386,2,0,0,0,0,350,38,0,0,0,0,0,388,39,46,71,14,8,26,15,54,12,4,10,0,25,0,8,3,3,0,1,1,0,0,41,1,0,0,2,1,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vrijzinnig gebouw,1969::SB42,9865 AM,365,283,1,0,0,0,1,251,32,0,0,0,0,0,284,44,36,43,31,7,23,22,20,7,0,3,0,25,1,2,0,3,0,2,0,1,0,10,0,0,1,2,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting Mfc De Veste,1969::SB43,9865 TE,1311,1018,2,5,0,0,0,909,116,0,0,0,0,0,1025,166,175,162,79,19,62,54,71,14,5,19,0,86,1,27,2,9,0,0,0,2,5,56,1,0,0,2,1,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw Ons Centrum Oldekerk,1969::SB44,9821 PA,1011,709,2,1,0,0,1,637,74,0,0,0,0,0,712,133,79,130,84,25,43,14,38,13,2,16,0,27,0,24,1,2,0,4,0,0,0,64,0,1,0,2,6,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Rotonde,1969::SB45,9822 AA,1261,955,0,0,0,1,2,854,100,0,0,1,0,0,956,157,106,138,95,37,67,70,56,15,9,16,0,53,1,20,1,8,0,2,1,7,3,85,1,0,1,0,4,0,2,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Marum,1969::SB46,9363 BA,1310,822,2,2,0,0,1,759,66,0,0,0,0,0,826,135,120,102,86,36,55,54,41,21,8,12,0,76,0,25,3,8,0,0,0,0,4,22,1,1,3,0,7,0,2,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw De Wieken,1969::SB47,9365 PS,904,605,1,1,0,0,2,536,69,0,0,0,0,0,607,119,98,48,65,17,52,35,18,25,8,1,0,42,3,15,0,7,0,0,0,0,0,50,0,0,0,0,2,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw De Weme,1969::SB48,9824 PH,938,404,1,0,0,0,0,355,50,0,0,0,0,0,405,78,59,51,27,8,13,25,17,10,0,11,0,38,1,7,1,3,0,0,0,2,0,48,0,0,0,3,1,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Immanuëlkerk,1969::SB49,9363 BX,1220,496,1,0,0,0,0,428,69,0,0,0,0,0,497,72,83,63,46,16,36,27,34,9,6,12,0,42,3,8,3,4,0,2,0,1,0,19,0,0,6,0,4,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Op de Welle,1969::SB50,9367 PX,1164,838,0,0,0,0,1,754,83,0,0,0,0,0,838,140,136,99,72,14,56,60,31,10,8,10,1,77,3,24,3,15,0,2,0,2,1,68,0,0,0,1,4,1,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voormalig O.B.S. 't Jonkertje,1969::SB51,9366 TA,425,306,1,1,0,0,3,275,30,0,0,0,0,0,308,53,44,38,37,6,12,14,18,9,4,4,0,13,1,6,1,0,0,2,0,0,0,44,0,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw Oomkegast,1969::SB52,9362 RC,610,525,1,2,0,1,1,472,56,0,0,1,0,0,529,85,61,62,46,23,43,18,42,14,2,16,1,31,1,2,1,9,0,1,0,0,0,60,0,4,0,0,3,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw Ons Centrum Marum,1969::SB53,9363 AD,1095,728,3,1,0,0,2,666,64,0,0,0,0,0,732,143,81,120,78,17,45,28,45,22,5,10,0,50,1,24,3,12,0,1,0,0,1,32,1,1,3,0,5,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Schleurholtshuus,1969::SB54,9891 AB,870,620,2,0,0,0,1,551,70,0,0,0,0,0,622,50,36,62,77,70,51,68,32,57,5,10,0,25,4,7,0,14,0,1,1,2,0,40,0,1,0,1,1,0,2,3,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Doorrit,1969::SB55,9893 PC,356,311,1,0,0,0,0,283,29,0,0,0,0,0,312,45,15,6,63,46,32,21,4,31,0,6,0,9,0,2,0,4,0,1,0,1,0,25,0,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Holten,1969::SB56,9363 EH,1103,889,3,1,0,0,2,807,84,0,0,0,0,0,893,232,55,132,121,35,40,40,48,19,4,10,0,55,0,22,2,17,0,0,3,0,4,41,1,1,3,1,1,0,1,1,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk De Morgenster,1969::SB57,9861 ES,910,494,0,1,0,0,0,447,48,0,0,0,0,0,495,62,59,71,47,16,28,15,86,3,3,17,0,43,0,9,1,6,0,0,0,0,0,24,1,0,0,0,2,0,1,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Leek 15 maart,1969::SB101,,0,512,0,0,0,1,1,480,32,0,0,1,0,0,513,97,43,70,67,16,35,73,44,19,6,6,0,12,0,7,0,12,0,0,0,0,0,3,0,2,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Zuidhorn 15 maart,1969::SB102,,0,527,0,0,0,0,1,485,41,0,0,0,0,0,527,71,20,90,51,29,41,77,99,12,4,5,1,6,3,4,0,7,0,0,0,0,1,6,0,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Grootegast 15 maart,1969::SB103,,0,206,0,1,0,0,0,185,22,0,0,0,0,0,207,19,18,57,19,6,16,23,21,6,0,7,1,5,0,3,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Marum 15 maart,1969::SB104,,0,284,1,1,0,0,0,261,25,0,0,0,0,0,286,44,32,54,28,7,23,36,17,10,3,5,0,9,0,6,0,1,0,0,0,0,2,5,1,1,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Leek 16 maart,1969::SB201,,0,562,0,1,0,0,0,511,52,0,0,0,0,0,563,80,61,70,68,20,51,73,54,18,8,3,0,27,0,11,0,8,0,0,0,0,0,9,0,1,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Zuidhorn 16 maart,1969::SB202,,0,432,0,0,0,0,2,397,33,0,0,0,0,0,432,51,14,73,62,22,46,44,74,12,2,5,0,11,0,4,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Grootegast 16 maart,1969::SB203,,0,240,0,0,0,0,1,219,20,0,0,0,0,0,240,28,24,73,10,8,15,17,32,3,1,8,0,8,0,2,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Marum 16 maart,1969::SB204,,0,304,0,0,0,0,1,276,27,0,0,0,0,0,304,45,35,49,26,3,21,39,29,8,5,2,0,20,1,6,0,4,0,0,0,1,1,8,0,0,0,1,0,0,0,0,,
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1969::SB300,9351 BJ,0,3455,2,1,0,0,,,,,0,0,,,3458,493,155,917,226,80,239,575,456,88,61,70,0,18,0,20,1,12,0,0,0,1,4,29,1,6,0,2,1,0,0,0,0,1
Groningen,Westerkwartier,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1969::SB301,,0,486,1,6,0,0,,,,,0,2,,,495,49,40,127,34,14,36,66,52,15,14,9,0,3,0,4,0,4,0,0,0,0,0,15,0,1,3,0,0,0,0,0,0,2
