contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Oosterkerk,0637::SB303,2721 ND,975,2173,9,5,0,0,4,1890,294,1,0,1,0,0,2188,527,271,109,354,84,100,85,60,52,17,21,107,170,39,66,19,38,21,1,1,5,4,3,2,2,7,0,3,4,1,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtvereniging Buytenrode,0637::SB304,2717 BG,975,1537,7,6,1,0,1,1378,172,0,0,1,0,0,1551,231,257,71,199,94,117,51,41,68,15,12,62,158,18,39,20,42,6,4,1,4,7,10,0,2,1,1,1,3,2,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Groen-Blauwlaan 121,0637::SB305,2718 GH,975,991,0,5,0,0,0,881,115,0,0,0,0,0,996,271,177,62,127,38,41,30,10,29,12,0,23,79,7,36,14,15,3,3,0,2,1,3,2,1,2,0,1,2,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnasttieklokaal Carmenschouw 9,0637::SB306,2726 KG,975,442,0,2,0,0,2,407,35,0,0,0,0,0,444,127,38,18,72,19,20,21,8,26,5,0,5,37,5,11,7,10,2,1,0,0,3,1,0,2,1,1,0,2,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Lijnbaan 311,0637::SB307,2728 AG,975,1022,3,1,0,0,0,903,123,0,0,0,0,0,1026,288,139,46,178,66,28,34,27,30,6,8,18,62,7,35,8,18,2,2,1,4,4,4,1,1,1,1,0,3,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Velddreef 330,0637::SB308,2727 CV,975,610,3,2,0,0,0,551,64,0,0,0,0,0,615,147,91,25,76,35,36,25,14,25,5,7,13,46,7,19,7,13,2,1,2,4,6,3,0,0,1,0,0,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Forelsloot 5,0637::SB309,2724 CA,975,804,2,2,0,0,0,720,88,0,0,0,0,0,808,182,130,37,105,34,49,31,28,32,14,4,11,76,4,16,13,20,0,4,2,1,2,2,3,1,1,0,1,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Kerkenbos 10,0637::SB310,2715 RP,975,165,0,0,0,0,0,145,20,0,0,0,0,0,165,37,22,3,19,6,24,8,7,4,1,2,3,14,0,6,2,2,0,1,1,0,1,0,0,0,0,0,0,1,1,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Willem Alexanderplantsoen 6b,0637::SB311,2713 VM,975,661,0,1,0,0,0,591,71,0,0,0,0,0,662,129,105,28,106,22,44,29,16,19,4,21,23,63,8,13,6,12,1,0,2,2,2,1,1,2,0,0,0,2,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Spitsbergen 1,0637::SB312,2721 GP,975,891,1,1,0,0,0,769,124,0,0,0,0,0,893,374,91,52,133,26,17,18,10,16,7,6,27,55,5,25,8,6,3,1,1,1,4,4,0,0,0,0,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Castellum Palensteyn,0637::SB313,,0,698,2,9,0,0,0,661,48,0,0,0,0,0,709,127,86,20,94,47,60,35,24,22,8,10,50,54,12,10,7,9,6,6,0,2,1,4,1,0,1,0,1,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Protestante Gemeente De Oase,0637::SB314,2715 RP,975,364,0,2,0,0,0,323,41,0,2,0,0,0,364,61,51,18,55,22,21,20,13,14,3,7,13,31,7,6,7,6,3,0,0,1,0,2,1,1,0,0,1,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Genesareth kerk,0637::SB315,2716 GT,975,670,3,1,0,2,2,609,65,0,0,2,0,0,676,115,106,32,101,35,63,37,18,24,5,3,20,44,3,22,8,25,0,3,0,2,0,1,1,0,0,0,0,2,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau RK Kerk De Doortocht,0637::SB316,2725 AR,975,1292,0,1,0,4,2,1175,114,0,4,0,0,0,1291,312,145,90,244,68,71,58,27,63,14,5,12,69,3,44,13,31,0,4,2,2,4,7,1,1,1,0,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kerk van Jezus Christus van de HLD,0637::SB317,2723 PA,975,1002,2,3,0,0,1,900,106,0,0,0,0,0,1007,264,103,44,165,47,55,47,46,37,9,24,5,44,5,36,4,40,5,5,0,3,7,3,0,0,3,0,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gebouw 't SegheWaert,0637::SB318,2724 GE,975,682,0,2,0,0,0,633,51,0,0,0,0,0,684,142,93,42,118,44,51,28,13,22,5,4,3,50,8,21,9,13,0,3,1,3,7,1,0,1,0,0,0,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ichthuskerk,0637::SB319,2724 EZ,975,1390,3,5,0,0,4,1271,123,0,0,0,0,0,1398,281,214,59,200,57,113,73,37,62,35,13,21,103,10,45,18,18,1,4,2,4,7,6,1,2,0,0,3,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw 't Span,0637::SB320,2728 NC,975,548,5,1,0,0,0,482,72,0,0,0,0,0,554,144,59,36,99,18,24,21,21,24,9,10,1,39,1,16,4,11,0,3,0,3,0,1,0,1,0,2,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau RK Kerk Tabor,0637::SB321,2728 AC,975,1056,4,2,0,1,1,958,104,0,0,1,0,0,1063,262,137,65,171,49,53,58,28,40,16,7,10,71,3,28,7,17,4,4,0,5,8,5,3,3,1,0,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Parochie de Kapelaan,0637::SB322,2712 AV,975,438,0,0,0,0,1,398,42,3,0,3,0,0,441,106,57,25,90,18,17,17,13,13,3,14,5,27,3,10,4,6,0,0,0,0,6,0,2,1,1,0,0,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkpost Rokkeveen,0637::SB323,2719 CP,975,1185,2,4,0,1,2,1027,161,0,1,0,0,0,1190,309,141,77,219,45,77,33,28,51,16,10,8,62,6,51,7,22,1,7,0,1,5,2,1,0,1,0,1,3,1,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kerkelijk Centrum De Regenboog,0637::SB324,2719 CR,975,774,0,1,0,2,2,683,92,0,0,2,0,0,777,193,87,71,112,28,55,29,30,25,8,9,5,61,11,22,7,9,0,3,0,1,1,3,1,1,1,0,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau RK Kerk De Wijngaard,0637::SB325,2719 AZ,975,1216,0,2,0,1,0,1083,137,1,0,2,0,0,1220,328,143,99,194,60,52,65,35,57,16,13,12,51,6,29,8,22,1,3,3,3,1,5,2,2,1,1,2,2,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum De Vlieger,0637::SB326,2718 GH,975,878,3,3,0,1,1,782,100,0,1,0,0,0,883,241,125,42,130,43,37,43,12,28,15,7,24,51,6,38,8,18,1,0,0,1,2,0,1,1,1,0,2,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dekker Zoetermeer,0637::SB327,2718 KZ,975,413,0,0,0,0,0,371,42,0,0,0,0,0,413,142,40,21,65,22,19,5,13,11,0,1,0,33,2,13,5,12,0,1,2,1,3,1,0,0,1,0,0,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dekker Zoetermeer 2,0637::SB328,2718 KZ,975,361,0,0,0,0,0,315,46,0,0,0,0,0,361,142,39,19,58,18,5,11,11,10,1,3,1,20,0,6,4,7,0,1,1,0,2,0,0,0,0,2,0,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Golden Tulip Hotel,0637::SB329,2713 HB,975,702,1,0,0,0,0,632,71,0,0,0,0,0,703,158,95,38,112,30,48,34,19,32,3,7,12,48,2,17,12,19,1,1,1,1,6,2,0,1,2,1,0,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau NH Hotel Zoetermeer,0637::SB330,2719 EH,975,463,0,0,0,0,1,422,40,0,0,0,0,0,463,124,26,21,107,24,29,21,11,19,3,2,6,33,4,7,0,16,0,1,0,1,2,0,1,0,0,0,5,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau CKC & Partners,0637::SB331,2722 PC,975,648,0,0,0,1,1,586,62,0,0,1,0,0,649,145,63,45,104,42,36,34,24,22,8,8,6,50,6,30,10,5,0,1,0,1,6,2,0,0,0,0,0,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Uitkijk,0637::SB332,2723 RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal De Veur,0637::SB333,2718 CX,975,715,0,0,0,0,0,641,74,0,0,0,0,0,715,215,84,36,122,26,34,18,13,14,6,15,7,53,0,29,12,22,0,0,1,3,3,0,1,0,0,0,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal De Veur - 2,0637::SB334,2718 CX,975,650,0,0,0,0,2,570,78,0,0,0,0,0,650,173,71,36,121,42,20,18,25,26,10,2,6,42,2,22,7,18,1,1,0,1,1,0,1,1,0,0,3,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Steeneikzoom 3,0637::SB335,2719 HN,975,763,0,5,0,0,0,681,86,0,1,0,0,0,767,224,77,43,176,35,22,26,14,30,7,0,3,39,7,20,14,15,3,2,0,3,2,0,0,0,1,0,0,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Steeneikzoom 3-2,0637::SB336,2719 HN,975,798,0,1,0,0,1,717,81,0,0,0,0,0,799,254,75,55,155,38,29,29,17,15,5,5,8,47,9,22,7,20,1,0,1,1,2,0,1,1,0,0,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Groen-Blauwlaan 121-2,0637::SB337,2718 GH,975,1450,0,4,0,1,0,1287,166,0,1,0,0,0,1453,393,232,83,194,52,67,54,20,50,28,7,18,123,12,49,19,19,1,1,3,8,5,3,2,1,1,1,2,2,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Kadelaan 206,0637::SB338,2725 BR,975,566,1,1,0,1,0,515,54,0,0,1,0,0,569,167,43,41,130,26,29,29,4,23,3,3,1,22,0,11,3,22,0,0,1,1,1,0,2,0,2,0,0,2,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Kadelaan 206-2,0637::SB339,2725 BR,975,564,1,0,0,0,3,502,60,0,0,0,0,0,565,183,38,30,130,22,17,27,10,26,5,3,0,23,3,18,2,14,0,0,0,1,3,7,0,0,2,0,0,0,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Carmenschouw 9-2,0637::SB340,2726 KG,975,432,0,0,0,0,0,387,45,0,0,0,0,0,432,99,48,30,83,21,19,17,11,23,6,2,2,26,5,11,6,10,0,3,0,1,0,4,0,0,0,2,1,2,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Nesciohove 115,0637::SB341,2726 BL,975,997,4,2,0,0,2,912,90,1,0,1,0,0,1004,219,114,45,179,67,62,40,24,46,6,4,22,70,8,29,16,21,5,4,0,5,0,6,1,1,1,1,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal den Brabanderhove 20,0637::SB342,2717 WJ,975,715,4,2,0,1,1,643,78,0,0,1,0,0,722,99,132,32,77,45,46,42,15,35,7,5,37,69,12,24,11,11,4,4,0,1,2,1,0,1,1,1,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Den Brabanderhove 20 -2,0637::SB343,2717 WJ,975,489,2,2,0,0,4,419,70,0,0,0,0,0,493,65,57,11,86,36,30,29,22,27,4,2,26,38,13,11,6,4,9,8,0,1,0,1,0,0,0,0,0,3,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Lijnbaan 311-2,0637::SB344,2728 AG,975,889,3,2,0,0,1,796,97,0,0,0,0,0,894,250,119,46,122,35,35,30,25,38,11,2,18,67,1,40,10,22,1,3,0,1,5,6,0,1,0,0,0,1,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Irisvaart 10,0637::SB345,2724 TT,975,792,0,0,0,2,0,737,57,0,0,2,0,0,794,194,104,26,139,51,53,38,11,31,8,3,7,51,4,24,11,11,3,6,0,2,3,3,1,1,0,1,0,2,4,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Velddreef 84,0637::SB346,2727 CM,975,369,0,0,0,0,0,327,42,0,0,0,0,0,369,70,52,13,64,10,22,14,14,11,6,2,9,33,3,18,4,12,1,1,0,1,3,1,0,0,0,0,0,5,0,,
Leiden,Zoetermeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal Velddreef 84-2,0637::SB347,2727 CM,975,342,0,3,0,0,1,306,38,0,0,0,0,0,345,78,65,15,49,10,27,7,12,13,1,0,4,24,0,14,5,11,0,0,0,3,2,2,0,0,0,0,0,0,0,,
