contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Brede School Treebeek 2,0899::SB11,6446 AK,1397,668,2,2,0,0,0,600,72,0,0,0,0,0,672,137,129,42,78,19,53,34,21,23,12,4,2,83,1,8,2,4,1,0,0,2,1,4,4,1,0,1,2,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Brede School Treebeek 3,0899::SB12,6446 AK,1151,665,1,1,0,0,1,586,80,0,0,0,0,0,667,123,108,40,70,26,65,42,22,27,13,2,6,88,0,17,0,5,0,1,0,1,4,0,1,1,0,1,2,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau BS De Caleidoscoop,0899::SB13,6445 CL,1988,1152,3,0,0,0,4,993,158,0,0,0,0,0,1155,203,267,73,133,39,122,88,5,39,15,0,1,108,5,18,4,10,0,1,0,0,4,0,0,1,0,7,5,0,3,1,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine RKVV de Leeuw,0899::SB14,6444 KL,1551,564,2,3,0,0,0,498,71,0,0,0,0,0,569,123,125,37,64,12,59,28,6,17,5,0,3,52,0,8,4,12,0,1,1,0,0,1,2,0,0,3,0,1,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Noorderhuis,0899::SB15,6441 JJ,996,500,0,2,0,0,1,443,59,0,0,1,0,1,503,88,86,51,58,19,54,33,5,23,6,0,14,24,2,12,3,6,1,3,0,2,0,4,1,3,0,0,2,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Microhal 1,0899::SB16,6441 HW,1876,619,5,1,0,0,1,543,81,0,0,0,0,0,625,93,144,45,49,19,73,45,8,22,7,2,1,71,0,11,2,7,4,1,0,1,5,3,0,2,0,2,2,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Microhal 2,0899::SB17,6441 HW,811,535,4,1,1,0,0,479,60,0,1,0,0,0,539,69,147,38,43,15,66,32,6,22,11,3,5,55,2,8,3,0,0,2,0,2,3,0,0,2,0,1,0,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive through stemstraat,0899::SB113,,0,657,0,1,0,0,3,576,79,0,0,0,0,0,658,107,175,26,39,21,58,24,3,28,8,0,4,129,4,8,4,11,0,1,0,0,0,2,0,0,1,1,2,0,1,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel besloten stembureaus,0899::SB114,,0,13,0,0,0,0,0,12,1,0,0,0,0,0,13,4,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brikke Oave maandag,0899::SB120,,0,525,0,3,0,0,2,459,67,0,0,0,0,0,528,97,118,61,32,12,75,57,7,14,10,1,1,10,1,9,6,4,2,1,0,0,1,4,0,0,0,2,0,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Brede School Treebeek Maandag 1,0899::SB121,,0,135,1,0,0,0,0,122,14,0,0,0,0,0,136,23,26,14,15,3,14,14,5,4,1,0,0,9,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Brede School Treebeek Maandag 2,0899::SB122,,0,127,1,0,0,0,0,119,9,0,0,0,0,0,128,23,29,8,11,3,14,16,2,9,2,0,0,6,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Brede School Treebeek Maandag 3,0899::SB123,,0,123,0,0,0,0,0,111,12,0,0,0,0,0,123,22,21,13,6,3,13,10,6,3,3,0,0,7,0,10,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive through stemstraat Maandag,0899::SB124,,0,308,0,0,0,0,0,249,59,0,0,0,0,0,308,57,70,31,14,4,41,37,0,9,3,0,0,30,0,3,0,1,0,3,0,0,0,0,0,4,0,1,0,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brikke Oave Dinsdag,0899::SB125,,0,574,2,1,0,0,2,500,75,0,0,0,0,0,577,70,150,55,37,19,66,62,0,17,13,1,5,43,0,25,0,0,0,2,0,0,3,1,2,1,0,1,1,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Brede School Treebeek Dinsdag 1,0899::SB126,,0,147,0,0,0,0,1,132,14,0,0,0,0,0,147,26,26,10,12,8,18,17,4,4,3,1,1,8,0,5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Brede School Treebeek Dinsdag 2,0899::SB127,,0,160,0,0,0,0,1,141,18,0,0,0,0,0,160,28,24,15,17,7,14,17,8,6,3,1,1,13,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Brede School Treebeek Dinsdag 3,0899::SB128,,0,167,0,1,0,0,0,143,25,0,0,0,0,0,168,34,42,10,11,5,16,18,4,7,4,0,3,4,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive through stemstraat Dinsdag,0899::SB129,,0,365,2,0,0,0,0,301,66,0,0,0,0,0,367,70,100,19,23,7,39,22,1,14,5,0,4,38,5,7,1,6,0,1,0,0,1,1,0,0,0,0,1,0,0,0,,
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1 Gemeentewinkel,0899::SB130,,0,2102,1,6,0,0,,,,,0,0,,,2109,400,358,397,100,44,224,343,39,65,61,4,2,24,1,17,0,5,0,0,0,0,2,0,0,13,0,0,0,0,2,1,0,0
Maastricht,Brunssum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2 Gemeentewinkel,0899::SB131,,0,53,0,0,0,0,,,,,0,0,,,53,13,9,2,0,2,10,9,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
