contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum 't-Vuronger,0406::SB11,1271 SC,596,241,0,0,0,0,0,214,27,0,0,0,0,0,241,59,20,18,44,6,12,7,13,10,0,10,3,22,1,5,0,6,0,1,0,2,0,1,0,0,0,1,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkelijk centrum 't Visnet,0406::SB12,1271 SR,576,466,0,0,0,1,2,405,60,0,0,1,0,0,467,109,36,45,84,11,20,9,48,15,3,31,6,26,1,11,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Meentkerk,0406::SB13,1274 RZ,2273,1847,10,1,2,0,0,1706,154,0,0,2,0,0,1860,413,210,143,298,66,102,85,112,106,19,17,10,123,7,62,8,35,3,2,2,1,8,5,1,1,1,5,0,0,2,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Rustmaat,0406::SB14,1273 JS,1590,932,0,2,0,0,0,863,71,0,0,0,0,0,934,197,110,81,157,44,57,49,39,39,16,7,19,45,9,17,1,20,6,0,0,1,5,4,1,0,2,4,0,1,1,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Gouden Kraal,0406::SB15,1275 AB,1470,1053,5,0,0,1,2,955,100,0,1,0,0,0,1057,220,116,68,175,52,67,50,41,49,6,16,22,62,5,54,4,24,7,2,0,2,4,2,1,0,2,1,0,0,1,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Draaikom,0406::SB16,1274 NS,1895,718,1,3,0,0,2,674,46,0,0,0,0,0,722,119,90,48,97,54,49,38,23,34,8,10,23,51,3,22,5,14,3,3,0,4,7,1,2,0,0,6,1,1,2,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Goede Herderkerk,0406::SB17,1272 JR,1113,839,1,0,0,0,2,730,108,0,0,0,0,0,840,345,55,74,153,16,10,8,18,29,0,8,1,37,0,29,2,36,4,0,3,4,4,0,3,0,0,0,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hotel Newport,0406::SB18,1271 DE,1918,854,0,0,0,3,1,779,77,0,0,3,0,0,857,232,115,67,141,28,23,34,26,32,12,4,3,55,2,31,3,25,2,6,0,1,4,3,1,0,0,4,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkgebouw De Plecht,0406::SB19,1276 HG,1400,904,2,1,0,0,3,818,86,0,0,0,0,0,907,170,100,69,183,59,33,30,43,30,5,17,26,61,3,27,5,16,5,5,1,1,4,3,0,1,2,2,0,3,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Ellertsveld,0406::SB20,1274 KC,2299,1045,2,0,0,3,5,959,86,0,0,3,0,0,1050,289,102,86,202,57,36,33,38,40,14,8,9,51,2,26,2,30,0,4,2,2,2,5,3,1,1,0,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Honkbalvereniging Zuidvogels,0406::SB21,1277 AZ,1632,702,0,1,0,0,5,628,70,0,0,0,0,0,703,233,50,72,129,19,27,18,37,17,9,9,4,23,3,20,1,15,0,2,2,1,1,3,0,0,1,4,0,0,2,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Prinses Irene,0406::SB22,1271 AA,588,452,0,0,0,0,2,409,41,0,0,0,0,0,452,128,36,52,68,15,18,11,26,12,4,10,11,23,0,15,1,11,6,0,1,1,1,1,0,1,0,0,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis - maandag 15 maart,0406::SB23,1276 KB,0,681,2,2,0,0,2,629,55,1,0,1,0,0,686,156,84,86,85,21,37,61,47,22,9,21,1,12,2,18,1,11,1,1,0,0,0,0,1,3,0,1,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hotel Newport - maandag 15 maart,0406::SB24,1271 DE,0,270,1,0,0,0,0,257,14,0,0,0,0,0,271,97,30,28,41,5,19,21,4,9,1,0,0,2,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Meentkerk - maandag 15 maart,0406::SB25,1274 RZ,0,571,0,0,0,3,1,534,39,0,0,3,0,0,574,143,73,57,71,21,41,35,53,22,4,8,1,16,1,14,0,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Goede Herderkerk - maandag 15 maart,0406::SB26,1272 JR,0,420,0,0,0,0,1,379,40,0,0,0,0,0,420,137,20,71,73,5,9,9,31,11,2,12,0,9,0,15,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis - dinsdag 16 maart,0406::SB27,1276 KB,0,627,0,4,0,0,2,563,66,0,0,0,0,0,631,166,90,65,81,10,38,38,36,9,18,12,3,19,3,18,2,15,1,0,1,0,2,0,0,0,0,0,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hotel Newport - dinsdag 16 maart,0406::SB28,1271 DE,0,215,1,1,0,0,0,197,20,0,0,0,0,0,217,55,24,29,24,4,10,15,8,18,1,1,0,3,2,16,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Meentkerk - dinsdag 16 maart,0406::SB29,1274 RZ,0,512,0,2,0,0,1,471,42,0,0,0,0,0,514,116,54,51,65,22,46,39,35,22,5,6,0,15,2,5,1,10,12,1,0,0,1,2,1,1,0,0,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Goede Herderkerk - dinsdag 16 maart,0406::SB30,1272 JR,0,345,0,0,1,0,1,310,35,0,0,1,0,0,346,115,24,51,51,5,4,13,22,15,2,6,0,13,0,17,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau1,0406::SB31,,0,2630,4,5,0,0,,,,,0,0,,,2639,618,220,494,300,65,127,226,222,98,64,85,3,20,1,62,2,0,3,0,0,0,2,1,4,11,0,0,0,0,2,0,0,0
Haarlem,Huizen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau2,0406::SB32,,0,85,0,2,0,0,,,,,0,0,,,87,19,3,27,12,2,2,2,0,1,3,1,6,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
