contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymnastieklokaal,1916::SB29,2264 KW,1000,1319,0,0,0,0,4,1268,47,0,0,0,0,0,1319,351,142,107,217,79,85,62,29,52,8,4,17,69,5,35,12,25,8,2,0,1,5,0,1,2,1,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentewerf,1916::SB30,2264 SG,1000,261,0,0,0,1,1,232,29,0,0,1,0,0,262,59,39,19,36,6,16,18,1,8,3,3,13,14,1,9,2,3,0,0,2,0,1,6,0,1,0,0,1,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportcentrum De Fluit - Zij ingang,1916::SB31,2262 ED,1000,887,5,7,0,0,1,822,76,0,0,0,0,0,899,159,129,39,126,54,63,34,19,31,10,4,64,76,9,26,10,13,10,3,1,1,1,2,1,0,1,0,1,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig Servicecentrum Voorburg H42 (MA),1916::SB32,2271 DG,1000,479,1,3,0,0,1,433,49,0,0,0,0,0,483,139,32,56,105,18,21,34,10,21,1,1,0,11,2,12,0,9,1,0,0,1,2,0,0,0,0,1,0,2,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Agora (MA),1916::SB33,2275 CZ,1000,368,0,0,0,0,0,343,25,0,0,0,0,0,368,117,27,46,58,20,19,27,5,9,0,1,0,6,1,11,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Koningkerk (MA),1916::SB34,2273 KR,1000,949,1,3,0,0,3,887,63,0,0,0,0,0,953,242,108,88,138,38,65,63,25,47,8,14,6,23,8,29,9,27,2,1,0,4,0,1,0,1,2,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Leidschendam (MA),1916::SB35,2264 BM,1000,914,0,3,0,0,2,864,51,0,0,0,0,0,917,294,85,103,132,32,50,68,23,36,11,4,3,20,2,26,2,17,0,1,0,1,0,0,1,2,0,1,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Ons Tolhuis (MA),1916::SB36,2266 CN,1000,196,0,0,0,0,0,181,15,0,0,0,0,0,196,40,37,22,17,10,19,15,4,8,3,0,2,5,0,6,0,4,0,0,1,0,0,1,0,0,0,1,0,1,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpspunt (MA),1916::SB37,2266 HA,1000,108,1,0,0,0,0,96,13,0,0,0,0,0,109,37,5,17,9,2,4,5,2,7,3,2,0,3,0,3,1,1,0,0,0,1,0,6,0,0,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw De Heuvel (MA),1916::SB38,2262 EB,1000,519,0,0,0,0,1,477,41,0,0,0,0,0,519,138,51,73,89,14,34,42,13,13,7,0,8,4,0,17,4,8,1,1,0,0,0,1,0,0,0,0,0,1,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Binnenhof (MA),1916::SB39,2266 AS,1000,193,0,0,0,0,0,176,17,0,0,0,0,0,193,70,13,23,22,9,9,9,7,8,0,0,0,6,2,7,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig Servicecentrum Voorburg H42 (DI),1916::SB40,2271 DG,1000,431,0,0,0,0,2,391,38,0,0,0,0,0,431,106,40,34,111,22,13,20,10,24,3,0,4,7,0,11,2,22,0,0,0,0,1,1,0,0,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Agora (DI),1916::SB41,2275 CZ,1000,376,0,0,0,0,2,336,38,0,0,0,0,0,376,117,20,36,89,17,16,18,14,9,4,1,0,5,3,3,4,18,0,1,0,0,0,1,0,0,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Koningkerk (DI),1916::SB42,2273 KR,1000,954,1,0,2,0,3,866,88,0,0,2,0,0,957,204,139,83,130,51,58,57,19,42,15,11,22,38,11,27,5,24,5,0,2,1,2,1,0,0,1,0,0,6,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Leidschendam (DI),1916::SB43,2264 BM,1000,826,1,2,0,0,3,742,84,0,0,0,0,0,829,262,75,78,140,33,48,46,8,32,5,2,12,21,1,22,5,24,6,0,2,0,1,0,1,0,0,2,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Ons Tolhuis (DI),1916::SB44,2266 CN,1000,187,1,1,0,0,0,169,20,0,0,0,0,0,189,32,38,22,22,10,15,6,6,9,3,0,1,6,0,4,1,2,2,0,0,0,1,6,0,0,0,0,0,1,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpspunt (DI),1916::SB45,2266 HA,1000,195,1,0,0,0,0,174,22,0,0,0,0,0,196,86,22,30,17,2,3,2,4,3,3,1,0,5,0,2,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw De Heuvel (DI),1916::SB46,2262 EB,1000,468,1,0,0,0,0,426,43,0,0,0,0,0,469,134,63,49,55,14,26,33,10,13,10,1,10,14,4,5,8,10,3,0,1,0,1,0,0,1,0,0,0,2,1,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Binnenhof (DI),1916::SB47,2266 AS,1000,164,0,0,0,0,0,152,12,0,0,0,0,0,164,44,20,26,20,9,8,5,2,8,5,2,0,2,0,6,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Woonzorgcentrum De Mantel,1916::SB48,2272 BV,1000,25,0,0,0,1,1,24,1,0,0,1,0,0,26,5,3,3,2,1,1,1,2,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau WZH Prinsenhof,1916::SB49,2263 AA,1000,55,0,0,0,1,1,49,4,0,1,0,0,0,54,15,5,7,10,0,3,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau WZH Schoorwijck,1916::SB50,2265 WZ,1000,40,0,0,0,0,0,40,0,0,0,0,0,0,40,11,9,9,3,1,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 1,1916::SB51,,1000,5337,12,14,0,35,,,,,35,0,,,5328,1588,432,893,573,108,339,516,181,250,125,24,8,36,5,126,35,55,2,2,4,1,5,11,2,9,2,1,0,3,1,0,0
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau WZH Het Anker,1916::SB52,2273 AG,1000,21,0,0,0,0,0,21,0,0,0,0,0,0,21,6,2,3,3,0,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau WZH Vliethof,1916::SB53,2271 CW,1000,16,0,0,0,0,0,15,1,0,0,0,0,0,16,4,4,2,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Leidschendam-Voorburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 2,1916::SB54,,1000,229,1,1,0,0,,,,,0,0,,,231,72,31,27,24,6,7,16,6,15,5,4,3,5,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
