contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Dorpshuis Valkenburg 2,0537::SB20,2235 BC,1324,871,1,0,0,0,1,772,99,0,0,0,0,0,872,245,112,101,95,16,28,20,69,19,6,35,2,49,3,27,4,26,2,2,0,2,0,3,1,0,1,2,0,1,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Chr. Gereformeerde Kerk Eben-Haezer,0537::SB21,2231 AS,1757,653,0,0,0,0,1,593,59,0,0,0,0,0,653,136,63,88,71,17,10,13,62,23,8,50,0,67,2,20,2,12,1,1,0,3,2,0,0,1,0,0,0,1,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Voorhof,0537::SB22,2231 GN,1503,1260,3,2,0,2,3,1117,147,0,0,2,0,0,1267,310,188,143,109,40,42,34,101,36,11,22,8,106,0,53,10,16,1,3,2,3,4,9,1,0,0,8,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Kazerne Floraband,0537::SB23,2231 NA,1764,1025,1,1,0,0,1,880,146,0,0,0,0,0,1027,278,110,155,117,23,13,19,108,20,7,16,1,77,2,45,4,16,0,1,0,1,3,6,1,1,0,0,0,1,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gereformeerde Kerk Vrijgemaakt,0537::SB24,2231 SE,1712,1241,1,1,1,0,58,1029,157,0,0,1,0,0,1244,289,131,217,90,30,26,18,186,27,7,51,2,65,3,59,5,12,1,0,2,3,5,6,2,1,0,2,0,1,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wellant College,0537::SB25,2231 CE,1702,1247,2,1,0,1,3,1101,145,0,1,0,0,0,1249,351,149,190,112,21,31,22,106,31,6,36,13,106,4,38,4,18,0,1,0,1,3,2,0,0,0,1,0,1,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Laatste Eer,0537::SB26,2231 MJ,1619,1114,0,0,0,0,4,992,118,0,0,0,0,0,1114,325,128,150,103,28,29,16,105,28,7,20,0,88,1,44,5,22,1,1,3,3,3,0,1,1,0,0,0,2,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voedselbank,0537::SB27,2231 ZE,1491,1305,2,4,0,5,3,1313,0,0,0,5,0,0,1316,310,156,151,129,40,40,45,131,39,4,36,12,114,2,46,6,22,3,8,0,1,4,3,0,0,1,1,0,1,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Immanuelkerk,0537::SB28,2231 CW,1283,557,1,1,0,0,1,486,72,0,0,0,0,0,559,168,50,82,54,4,11,19,45,21,1,9,0,54,1,19,3,12,0,0,0,1,0,2,1,0,0,0,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Valken '68,0537::SB29,2235 SL,1719,1255,1,3,0,0,1,1126,132,0,0,0,0,0,1259,396,85,137,185,55,26,39,71,32,5,12,11,79,4,47,5,33,13,1,0,2,1,6,3,2,0,1,0,4,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Quick Boys,0537::SB30,2220 AB,1765,1095,1,0,0,0,1,950,145,0,0,0,0,0,1096,239,154,162,78,12,27,10,90,28,5,121,1,82,0,53,3,14,0,1,0,4,4,5,0,2,0,0,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Anker (ingang Jeugdhuis),0537::SB31,2225 ES,1927,834,0,2,0,0,0,705,131,0,0,0,0,0,836,115,92,99,27,9,17,14,113,13,4,204,0,84,2,17,5,3,1,2,0,1,6,2,0,0,0,0,0,4,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maranathacentrum,0537::SB32,2221 NT,1474,877,0,0,0,0,2,771,104,0,0,0,0,0,877,140,126,127,51,19,17,9,131,17,7,125,0,62,1,30,2,4,0,1,1,0,1,3,0,1,1,0,0,1,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jeugdhuis de Poolster,0537::SB33,2221 NT,1479,947,0,2,0,1,2,833,115,0,0,1,0,0,950,175,168,116,54,13,35,33,74,29,12,89,2,85,1,30,12,6,0,0,1,4,2,0,1,2,0,2,0,1,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Trefpunt,0537::SB34,2235 CB,0,398,1,0,0,0,3,358,38,0,0,0,0,0,399,108,50,57,39,7,10,8,32,18,3,10,1,21,0,17,0,11,0,2,0,1,2,1,0,0,0,0,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,0537::SB35,,0,3624,0,6,0,0,,,,,0,1,,,3631,757,307,961,139,28,122,160,449,78,84,415,2,26,2,56,5,10,0,0,0,0,0,4,0,10,0,9,0,0,0,0,1
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vredeskerk (15 maart 2021),0537::SB36,2225 BR,0,589,0,2,0,1,1,540,51,0,0,1,0,0,592,88,56,114,35,5,18,26,91,11,5,94,1,18,1,16,2,4,0,0,0,0,0,2,0,0,0,2,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vredeskerk (16 maart 2021),0537::SB37,2225 BR,0,618,0,1,0,0,1,524,94,0,0,0,0,0,619,111,50,108,37,8,16,20,52,20,7,125,1,37,0,18,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pnielkerk (15 maart 2021),0537::SB38,2221 BN,0,616,0,0,0,1,4,555,58,0,0,1,0,0,617,109,75,100,31,5,32,38,69,14,8,78,0,24,1,18,5,5,0,0,0,1,0,0,1,0,0,0,0,2,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pnielkerk (16 maart 2021),0537::SB39,2221 BN,0,571,0,2,0,0,1,503,69,0,0,0,0,0,573,102,83,83,35,7,30,17,50,23,10,68,9,36,0,13,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Katwijk aan den Rijn (15 maart 2021),0537::SB40,2223 AN,0,336,0,1,0,0,0,304,33,0,0,0,0,0,337,71,48,69,28,6,17,28,25,7,1,15,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Katwijk aan den Rijn (16 maart 2021),0537::SB41,2223 AN,0,361,0,2,0,0,0,308,55,0,0,0,0,0,363,95,52,64,28,5,10,11,29,12,8,19,0,14,1,3,3,2,0,0,0,1,0,0,0,0,0,4,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Voorhof (15 maart 2021),0537::SB42,2231 GN,0,689,0,1,0,2,1,617,70,0,2,0,0,0,688,174,62,165,58,7,15,28,92,10,9,23,0,12,0,17,7,7,0,0,0,0,1,1,0,0,0,0,0,1,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Voorhof (16 maart 2021),0537::SB43,2231 GN,0,663,1,0,0,2,0,585,77,0,2,0,0,0,662,179,75,149,37,14,22,21,50,12,6,31,1,25,2,16,2,11,0,1,0,0,1,4,1,1,1,1,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Trefpunt (15 maart 2021),0537::SB44,2235 CB,0,217,0,0,0,2,0,195,20,0,2,0,0,0,215,57,13,46,24,2,4,17,22,4,4,1,1,6,0,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Trefpunt (16 maart 2021),0537::SB45,2235 CB,0,218,0,0,0,0,0,189,29,0,0,0,0,0,218,57,13,43,11,9,9,15,19,8,2,6,1,13,1,6,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Cleijn Duin 2,0537::SB46,2224 BN,0,724,1,1,0,0,0,643,83,0,0,0,0,0,726,125,132,68,58,11,32,12,53,22,13,43,16,84,0,31,4,9,2,0,0,0,2,5,0,1,0,1,0,0,0,,
Leiden,Katwijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau (2),0537::SB47,,0,72,0,1,0,0,,,,,0,0,,,73,10,4,8,3,0,5,4,11,4,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
