contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Het Oude Slot, Markt 21 Schagen",0441::SB11,1741 BS,1005,416,2,1,0,0,4,380,35,0,0,0,0,0,419,122,33,37,84,16,24,19,7,16,1,2,0,26,0,6,2,12,0,2,0,1,1,2,0,0,0,0,1,0,2,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sporthal Molentocht, P. Ottstraat 1 Schagerbrug",0441::SB12,1751 CW,1667,1096,1,1,0,6,2,1006,96,0,0,6,0,0,1104,314,99,124,183,42,55,37,6,44,13,3,0,77,1,32,4,23,0,0,0,2,7,15,3,1,1,0,6,0,3,1,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis De Uijtkijk, Maarten Breetstraat 1 Sint Maartensbrug",0441::SB13,1752 AG,1076,733,1,1,0,1,5,665,66,0,0,1,0,0,736,182,58,115,96,23,41,25,11,33,9,6,0,59,0,25,3,5,1,0,0,0,2,32,1,0,1,0,4,0,1,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sporthal Burgerbrug, Grote Sloot 75a Burgerbrug",0441::SB14,1754 JC,738,470,0,0,0,0,1,418,51,0,0,0,0,0,470,110,59,68,59,10,14,23,3,25,5,4,0,39,1,9,2,4,0,1,1,0,0,29,0,0,0,1,2,0,1,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Café De Jonge Prins, Keinsmerweg 42 't Zand",0441::SB15,1756 AH,1850,1319,1,1,0,0,8,1185,128,0,0,0,0,0,1321,371,138,240,132,28,56,28,15,32,14,2,3,125,1,32,8,14,3,2,1,2,3,52,4,1,1,0,8,0,0,2,1,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sportcomplex Oudesluis, Melchiorstraat 2 Oudesluis",0441::SB16,1757 PN,596,426,0,0,0,1,0,385,42,0,0,1,0,0,427,93,74,41,47,14,30,17,2,26,5,4,0,30,1,9,4,3,0,2,0,2,4,11,0,1,1,0,1,0,2,2,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Café De Branding, Ketelduinweg 2 Petten",0441::SB17,1755 ND,1276,892,2,1,0,1,0,888,8,0,0,1,0,0,896,215,117,89,120,32,50,57,10,52,10,2,0,60,1,35,3,14,0,3,0,3,2,12,1,0,0,0,4,0,0,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau De Princen Keet, Achterweg 2 Callantsoog",0441::SB18,1759 NH,385,308,0,0,0,0,13,288,7,0,0,0,0,0,308,98,32,26,40,14,9,13,0,12,1,0,0,16,0,12,2,5,0,1,0,1,0,22,1,0,0,0,0,0,3,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis Kolfweid, Jewelweg 7 Callantsoog",0441::SB19,1759 HA,1628,1101,2,0,0,1,17,967,118,0,1,0,0,0,1102,311,157,63,138,55,69,56,21,57,12,0,1,62,5,39,3,19,0,4,3,3,6,12,0,1,0,0,3,0,0,1,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis Waarland, Kerkstraat 63 Waarland",0441::SB20,1738 BJ,2108,1269,0,4,0,0,4,1153,116,0,0,0,0,0,1273,378,128,205,163,35,64,25,8,44,12,2,0,78,3,34,8,17,0,6,1,3,4,43,1,0,1,0,5,0,1,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Scoutinggebouw Magnusveste, Menisweg 6 Schagen",0441::SB21,1742 NJ,916,483,0,0,0,0,1,437,45,0,0,0,0,0,483,129,54,30,78,22,19,21,8,17,5,1,3,42,2,10,1,17,0,2,0,1,6,5,1,0,0,0,3,0,4,2,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis Ahoj, Dorpsstraat 37 Tuitjenhorn",0441::SB22,1747 HA,1798,1250,0,0,0,10,2,1142,116,0,0,10,0,0,1260,296,112,271,140,39,63,42,8,44,12,0,3,115,2,33,10,26,0,2,0,3,2,16,6,0,0,0,4,0,1,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sportkantine De Doorbraak, Doorbraak 16 Warmenhuizen",0441::SB23,1749 AM,1235,822,0,0,0,0,3,738,81,0,0,0,0,0,822,216,65,163,139,27,42,30,3,23,2,1,0,36,1,28,3,14,0,1,0,3,8,16,1,0,0,0,0,0,0,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis Warmenhuizen, Dorpsstraat 126 Warmenhuizen",0441::SB24,1749 AJ,1466,1224,1,3,0,0,4,1126,98,0,0,0,0,0,1228,278,105,213,221,40,51,44,5,66,12,0,2,75,2,50,9,23,0,3,0,3,5,10,1,0,0,0,4,0,2,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Biljart- en Eetcafé De Liefhebber, Oudewal 25 Warmenhuizen",0441::SB25,1749 CA,1202,801,4,1,3,0,2,738,69,0,0,3,0,0,809,199,97,125,100,33,38,39,3,35,2,1,2,63,1,34,1,7,1,0,0,1,5,7,1,0,0,0,1,0,5,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau De OndernemersCentrale, Oostwal 2 Tuitjenhorn",0441::SB26,1747 EZ,2090,1088,1,0,0,0,2,984,103,0,0,0,0,0,1089,297,104,211,148,45,28,27,7,42,8,3,0,58,3,38,4,19,0,3,0,4,7,21,0,3,0,0,5,0,2,1,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis Sint Maarten, Dorpsstraat 9c Sint Maarten",0441::SB27,1744 KJ,1332,751,1,0,0,1,2,688,61,0,1,0,0,0,751,164,74,110,104,33,41,38,5,41,6,0,0,59,1,31,3,11,0,1,0,1,1,16,1,1,3,0,1,0,2,3,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis Dirkshorn, Dorpsstraat 15 Dirkshorn",0441::SB28,1746 AA,1370,979,2,1,0,0,0,899,83,0,0,0,0,0,982,268,120,102,131,33,48,37,22,35,10,6,0,77,0,23,0,18,0,4,0,0,2,36,1,1,0,0,4,0,0,1,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Wijkgebouw De Groene Schakel, Iepenlaan 56 Schagen",0441::SB315,1741 TG,0,343,0,0,0,0,0,317,26,0,0,0,0,0,343,81,27,44,65,7,36,37,6,16,6,1,0,6,0,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Wijkgebouw De Groene Schakel, Iepenlaan 56 Schagen",0441::SB316,1741 TG,0,350,0,1,0,0,1,326,24,0,0,0,0,0,351,92,27,38,51,13,31,29,13,14,4,2,0,12,1,7,1,9,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Spartahal (handbalkantine), Zuiderweg 2A Schagen",0441::SB715,1741 NA,0,442,1,1,0,0,0,409,35,0,0,0,0,0,444,119,34,42,74,13,45,54,6,12,7,0,0,9,0,12,0,7,0,3,0,1,0,1,0,1,1,0,1,0,0,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Spartahal (handbalkantine), Zuiderweg 2A Schagen",0441::SB716,1741 NA,0,397,0,0,0,0,3,362,32,0,0,0,0,0,397,93,31,29,73,10,40,43,10,14,5,0,2,18,0,9,2,8,1,3,0,4,0,0,1,0,0,0,1,0,0,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis Waarland, Kerkstraat 63 Waarland",0441::SB2015,1738 BJ,0,152,0,0,0,0,0,140,12,0,0,0,0,0,152,52,19,30,16,5,7,7,0,2,0,0,0,4,0,5,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis Waarland, Kerkstraat 63 Waarland",0441::SB2016,1738 BJ,0,135,1,0,0,0,0,122,14,0,0,0,0,0,136,43,19,27,13,2,5,7,0,6,0,0,0,6,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau De OndernemersCentrale, Oostwal 2 Tuitjenhorn",0441::SB2615,1747 EZ,0,404,0,0,0,0,44,359,1,0,0,0,0,0,404,77,32,87,62,13,31,38,14,13,3,0,0,8,0,14,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau De OndernemersCentrale, Oostwal 2 Tuitjenhorn",0441::SB2616,1747 EZ,0,355,1,0,0,0,0,328,28,0,0,0,0,0,356,60,31,80,63,9,28,17,3,15,4,1,0,18,0,15,1,4,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,,
Den Helder,Schagen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Briefstembureau Gemeentehuis, Laan 19 Schagen",0441::SB29,1741 EA,0,4173,2,8,0,3,,,,,3,0,,,4180,1115,286,989,389,112,326,501,71,140,102,4,0,28,2,48,7,24,0,0,0,0,3,13,1,8,0,0,1,0,1,1,1,0,0
