contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Oegstgeest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw Attila,0579::SB12,2343 MA,1390,977,3,3,0,0,3,909,71,0,0,0,0,0,983,242,93,79,196,50,52,58,29,37,8,1,1,45,2,27,4,38,2,2,3,1,3,3,1,0,0,0,0,0,0,,
Leiden,Oegstgeest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Poelgeest,0579::SB13,2341 PM,979,1123,0,1,0,2,4,1044,78,0,0,2,0,0,1126,276,61,58,316,99,28,58,28,54,3,3,13,32,2,26,2,46,2,0,2,4,5,2,0,0,0,1,0,2,0,,
Leiden,Oegstgeest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wellantcollege,0579::SB14,2341 KD,1166,522,0,0,0,0,0,467,55,0,0,0,0,0,522,162,24,39,153,18,10,15,10,21,3,2,0,15,2,19,0,26,0,0,0,1,0,2,0,0,0,0,0,0,0,,
Leiden,Oegstgeest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Woonzorgcentrum Rustenborch,0579::SB15,2341 AV,102,17,0,0,0,0,0,17,0,0,0,0,0,0,17,7,0,5,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Oegstgeest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0579::SB16,2342 AN,0,360,0,0,0,1,3,331,27,0,0,1,0,0,361,101,14,45,85,17,11,26,10,13,2,6,0,4,0,11,0,12,0,1,0,0,0,0,1,0,0,1,0,0,0,,
Leiden,Oegstgeest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0579::SB17,2342 AN,0,249,2,0,0,0,0,228,23,0,0,0,0,0,251,72,21,33,51,13,5,23,4,7,2,0,1,2,1,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Oegstgeest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpscentrum Lijtweg,0579::SB18,2341 HA,0,698,0,0,0,0,4,692,2,0,0,0,0,0,698,182,35,90,156,44,23,54,34,19,6,2,0,8,2,14,1,24,2,0,0,0,0,0,2,0,0,0,0,0,0,,
Leiden,Oegstgeest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpscentrum Lijtweg,0579::SB19,2341 HA,0,580,0,0,0,0,0,579,1,0,0,0,0,0,580,152,27,72,119,26,27,45,17,28,6,5,1,12,2,14,1,22,1,0,0,0,1,2,0,0,0,0,0,0,0,,
Leiden,Oegstgeest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau t/m 16 maart,0579::SB20,2341 BJ,0,1442,0,1,0,13,,,,,13,0,,,1430,443,71,235,238,50,54,141,62,68,21,7,0,6,0,18,2,23,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Leiden,Oegstgeest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 17 maart,0579::SB21,2341 BJ,0,27,0,0,0,0,,,,,0,0,,,27,8,2,3,6,1,1,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
