contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Trefpunt,1940::SB11,8506 BH,496,401,1,0,0,0,0,379,23,0,0,0,0,0,402,80,38,66,48,13,18,28,13,9,4,0,0,23,1,10,2,5,0,0,0,2,2,35,0,0,1,0,2,0,0,1,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhûs,1940::SB12,8465 RC,1506,1116,3,1,0,0,2,1044,74,0,0,0,0,0,1120,238,84,141,219,50,60,70,50,40,4,9,0,54,0,18,2,31,0,0,2,3,3,35,1,0,2,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Sethage,1940::SB13,8467 SK,296,245,1,1,0,0,0,227,20,0,0,0,0,0,247,47,16,53,25,5,7,7,0,2,0,0,0,26,1,22,0,1,0,0,0,0,0,32,0,0,0,0,1,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doarpshûs De Stjelp,1940::SB14,8523 NW,415,344,0,0,0,0,0,312,32,0,0,0,0,0,344,65,29,97,28,3,14,9,18,3,2,2,0,39,0,12,0,1,0,0,0,2,0,16,0,0,0,2,2,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Hoekstien,1940::SB15,8525 EL,945,681,1,0,0,1,7,632,44,0,0,1,0,0,683,185,66,99,85,18,42,32,5,21,1,2,0,57,2,16,5,6,0,2,0,1,2,31,2,0,0,0,1,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Zorgcentrum Doniahiem, Wijkcentrum",1940::SB16,8521 JT,1353,376,0,0,0,0,2,337,37,0,0,0,0,0,376,90,41,84,39,7,13,15,12,5,0,2,0,36,1,13,1,2,0,0,0,0,0,13,1,1,0,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Sint Nyk,1940::SB17,8521 KA,1319,1162,2,1,0,1,1,1079,86,0,0,1,0,0,1166,281,142,221,113,17,51,38,13,23,7,4,0,157,0,24,4,15,0,0,0,0,1,43,0,1,0,1,5,1,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doarpshûs 't Spantsje,1940::SB18,8522 ME,275,231,0,0,0,1,0,232,0,0,0,1,0,0,232,48,21,57,18,6,9,6,8,2,0,5,0,11,0,4,1,3,0,0,0,0,0,28,3,0,0,0,1,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Hichte,1940::SB20,8513 CM,511,398,0,1,0,0,1,383,15,0,0,0,0,0,399,86,40,56,45,13,25,31,10,15,1,5,0,36,0,5,0,0,0,0,0,2,0,26,0,0,0,0,2,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw TV De Skarslach,1940::SB21,8517 HZ,627,460,2,1,0,2,1,416,48,0,0,2,0,0,465,100,69,66,45,8,19,21,13,14,1,1,0,57,0,7,3,4,1,2,0,2,0,25,0,0,0,0,2,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Klokkenstoel,1940::SB22,8511 AE,216,189,0,0,0,0,1,177,11,0,0,0,0,0,189,44,16,21,41,8,10,17,2,3,0,0,0,11,0,5,0,6,0,1,0,0,1,3,0,0,0,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Buorkerij,1940::SB23,8493 LC,646,497,0,0,0,0,27,443,27,0,0,0,0,0,497,134,51,42,102,20,29,23,7,15,4,0,0,31,1,9,0,8,0,0,1,0,1,15,1,1,2,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw Us Haven,1940::SB24,8531 JM,1048,476,2,1,0,0,1,438,39,0,1,0,1,0,478,126,48,55,50,6,23,33,14,20,10,6,1,45,0,19,6,0,0,2,0,1,2,6,0,0,0,1,2,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw De Zandbanken,1940::SB25,8531 LX,1024,733,2,1,0,0,6,659,71,0,0,0,0,0,736,133,132,78,73,13,66,34,12,13,3,5,8,100,0,27,1,8,0,1,1,1,5,17,0,0,0,1,1,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis Sterrehuis,1940::SB26,8531 MV,1105,1034,2,0,0,1,1,934,102,0,0,1,0,0,1037,292,105,162,122,25,46,38,13,20,2,4,3,116,2,40,1,12,0,1,1,3,1,21,1,1,0,1,1,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SCC De Hege Fonnen,1940::SB27,8531 MV,1095,1013,1,4,0,1,1,910,106,0,1,0,0,0,1017,297,84,129,160,26,69,30,8,31,5,0,3,84,0,40,6,13,1,2,0,2,4,10,0,3,1,1,4,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dienstencentrum Senioren,1940::SB28,8531 GM,1095,450,1,1,0,1,0,400,53,0,0,1,0,0,453,73,61,54,32,13,57,44,14,13,1,4,3,51,0,12,0,3,0,0,1,0,0,13,0,0,1,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA De Steiger,1940::SB29,8531 BW,1253,762,0,0,0,0,0,694,68,0,0,0,0,0,762,104,160,59,65,37,55,58,15,14,10,5,6,123,4,12,2,3,0,2,0,2,6,11,2,3,0,0,4,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkgebouw Baptistengemeente,1940::SB30,8531 NZ,1531,603,4,1,0,0,0,552,54,0,2,0,2,0,606,183,55,74,73,15,21,25,27,21,5,7,0,42,1,26,4,9,0,0,0,0,3,6,0,1,0,2,3,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café De Jister,1940::SB31,8536 TS,881,589,4,1,0,0,0,592,2,0,0,0,0,0,594,98,94,71,53,24,39,42,18,12,2,10,0,52,0,14,3,7,0,0,0,1,0,48,0,1,0,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SCC De Pomp,1940::SB32,8538 RB,510,429,1,0,0,0,2,382,46,0,0,0,0,0,430,73,51,62,27,6,23,27,13,13,2,7,0,34,0,19,0,3,0,0,0,0,0,67,0,0,0,0,2,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Brêge,1940::SB33,8539 SH,1168,888,0,2,0,0,5,788,97,0,0,0,0,0,890,207,112,139,106,23,49,41,49,25,1,12,0,62,1,27,0,5,0,0,0,2,4,21,0,0,0,0,2,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gaasterlânhûs,1940::SB34,8561 BC,1037,819,0,0,0,0,5,729,86,1,0,1,0,0,820,170,72,144,116,21,34,72,26,20,5,7,0,80,0,21,2,7,0,1,0,1,1,12,0,1,1,0,4,1,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Zorgcentrum Talma Hiem, De Cirkel",1940::SB35,8561 DD,1092,306,0,1,0,0,0,272,35,0,0,0,0,0,307,68,26,49,29,5,20,40,11,9,1,1,0,29,0,4,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,1,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum De Treemter,1940::SB36,8561 BK,1003,666,3,0,0,1,1,609,60,0,0,1,0,0,670,114,75,90,92,17,36,49,19,13,6,1,1,93,0,19,5,9,0,2,2,1,1,16,0,3,0,0,2,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Irene,1940::SB37,8563 AJ,513,363,2,0,1,1,2,332,29,0,2,0,0,0,363,68,17,63,31,21,21,26,18,15,2,2,0,22,1,11,0,2,0,0,0,1,0,41,0,1,0,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doarpshûs De Bining,1940::SB38,8565 GD,310,256,0,0,0,0,2,223,31,0,0,0,0,0,256,46,27,46,17,2,18,7,16,6,0,11,0,21,0,5,0,2,0,0,0,0,1,31,0,0,0,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doarpshûs Nijemardum,1940::SB39,8566 JH,460,362,0,0,0,0,0,333,29,0,0,0,0,0,362,62,35,84,29,11,16,15,15,8,1,15,0,22,0,8,1,5,0,0,0,1,1,30,3,0,0,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC It Klif,1940::SB40,8567 JN,1094,796,1,0,0,0,6,708,83,0,0,0,0,0,797,123,86,145,82,11,36,38,30,29,5,70,0,62,3,20,0,8,0,0,1,0,2,41,0,0,0,0,3,1,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Gearte,1940::SB41,8574 SZ,1070,706,1,1,0,0,3,634,71,0,0,0,0,0,708,116,101,145,55,28,44,21,17,28,3,6,0,80,1,32,2,5,0,0,0,0,1,17,1,0,1,0,2,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Skeakel,1940::SB42,8582 KX,253,223,1,0,0,0,191,14,19,0,0,0,0,0,224,42,17,60,13,7,11,11,5,6,0,0,0,20,0,6,0,1,0,0,0,1,0,22,0,0,0,0,1,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doarpshûs Us Nije Gea,1940::SB43,8581 KE,286,234,1,0,0,0,0,217,18,0,0,0,0,0,235,62,12,35,40,14,10,14,7,6,2,0,0,11,0,0,0,3,0,0,0,1,0,14,0,0,0,0,1,2,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ons Gebouw,1940::SB44,8571 RH,493,376,0,1,0,2,2,344,33,0,0,2,0,0,379,71,20,85,39,12,10,28,9,15,3,10,0,27,0,9,2,4,0,0,0,1,1,29,0,0,0,0,1,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SCC De Poarte,1940::SB45,8556 AA,579,433,2,0,0,0,3,390,42,0,0,0,0,0,435,83,48,77,53,12,17,25,22,19,6,2,0,36,0,10,2,6,0,0,0,2,0,10,1,1,0,0,1,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Party- en Zalencentrum 't Haske,1940::SB100,8501 BA,0,590,0,1,0,0,0,589,1,0,1,0,1,0,590,104,46,118,84,18,29,79,42,12,5,7,2,20,0,7,1,8,0,0,0,1,0,3,0,2,0,0,1,0,1,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Sint Nyk,1940::SB101,8521 KA,0,163,0,0,0,0,0,153,10,0,0,0,0,0,163,29,9,57,7,1,12,22,5,10,1,1,0,1,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SCC De Hege Fonnen,1940::SB102,8531 MV,0,400,0,2,0,0,2,351,49,0,0,0,0,0,402,79,50,86,49,6,27,36,9,6,2,1,0,13,0,15,2,6,0,0,0,2,1,9,0,1,0,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gaasterlânhûs,1940::SB103,8561 BC,0,253,0,0,0,0,2,229,22,0,0,0,0,0,253,32,30,77,18,3,21,30,9,7,3,2,0,6,1,1,2,4,0,0,0,0,0,6,0,0,0,1,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Party- en Zalencentrum 't Haske,1940::SB104,8501 BA,0,550,0,0,0,0,1,514,36,0,0,1,0,0,551,105,54,105,68,17,40,61,24,12,1,2,0,29,0,11,0,4,2,0,0,2,2,8,0,1,2,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Sint Nyk,1940::SB105,8521 KA,0,193,0,0,0,0,0,176,17,0,0,0,0,0,193,35,9,51,23,5,12,23,2,7,5,0,0,11,0,3,0,2,0,1,0,0,0,3,0,0,0,0,1,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SCC De Hege Fonnen,1940::SB106,8531 MV,0,409,1,0,0,0,0,378,32,0,0,0,0,0,410,79,62,84,33,5,42,39,14,10,3,0,0,22,0,7,0,3,0,0,0,0,0,4,0,1,0,0,0,0,0,1,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gaasterlânhûs,1940::SB107,8561 BC,0,222,1,1,0,0,0,204,20,0,0,0,0,0,224,40,15,51,25,4,16,24,12,3,2,3,0,15,0,4,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,1940::SB150,8501 AA,0,3771,3,1,0,5,,,,,0,5,,,3780,619,256,1260,219,51,194,624,212,103,63,55,0,27,1,40,3,14,0,0,0,0,1,20,1,4,2,0,1,1,0,0,0,0
Leeuwarden,De Fryske Marren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,1940::SB151,8501 AA,0,89,0,1,0,0,,,,,0,0,,,90,12,6,37,3,2,3,13,3,2,1,0,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
