contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis de Gaarde,0297::SB11,5317 JS,1229,975,0,2,0,0,1,814,162,0,0,0,0,0,977,113,65,84,29,8,14,19,69,8,2,481,2,45,0,15,0,3,0,0,1,0,2,12,0,0,2,0,0,0,1,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis Brakel,0297::SB12,5306 BC,998,752,0,1,0,0,0,648,105,0,0,0,0,0,753,149,68,108,41,11,19,17,73,9,4,172,0,47,0,16,6,6,0,1,0,1,1,1,0,0,0,0,2,0,0,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wilhelminahof,0297::SB13,5306 XA,1209,911,0,1,1,0,0,784,129,0,0,1,0,0,913,146,121,108,46,13,44,27,101,18,7,186,0,57,1,13,2,4,0,0,0,1,2,5,2,2,0,2,2,0,1,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Podarwic,0297::SB14,5307 HA,758,600,0,1,0,0,0,523,78,0,0,0,0,0,601,43,55,35,10,10,15,9,42,11,3,296,0,48,0,8,1,1,0,0,0,0,0,11,1,1,0,0,0,0,0,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis den Ham,0297::SB15,5305 CP,1286,900,0,4,0,0,0,775,129,0,0,0,0,0,904,198,118,100,60,26,34,11,70,16,5,163,0,55,1,23,5,4,0,0,0,0,3,6,0,0,0,0,1,1,0,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis  't Gement,0297::SB16,5308 KB,1640,990,1,0,0,0,2,843,146,0,0,0,0,0,991,206,150,67,66,28,42,27,97,21,7,153,0,67,1,26,3,7,0,0,1,1,2,9,0,2,0,2,5,0,0,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Gambora,0297::SB17,5311 PC,749,572,1,0,0,0,0,495,78,0,0,0,0,0,573,156,69,57,37,5,21,15,20,12,3,127,4,18,0,12,1,7,0,0,0,0,1,5,0,0,2,0,0,0,0,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Van der Valk,0297::SB18,5301 LJ,1839,1336,3,3,0,0,4,1215,124,0,0,1,0,0,1343,367,126,97,223,69,66,42,44,33,9,17,28,119,4,28,5,33,6,2,0,4,3,0,1,2,1,1,4,0,2,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Anker,0297::SB19,5301 TE,727,552,1,0,0,0,1,493,59,0,0,0,0,0,553,102,62,44,49,29,46,39,32,13,13,8,55,27,1,10,3,6,2,2,0,0,3,1,1,0,0,0,4,0,0,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mob. stembureau Zorgcentr. 't Slot + de Wielewaal,0297::SB20,5311 CM,0,46,0,0,0,0,0,39,7,0,0,0,0,0,46,2,5,3,6,0,4,4,2,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Van der Valk Zaltbommel 15 maart,0297::SB21,5301 LJ,0,484,2,0,0,0,2,436,46,0,2,0,0,0,484,113,61,44,77,21,41,37,20,21,7,6,2,6,3,16,1,4,0,0,0,0,1,1,1,0,0,1,0,0,0,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0297::SB25,5301 LB,0,1599,3,1,0,0,,,,,0,0,,,1603,320,112,251,124,34,127,170,147,36,21,214,6,3,1,15,1,11,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0297::SB26,5031 LB,0,50,0,0,0,0,,,,,0,0,,,50,14,1,11,2,0,2,9,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Van der Valk Zaltbommel 16 maart,0297::SB22,5301 LJ,0,446,0,1,0,0,6,401,40,0,0,0,0,0,447,113,48,48,55,16,31,22,23,5,5,12,24,14,1,7,1,16,0,0,0,1,2,2,0,0,0,0,0,0,0,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Gement 15 maart,0297::SB23,5308 KB,0,108,0,0,0,0,0,100,8,0,0,0,0,0,108,18,16,18,8,0,4,8,11,4,0,17,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nijmegen,Zaltbommel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Gement 16 maart,0297::SB24,5308 KB,0,122,0,0,0,0,0,101,21,0,0,0,0,0,122,21,19,9,3,2,7,9,9,2,2,30,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
