contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Parkeerterrein FC Trias stembureau 2,0294::SB11,7101PA,2145,557,3,1,0,0,5,521,35,0,0,0,0,0,561,145,85,40,83,17,30,25,4,17,4,2,6,38,0,16,2,8,0,0,1,0,3,29,0,0,0,0,0,0,2,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Emmaschool Henxel,0294::SB12,7113 AE,862,573,0,3,0,0,8,517,51,0,0,0,0,0,576,153,21,74,66,16,17,19,13,10,5,4,1,44,0,16,1,10,0,1,0,0,2,98,0,1,1,0,0,0,0,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum Reuselink,0294::SB13,7115 AG,1539,677,0,0,0,0,6,598,73,0,0,0,0,0,677,208,40,95,88,20,27,39,11,22,2,0,0,9,3,13,0,7,0,1,0,1,3,86,0,0,0,0,0,0,2,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Camping de Twee Bruggen 'de Schoppe',0294::SB14,7109 AH,720,586,2,0,0,0,4,520,64,0,0,0,0,0,588,175,27,76,78,17,17,25,7,26,3,4,0,17,1,15,2,3,0,3,0,0,3,85,0,0,0,0,1,0,1,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymlokaal de Stegeman,0294::SB15,7101 CE,1085,382,0,0,0,9,6,343,42,0,0,9,0,0,391,141,19,32,84,11,13,13,6,13,0,2,0,11,0,11,1,9,0,0,0,3,1,9,1,1,0,0,0,0,1,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymlokaal Meddo,0294::SB16,7104 BB,0,306,0,0,0,0,0,281,25,0,0,0,0,0,306,65,4,58,40,10,16,14,4,7,0,2,0,19,0,10,2,2,1,0,0,0,2,50,0,0,0,0,0,0,0,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Vlier stembureau 2,0294::SB17,7101 TR,1600,712,1,0,0,1,4,653,57,0,0,1,0,0,714,118,108,42,96,38,73,56,13,23,7,3,22,51,1,7,5,8,0,1,0,0,2,33,0,0,0,0,3,0,2,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal de Alma,0294::SB18,7102 CX,0,428,1,1,0,0,2,384,44,0,0,0,0,0,430,94,70,44,64,11,19,22,9,8,3,1,1,35,0,9,2,3,1,1,0,0,5,22,0,0,0,0,4,0,0,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stemstraat ROVA (Leeghwaterweg),0294::SB19,7102 JJ,0,263,0,1,0,0,1,231,32,0,0,0,0,0,264,59,37,17,31,5,21,11,2,11,0,0,1,24,0,8,3,4,2,1,0,0,0,25,0,0,0,0,1,0,0,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau 1,0294::SB20,,0,238,1,0,0,0,3,214,22,0,0,0,0,0,239,72,6,35,32,13,9,10,2,3,1,1,0,2,0,9,0,5,0,0,0,0,0,36,0,0,0,0,1,0,1,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau 2,0294::SB21,,0,100,0,0,0,0,0,95,5,0,0,0,0,0,100,17,3,16,17,6,11,20,0,0,3,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentekantoor 15 maart 2021,0294::SB22,7101 GH,0,425,0,1,0,0,0,391,35,0,0,0,0,0,426,89,47,54,66,15,38,53,15,7,1,0,2,16,0,10,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentekantoor 16 maart 2021,0294::SB23,7101 GH,0,453,2,1,0,0,5,413,38,0,0,0,0,0,456,95,43,62,56,19,51,45,12,11,7,2,14,7,3,9,1,7,2,2,0,1,0,4,0,0,0,0,0,0,0,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater de Storm stembureau 1 15 maart 2021,0294::SB24,7101 BX,0,568,0,0,0,0,3,516,49,0,0,0,0,0,568,116,51,87,94,22,60,65,19,11,4,0,0,13,0,10,1,8,0,0,0,0,0,6,0,1,0,0,0,0,0,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater de Storm stembureau 1 16 maart 2021,0294::SB25,7101 BX,0,639,2,0,3,0,2,584,58,0,0,3,0,0,644,125,66,96,93,30,49,66,8,15,10,3,11,15,1,17,1,9,0,1,0,1,2,18,1,0,0,0,1,0,0,,
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 1,0294::SB26,7101 GH,0,2296,1,6,0,3,,,,,3,0,,,2300,524,128,577,211,57,148,397,69,46,37,8,1,6,1,31,0,10,0,0,0,0,1,28,0,10,0,1,3,0,2,0,0
Arnhem,Winterswijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 2,0294::SB27,7101 GH,0,39,0,0,0,0,,,,,0,0,,,39,5,3,12,2,2,0,7,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
