contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemschapshuis De Spiker N-Annerveen,1680::SB14,9657 PD,326,262,0,0,0,0,1,248,13,0,0,0,0,0,262,54,17,25,33,24,19,25,15,15,1,1,0,10,0,3,3,2,0,0,0,0,0,11,4,0,0,0,0,0,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Achterhoes Eexterveen,1680::SB15,9658 PH,493,395,0,1,0,0,0,398,0,2,0,2,0,0,398,107,40,22,62,17,22,28,14,27,1,2,0,12,0,7,0,6,0,2,0,0,2,21,0,0,0,1,0,2,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Annen 1,1680::SB16,9468 BJ,1332,977,1,0,0,0,1,888,89,0,0,0,0,0,978,281,65,66,192,57,64,90,19,33,7,1,0,27,1,22,1,16,0,1,0,2,3,20,0,0,2,0,2,4,1,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Schipborg,1680::SB18,9469 PE,506,405,1,0,0,0,5,371,31,0,0,1,0,0,407,81,21,37,92,24,17,16,34,44,2,3,0,13,2,9,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cafe/Restaurant Eext,1680::SB19,9463 PC,1169,853,2,1,0,1,0,802,55,0,0,1,0,0,857,238,88,56,129,39,65,63,10,43,4,3,0,50,2,12,1,15,0,1,0,3,3,22,2,0,0,0,3,1,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Gasterije (Gasteren),1680::SB20,9466 PL,373,297,0,0,0,0,2,279,16,0,0,0,0,0,297,66,10,13,49,24,19,19,11,32,3,2,0,10,0,12,0,7,0,0,0,0,2,15,0,2,0,0,0,1,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis Oes Stee (Anderen),1680::SB21,9465 TS,228,194,0,0,0,0,1,185,8,0,0,0,0,0,194,61,11,11,31,17,19,7,2,10,0,2,0,6,0,8,0,2,0,0,0,0,1,5,0,0,1,0,0,0,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Anloo,1680::SB22,9467 PH,309,246,0,0,0,0,2,234,10,0,0,0,0,0,246,47,14,17,58,16,19,27,3,10,0,0,0,14,2,2,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cafe Hofsteenge Rolde,1680::SB24,9451 BA,2231,1111,3,2,0,0,16,1018,82,0,0,0,0,0,1116,283,99,87,173,57,67,87,40,56,11,0,0,47,3,39,3,17,0,4,0,3,6,23,1,0,0,0,4,1,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Annen 2,1680::SB25,9468 BJ,1562,878,0,2,0,0,45,760,75,0,0,0,0,0,880,202,52,69,182,51,68,81,14,42,11,3,2,31,2,18,3,19,0,0,0,0,5,21,0,1,0,0,0,1,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Gieten,1680::SB26,9461 BH,0,371,1,1,0,0,0,340,33,0,0,0,0,0,373,92,25,41,65,21,23,57,7,8,2,1,1,3,4,6,2,8,0,1,0,1,0,1,0,0,0,0,1,1,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Gieten,1680::SB27,9461 BH,0,431,1,0,0,0,4,416,12,0,0,0,0,0,432,95,33,45,74,11,39,56,8,25,7,0,1,15,0,6,0,8,0,1,0,0,0,5,0,0,0,0,1,1,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Annen,1680::SB28,9468 BJ,0,304,2,0,0,0,2,291,13,0,0,0,0,0,306,77,27,17,54,9,32,51,1,11,1,1,0,1,1,9,0,9,0,0,0,0,0,1,0,0,0,0,0,2,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cafe Hofsteenge Rolde,1680::SB29,9451 BA,0,422,0,2,0,0,1,384,39,0,0,0,0,0,424,122,18,48,54,24,42,66,15,11,1,0,0,8,0,5,0,1,0,0,1,0,2,3,0,0,0,0,0,1,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Spil Gasselternijveen,1680::SB30,9514 CA,0,174,0,2,0,0,2,152,22,0,0,0,0,0,176,27,33,15,18,1,18,21,5,15,4,0,0,2,0,4,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,,
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,1680::SB31,9461 BH,0,2086,2,13,0,0,,,,,0,0,,,2101,511,99,307,195,67,174,506,60,56,41,8,1,8,0,19,1,18,2,0,0,0,1,8,0,1,0,0,2,1,0,0,0
Assen,Aa en Hunze,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1680::SB32,9461 BH,0,48,0,0,0,0,,,,,0,0,,,48,8,5,2,6,1,5,15,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
