contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tavenu,1959::SB13,4255 HD,1509,1354,1,0,0,0,0,1221,134,0,0,0,0,0,1355,295,209,210,127,31,61,47,112,25,12,44,1,91,0,25,7,24,0,1,2,3,5,16,1,1,2,1,0,0,0,1,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine VV Altena,1959::SB14,4255 GR,1426,672,1,0,0,0,1,611,61,0,0,0,0,0,673,163,96,115,58,23,26,23,49,19,4,18,0,35,1,22,3,8,0,0,0,2,0,7,0,0,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gereformeerde Kerk Giessen-Rijswijk,1959::SB15,4284 EX,1414,954,0,5,0,0,0,841,118,0,0,0,0,0,959,232,139,146,65,19,38,24,86,31,2,37,1,76,2,22,2,10,0,1,0,1,0,15,2,1,0,1,0,0,0,1,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Trefpunt ingang Ontmoetingskerk,1959::SB16,4254 CC,1195,1088,1,1,0,0,1,961,128,0,0,0,0,0,1090,255,105,188,154,24,43,40,109,19,3,27,4,50,2,27,2,18,0,0,1,0,4,10,2,1,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Koren-Aar,1959::SB17,4254 AV,1562,873,1,0,0,2,2,783,87,0,2,0,0,0,872,231,65,120,119,22,46,26,69,23,8,25,0,48,6,26,4,18,0,0,0,0,4,8,2,0,0,1,0,2,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bolderik,1959::SB18,4254 EP,1762,1307,1,0,0,2,1,1155,154,0,0,2,0,0,1310,376,119,172,175,39,39,48,92,29,17,31,0,67,1,59,5,14,0,3,2,1,4,11,1,2,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentecentrum De Hoogt,1959::SB19,4288 JJ,515,435,0,0,0,0,333,48,54,0,0,0,0,0,435,66,36,90,21,0,9,4,103,13,0,36,0,34,0,9,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormd Centrum Veen,1959::SB20,4264 RH,1386,1001,1,2,0,0,1,846,157,0,0,0,0,0,1004,148,123,78,32,11,25,12,87,17,6,311,1,92,0,36,3,4,0,1,0,2,3,5,0,1,0,2,0,0,0,1,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Veen,1959::SB21,4264 RN,1386,765,2,1,0,0,0,641,127,0,0,0,0,0,768,129,99,59,32,4,24,8,46,5,1,254,0,70,0,23,3,2,1,0,0,1,0,2,1,0,0,1,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA Vlechtwerk,1959::SB22,4251 BZ,1780,756,0,0,0,0,2,604,150,0,0,0,0,0,756,118,93,59,21,5,25,9,63,10,4,267,0,50,1,14,1,4,0,0,0,0,2,3,0,1,0,3,0,0,0,3,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau tent parkeerplaats bij ""De Crosser""",1959::SB23,4251 VS,1725,1630,2,3,0,0,2,1350,283,0,0,0,0,0,1635,231,225,136,56,17,59,31,145,26,15,427,1,171,2,37,5,15,1,1,0,3,5,7,1,1,1,8,0,0,0,3,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijklocatie gemeente Altena te Werkendam,1959::SB24,4251 CA,1616,858,2,3,0,0,0,699,164,0,0,0,0,0,863,132,147,83,31,8,26,30,64,9,1,207,5,82,2,18,2,2,0,0,0,1,1,5,0,0,0,2,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grote zaal Chr. Ger. kerk,1959::SB25,4251 DG,1624,1128,0,0,0,1,0,936,193,0,0,1,0,0,1129,243,114,115,43,10,19,24,117,20,5,299,1,75,0,26,2,5,0,2,0,2,2,4,0,0,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wooncomplex d'Altenaer,1959::SB26,4251 TW,1694,904,2,1,0,0,0,753,154,0,0,0,0,0,907,139,117,93,46,14,24,20,73,9,1,288,1,48,3,10,1,1,0,0,1,0,4,6,0,0,0,4,0,0,0,1,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sport en Cultureel centrum 't Rondeel (1),1959::SB27,4285 DE,1418,908,2,1,0,0,3,807,101,0,0,0,0,0,911,239,125,81,105,38,56,35,55,36,9,9,4,52,0,28,6,15,0,2,1,1,2,3,1,2,1,2,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sport en Cultureel centrum 't Rondeel (2),1959::SB28,4285 DE,1254,878,0,0,0,0,1,773,104,0,0,0,0,0,878,219,112,96,137,32,44,35,61,24,10,14,3,45,3,19,2,9,0,1,0,0,5,2,3,0,1,1,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau OVO Oudendijk,1959::SB29,4285 WL,1047,433,1,0,0,0,0,395,39,0,0,0,0,0,434,123,50,52,58,14,18,6,18,19,4,11,2,33,1,8,1,5,0,2,0,0,0,8,0,0,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voormalig gemeentehuis Aalburg,1959::SB30,4261 BE,1512,855,4,1,0,0,1,753,106,0,0,0,0,0,860,123,105,85,49,20,23,18,82,20,5,188,3,73,2,31,4,5,0,2,0,3,2,4,1,0,0,2,0,3,0,2,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormde Kerk Aalburg,1959::SB31,4261 BL,1472,920,1,0,0,0,0,821,100,0,0,0,0,0,921,100,132,87,33,8,24,17,134,16,6,246,0,83,0,27,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC d'Alburcht,1959::SB32,4261 KD,1241,1070,1,1,0,1,1,904,166,0,1,0,0,0,1071,181,160,105,40,13,20,16,88,17,3,270,0,103,0,37,2,9,0,0,0,0,1,4,0,0,0,0,0,1,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel stembureau,1959::SB33,,0,44,0,0,0,0,2,37,5,0,0,0,0,0,44,8,1,6,0,2,3,2,5,1,1,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum het Verlaat,1959::SB101,4286 DB,0,210,0,0,1,0,0,187,22,0,1,0,0,0,209,52,9,44,17,0,13,7,45,6,3,9,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sport en Cultureel centrum 't Rondeel, Woudrichem",1959::SB102,4285 DE,0,331,0,0,0,0,0,297,34,0,0,0,0,0,331,59,28,58,31,11,21,30,53,7,2,3,0,15,0,7,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Steunpunt De Dotter,1959::SB103,4273 CG,0,191,0,0,0,0,0,166,25,0,0,0,0,0,191,58,33,29,7,5,26,10,1,6,4,0,0,0,0,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijklocatie gemeente Altena te Werkendam,1959::SB104,4251 CA,0,362,0,1,0,0,1,289,73,0,0,0,0,0,363,50,57,56,13,3,11,11,34,8,6,91,0,14,0,2,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC d'Alburcht,1959::SB105,4261 KD,0,342,0,1,0,0,2,299,42,0,0,0,0,0,343,67,45,38,15,6,20,12,31,5,1,73,0,18,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum het Verlaat,1959::SB111,4286 DB,0,265,0,0,0,0,0,232,33,0,0,0,0,0,265,35,19,56,30,6,14,13,50,11,6,9,0,11,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sport en Cultureel centrum 't Rondeel, Woudrichem",1959::SB112,4285 DE,0,343,0,0,0,0,0,311,32,0,0,0,0,0,343,100,38,47,37,6,27,14,27,8,2,14,0,14,0,3,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Steunpunt De Dotter,1959::SB113,4273 CG,0,226,1,0,0,0,0,204,23,0,0,0,0,0,227,71,34,29,30,4,12,5,3,6,4,2,3,10,0,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijklocatie gemeente Altena te Werkendam,1959::SB114,4251 CA,0,418,1,1,0,0,0,341,79,0,0,0,0,0,420,83,65,51,12,2,22,27,26,6,2,88,0,23,1,5,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC d'Alburcht,1959::SB115,4261 KD,0,377,0,0,0,1,0,332,46,0,0,1,0,0,378,73,48,42,4,8,12,9,38,10,3,112,0,11,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1959::SB200,,0,3443,3,2,34,5,,,,,29,0,,,3419,704,251,839,130,30,159,249,468,50,51,420,0,28,0,35,4,8,0,1,0,0,1,9,0,2,1,2,0,0,0,1,0,0
Tilburg,Altena,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1959::SB201,,0,109,0,0,0,0,,,,,0,1,,,110,17,9,22,7,0,6,4,8,0,0,26,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
