contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Haarle,0163::SB18,7448 RB,1684,1268,1,0,0,0,10,1133,126,0,0,0,0,0,1269,389,91,292,125,30,32,27,17,17,2,13,0,30,0,37,1,11,2,3,0,0,3,146,0,0,0,0,0,0,0,0,0,,
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis de Leemkamp,0163::SB19,7447 SP,585,467,1,0,0,0,0,417,51,0,0,0,0,0,468,66,27,144,11,7,9,5,30,4,1,5,0,30,0,3,0,2,0,1,0,0,1,119,0,0,0,0,2,0,0,0,0,,
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jan Barbierschool,0163::SB20,7447 RH,681,490,1,0,0,1,3,435,54,0,0,1,0,0,492,120,48,93,34,9,21,9,28,4,1,0,3,17,0,17,1,6,0,0,0,1,1,74,0,0,1,0,2,0,0,0,0,,
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw Bunga Tandjung,0163::SB21,7442 LV,1402,719,2,0,0,0,0,672,49,0,0,0,0,0,721,145,94,131,71,23,59,21,34,14,2,2,2,58,1,19,4,6,0,0,0,0,4,13,0,1,12,0,3,0,0,0,0,,
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus Kruidenwijk,0163::SB22,7443 HC,1953,1490,1,3,0,2,3,1391,102,0,0,2,0,0,1496,368,175,236,225,59,83,53,53,28,14,6,3,66,2,36,12,24,0,1,1,3,4,32,1,0,4,1,0,0,0,0,0,,
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel Stembureau (het station),0163::SB23,,0,97,0,0,0,0,2,90,5,0,0,0,0,0,97,28,9,7,18,4,6,3,1,2,0,2,0,7,1,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis voor Cultuur & Bestuur,0163::SB24,7442 MA,0,526,0,0,0,0,2,487,37,0,0,0,0,0,526,86,32,184,44,9,43,39,27,22,1,8,0,12,0,8,0,5,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,,
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis voor Cultuur & Bestuur,0163::SB25,7442 MA,0,527,0,1,0,0,2,486,40,0,0,0,0,0,528,86,39,169,61,13,52,34,18,12,6,2,1,11,0,12,0,6,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,,
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus Kruidenwijk,0163::SB26,7443 HC,0,257,0,1,0,0,2,245,13,0,0,2,0,2,260,54,16,61,23,13,16,23,22,8,0,1,0,4,0,8,0,3,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,,
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus Kruidenwijk,0163::SB27,7443 HC,0,278,0,0,0,0,3,254,21,0,0,0,0,0,278,71,24,64,33,8,29,15,6,6,3,2,0,6,0,5,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,,
Zwolle,Hellendoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis voor Cultuur & Bestuur,0163::SB28,7442 MA,0,3018,2,5,0,3,,,,,0,3,,,3028,463,134,1412,164,42,126,208,272,38,44,25,1,19,1,18,4,4,0,0,0,0,0,25,0,7,4,5,1,0,1,0,0,0,0
