contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Sinterklaashuis (204),0505::SB204,3311 PP,0,832,0,1,0,0,3,755,75,0,0,0,0,0,833,119,77,29,168,63,63,42,21,70,3,6,38,57,13,17,2,25,0,5,0,4,5,1,1,0,0,0,3,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Van Den Broek-Erf (205),0505::SB205,3315 SB,0,1407,2,1,0,0,1,1232,177,0,0,0,0,0,1410,361,185,72,175,50,98,52,68,48,23,26,18,121,9,48,11,13,5,4,0,6,10,1,0,0,0,2,1,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Grote Kerk, bureau 1 (206)",0505::SB206,3311 CJ,0,836,0,2,0,0,5,765,68,0,0,0,0,0,838,184,43,37,166,83,32,27,38,63,6,24,5,39,7,20,3,39,0,7,0,0,6,0,4,0,0,1,2,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Wilhelminakerk, bureau 1 (207)",0505::SB207,3311 LD,0,470,2,2,0,0,1,435,38,0,0,0,0,0,474,73,33,24,102,41,22,38,21,30,4,9,12,18,5,10,0,16,3,3,1,1,0,0,0,1,0,0,3,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk De Bron (211),0505::SB211,3315 KA,0,1101,2,1,0,0,1,962,141,0,0,0,0,0,1104,258,147,57,155,42,73,53,63,28,18,23,21,75,8,33,4,17,4,1,1,2,7,2,1,1,1,0,4,2,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Portocabin (212),0505::SB212,3315 WX,0,1191,0,1,0,1,3,1055,135,0,0,1,0,0,1193,393,135,68,194,53,50,47,32,31,11,11,33,46,7,35,4,21,2,4,2,2,2,1,3,0,0,0,3,0,1,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zwembad/ijsbaan (213),0505::SB213,3318 AX,0,643,1,1,1,0,2,562,82,0,0,1,0,0,646,149,55,37,88,37,42,18,33,23,5,26,30,35,9,19,1,15,3,0,1,2,9,3,0,2,0,1,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater Inter Amicos (214),0505::SB214,3312 EC,0,652,0,1,0,0,5,589,59,0,0,0,0,0,653,88,49,22,111,73,46,37,29,37,6,21,19,50,11,12,9,19,0,6,0,3,0,2,0,0,0,1,1,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Grote Kerk, bureau 2 (216)",0505::SB216,3311 CJ,0,778,4,1,0,1,3,779,2,0,0,1,0,0,784,172,39,35,176,68,29,26,30,71,7,17,0,28,8,26,2,32,1,3,1,1,2,1,1,0,0,1,0,1,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Wilhelminakerk, bureau 2 (217)",0505::SB217,3311 LD,0,485,1,0,0,0,0,451,35,0,0,0,0,0,486,77,36,25,109,53,24,26,25,30,6,12,14,10,3,16,0,10,0,2,1,0,3,0,0,0,0,0,3,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Jubal Muziek Centrum, bureau 1 (222)",0505::SB222,3312 KD,0,413,4,2,0,0,3,375,41,0,0,0,0,0,419,84,29,20,92,30,17,16,30,8,2,24,7,16,0,12,0,11,1,5,0,1,4,0,2,0,1,1,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Jubal Muziek Centrum, bureau 2 (223)",0505::SB223,3312 KD,0,344,1,0,0,0,0,317,28,0,0,0,0,0,345,70,34,15,61,22,9,10,23,13,2,23,14,11,1,12,2,18,0,0,1,0,1,0,1,1,0,0,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Petrus Kapel (226),0505::SB226,3313 CV,0,932,3,1,0,1,0,832,103,0,1,0,0,0,935,148,139,43,95,48,58,47,42,43,10,21,63,98,12,17,8,8,7,4,4,4,3,3,3,1,0,2,1,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gymzaal, bureau 1 (227)",0505::SB227,3313 EV,0,484,0,2,0,0,0,425,61,0,0,0,0,0,486,61,94,29,63,17,33,19,10,12,8,6,58,34,8,11,2,7,1,2,0,0,2,3,1,1,0,0,2,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gymzaal, bureau 2 (229)",0505::SB229,3312 EV,0,447,2,3,0,0,0,406,46,0,0,0,0,0,452,48,107,18,39,30,42,13,17,17,8,4,40,34,3,6,1,10,0,2,0,0,2,0,1,1,3,1,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Julianakerk, bureau 1 (233)",0505::SB233,3314 LT,0,873,9,4,0,0,3,765,116,0,2,0,0,0,884,106,115,22,99,54,65,31,40,43,6,41,109,58,8,21,2,16,22,4,0,3,6,0,0,1,1,0,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Julianakerk, bureau 2 (234)",0505::SB234,3314 LT,0,964,2,4,0,1,1,844,126,0,0,1,0,0,971,117,123,28,116,44,53,31,53,41,9,68,164,51,10,10,6,17,11,6,0,1,1,0,2,0,0,0,2,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Brouwersdijk (236),0505::SB236,3314 GR,0,1257,3,6,0,1,2,1094,171,0,0,1,0,0,1267,164,200,33,130,49,81,58,41,46,24,18,219,105,11,21,9,13,20,4,0,4,3,0,1,0,2,0,0,1,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Apostolisch genootschap (237),0505::SB237,3314 BL,0,890,1,1,0,2,0,801,93,0,0,2,0,0,894,138,116,29,125,53,54,30,108,45,6,34,33,60,1,26,10,12,0,1,0,1,1,5,0,0,1,0,0,1,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Portocabin (238),0505::SB238,,0,722,0,3,0,0,1,655,71,2,0,2,0,0,727,127,65,30,125,62,43,34,42,39,8,24,31,42,8,4,5,16,3,0,1,2,5,3,1,2,0,0,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Portocabin (242),0505::SB242,,0,947,0,4,0,0,0,845,106,0,0,0,0,0,951,114,137,22,86,41,54,39,33,30,6,20,236,57,18,14,9,6,12,2,0,0,3,1,1,0,2,4,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Kerk van de Nazarener, bureau 1 (260)",0505::SB260,3317 RD,0,532,1,1,0,0,0,469,65,0,0,0,0,0,534,61,71,17,54,36,49,36,16,17,5,17,73,31,6,10,1,9,9,1,0,1,2,3,0,0,4,2,1,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Kerk van de Nazarener, bureau 2 (261)",0505::SB261,3317 RD,0,594,1,1,0,0,3,539,54,0,0,0,0,0,596,97,84,18,43,25,52,34,26,25,3,20,62,51,5,12,4,8,7,4,2,1,5,1,0,0,2,1,1,0,1,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De verrezen Christuskerk (265),0505::SB265,3317 LE,0,934,4,8,0,2,2,842,104,0,0,2,0,0,948,121,122,30,100,42,68,50,41,34,12,20,126,82,17,24,7,16,12,1,1,1,2,2,1,2,0,0,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Zuidhovenkerk (266),0505::SB266,3317 HX,0,654,1,0,0,0,1,591,64,1,0,1,0,0,656,129,30,51,93,25,24,26,93,25,4,77,8,29,5,15,1,11,0,1,0,1,1,0,0,0,1,3,1,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Atmosfeerstraat (275),0505::SB275,3328 GD,0,875,5,6,0,2,1,793,94,0,0,2,0,0,888,163,88,56,90,25,67,38,50,22,11,111,30,62,6,29,5,6,6,3,0,0,0,4,1,1,0,0,1,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal De Weegschaal (276),0505::SB276,3328 PC,0,708,0,3,0,0,0,649,62,0,0,0,0,0,711,158,68,50,134,40,34,34,35,37,10,8,3,45,9,25,2,9,0,0,0,1,2,2,0,0,0,1,1,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Sandenburg (282),0505::SB282,3328 EE,0,889,2,2,0,0,0,790,103,0,0,0,0,0,893,221,151,52,119,38,51,30,33,43,11,13,11,68,8,18,4,8,4,1,1,1,2,0,0,0,0,1,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Ontmoetingskerk, bureau 2 (283)",0505::SB283,3328 DN,0,1291,1,4,0,0,2,1157,142,5,0,5,0,0,1301,301,172,94,186,54,77,65,74,46,18,19,12,70,9,49,7,23,0,2,0,1,5,3,1,0,0,0,2,1,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal (284),0505::SB284,3328 ME,0,1160,3,0,0,0,0,1031,132,0,0,0,0,0,1163,293,125,93,174,42,86,44,57,27,10,32,13,87,6,30,8,16,2,2,1,4,3,2,0,0,0,2,1,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gymzaal Van Schendelstraat, bureau 1 (293)",0505::SB293,3319 RN,0,938,4,1,0,1,0,836,108,0,0,1,0,0,944,247,96,52,154,33,37,23,63,29,7,50,13,56,2,34,7,18,0,4,0,3,2,3,1,1,1,1,0,1,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Deltahal, bureau 1 (294)",0505::SB294,3319 LC,0,806,5,0,4,0,0,725,90,0,0,4,0,0,815,238,80,66,125,13,35,33,55,22,7,51,8,22,1,24,6,8,1,3,1,2,1,1,1,1,0,1,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Deltahal, bureau 2 (295)",0505::SB295,3319 LC,0,944,0,1,4,0,0,844,97,0,4,0,0,0,941,281,109,65,135,27,29,31,70,18,8,62,3,40,1,28,6,20,1,1,0,0,1,3,1,2,1,0,0,1,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gymzaal Van Schendelstraat, bureau 2 (297)",0505::SB297,3319 RN,0,888,3,0,0,0,0,806,87,0,0,2,0,0,893,234,107,65,144,35,33,27,41,31,16,36,2,54,2,27,2,13,1,4,0,1,3,6,1,1,1,1,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Hotel de Watertoren, bureau 2 (298)",0505::SB298,3319 LC,0,1307,2,0,0,1,3,1150,157,0,0,1,0,0,1310,421,108,88,194,41,38,50,78,51,4,63,4,68,6,48,6,19,0,2,3,1,2,5,2,0,0,3,2,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadskantoor (302),0505::SB302,3311 GR,0,589,2,3,0,0,5,527,62,0,0,0,0,0,594,99,53,47,97,29,53,62,24,35,5,13,13,9,5,16,1,23,1,1,1,0,0,0,0,0,0,0,2,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk De Bron (311),0505::SB311,3315 KA,0,632,2,1,0,0,0,632,3,0,0,0,0,0,635,147,68,67,75,10,60,52,37,25,12,16,3,13,7,18,3,13,1,0,1,1,1,0,1,0,0,0,1,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zwembad/ijsbaan (313),0505::SB313,3318 AX,0,321,1,0,0,0,0,284,38,0,0,0,0,0,322,53,39,32,45,10,17,36,28,15,4,9,3,8,0,9,0,10,0,0,0,0,2,0,1,0,0,0,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dordtse Vrije School (320),0505::SB320,3312 NB,0,276,0,1,0,0,2,246,29,0,0,0,0,0,277,32,28,17,45,11,35,38,17,15,3,6,4,8,3,6,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Portocabin (338),0505::SB338,,0,264,1,0,0,0,2,237,26,0,0,0,0,0,265,40,40,18,22,15,34,24,13,15,3,14,1,10,0,10,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Speeltuin Zeehavenkwartier, bureau 1 (351)",0505::SB351,3317 ZV,0,77,0,0,0,0,0,66,11,0,0,0,0,0,77,2,29,3,7,2,3,4,2,5,1,2,6,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Verrezen Christuskerk (365),0505::SB365,3317 LE,0,335,1,1,1,0,0,333,3,0,1,0,0,0,336,52,62,30,31,10,38,26,23,20,3,7,12,9,0,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Dordrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Hotel de Watertoren, bureau 1 (398)",0505::SB398,3319 LC,0,734,1,4,0,0,0,657,82,0,0,0,0,0,739,185,83,71,94,22,39,58,60,24,4,31,0,21,0,30,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,,
