contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dierenbescherming Zuidoost Drenthe,0114::SB20,7824 NJ,1898,855,1,5,0,5,0,778,88,0,0,5,0,0,866,100,169,31,86,33,109,65,30,43,11,6,21,88,3,17,2,8,5,5,2,3,1,11,1,0,0,2,3,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schepershof,0114::SB21,7823 NS,1951,999,4,4,0,2,0,924,85,0,0,2,0,0,1009,169,156,61,107,38,110,81,26,34,10,17,4,116,2,22,1,9,0,0,3,2,7,11,1,0,1,3,7,1,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wilker,0114::SB22,7823 SH,1235,451,0,0,0,3,0,416,38,0,0,3,0,0,454,76,64,30,59,19,57,46,23,11,2,9,1,31,1,8,0,1,0,2,0,3,3,1,0,0,1,1,0,2,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Bargeres,0114::SB24,7812 HV,1428,902,1,5,0,2,0,843,67,0,0,2,0,0,910,146,127,58,124,47,101,73,34,36,14,7,5,79,2,10,11,14,0,2,1,0,0,5,0,0,0,0,5,1,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau O.b.s. de Brink,0114::SB26,7812 PB,1738,776,3,0,0,0,2,711,66,0,0,0,0,0,779,109,125,33,101,51,103,44,22,42,14,7,3,64,5,15,4,10,1,2,0,1,4,11,1,0,1,0,1,1,1,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Brinkenhoes,0114::SB27,7812 MH,1955,1151,2,3,0,0,0,1057,99,0,0,0,0,0,1156,196,142,75,159,66,154,81,33,45,9,9,12,83,4,16,10,18,2,5,0,2,2,13,3,1,0,0,9,1,1,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkgebouw De Bron,0114::SB28,7812 EA,1747,1032,4,0,0,0,1,947,88,0,0,0,0,0,1036,153,155,76,111,63,107,61,40,56,10,7,8,94,4,21,4,25,0,8,0,2,4,17,1,0,1,0,3,1,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mondenhal,0114::SB32,7831 HW,1335,706,0,1,0,0,0,617,91,1,0,1,0,0,708,87,200,47,52,8,73,45,36,5,10,16,0,66,1,13,3,1,0,1,0,1,1,32,0,1,0,0,4,3,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multifunctioneel Centrum De Badde,0114::SB33,7831 BA,1435,1039,0,1,0,8,5,899,126,0,10,0,2,0,1030,149,305,48,73,21,111,63,36,26,12,15,3,107,4,14,5,8,0,0,0,2,1,24,4,0,0,1,5,2,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Stadhoes,0114::SB34,7895 AA,654,446,2,0,0,0,4,403,41,0,0,0,0,0,448,61,111,33,50,8,36,15,10,17,10,1,0,43,0,14,3,2,0,1,0,0,1,25,0,1,0,1,3,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Hindriks,0114::SB35,7881 VR,963,439,1,2,0,0,0,375,67,0,0,0,0,0,442,46,134,42,20,6,54,29,7,15,9,1,0,34,2,8,1,1,0,2,0,0,0,28,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Klabbe,0114::SB36,7881 AV,1281,802,1,0,0,1,0,715,87,0,1,0,0,0,802,114,248,29,63,14,94,70,7,18,9,0,3,86,1,10,1,3,0,2,0,1,1,18,0,2,2,2,4,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Stobbe,0114::SB37,7881 LS,1164,744,1,0,0,0,0,666,79,0,0,0,0,0,745,103,186,73,60,22,78,46,31,14,7,15,4,62,1,16,5,5,0,0,0,1,2,3,1,1,4,0,1,3,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtgebouw Ons Dorp,0114::SB38,7881 JB,1413,858,2,3,0,0,3,769,91,0,0,0,0,0,863,85,279,46,57,14,105,82,9,24,7,1,2,86,1,22,8,1,0,0,0,0,3,16,0,1,1,3,3,2,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtvereniging De Viersprong,0114::SB39,7881 HG,907,534,1,0,0,0,2,481,52,0,0,0,0,0,535,94,158,39,36,8,54,39,11,16,5,4,0,47,0,12,2,1,0,0,0,2,0,3,0,0,0,0,3,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Foxel,0114::SB40,7881 PH,549,381,0,0,0,0,0,344,37,0,0,0,0,0,381,66,112,29,24,9,38,18,2,12,3,5,0,24,0,10,1,2,0,3,0,1,0,15,2,0,0,0,5,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Veenkerk,0114::SB41,7889 VD,164,132,1,2,0,0,0,121,14,0,0,0,0,0,135,14,27,18,9,1,15,6,7,7,1,0,0,13,0,1,1,1,0,0,0,0,0,7,2,2,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Collink,0114::SB42,7884 PJ,1408,863,2,3,0,0,0,783,85,0,0,0,0,0,868,159,267,127,49,7,95,23,3,16,11,0,0,60,0,11,3,4,0,0,1,1,0,26,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Eendracht,0114::SB43,7894 BN,1187,761,0,2,0,0,2,659,102,0,0,0,0,0,763,88,266,54,39,9,69,50,3,19,14,1,0,109,3,15,6,1,0,3,0,0,0,11,0,1,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Meerstal,0114::SB44,7894 CH,1235,823,0,2,0,1,1,705,120,0,0,1,0,0,826,86,344,51,30,12,76,58,5,12,20,0,0,77,0,14,8,5,0,5,0,0,0,15,0,2,0,0,3,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kruiskerk,0114::SB45,7891 KS,1983,886,2,2,0,0,2,772,116,0,0,0,0,0,890,147,244,85,49,12,96,55,7,23,15,3,0,85,0,23,6,5,0,2,0,2,2,12,0,3,1,0,8,1,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtvereniging Het Kruidenveld,0114::SB46,7891 DV,1690,959,3,4,0,2,0,837,131,0,0,2,0,0,968,177,236,93,94,16,106,39,5,20,16,4,0,83,0,26,4,10,0,0,0,3,1,18,1,0,1,0,6,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtschap Ons Belang,0114::SB49,7891 HN,1860,1132,1,1,0,0,2,976,156,0,0,0,0,0,1134,178,347,72,83,12,145,75,7,13,18,2,0,92,2,29,3,11,2,1,0,5,1,24,2,2,0,0,6,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijk- en Dienstencentrum Noorderbreedte,0114::SB50,7891 BD,949,569,2,1,0,0,1,507,64,0,0,0,0,0,572,77,186,46,33,14,65,44,4,7,10,0,1,62,0,7,3,1,0,0,2,2,1,4,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Zon,0114::SB51,7891 TS,1322,927,0,1,0,0,1,823,104,0,0,0,0,0,928,223,264,95,74,22,70,36,10,9,6,2,0,66,0,23,4,0,0,0,3,0,2,14,1,1,1,0,1,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Eben-Haëzerkerk,0114::SB53,7891 GD,1885,1227,3,1,0,0,0,1078,153,0,0,0,0,0,1231,204,289,126,110,22,134,97,20,20,22,0,0,94,0,33,5,11,0,1,0,3,0,29,1,0,0,3,2,1,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Klink,0114::SB54,7885 GA,1324,896,1,2,0,2,0,793,108,0,0,2,0,0,901,138,239,65,56,18,101,87,5,12,18,1,0,64,2,31,3,5,0,1,0,2,6,34,1,2,1,0,4,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parc Centrum Sandur,0114::SB55,7828 AA,1661,1205,0,0,0,0,20,1061,124,0,0,0,0,0,1205,355,119,101,239,38,55,56,30,40,13,5,1,63,4,39,4,18,0,2,1,3,5,5,5,0,0,1,0,3,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorphuis d'Aole Turfstee,0114::SB56,7885 TN,364,291,0,0,0,0,2,254,35,0,0,0,0,0,291,61,58,28,11,8,34,16,2,4,8,0,0,38,0,7,1,3,0,1,1,1,1,4,0,0,2,0,1,0,1,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau S.K.W. Barnstee,0114::SB57,7826 EP,1433,958,0,0,0,0,0,821,137,0,0,0,0,0,958,157,258,116,96,19,78,68,17,12,13,0,0,63,0,21,4,13,1,2,0,0,1,17,0,1,0,0,1,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Schienvat,0114::SB59,7887 EB,1848,1317,4,2,0,3,7,1167,152,0,0,3,0,0,1326,259,222,176,126,28,122,94,28,24,9,5,4,107,0,29,5,15,0,3,0,4,5,41,0,1,0,1,7,2,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine S.C. Erica,0114::SB60,7887 TZ,1920,1222,2,1,0,0,3,1080,142,0,0,0,0,0,1225,310,179,171,121,35,96,75,27,22,5,6,3,79,5,31,4,10,0,0,0,3,6,26,1,1,1,4,1,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal Jachthoorn,0114::SB63,7833 CX,1397,692,0,1,0,0,0,609,84,0,0,0,0,0,693,177,155,70,57,14,38,33,9,12,8,4,0,56,0,28,4,3,0,1,0,1,1,17,0,0,0,0,4,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zuiderkerk,0114::SB64,7833 AD,1259,632,1,2,0,0,0,576,59,0,0,0,0,0,635,113,143,64,39,16,52,39,11,22,4,3,0,64,1,14,4,15,0,1,1,1,2,22,0,0,0,0,1,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal de Trans,0114::SB65,7827 DZ,1854,1022,1,1,0,0,2,931,91,0,0,0,0,0,1024,197,137,64,157,44,100,65,32,36,6,5,4,85,2,18,7,18,0,5,1,2,6,20,2,0,3,3,3,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal Valkenveld 1,0114::SB66,7827 HG,1690,960,0,2,0,1,2,870,91,0,0,1,0,0,963,194,111,84,134,44,101,57,38,35,17,3,0,70,5,20,3,19,0,2,2,1,4,9,1,0,1,0,4,1,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal Valkenveld 2,0114::SB67,7827 HG,1451,933,1,1,0,0,2,840,93,0,0,0,0,0,935,198,99,66,157,39,92,73,35,20,11,0,3,82,4,10,5,20,0,4,0,3,1,9,0,1,0,0,1,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine DZOH,0114::SB68,7827 XA,2024,1421,0,0,0,2,7,1275,137,0,2,0,0,0,1419,414,94,121,312,59,71,74,48,36,12,8,0,72,3,35,2,38,0,1,0,2,6,7,3,0,0,2,1,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum d' Aol Meul,0114::SB69,7844 NR,1532,918,1,0,0,0,0,804,115,0,0,0,0,0,919,153,263,61,56,18,84,82,16,11,14,12,0,100,0,9,4,6,0,0,0,0,0,20,0,1,0,1,7,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal De Kampen,0114::SB72,7761 CK,1667,857,0,1,0,0,2,771,85,0,0,0,0,0,858,191,133,150,68,9,77,29,16,25,10,2,1,75,2,22,6,4,0,1,1,1,1,26,1,0,2,0,4,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Aole Gemientehoes,0114::SB73,7761 CL,1738,1178,1,0,0,0,2,1062,115,0,0,0,0,0,1179,248,214,169,101,25,107,61,30,23,18,5,0,73,0,28,1,19,0,0,1,1,1,44,0,0,0,0,8,1,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Dorpshoeve,0114::SB74,7766 AE,1043,748,1,0,0,0,2,666,81,0,0,0,0,0,749,183,138,141,61,16,37,32,4,15,14,3,0,35,3,11,1,4,0,0,1,0,5,42,0,0,1,0,0,1,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Webbe,0114::SB75,7765 BG,1375,899,0,3,0,0,0,805,97,0,0,0,0,0,902,180,267,97,48,8,79,49,9,11,12,4,0,78,0,17,6,5,0,1,0,5,3,17,0,0,0,0,3,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Trefpunt,0114::SB76,7764 AK,563,345,0,0,0,0,1,315,29,0,0,0,0,0,345,46,71,29,31,16,42,26,5,9,6,0,2,29,3,10,2,4,0,0,0,3,2,3,2,0,0,0,2,2,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drenthe College Locatie Veldlaan,0114::SB77,7824 VH,1351,617,1,2,0,0,1,551,68,0,0,0,0,0,620,89,111,29,63,33,73,50,15,22,11,1,25,54,0,8,2,4,7,0,0,3,2,8,2,1,0,0,4,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum Oale Stee,0114::SB78,7826 CP,1072,794,1,0,0,1,1,708,87,0,0,1,0,0,796,212,149,97,84,17,54,25,11,10,8,3,0,70,1,22,4,10,0,1,1,2,3,10,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Veurkamer,0114::SB79,7833 GV,1254,950,3,3,0,0,3,823,130,0,0,0,0,0,956,173,233,81,90,26,89,70,19,16,10,4,0,79,0,25,7,6,0,2,0,4,1,10,0,1,0,0,4,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Informatiecentrum Delftlanden,0114::SB81,7813 DA,953,750,1,0,0,0,2,682,67,0,0,0,0,0,751,247,52,59,130,36,36,14,37,17,4,5,1,43,3,27,4,17,0,1,0,1,4,6,0,1,0,0,4,1,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (maandag),0114::SB101,7811 AP,0,523,0,2,0,2,0,484,43,0,0,2,0,0,527,90,65,101,63,8,31,87,36,14,5,0,0,6,1,8,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (dinsdag),0114::SB201,7811 AP,0,435,0,1,0,1,0,403,34,0,0,1,0,0,437,85,61,56,61,7,45,60,12,3,6,5,0,13,0,10,0,3,0,1,0,0,0,5,0,1,1,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Meerstede (maandag),0114::SB105,7815 GB,0,259,0,1,0,0,0,233,27,0,0,0,0,0,260,36,26,36,19,8,32,57,18,5,6,1,0,6,0,4,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Meerstede (dinsdag),0114::SB205,7815 GB,0,304,0,2,0,0,0,279,27,0,0,0,0,0,306,47,40,43,17,9,43,50,12,14,3,3,0,15,0,1,1,1,0,0,0,0,1,2,0,2,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Marke (maandag),0114::SB114,7824 CW,0,296,1,0,0,1,3,264,31,0,0,1,0,0,298,58,33,45,17,6,46,50,8,2,7,1,1,8,0,10,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Marke (dinsdag),0114::SB214,7824 CW,0,366,1,2,0,0,0,336,33,0,0,0,0,0,369,50,53,33,29,10,34,59,15,10,10,1,9,32,1,6,2,3,2,1,0,0,0,2,1,1,0,1,1,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schepershof (maandag),0114::SB121,7823 NS,0,340,0,0,0,0,0,307,33,0,0,0,0,0,340,49,46,58,34,15,40,48,7,15,4,2,0,13,2,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schepershof (dinsdag),0114::SB221,7823 NS,0,351,1,1,0,0,1,320,32,0,0,0,0,0,353,39,53,33,31,11,47,74,18,9,10,1,1,11,3,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkgebouw De Bron (maandag),0114::SB128,7812 EA,0,303,0,0,0,0,0,278,25,0,0,0,0,0,303,43,37,40,34,14,29,42,16,13,0,3,2,14,2,7,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkgebouw De Bron (dinsdag),0114::SB228,7812 EA,0,296,0,0,0,0,0,264,32,0,0,0,0,0,296,43,38,25,47,17,43,38,7,11,3,0,0,8,1,4,0,7,0,0,0,0,0,1,0,0,0,0,1,1,1,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Klabbe (maandag),0114::SB136,7881 AV,0,175,0,0,0,0,0,162,13,0,0,0,0,0,175,17,34,32,4,3,22,38,9,4,0,0,0,3,0,4,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Klabbe (dinsdag),0114::SB236,7881 AV,0,226,2,1,0,0,0,198,31,0,0,0,0,0,229,31,57,34,20,3,26,15,3,5,3,0,1,14,0,5,0,3,0,0,0,0,0,1,1,0,0,1,2,1,0,,
