contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-in Vilt,0994::SB11,6325 AX,738,595,4,1,0,0,26,511,63,0,0,0,0,0,600,152,74,61,77,29,40,30,7,31,5,0,0,43,0,19,5,15,0,2,0,1,0,3,0,0,0,0,1,0,0,0,,
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Bosdries,0994::SB81,6325 BM,0,275,0,4,0,0,,,,,0,0,,,279,55,42,57,20,4,18,46,3,15,6,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis Park Dersaborg,0994::SB101,6301 HC,0,317,0,1,0,0,0,281,37,0,0,0,0,0,318,64,43,47,44,4,26,44,5,11,2,0,0,12,0,1,0,8,0,1,0,0,0,0,2,0,0,0,0,0,3,0,,
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis Park Dersaborg,0994::SB102,6301 HC,0,310,1,1,0,0,6,271,35,0,0,0,0,0,312,77,45,42,33,17,21,29,2,8,5,1,2,11,0,6,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau - 80 telling,0994::SB800,6325 BM,0,998,0,7,0,1,,,,,1,0,,,1004,257,110,223,71,22,72,155,10,29,18,0,0,7,0,10,0,8,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis 't Geboew,0994::SB801,6305 AZ,0,93,0,0,0,0,1,84,8,0,0,0,0,0,93,14,9,11,20,7,6,16,1,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis 't Geboew,0994::SB802,6305 AZ,0,141,0,0,0,0,2,124,15,0,0,0,0,0,141,28,24,25,9,4,11,15,2,3,3,0,0,10,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis t Voske,0994::SB901,6325 EC,0,272,0,0,0,0,1,244,27,0,0,0,0,0,272,61,24,55,40,5,14,36,4,16,5,0,0,4,1,1,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,,
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis t Voske,0994::SB902,6325 EC,0,243,0,0,0,0,6,213,24,0,0,0,0,0,243,56,44,26,32,9,10,36,0,2,7,1,0,8,0,4,0,5,0,0,0,0,0,2,0,0,0,0,1,0,0,0,,
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-in Vilt,0994::SB1101,6325 AX,0,132,0,0,0,0,6,115,11,0,0,0,0,0,132,27,24,12,23,8,8,9,2,7,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Valkenburg aan de Geul,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-in Vilt,0994::SB1102,6325 AX,0,153,0,0,0,0,14,120,19,0,0,0,0,0,153,44,18,19,23,6,4,14,0,5,4,0,0,6,1,2,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,
