contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Rank,1961::SB11,4132 CC,2013,1060,18,9,0,1,0,966,120,0,1,0,0,0,1086,221,54,188,173,154,15,102,45,108
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Zorgcentrum Hof van Batenstein,1961::SB12,4131 HA,1497,706,8,4,0,0,0,655,63,0,0,0,0,0,718,172,36,123,93,86,22,68,36,70
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Prenter,1961::SB13,4131 GZ,1698,755,6,7,0,0,0,705,69,6,0,6,0,0,774,134,37,150,129,65,26,81,28,105
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Wiekslag,1961::SB14,4133 EA,2181,1225,10,3,0,0,0,1123,115,0,0,0,0,0,1238,263,71,255,129,204,15,129,46,113
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau  De Hoeksteen,1961::SB15,4133 NB,1783,934,10,3,0,0,0,852,95,0,0,0,0,0,947,186,37,186,147,116,15,127,47,73
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Clubgebouw Brederodes,1961::SB16,4133 AX,1940,967,19,2,0,0,0,889,99,0,0,0,0,0,988,193,58,175,121,156,25,105,48,86
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis De Biezen,1961::SB17,4124 AK,1696,895,13,3,0,0,0,801,110,0,0,0,0,0,911,227,46,119,54,135,95,69,87,63
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis 't Knooppunt,1961::SB18,4121 EL,858,546,0,1,0,0,0,501,46,0,0,0,0,0,547,120,25,86,55,86,49,33,44,48
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Ver.gebouw De Krooshof,1961::SB19,4122 GX,804,479,0,1,0,0,0,420,60,0,0,0,0,0,480,126,11,34,43,50,103,27,67,18
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Gemeentehuis,1961::SB20,4231 BP,1440,1082,13,5,0,0,0,970,130,0,0,0,0,0,1100,227,65,112,92,116,179,59,185,47
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Linde,1961::SB21,4231 DT,1662,860,4,4,0,0,0,767,101,0,0,0,0,0,868,173,63,101,51,124,111,41,152,44
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Hoven,1961::SB22,4233 EZ,1509,832,3,1,0,0,0,736,100,0,0,0,0,0,836,191,37,69,69,100,114,40,182,30
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Open Vensters,1961::SB23,4233 HM,1586,1086,10,4,0,0,0,964,136,0,0,0,0,0,1100,269,43,104,96,114,179,36,202,43
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Bijenkorf,1961::SB24,4128 SZ,1929,1240,13,2,0,0,0,1114,141,0,0,0,0,0,1255,396,59,122,128,162,175,57,101,40
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau School met de Bijbel,1961::SB25,4126 RT,843,566,5,2,0,0,0,492,81,0,0,0,0,0,573,178,17,57,29,53,134,16,70,12
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau CBS Eben-Haëzer,1961::SB26,4245 KR,1176,759,1,0,0,0,0,650,110,0,0,0,0,0,760,67,14,29,21,39,493,19,60,17
Rivierenland,Vijfheerenlanden,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Brandpunt,1961::SB27,4243 JA,755,497,5,1,0,0,0,437,66,0,0,0,0,0,503,121,9,24,15,39,190,14,73,12
