contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,AWP niet politiek wel deskundig,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Water Natuurlijk,Lokaal Limburg,Waterbelang Maastricht,50PLUS
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau BMV Molenberg,0917::SB22,6416 CC,2096,951,32,11,0,9,3,899,101,0,0,9,0,0,1003,78,1,25,44,2,46,23,3,5,443,115,106,8,52
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Verpleeghuis Bergweide,0917::SB23,6416 AK,890,316,19,1,0,3,0,290,49,0,0,3,0,0,339,21,7,6,18,4,16,15,0,0,136,49,29,12,3
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis 't Leiehoes,0917::SB26,6415 VT,2923,1061,37,15,0,3,0,983,133,0,0,3,0,0,1116,69,11,26,42,4,75,37,1,1,519,108,86,12,70
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Scouting St. Jan Baptist,0917::SB27,6415 JN,1121,361,18,5,0,0,1,344,39,0,0,0,0,0,384,14,2,14,7,0,25,8,0,0,204,32,27,3,25
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum De Regenboog,0917::SB29,6415 SC,905,383,20,6,0,3,0,380,32,0,0,3,0,0,412,30,3,8,13,3,16,11,0,1,182,39,46,5,26
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis 't Juphuis,0917::SB30,6412 XM,1966,661,32,3,0,0,0,640,56,0,0,0,0,0,696,38,4,14,19,2,35,19,3,1,340,84,62,6,34
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Cultuurhuis Heerlen,0917::SB32,6412 CD,1757,772,31,3,0,3,1,739,69,0,0,3,0,0,809,38,7,11,19,2,37,21,4,1,436,60,76,8,52
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Basisschool Frans Postma,0917::SB33,6413 VV,1420,612,11,3,0,2,0,556,72,0,0,2,0,0,628,31,5,7,17,4,39,12,1,1,371,43,47,3,31
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Ouderencentrum Hooghendael,0917::SB34,6413 ER,1093,450,18,0,0,3,0,423,48,0,0,3,0,0,471,30,7,6,12,1,28,8,1,0,244,31,58,4,20
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum Ter Eyck,0917::SB35,6413 HN,2165,1058,22,10,0,1,1,973,117,0,0,1,0,0,1091,63,16,20,40,2,68,27,0,5,556,69,113,14,65
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Basisschool Windekind,0917::SB36,6417 ES,2047,1242,58,12,0,2,2,1175,137,0,0,2,0,0,1314,179,6,5,51,4,41,48,0,3,590,160,80,9,66
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Sporthal Varenbeuk,0917::SB37,6414 NL,1671,571,24,5,0,1,1,539,59,0,1,0,0,0,599,32,7,10,20,4,29,15,4,1,318,32,60,5,34
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum 't Heitje,0917::SB39,6414 EW,2355,864,14,4,0,4,0,776,110,0,0,4,0,0,886,38,7,30,33,5,46,26,0,2,474,65,78,6,54
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Heksenberg,0917::SB42,6414 BT,2040,1006,2,3,0,1,0,897,115,0,0,1,0,0,1012,51,12,22,28,4,58,20,2,3,560,52,133,4,57
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Ouderencentrum Vogelsanck,0917::SB43,6413 HV,1210,341,12,1,0,2,0,320,36,0,0,2,0,0,356,11,5,14,6,3,29,7,0,2,178,12,40,9,25
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Basisschool Sint Paulus,0917::SB44,6413 RR,1048,398,12,8,0,1,0,360,59,0,0,1,0,0,419,26,6,7,16,1,33,12,2,0,175,31,48,8,33
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Basisschool Mijn Spoor,0917::SB46,6413 LZ,1866,706,19,5,0,0,0,654,76,0,0,0,0,0,730,25,7,14,24,5,55,16,1,2,352,71,75,6,53
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Basisschool De Windwijzer,0917::SB47,6418 JA,1838,879,25,2,0,3,0,808,101,0,0,3,0,0,909,79,4,6,37,3,39,14,1,1,509,85,55,4,42
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Brede School SAM SAM,0917::SB48,6412 EN,2678,977,29,10,0,0,2,916,98,0,0,0,0,0,1016,57,7,27,51,6,54,39,2,4,497,84,85,11,53
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Amicitia,0917::SB101,6431 LG,1632,580,13,5,0,0,0,537,61,0,0,0,0,0,598,46,6,17,24,5,41,16,1,2,239,53,66,17,47
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum de Koffiepot,0917::SB104,6433 AJ,1371,618,10,1,0,7,0,560,62,0,7,0,0,0,622,43,7,13,19,3,45,13,2,0,299,63,69,8,34
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau De Woontuin,0917::SB106,6433 CC,1973,762,21,9,0,1,0,715,78,0,0,1,0,0,793,49,5,11,27,2,54,15,1,0,404,62,79,7,46
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Multifunctioneel Centrum Gebrook,0917::SB107,6433 GJ,1912,850,21,4,0,1,0,800,76,0,0,1,0,0,876,60,6,17,36,4,58,28,1,1,412,81,88,9,49
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau BMV Maria-Gewanden,0917::SB109,6432 CP,1892,694,19,12,0,0,0,626,99,0,0,0,0,0,725,49,5,17,21,3,73,23,3,0,337,56,58,10,39
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Ouderencentrum Weijenberg,0917::SB112,6431 AZ,1792,665,18,7,0,3,2,632,59,0,0,3,0,0,693,41,4,13,24,1,62,17,0,0,335,58,71,5,34
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Mariarade,0917::SB114,6431 GB,1857,838,21,10,0,1,0,771,99,0,0,1,0,0,870,69,6,15,30,4,62,28,2,2,404,80,85,4,47
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau BMV Aldenhof,0917::SB115,6431 JL,1554,577,13,3,0,7,0,533,67,0,0,7,0,0,600,40,2,16,18,2,39,14,1,1,303,55,53,8,25
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Ouderencentrum Butting Inn,0917::SB116,6431 JK,1444,630,32,7,0,1,0,601,69,0,0,1,0,0,670,25,5,12,27,1,55,20,1,1,316,67,62,5,33
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Mobiel stembureau 1,0917::SB200,6419 PC,0,61,1,1,0,0,0,59,4,0,0,0,0,0,63,4,4,4,1,0,3,1,1,0,23,10,4,2,4
Limburg,Heerlen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Mobiel stembureau 2,0917::SB201,6416 AL,0,76,1,0,0,1,1,68,7,0,1,0,0,0,76,6,2,0,9,3,6,2,1,0,35,4,4,0,4
