contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,AWP niet politiek wel deskundig,VVD,ChristenUnie,OUDERENPARTIJ,Staatkundig Gereformeerde Partij (SGP),8,50PLUS
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau VSO 't Korhoen,0164::SB13,7557 PC,1881,990,16,4,0,3,0,948,65,0,0,3,0,0,1013,171,302,182,153,39,43,4,18,78
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau SBO De Batavier,0164::SB14,7557 RH,2023,690,13,5,0,0,0,651,57,0,0,0,0,0,708,114,251,120,69,27,44,4,21,40
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Carintreggeland Huis 't Gerbrand,0164::SB15,7557 TP,1557,535,12,0,0,0,0,508,39,0,0,0,0,0,547,79,174,95,60,34,29,10,18,36
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Ontmoetingsruimte Het Drienerkwartier,0164::SB17,7552 DS,1631,613,24,5,0,0,0,597,45,0,0,0,0,0,642,103,168,73,48,45,86,9,18,63
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Wijkcentrum De Tempel,0164::SB18,7552 JZ,1910,877,14,8,0,1,0,835,63,0,1,0,0,0,898,136,296,153,57,67,52,19,47,50
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool De Akker,0164::SB19,7552 HE,1935,1362,29,3,0,0,1,1268,125,0,0,0,0,0,1394,208,454,260,202,70,57,14,27,70
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Carintreggeland Huis Humanitas,0164::SB20,7552 DN,1923,939,26,4,0,2,0,922,45,0,2,0,0,0,967,136,285,133,180,49,54,9,39,54
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau MFA 't Berflo,0164::SB22,7552 VG,1998,725,18,2,0,4,0,679,70,0,0,4,0,0,749,79,266,122,77,40,40,13,29,59
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Nivoncentrum Hengelo,0164::SB23,7553 LB,1774,959,21,3,0,0,0,904,79,0,0,0,0,0,983,112,348,185,110,38,55,8,12,91
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Ontmoetingsruimte Berflohoes,0164::SB24,7553 LG,1696,644,5,9,0,0,0,618,40,0,0,0,0,0,658,96,206,109,67,29,52,5,20,60
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau ROC van Twente,0164::SB25,7553 VZ,1841,759,20,1,0,0,1,697,82,0,0,0,0,0,780,68,298,157,109,31,29,10,15,42
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Buurtcentrum 't Lansink,0164::SB26,7553 BS,1626,903,25,0,0,0,0,836,92,0,0,0,0,0,928,107,363,160,105,23,50,7,28,60
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool Esrein,0164::SB27,7553 HW,1720,749,20,1,0,0,0,743,27,0,0,0,0,0,770,73,243,142,94,40,60,6,29,62
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool De Bleek,0164::SB29,7554 PR,1036,656,7,1,0,0,1,590,73,0,0,0,0,0,664,283,137,58,100,10,27,7,5,29
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Daltonschool Hengelo Zuid,0164::SB30,7555 KA,1787,1176,18,4,0,0,0,1097,101,0,0,0,0,0,1198,147,436,203,196,48,44,10,24,68
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Ontmoetingsruimte Het Vertierkwartier,0164::SB31,7555 DS,1834,890,20,3,0,0,0,851,62,0,0,0,0,0,913,103,312,147,97,27,84,7,28,85
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Daltonschool 't Schöppert,0164::SB33,7558 DJ,2006,1126,31,4,0,0,1,1057,103,0,0,0,0,0,1161,200,376,178,148,54,77,5,28,60
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Kindcentrum 't Eimink (A),0164::SB35,7558 LA,1914,891,12,3,0,0,0,803,87,0,16,0,0,0,890,171,241,127,147,60,34,14,18,79
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Kindcentrum 't Eimink (B),0164::SB36,7558 LA,1874,809,10,3,3,0,0,738,81,0,3,0,0,0,819,121,265,129,100,59,39,14,15,67
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool De Borgh,0164::SB37,7558 WV,1947,1280,24,4,0,0,0,1189,119,0,0,0,0,0,1308,218,414,221,148,70,72,16,25,96
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Wijkcentrum Kulturhus Hasselo,0164::SB39,7558 CP,2075,1200,27,4,0,1,0,1131,101,0,0,1,0,0,1232,184,420,199,118,98,72,7,29,73
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool De Telgenkamp,0164::SB40,7559 AR,2030,1104,19,2,0,0,0,1042,83,0,0,0,0,0,1125,186,318,191,176,66,40,9,26,92
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool De Telgenkamp,0164::SB41,7559 NB,1948,997,23,6,0,0,0,917,109,0,0,0,0,0,1026,149,293,170,200,44,58,7,24,52
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool Europaschool,0164::SB42,7559 NN,2015,1380,27,0,0,0,0,1407,0,0,0,0,0,0,1407,202,466,248,277,60,38,11,18,60
Vechtstromen,Hengelo,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Daltonschool De Rank,0164::SB43,7559 HR,2025,1041,4,16,0,0,0,940,121,0,0,0,0,0,1061,183,260,164,294,47,31,10,13,39
