contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,ChristenUnie,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Staatkundig Gereformeerde Partij (SGP),Lokaal Waterbeheer,AWP niet politiek wel deskundig,50PLUS,Verenigde Senioren Partij
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Wereldkidz Achtbaan,0345::SB12,,1640,672,11,2,0,1,0,615,69,0,1,0,0,0,684,70,78,157,75,69,60,65,56,37,5
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau School Het Baken II,0345::SB13,,1044,711,4,1,0,0,0,631,85,0,0,0,0,0,716,78,119,194,55,61,55,31,58,53,7
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Ichtus College,0345::SB14,,1483,851,9,8,0,0,2,775,91,0,0,0,0,0,868,110,116,226,63,42,99,67,67,58,3
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau School De Schakel,0345::SB15,,1372,983,12,1,0,0,0,887,108,0,1,0,1,0,995,135,110,201,96,48,142,87,88,70,6
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Johannes Calvijnschool,0345::SB16,,1447,672,11,1,0,0,0,601,84,1,0,1,0,0,685,48,80,106,59,63,153,57,39,63,4
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Buurthuis 't Turfke,0345::SB17,,1753,693,10,1,0,0,0,621,83,0,0,0,0,0,704,72,54,141,58,51,127,66,44,74,6
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau School Max,0345::SB18,,1604,1019,22,2,0,0,0,926,117,0,0,0,0,0,1043,115,115,228,69,60,192,86,62,82,10
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Rehobothschool,0345::SB19,,1939,602,6,2,0,0,0,522,88,0,0,0,0,0,610,56,86,175,24,28,151,41,13,26,2
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Zorgcentrum 't Boveneind,0345::SB20,,1604,844,9,2,0,1,0,762,92,0,1,0,0,0,854,73,123,162,60,59,242,37,32,47,9
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Wijkcentrum Aller Erf,0345::SB21,,1367,1626,16,8,0,1,0,1469,182,0,0,1,0,0,1651,164,205,391,126,105,285,106,101,131,12
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Youké,0345::SB22,,1671,447,6,0,0,0,0,398,55,0,0,0,0,0,453,56,70,94,25,20,91,19,30,37,5
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Dienstencentrum Kleine Beer,0345::SB23,,1705,850,17,5,0,0,0,792,80,0,0,0,0,0,872,86,119,176,52,70,156,60,39,85,7
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Buurthuis De Driehoek,0345::SB24,,1356,704,28,8,0,0,0,663,77,0,0,0,0,0,740,73,80,148,60,73,105,69,49,42,5
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Westerkerk,0345::SB25,,1497,822,17,1,0,0,0,760,79,0,1,0,1,0,839,116,107,225,51,55,92,55,64,54,3
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau School De Grondtoon,0345::SB26,,1555,1168,8,2,0,2,0,1052,128,0,0,2,0,0,1180,190,162,247,97,75,118,99,104,68,8
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau School De Burcht,0345::SB27,,1364,710,8,1,0,3,0,626,90,0,3,0,0,0,716,140,101,149,64,51,80,35,34,52,4
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau School Wereldkidz Mozaïek,0345::SB28,,1593,901,16,1,0,0,0,808,110,0,0,0,0,0,918,188,115,145,90,89,77,70,64,55,8
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Brede Wijkvoorziening 't Speelkwartier,0345::SB29,,1440,792,17,2,0,0,0,718,93,0,0,0,0,0,811,158,92,155,79,76,86,48,52,44,2
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Gemeentehuis,0345::SB30,,1172,1074,28,7,0,0,0,994,115,0,0,0,0,0,1109,154,119,183,115,131,79,105,94,87,7
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Ontmoetingshuis,0345::SB31,,1369,890,18,3,0,0,0,798,113,0,0,0,0,0,911,158,97,208,73,66,130,44,67,44,3
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau De Meent,0345::SB32,,0,59,0,0,0,0,0,55,4,0,0,0,0,0,59,7,10,12,5,5,8,3,1,8,0
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Sportcentrum De Vallei,0345::SB33,,1093,475,14,1,0,0,0,438,52,0,0,0,0,0,490,77,62,94,55,34,46,36,32,37,2
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau I-Centrum Veenendaal-Oost,0345::SB34,,1263,517,8,1,0,1,0,457,68,0,1,0,0,0,525,116,53,109,44,22,104,24,20,23,2
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Sporthal West,0345::SB35,,879,794,18,4,0,1,6,734,75,0,1,0,0,0,815,98,92,137,72,84,85,65,92,63,6
Vallei en Veluwe,Veenendaal,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Rehobothschool (2),0345::SB36,,0,808,6,3,0,0,0,718,99,0,0,0,0,0,817,83,87,251,42,32,204,37,30,38,4
