contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),AWP niet politiek wel deskundig,Partij voor de Dieren,ChristenUnie-SGP,50PLUS,Trots op Nederland (TROTS)
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Sint Bernardusschool,0392::SB22,2033 DE,1461,487,21,1,0,0,0,460,49,0,0,0,0,0,509,40,22,69,111,51,107,15,54,18
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Speeltuinvereniging Kindervreugd,0392::SB23,2033 NH,1721,628,22,4,0,0,0,592,62,0,0,0,0,0,654,79,40,90,135,51,122,24,54,33
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Buurtcentrum de Hamelink,0392::SB24,2033 LG,1385,549,11,2,0,0,0,515,46,0,1,0,1,0,561,36,24,78,126,37,114,12,71,51
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Wijkcentrum De Brug,0392::SB25,2031 VG,1351,495,7,2,0,0,0,453,51,0,0,0,0,0,504,95,42,78,99,50,65,17,30,19
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Eerste Christelijke Lyceum (ECL),0392::SB26,2012 KN,1854,1098,7,6,0,2,0,996,117,0,0,2,0,0,1113,223,76,199,262,87,172,34,30,15
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau OBS Bos en Vaart,0392::SB27,2012 HK,2164,1256,11,11,0,1,0,1114,165,0,0,1,0,0,1279,341,132,213,226,85,185,39,22,13
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Provincie Noord-Holland,0392::SB28,2012 HR,847,600,10,1,1,0,0,538,72,0,1,0,0,0,610,128,61,98,125,47,107,14,12,8
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Verpleeghuis Zuiderhout,0392::SB29,2012 PK,1313,962,12,1,0,3,0,856,116,0,3,0,0,0,972,334,108,125,124,94,114,35,21,7
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Spaar en Hout,0392::SB30,2012 CG,1319,744,12,2,0,11,0,670,74,0,14,0,3,0,744,210,64,112,126,63,112,36,15,6
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Hannie Schaftschool,0392::SB31,2012 VE,1164,435,11,3,0,0,0,404,46,1,0,1,0,0,450,54,18,66,102,34,115,10,25,11
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Buurtcentrum De Tulp,0392::SB32,2012 XZ,1674,821,15,3,0,0,0,769,70,0,0,0,0,0,839,113,38,125,204,81,156,34,51,19
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Fonteinkerk,0392::SB33,2021 HM,2265,1130,14,8,0,14,0,1068,98,0,0,14,0,0,1166,169,77,192,295,78,238,26,39,16
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Willem van Oranjeschool,0392::SB34,2021 CG,1337,609,16,0,0,0,0,561,64,0,0,0,0,0,625,81,46,77,109,41,136,37,49,33
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Buurtcentrum De Fjord,0392::SB35,2021 BN,2179,855,18,3,0,2,2,814,58,0,2,0,0,0,874,120,34,120,199,71,197,26,54,34
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Speeltuinvereniging Elba,0392::SB36,2021 AD,2142,875,23,3,0,0,0,833,68,0,0,0,0,0,901,104,52,127,207,84,192,26,59,24
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Cirkel,0392::SB37,2022 BL,1747,1023,23,7,0,0,0,965,89,1,0,1,0,0,1054,172,69,121,263,86,183,30,77,22
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Vrije school Kennemerland,0392::SB38,2022 VA,1945,980,21,2,0,3,0,924,76,0,3,0,0,0,1000,128,52,173,247,90,151,26,88,25
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau De Goede Herderkerk,0392::SB39,2024 EC,1243,565,6,2,0,0,0,536,37,0,0,0,0,0,573,99,42,86,129,39,86,39,33,12
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Wijkcentrum De Horizon,0392::SB40,2022 DM,2259,946,30,3,0,1,0,880,100,0,0,1,0,0,980,150,55,111,214,84,151,49,96,36
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Nova College,0392::SB41,2023 XM,2052,1185,18,5,0,2,2,1076,128,0,2,0,0,0,1206,191,84,182,333,109,210,26,37,13
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Ter Cleeff (Gymzaal),0392::SB42,2023 EW,2180,1487,22,5,0,9,0,1366,157,0,0,9,0,0,1523,243,105,220,423,142,255,40,52,7
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Haarlemse Korfbal Club,0392::SB43,2023 KW,1242,817,14,2,0,1,0,758,76,0,0,1,0,0,834,145,65,138,237,76,105,29,16,6
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Ontmoetingscentrum De Schakel,0392::SB44,2023 VN,2031,1157,18,3,0,0,0,1079,99,0,0,0,0,0,1178,198,89,170,311,57,201,46,65,20
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Gemeente van Christus,0392::SB45,2023 SC,1569,925,11,6,0,0,0,872,71,1,0,1,0,0,943,161,89,127,205,67,153,43,58,22
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Backstop,0392::SB46,2024 BT,802,560,7,1,0,0,0,512,56,0,0,0,0,0,568,113,72,78,107,45,82,34,22,7
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Posthuis Zaanenpark,0392::SB47,2024 TL,2391,1488,19,2,0,0,0,1380,132,0,0,3,0,3,1512,269,136,250,322,132,240,52,60,27
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Zorgcentrum Nieuw Delftweide,0392::SB48,2024 JH,779,400,8,1,0,0,0,381,27,0,1,0,1,0,408,59,47,52,103,32,59,14,25,9
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Schoterhof,0392::SB49,2024 HT,1179,722,12,4,0,0,0,707,31,0,0,0,0,0,738,103,85,102,139,63,111,46,57,16
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau ZV Haerlem (zij-ingang zwembad de Planeet),0392::SB50,2024 EZ,1798,1132,16,6,0,0,0,1036,118,0,0,0,0,0,1154,208,84,182,296,90,156,46,51,19
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Speeltuin D.V.S.,0392::SB51,2025 BP,2056,1154,25,1,0,0,0,1080,100,0,0,0,0,0,1180,163,107,173,267,117,184,62,52,29
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Rode Kruis Haarlem,0392::SB52,2025 TK,1855,1075,24,2,0,3,0,1013,91,0,0,3,0,0,1104,144,81,171,262,80,160,72,74,31
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Gymzaal De Dolfijn,0392::SB53,2025 NA,2290,976,29,8,0,2,1,937,73,0,2,0,0,0,1011,153,85,127,205,71,144,49,96,46
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Johan Limpershof,0392::SB54,2025 EJ,1902,830,20,7,1,0,0,804,52,0,1,0,0,0,856,99,75,117,148,89,109,39,115,39
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Stg. Wijkgebouw Hof van Eden,0392::SB55,2026 AW,2043,982,13,5,0,2,0,912,86,0,2,0,0,0,998,129,92,118,239,84,162,44,84,30
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau RK Basisschool Sint Bavo,0392::SB56,2026 SJ,2263,1080,0,4,0,36,0,1023,97,0,0,36,0,0,1120,150,117,160,285,71,146,60,70,21
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Dienstgebouw Oude Kerk,0392::SB57,2063 KB,513,310,5,1,0,0,0,298,18,0,0,0,0,0,316,50,14,112,37,18,35,5,28,11
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Novacollege Zijlweg,0392::SB58,2015 CK,2085,987,15,1,0,3,0,928,78,0,0,3,0,0,1006,221,82,127,264,63,145,32,41,12
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau De Blinkert,0392::SB59,2015 ED,2131,1466,24,3,0,2,0,1350,145,0,0,2,0,0,1495,264,117,265,330,95,272,56,58,9
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Professor Van Gilseschool,0392::SB60,2015 KN,738,521,3,3,0,0,0,471,56,0,0,0,0,0,527,142,65,78,101,45,50,13,26,1
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Rudolf Steinerschool,0392::SB61,2034 BC,2336,959,20,3,0,0,1,913,68,0,0,0,0,0,982,122,43,173,209,81,199,29,72,31
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Rozemarijn KDC,0392::SB62,2034 CA,2121,846,12,9,0,1,0,789,79,0,0,1,0,0,868,119,66,123,217,78,120,56,53,14
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Wijkcentrum de Wereld,0392::SB63,2034 SB,1875,673,15,7,0,0,0,641,54,0,0,0,0,0,695,59,58,88,180,58,82,42,85,21
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Speeltuin De Eenhoorn,0392::SB64,2034 CV,2139,703,0,5,0,0,0,638,70,0,0,0,0,0,708,89,48,88,159,69,111,31,91,17
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Van Voorthuijsenschool,0392::SB65,2035 XA,1011,294,2,2,0,0,0,266,32,0,0,0,0,0,298,45,24,38,62,22,43,16,28,16
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Wijkcentrum De Ringvaart,0392::SB66,2035 VD,2076,793,36,7,0,2,0,739,99,0,0,2,0,0,838,86,74,116,211,54,109,31,68,44
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Zorgcentrum Schalkweide,0392::SB67,2035 VB,2015,717,12,22,0,1,0,715,37,0,0,1,0,0,752,101,61,96,169,63,97,26,76,28
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Al Ikhlaas,0392::SB68,2037 EA,1947,613,26,6,0,0,0,575,70,0,0,0,0,0,645,52,45,103,167,48,81,29,72,16
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau VMG Haarlem,0392::SB69,2037 TK,2149,409,16,2,0,0,0,375,53,0,0,1,1,0,428,53,42,52,118,34,40,16,39,15
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,"Stembureau Stembureau Da Vinci, Centrum van Ontmoeting",0392::SB70,2037 RR,2452,1078,36,18,0,1,0,1041,92,0,0,1,0,0,1133,112,113,133,301,88,139,36,116,40
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau RK basisschool De Brandaris,0392::SB71,2036 NE,1921,1038,9,2,0,0,0,960,94,5,0,5,0,0,1054,161,81,144,185,115,160,58,101,33
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau De Molenburg,0392::SB72,2036 EN,1907,1054,9,3,0,0,0,983,83,0,0,0,0,0,1066,181,97,129,236,92,173,44,74,28
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Stadsbibliotheek Schalkwijk,0392::SB73,2036 AM,1343,548,12,6,0,0,0,566,0,0,0,0,0,0,566,75,47,125,105,40,70,27,48,11
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basischool De Wadden,0392::SB74,2036 NK,1649,528,17,10,0,1,0,495,59,0,1,0,0,0,554,69,42,72,117,52,92,21,42,21
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Bibliotheek op het station,0392::SB75,2011 LR,0,1396,41,5,0,13,0,1371,84,0,0,13,0,0,1455,181,65,224,363,81,389,62,14,17
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Publiekshal Raakspoort,0392::SB76,2011 VB,1005,568,11,3,0,0,0,539,43,0,0,0,0,0,582,124,39,81,148,41,101,10,19,5
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Patronaat,0392::SB77,2013 DN,973,482,9,2,0,0,0,452,41,0,0,0,0,0,493,76,22,71,141,35,103,12,14,8
Rijnland,Haarlem,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Frans Hals Museum,0392::SB78,2011 ES,1263,612,4,4,0,0,0,565,55,0,0,0,0,0,620,113,34,87,140,32,168,12,16,10
