contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,AWP niet politiek wel deskundig,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Water Natuurlijk,Lokaal Limburg,Waterbelang Maastricht,50PLUS
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool de Zuidstroom,0983::SB18,5912 BT,1554,608,16,5,0,0,0,558,71,0,0,0,0,0,629,40,391,9,1,1,2,11,1,4,0,96,24,0,28
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gemeenschapsruimte d'n Baand,0983::SB19,5913 SE,1432,574,15,4,0,0,0,533,60,0,0,0,0,0,593,42,350,6,2,2,4,9,4,1,0,92,27,1,34
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau 't Raodhoes,0983::SB20,5921 GV,2171,1045,36,10,0,0,0,964,127,0,0,0,0,0,1091,106,636,11,2,3,4,25,8,5,1,139,45,4,56
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Medisch Centrum Lambertus,0983::SB21,5922 VV,2114,684,16,4,0,0,0,634,70,0,0,0,0,0,704,64,422,19,1,1,2,20,5,4,1,88,30,0,27
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Zorggroep inzake Ruysdonck,0983::SB22,5921 VJ,1265,480,12,1,0,1,0,436,58,0,0,1,0,0,494,46,287,6,3,2,1,3,7,0,3,58,30,0,34
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool Mikado,0983::SB23,5922 BL,1398,486,25,2,0,0,0,472,41,0,0,0,0,0,513,18,329,6,2,2,1,9,4,4,2,49,33,1,26
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Kentalis,0983::SB24,5921 AZ,1504,364,18,7,0,0,0,349,40,0,0,0,0,0,389,15,232,7,0,4,3,9,0,6,0,43,22,2,21
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau  Het Muspelheim,0983::SB25,5922 AT,1915,613,23,5,0,0,0,579,63,1,0,1,0,0,642,38,385,14,2,2,0,11,5,7,2,66,39,7,35
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basissschool 't Palet,0983::SB26,5923 CJ,1444,605,13,8,0,0,0,567,59,0,0,0,0,0,626,40,378,9,4,4,1,16,1,1,1,73,42,3,32
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Zaal de Egelantier,0983::SB27,5925 AV,3105,890,13,7,0,0,0,818,92,0,0,0,0,0,910,52,560,16,1,5,2,19,5,6,4,103,53,3,61
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau MFC Op Expeditie,0983::SB29,5924 AC,3033,1133,23,8,0,4,0,1049,119,0,0,4,0,0,1168,71,694,27,5,2,3,30,9,7,0,141,63,1,80
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stichting de Ark,0983::SB31,5923 AJ,1444,539,19,2,0,0,0,506,54,0,0,0,0,0,560,47,314,18,1,0,3,12,1,3,0,75,32,0,33
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Zalzershaof,0983::SB32,5926 PL,2117,1177,21,11,0,5,0,1067,137,0,5,0,0,0,1204,195,675,20,5,10,4,23,4,12,2,137,53,3,34
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Cafe Feestzaal de Boostenhof,0983::SB33,5927 NP,739,379,12,3,0,0,0,352,42,0,0,0,0,0,394,39,223,4,0,1,1,14,4,18,0,27,33,1,14
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool de Koperwiek,0983::SB34,5912 PB,1806,761,29,0,0,0,0,695,95,0,0,0,0,0,790,62,486,10,3,5,3,18,3,6,1,106,38,2,18
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stadskantoor,0983::SB35,5912 AT,1400,543,21,10,0,0,2,527,45,0,0,0,0,0,574,57,296,13,1,3,1,11,6,3,0,98,25,3,26
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Raadhuis Tegelen,0983::SB101,5931 NR,1298,683,22,3,0,0,0,648,60,0,0,0,0,0,708,48,410,28,5,3,8,5,4,7,1,79,46,1,38
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool Maasveld,0983::SB102,5931 DP,1620,743,23,6,0,0,1,695,76,0,0,0,0,0,772,110,388,26,1,0,5,26,5,2,1,99,48,2,30
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool PassePartout,0983::SB103,5931 KS,1516,748,21,15,0,0,0,686,98,0,0,0,0,0,784,59,454,28,2,2,2,15,6,6,0,86,53,2,33
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Café Schillings,0983::SB104,5931 BW,1909,846,21,8,0,0,0,761,114,0,0,0,0,0,875,91,485,9,9,3,4,15,6,7,4,98,84,2,29
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Bijbelgemeente,0983::SB105,5935 AX,1908,972,42,15,0,0,1,935,93,0,0,0,0,0,1029,80,561,18,4,1,8,27,7,7,2,138,77,2,40
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stichting Marokkaanse Moskee Elfath,0983::SB106,5931 PC,1689,452,20,3,0,0,0,419,56,0,0,0,0,0,475,32,259,8,1,1,0,5,8,4,1,61,47,3,22
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Cafe de Witte,0983::SB107,5932 CE,1422,501,21,6,0,0,0,470,58,0,0,0,0,0,528,40,281,10,19,6,4,15,4,6,1,57,42,1,15
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Ontmoetingscentrum De Glazenap,0983::SB108,5932 VK,1470,633,21,11,0,0,0,575,90,0,0,0,0,0,665,33,356,27,8,4,3,12,5,9,2,76,45,3,50
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool de Toermalijn,0983::SB109,5932 TP,1602,512,12,3,0,0,0,467,60,0,0,0,0,0,527,18,319,13,2,2,5,10,1,0,0,62,41,2,37
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Huize Julia,0983::SB110,5931 GT,1259,440,16,6,0,0,0,420,42,0,0,0,0,0,462,19,273,16,2,4,1,8,8,1,0,61,26,0,21
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau 't Prônk-Eppelke Belfeld,0983::SB201,5951 CW,1744,422,11,3,0,0,0,393,43,0,0,0,0,0,436,16,231,18,2,0,4,7,2,5,0,31,95,3,8
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool  KOM Mijn,0983::SB202,5951 BR,1506,776,27,5,0,0,0,708,100,0,0,0,0,0,808,42,390,23,2,6,5,13,1,10,2,57,211,1,13
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gemeenschapscentrum De Hamar,0983::SB203,5951 DV,1229,793,21,4,0,0,0,732,86,0,0,0,0,0,818,67,394,25,1,4,0,11,2,17,2,64,193,1,12
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau MFA De Schans Arcen,0983::SB301,5944 BN,2187,1155,33,5,0,0,0,1062,131,0,0,0,0,0,1193,108,556,16,2,6,1,26,69,8,0,199,118,1,45
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Pastoorshof Lomm,0983::SB302,5943 AE,839,450,16,5,0,0,0,422,49,0,0,0,0,0,471,21,309,4,1,0,2,10,8,1,1,17,58,1,17
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Jeugdklup JFK Velden,0983::SB303,5941 HJ,1758,606,13,6,0,0,0,571,54,0,0,0,0,0,625,42,466,10,1,1,3,4,5,2,0,41,18,0,13
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau BMV de Vilgaard,0983::SB304,5941 CP,2533,1601,39,4,0,0,0,1476,168,0,0,0,0,0,1644,117,1154,20,2,7,1,23,28,12,1,143,61,7,25
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Mobiel stembureau 1,0983::SB305,5913 AA,0,265,18,1,0,0,0,261,23,0,0,0,0,0,284,31,115,5,1,2,0,13,1,4,0,59,21,2,11
Limburg,Venlo,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Mobiel stembureau 2,0983::SB306,5912 BL,0,215,17,1,0,0,1,217,15,0,0,0,0,0,233,24,122,3,0,1,0,7,4,1,0,35,12,1,5
