contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),AWP niet politiek wel deskundig,Partij voor de Dieren,ChristenUnie-SGP,50PLUS,Trots op Nederland (TROTS)
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Goede Herderkerk,0484::SB11,2406 TV,1536,679,10,0,0,0,0,639,50,0,0,0,0,0,689,122,107,73,104,58,84,58,53,20
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Scala College,0484::SB12,2403 AS,1714,746,23,4,0,0,0,691,82,0,0,0,0,0,773,118,79,98,123,96,92,50,84,6
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau De Verrassing van Alphen,0484::SB13,2402 BT,1646,456,15,6,0,0,0,434,43,0,0,0,0,0,477,60,54,64,68,66,41,43,46,14
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Stichting Driehoorne,0484::SB14,2402 AG,1494,811,11,0,0,0,0,758,64,0,0,0,0,0,822,134,181,77,128,67,53,71,91,9
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Alrijne Ziekenhuis,0484::SB15,2402 WC,1469,743,19,5,0,0,1,694,72,0,0,0,0,0,767,181,105,100,100,61,59,64,65,8
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Wijkcentrum Ridderveld,0484::SB16,2402 JG,1437,668,9,2,0,1,0,617,63,0,0,1,0,0,680,117,69,96,87,67,77,55,83,17
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Sionskerk,0484::SB17,2402 WC,1159,503,7,1,0,0,1,468,42,0,0,0,0,0,511,71,73,53,76,53,36,72,61,8
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Zalencentrum De Bron (1),0484::SB18,2402 EP,1292,819,10,2,0,0,0,758,73,0,0,0,0,0,831,151,106,122,106,76,88,62,89,19
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Zalencentrum De Bron (2),0484::SB19,2402 EP,1561,611,7,4,0,0,0,576,46,0,0,0,0,0,622,98,80,94,81,82,63,45,59,9
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Bezoekerscentrum De Veenweiden,0484::SB20,2403 NC,1352,623,8,2,0,0,0,570,63,0,0,0,0,0,633,88,75,90,103,78,68,55,55,11
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Het Spectrum (loc. Honingzwam),0484::SB21,2403 HN,1255,807,13,2,0,0,0,755,67,0,0,0,0,0,822,166,114,108,137,76,80,55,57,14
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Het Spectrum (loc. Batenstein),0484::SB22,2403 PH,1025,635,15,2,0,0,0,591,61,0,0,0,0,0,652,126,80,82,90,64,68,38,82,5
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Mare,0484::SB23,2402 LG,1417,606,11,4,0,0,0,579,42,0,0,0,0,0,621,104,75,82,101,53,73,49,63,6
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Hobbitburcht (loc. Havixhorst),0484::SB24,2402 MZ,1663,884,9,2,0,0,0,827,68,0,0,0,0,0,895,176,97,108,141,103,89,68,88,14
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Wooncentrum Noorderbrink,0484::SB25,2401 PR,1245,540,14,2,4,0,0,527,25,0,4,0,0,0,552,94,52,79,74,47,76,51,59,8
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Wooncentrum  Poortwachter,0484::SB26,2401 KZ,1278,817,14,2,0,0,0,749,84,0,0,0,0,0,833,193,119,123,82,67,75,49,100,9
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau ActiVite Zuidervaart,0484::SB27,2408 TW,1719,1033,11,2,0,0,0,969,77,0,0,0,0,0,1046,274,161,117,140,76,77,119,62,7
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Wijkcentrum Kerk en Zanen,0484::SB28,2408 NV,1633,1236,21,8,0,0,0,1143,123,0,0,1,0,1,1266,246,169,150,193,118,104,122,117,17
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Maranathakerk (1),0484::SB29,2406 AP,1068,705,7,1,0,1,0,652,60,0,1,0,0,0,712,158,127,89,96,57,60,54,56,8
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau De Lichtkring,0484::SB30,2408 TV,1430,835,11,2,0,1,0,756,91,0,1,0,0,0,847,220,128,104,102,50,76,88,63,4
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Wereldwijzer,0484::SB31,2408 NV,1460,747,10,4,0,0,0,664,97,0,0,0,0,0,761,160,94,115,123,57,69,90,32,7
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Het Baken,0484::SB32,2401 GH,1101,543,12,0,0,0,0,506,49,0,0,0,0,0,555,129,78,70,69,51,41,54,43,8
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Ridderspoor,0484::SB33,2402 KP,881,541,5,1,0,0,0,507,40,0,0,0,0,0,547,107,53,75,64,65,97,29,43,8
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Speeltuinvereniging Kindervreugd,0484::SB34,2405 VK,1728,695,16,1,0,0,0,662,51,1,0,1,0,0,713,103,60,92,82,62,97,73,109,17
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Ashram College,0484::SB35,2401 XH,1816,780,13,3,0,1,0,705,92,0,0,1,0,0,797,159,101,100,108,82,73,72,74,11
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Westerhove,0484::SB36,2404 GB,1749,678,19,1,0,0,0,649,49,0,0,0,0,0,698,98,109,66,65,69,87,116,60,8
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Woonboulevard daVinci,0484::SB37,2408 BL,1248,859,13,2,0,0,0,808,66,0,0,0,0,0,874,191,132,92,92,105,75,80,79,13
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Meridiaan,0484::SB38,2408 JV,1627,757,19,1,0,1,0,709,69,0,0,1,0,0,778,169,98,100,137,66,71,58,52,6
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Zwembad Aquarijn,0484::SB39,2403 RA,1253,645,9,5,0,0,0,599,60,0,0,0,0,0,659,135,88,83,94,62,75,40,63,5
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Het Spinnewiel,0484::SB40,2401 GH,1050,586,8,1,0,1,0,550,44,0,1,0,0,0,594,112,79,87,97,63,59,34,44,11
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Het Vianova,0484::SB41,2408 ST,1384,497,3,0,0,0,0,449,52,1,0,1,0,0,501,175,54,62,73,27,43,34,23,6
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Hervormd Centrum De Regenboog,0484::SB42,2391 BJ,932,719,7,2,0,0,0,648,81,1,0,1,0,0,729,119,265,45,68,36,30,131,22,3
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Gebouw Protestantse Gemeente De Korenaar,0484::SB43,2391 CB,1380,826,10,2,0,0,0,746,92,0,0,0,0,0,838,118,320,81,87,47,39,93,36,5
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Tweeklank,0484::SB44,2394 BL,1340,850,13,3,0,0,1,796,69,0,0,0,0,0,866,142,227,111,131,63,74,43,48,11
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Sportzaal De Cirkel,0484::SB45,2394 GP,1223,565,11,2,0,0,0,516,62,0,0,0,0,0,578,105,106,77,103,51,49,19,48,7
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool St. Michaëlschool,0484::SB46,2391 VB,1419,797,6,3,0,0,0,728,78,0,0,0,0,0,806,133,244,76,120,52,62,54,45,11
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Het Anker,0484::SB47,2394 GL,1290,787,8,4,0,0,0,738,60,0,1,0,1,0,798,121,156,115,127,59,81,35,86,7
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Rhijndael,0484::SB48,2396 EM,1754,1053,11,3,0,0,1,969,97,0,0,0,0,0,1067,179,297,105,151,69,92,71,75,14
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Rijnschans,0484::SB49,2396 XD,1619,842,7,4,0,0,0,781,72,0,0,0,0,0,853,163,209,74,124,56,64,39,101,12
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Arnoldus van Os,0484::SB50,2731 EZ,1395,973,0,2,0,0,3,862,110,0,0,0,0,0,975,154,136,78,73,48,101,319,54,10
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau School met de Bijbel,0484::SB51,2731 AC,1386,817,6,2,0,0,0,723,102,0,0,0,0,0,825,104,122,50,53,49,51,347,35,6
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Zalencentrum De Loods,0484::SB52,2771 EJ,785,627,4,1,0,0,0,579,53,0,0,0,0,0,632,167,138,64,59,40,48,80,26,5
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Floravita,0484::SB53,2771 VP,1555,990,19,3,0,0,0,905,107,0,0,0,0,0,1012,238,238,78,85,66,74,144,58,9
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Ons Jeugdhuis,0484::SB54,2771 DZ,1086,523,9,0,0,0,0,494,38,0,0,0,0,0,532,98,91,111,58,42,40,47,31,5
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau De Plataan,0484::SB55,2771 SX,1478,875,6,1,0,0,0,800,82,0,0,0,0,0,882,178,141,109,96,63,75,148,58,7
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau De Stek,0484::SB56,2771 SV,1636,929,11,3,0,0,0,871,72,0,0,0,0,0,943,157,191,110,112,77,59,127,81,15
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Akker,0484::SB57,2771 DG,981,478,8,1,0,0,0,440,47,0,0,0,0,0,487,112,123,47,46,36,37,47,22,8
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Gymnastieklokaal de Biezen,0484::SB58,2771 CT,995,735,14,0,0,1,0,670,80,0,0,1,0,0,750,232,162,71,52,47,50,85,31,5
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Midgetgolfvereniging De Trekvogels,0484::SB59,2771 ZT,1456,799,11,2,0,0,0,730,82,0,0,0,0,0,812,186,177,71,55,43,82,134,43,8
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Samen Op Weg,0484::SB60,2404 AL,1132,391,10,2,0,0,0,375,29,0,0,1,0,1,404,61,68,48,43,41,40,22,58,10
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Vroonhoeve,0484::SB61,2408ST,1499,827,8,4,0,0,1,738,100,0,0,0,0,0,839,311,101,101,96,52,52,62,44,8
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Stembureau NS-station,0484::SB62,2405BK,1271,813,19,1,0,0,1,776,56,0,0,0,0,0,833,184,113,99,133,84,90,61,44,5
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Theater Castellum,0484::SB63,2405 DB,787,246,1,1,0,0,0,231,17,0,0,0,0,0,248,57,28,38,30,23,35,13,18,4
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Maranathakerk (2),0484::SB64,2406 AP,1078,554,8,0,0,2,0,508,52,0,2,0,0,0,560,121,78,70,83,54,48,52,41,7
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Driehof Wijdezorg,0484::SB65,2391 BB,925,421,4,1,0,0,0,381,45,0,0,0,0,0,426,78,152,18,48,26,14,69,14,2
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Coenecoop College,0484::SB66,2771 EV,670,373,7,3,0,1,0,345,37,0,1,0,0,0,382,77,70,42,49,34,34,36,25,6
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Immanuelschool,0484::SB67,2771 PC,1217,500,6,1,0,4,0,461,50,0,0,4,0,0,511,143,110,43,48,31,38,42,35,10
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Eben-Haëzerschool,0484::SB68,2771 HT,948,372,0,0,0,0,1,336,35,0,0,0,0,0,372,61,61,34,36,21,26,122,8,3
Rijnland,Alphen aan den Rijn,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Pleyn68,0484::SB69,2394 AJ,501,233,9,1,0,0,0,226,18,1,0,1,0,0,244,43,66,29,34,10,28,5,14,4
