contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,AWP niet politiek wel deskundig,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Water Natuurlijk,Lokaal Limburg,Waterbelang Maastricht,50PLUS
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,"Stembureau BMV ""De Schakel"" (Broekhuizenvorst)",1507::SB11,5871 AW,891,425,12,3,0,0,0,395,45,0,0,0,0,0,440,45,20,6,1,4,1,5,34,156,0,44,29,0,80
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau WZV Naesenhof (Broekhuizen),1507::SB12,5872 CK,639,375,10,0,0,0,0,345,40,0,0,0,0,0,385,50,30,14,1,0,2,9,26,130,0,51,16,2,44
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau De Smetenhof (Lottum),1507::SB13,5973 PL,1609,811,32,3,0,0,0,772,74,0,0,0,0,0,846,123,42,8,3,5,2,14,28,458,0,63,28,2,35
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau MFC 't Haeren (Gr. vorst),1507::SB14,5971 BS,1962,909,33,10,0,2,0,876,78,0,0,2,0,0,954,186,97,25,5,8,3,13,24,406,1,84,23,3,31
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Zorgc. La Providence (Gr. vorst),1507::SB15,5971 ED,1958,943,51,2,0,1,1,917,79,0,0,1,0,0,997,162,85,19,3,2,4,30,24,415,1,106,50,0,42
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Sporthal De Kruisweide (Sevenum),1507::SB16,5975 AN,1631,894,41,1,0,0,1,852,83,0,0,0,0,0,936,116,47,18,5,7,3,15,22,434,0,176,26,1,24
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Verzorgingshuis Sevenheym (Sevenum),1507::SB17,5975 BN,1910,1135,45,10,0,2,1,1060,127,0,2,0,0,0,1188,141,67,19,3,6,4,19,19,522,1,255,45,4,30
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau De Torrekoel (Kronenberg),1507::SB18,5976 NS,1322,594,31,1,0,0,0,562,64,0,0,0,0,0,626,76,20,12,4,5,4,11,17,343,2,74,9,0,17
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau 't Brugeind (Meerlo),1507::SB19,5864 BZ,1510,768,21,6,0,2,0,722,75,0,0,2,0,0,797,170,26,22,4,3,0,11,155,226,0,95,27,1,28
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Café-Zaal Wilhelmina (Swolgen),1507::SB20,5866 BH,1035,487,23,3,0,0,0,454,59,0,0,0,0,0,513,66,27,10,0,0,3,10,62,202,0,54,25,0,28
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Dienstencentrum Zonnehof (Tienray),1507::SB21,5865 BL,976,430,29,0,0,0,0,417,42,0,0,0,0,0,459,56,23,17,5,2,3,12,55,170,0,39,21,0,27
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,"Stembureau Kapel ""de Schuilplaats"" (Horst)",1507::SB22,5961 JX,1392,417,24,1,0,0,0,388,54,0,0,0,0,0,442,38,17,2,4,3,0,3,22,246,0,54,13,1,14
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Clubgebouw TV Apollo '69 (Sevenum),1507::SB23,5975 XP,1715,690,25,4,0,0,0,637,82,0,0,0,0,0,719,78,43,8,6,4,1,13,15,343,2,118,34,1,24
Limburg,Horst aan de Maas,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Mobiel stembureau NS station en gemeenschapshuis Smêlentôs,1507::SB24,5963 AA,0,126,4,0,0,0,0,118,12,0,0,0,0,0,130,18,3,3,2,0,1,3,4,66,0,20,6,0,0
