contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,AWP niet politiek wel deskundig,VVD,ChristenUnie,OUDERENPARTIJ,Staatkundig Gereformeerde Partij (SGP),8,50PLUS
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Buurtgebouw Stokkum,1735::SB11,7475 MV,345,189,1,1,0,0,0,173,18,0,0,0,0,0,191,62,38,23,38,4,5,2,1,16
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Elserike,1735::SB12,7475 TT,632,421,6,3,0,0,0,372,58,0,0,0,0,0,430,153,45,50,86,19,7,43,2,16
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau obs Brookschole,1735::SB13,7475 PW,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Woonzorgvoorziening Anholtskamp,1735::SB14,7475 CZ,24,37,2,0,0,2,0,40,1,0,0,2,0,0,41,10,6,3,9,2,2,2,0,3
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau gemeenschapscentrum de Pol,1735::SB15,7497 LD,1524,864,9,1,0,2,0,782,90,0,2,0,0,0,872,467,107,31,206,11,5,10,0,27
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Gemeenschapscentrum Esbrook,1735::SB16,7495 TC,391,191,0,0,0,0,0,165,26,0,0,0,0,0,191,55,42,15,65,7,1,1,2,3
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Gemeenschapscentrum  't Kempke,1735::SB17,7495 RL,469,362,6,0,0,1,0,324,43,0,1,0,0,0,367,182,55,24,80,8,4,2,1,6
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Gemeenschapscentrum De Marke,1735::SB18,7496 PP,991,769,10,5,0,0,0,713,69,0,2,0,2,0,782,414,94,37,177,4,18,5,0,20
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Gemeenschapscentrum De Hoff,1735::SB19,7495 TW,256,160,3,0,0,0,0,146,17,0,0,0,0,0,163,53,35,43,24,3,2,0,0,0
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Parochiehuis,1735::SB20,7491 AB,1074,783,12,3,0,0,0,747,51,0,0,0,0,0,798,186,261,84,174,16,28,4,4,26
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau IKC Magenta (voorheen: PC Basisschool Rannink),1735::SB21,7491 EA,1546,927,18,7,0,0,0,889,63,0,0,0,0,0,952,202,360,86,174,20,29,2,5,49
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool Erve Hooyerinck,1735::SB22,7491 DP,1153,950,4,5,0,0,0,879,80,0,0,0,0,0,959,221,366,94,161,29,30,1,5,43
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Woonzorgcentrum De Wieken,1735::SB23,7491 BD,1007,588,14,2,0,1,0,559,44,0,1,0,0,0,603,168,179,63,115,14,19,4,3,23
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Woonzorgcentrum Herfstzon,1735::SB24,7471 RG,1148,388,14,1,0,0,0,376,27,0,0,0,0,0,403,62,98,80,69,11,18,5,3,42
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Cultureel centrum Herberg de Pol,1735::SB25,7478 AG,789,532,16,0,0,1,1,546,0,0,1,0,0,0,547,94,202,60,91,9,13,10,2,51
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau RK Petrusschool,1735::SB26,7496 AH,843,401,5,2,0,2,0,382,28,0,0,2,0,0,410,175,75,27,86,5,6,5,1,21
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau IKC Magenta (voorheen: De Toonladder),1735::SB27,7491 EA,1342,640,7,8,0,0,0,603,52,0,0,0,0,0,655,134,224,65,144,16,16,5,4,32
