contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,AWP niet politiek wel deskundig,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Water Natuurlijk,Lokaal Limburg,Waterbelang Maastricht,50PLUS
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Scouting St. Tarcisius,0882::SB111,6373 CW,1552,635,15,5,0,0,0,585,72,0,0,2,0,0,657,43,5,10,13,2,14,9,3,0,352,46,111,4,23
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Ontmoetingscentrum Oude Heide,0882::SB112,6373 GJ,2011,724,4,5,0,0,0,668,65,0,0,0,0,0,733,31,4,14,25,2,31,19,2,0,427,29,109,3,28
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool 't Valder,0882::SB121,6373 TT,1949,782,18,5,0,0,0,727,78,0,0,0,0,0,805,70,2,10,29,1,17,15,1,0,426,51,122,9,29
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gemeenschapshuis 't Stöatje,0882::SB201,6374KC,1381,632,20,3,0,0,0,568,87,0,0,0,0,0,655,42,6,15,14,0,24,19,0,0,368,37,75,5,27
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Zorgcentrum Heereveld,0882::SB202,6374 EN,979,431,18,4,0,0,1,416,36,0,0,0,0,0,453,39,2,17,7,1,26,9,3,0,226,22,56,4,19
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool De Wegwijzer,0882::SB203,6374 AN,1252,554,21,6,0,0,0,517,64,0,0,0,0,0,581,39,1,8,9,1,21,10,2,0,299,33,104,1,26
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool An d'r Put,0882::SB204,6374 HR,1157,570,24,3,0,6,0,545,58,0,0,6,0,0,603,21,4,10,14,3,18,8,0,1,333,25,111,5,17
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Café d'r Stjee Uul,0882::SB211,6374GS,1579,648,28,3,0,0,0,596,83,0,0,0,0,0,679,25,5,5,14,2,23,4,1,0,373,32,129,5,30
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool de Speurneus,0882::SB212,6374NJ,1625,681,15,6,0,0,0,618,84,0,0,0,0,0,702,48,2,12,25,1,23,8,0,1,386,38,124,0,13
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gemeenschapshuis De Residentie,0882::SB221,6374NJ,1473,740,20,2,0,0,0,661,101,0,0,0,0,0,762,55,4,12,26,4,27,16,1,2,331,35,199,3,25
Limburg,Landgraaf,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gemeenschapshuis D'r Eck,0882::SB231,6374LV,612,277,12,4,0,0,0,257,36,0,0,0,0,0,293,17,2,2,5,0,5,7,2,0,141,45,44,1,6
